Position,"Track Name",Artist,URL
1,"Comprei um Lança","Mc Jacaré",https://open.spotify.com/track/12v6LfkX9YIR3uLefIAAYZ
2,"Desce Pro Play (PA PA PA)","Mc Zaac",https://open.spotify.com/track/4zGtfOglDBfVUypabBwIjQ
3,"Bass da da Da",Shou,https://open.spotify.com/track/0a1g6odiICBypzMujzpMMV
4,Goosebumps,HVME,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
5,"Deus é por nós","MC Marks",https://open.spotify.com/track/6jcGoHrqfRW6fI2I6xtwBQ
6,"Figurinha - Ao Vivo","Douglas & Vinicius",https://open.spotify.com/track/187Pge0WmJNoS73kaIORSE
7,"Be Happy",Dixie,https://open.spotify.com/track/0egBBvt6cfROuCHP5nBABx
8,Hatchback,Cochise,https://open.spotify.com/track/12hVQgYR254ZziANtiKVWQ
9,"How You Like That",BLACKPINK,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
10,"Savage Love (Laxed - Siren Beat)","Jawsh 685",https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
11,"Puxa Penas",Chaoss,https://open.spotify.com/track/4H0ltzhLUYEXSJ9L2qf3ar
12,"Investe Em Mim","Jonas Esticado",https://open.spotify.com/track/15k1TDabqSEmyXOwMq9RM7
13,"Assault (Crime Perfeito)",Mainstreet,https://open.spotify.com/track/7b8kjWj4TKWmWo2LX9Lkiz
14,"I See Red","Everybody Loves an Outlaw",https://open.spotify.com/track/5MAK1nd8R6PWnle1Q1WJvh
15,"Mega Da Dance Monkey","Dj Nattan",https://open.spotify.com/track/0h1RIKN7wFdAxLlaUX5NCQ
16,"Melhor Eu Ir / Ligando os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo","Grupo Menos É Mais",https://open.spotify.com/track/2ptHQBO7TQhEkXOeK9ST59
17,"Famous (I'm The One) (feat. Yo Gotti & DeJ Loaf)",Mozzy,https://open.spotify.com/track/4tYpkgBjxxin7SiUBW0Rtq
18,"É Bucetinha Que Faz Gostoso (feat. DJ MK o Mlk Sinistro) - Brega-Funk","Mc Nick",https://open.spotify.com/track/6ejS7tJPABPVIpyiH8pzzp
19,Nêga,"Tarcísio do Acordeon",https://open.spotify.com/track/3S2iI46NmKyZsoxs2NByIP
20,"Stunnin' (feat. Harm Franklin)","Curtis Waters",https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
21,"Marília Mendonça",BIN,https://open.spotify.com/track/1CBjYXLotHrkiykMbI7EaU
22,"Só Você","MC Rogerinho",https://open.spotify.com/track/59kRq8rb5uJCrSYYbGCk7o
23,Mariposa,"Peach Tree Rascals",https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD
24,"Pontos de Exclamação - Vintage Culture & Future Class Remix","Jovem Dionisio",https://open.spotify.com/track/25usEf5iGk9HL0LM9VTxue
25,"Sogra - Ao Vivo",Dilsinho,https://open.spotify.com/track/4x8XaoLvpo6kd51PZD16RK
26,"Na Raba Toma Tapão",Niack,https://open.spotify.com/track/0AGS6ZRgzobrazmCi6pYMe
27,"Cartas (feat. Luccas Carlos) (feat. Paiva Prod)",IGOR,https://open.spotify.com/track/1q0PCH6sQOaeXGmeJfGWXb
28,"VAI SER SOCADA, BOTADA","DJ Robão",https://open.spotify.com/track/3rupOXEF24vT39xualFjXs
29,"Vai Ter Que Aguentar","Mc Don Juan",https://open.spotify.com/track/5GAdMAL3tRJkVN1HtwohK2
30,"Nem Casado, Nem Solteiro","Mc Mika",https://open.spotify.com/track/5Yunozu5CQBIlf9PeBdqax
31,"Vergonha pra Midia","Salvador Da Rima",https://open.spotify.com/track/5JsxHA8NttHWThpTCToK1J
32,"What Makes You Beautiful","One Direction",https://open.spotify.com/track/4cluDES4hQEUhmXj6TXkSo
33,"Rave Do Alors On Empurra",Amnic,https://open.spotify.com/track/5ECFlUp5mMaERZ2RVMtZhF
34,"Dream Girl","Ir Sais",https://open.spotify.com/track/2Sla5cgNpVoRcckYjaAMKP
35,"Vai ficar querendo","Mad Dogz",https://open.spotify.com/track/6Cg3pkRtLI8ABfM936HtgB
36,Flores,Vitão,https://open.spotify.com/track/25gD4PQjxCLnwIY2n23aEl
37,"Vai no Chão Doidona","Mc Vittin PV",https://open.spotify.com/track/5zCrBIhg3eKTmuz8Y7BhWB
38,"Судно (Борис Рижий)","Molchat Doma",https://open.spotify.com/track/6DONTnamNDOJdO6DzCu71p
39,"Guerra fria","Luan Otten",https://open.spotify.com/track/7573VqmB8vu64OI06bTWrC
40,"Pontos de Exclamação","Jovem Dionisio",https://open.spotify.com/track/2mlsK27VNUj8y08BvtIbXu
41,"Rave do Papa - Deluxe (feat. Mc Rennan, MC Bruna Alves, MC BN & MC Rick) - Remix","Dj W-Beatz",https://open.spotify.com/track/59CnMc5PR9GdDFEVOpHSg9
42,"Are You Bored Yet? (feat. Clairo)",Wallows,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm
43,"Rap Da Akatsuki: Os Ninjas Mais Procurados Do Mundo (Nerd Hits)","7 Minutoz",https://open.spotify.com/track/2iNZMMFEii4fU827NTyQ1J
44,"Weird Fishes","Lianne La Havas",https://open.spotify.com/track/29QmoL1eeQrs6MEfKImfBV
45,"Tão Easy (Pcx)","KT Gomez",https://open.spotify.com/track/5BmkbVSLl0poitIyxu49w6
46,"Camisa de Força",Chininha,https://open.spotify.com/track/71CvQR1JA3Dp18s2aUu7Ir
47,"Jesus em Tua Presença // Ao Único // Eu Navegarei - Ao Vivo","Gabriel Guedes de Almeida",https://open.spotify.com/track/3FL7T4DvAFmnVNpnnvZqNb
48,"Do It","Chloe x Halle",https://open.spotify.com/track/35Dh5MnCUPLN3XyAVtQff3
49,"pporappippam 보라빛 밤",SUNMI,https://open.spotify.com/track/7oQh96s9YemWG3A4zkIbrU
50,"Set Djay W 3","Djay W",https://open.spotify.com/track/588CNxptpsYXCYfpw4b67Q
