Position,"Track Name",Artist,URL
1,"Heartbreak Anniversary",Giveon,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp
2,telepatía,"Kali Uchis",https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
3,"Batom de Cereja - Ao Vivo","Israel & Rodolffo",https://open.spotify.com/track/2MZQAvsA7aZDssppBLRxYp
4,"Preta do Cabelo Cacheado","Th CDM",https://open.spotify.com/track/6SA8c5JbUZF7HyAeDX4iiB
5,"Tapão Na Raba","Raí Saia Rodada",https://open.spotify.com/track/58pgi1RpcU2fVJsxhm7BIr
6,"Vai Ver Que um Dia a Gente Se Encontra - Remix","DL no Beat",https://open.spotify.com/track/5hgE8gRcNGrvg8V3Pxjozr
7,"Astronaut In The Ocean","Masked Wolf",https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
8,"Disco Arranhado - Funk Remix",Malu,https://open.spotify.com/track/2Gjt4rUHBUH0rMKpBg0hF4
9,Saturno,BIN,https://open.spotify.com/track/68cPbG7hJnwDW9nPX1uQcX
10,"Por Cima Tu Ta de Mais","DJ DOLA do TRIÂNGULO",https://open.spotify.com/track/2nLvQLvndoBu21Ljx8INL0
11,"Eu Caçava as Puta, Agora as Puta Que Me Caça (feat. Mc Topre)","Two Maloka",https://open.spotify.com/track/696GCW6ySQQsyCClRzvkcv
12,"Foto do Pé",Yamashita,https://open.spotify.com/track/6l4e6z87mdaQNJXhM3uQDb
13,SugarCrash!,ElyOtto,https://open.spotify.com/track/2ePtv8MlBO9nuuXABqAfEX
14,"Anota Placa","Tz da Coronel",https://open.spotify.com/track/3QUriWUE8WnWLpWxHA52k4
15,"Acabou a Água (feat. Mc Ygor Yanks)","MC 3L",https://open.spotify.com/track/7jFEykLSATTBHLCJXikHmD
16,Tokyo,Leat'eq,https://open.spotify.com/track/5GRf6zSrCi8gErdN6CyRJT
17,Arcade,"Duncan Laurence",https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
18,"Cloud 9","Beach Bunny",https://open.spotify.com/track/6vFsBXYczYsP0H3lgunZOm
19,"Моя голова винтом (My head is spinning like a screw)",kostromin,https://open.spotify.com/track/4KrhaZm4JRkNO4HRdLvJIG
20,"Amarelo, azul e branco",ANAVITÓRIA,https://open.spotify.com/track/2LOIoeI16A8jjKubPKoCSa
21,"Ô Moça","MC Zaquin",https://open.spotify.com/track/1mQOFRDoqI34LdN79PE0vH
22,Bruno,"Karol kailler",https://open.spotify.com/track/6M5dHvhDy8Am3rFhptDjiu
23,"Vou falar que não quero","Vitor Fernandes",https://open.spotify.com/track/6AMTUbWihFZOwOeHxZN2Ge
24,"Cabelinho na Regua","MC Cego Abusado",https://open.spotify.com/track/7cmwzU8jmurYtLYncS0bPQ
25,"Som do Paredão","MC Vertinho",https://open.spotify.com/track/5r3Oc4rate3KVNH2upeFX8
26,"Deus Me Proteja","Chico César",https://open.spotify.com/track/4Ijct6HkKsC9HQVgcnMe7C
27,Paradigmas,"Jorge & Mateus",https://open.spotify.com/track/158ukl5rih76dOEsp0I91H
28,"Não Pode Se Apaixonar","Xand Avião",https://open.spotify.com/track/1HoapWs5KcMzs8QYdgg9Kt
29,"Renk Renk - Olha o Barulinho da Cama","MC MN",https://open.spotify.com/track/2bPghtjMJBxGMjSgi8rMKK
30,Acaso,"Gabriel O Príncipe",https://open.spotify.com/track/6TIykcoStDLQC9LOS3AAKd
31,Acaso,"Vitor Fernandes",https://open.spotify.com/track/4Ls13Ag4SWnniiX4QLRltL
