Position,"Track Name",Artist,URL
1,"Amor ou o Litrão","Petter Ferraz",https://open.spotify.com/track/7qmnP8Woc47dLSrMD5MxL1
2,"Basta você me ligar - English Version","Kim Sola",https://open.spotify.com/track/3qBYNGry835B4vy4IV29AG
3,"Dancing in My Room",347aidan,https://open.spotify.com/track/6Pgmqg15yVexuOgtzuxwoX
4,"Eu vou tirar você do cabaré","Israell Muniz",https://open.spotify.com/track/3yBOCItZQIjGV0PT5UJCeS
5,Home,"Edith Whiskers",https://open.spotify.com/track/18V1UiYRvWYwn01CRDbbuR
6,"Não Fica Apaixonadinha","MC Lorenzo",https://open.spotify.com/track/7yg44lHcHq9PWSlXD1WPYT
7,"Só Tem Eu","Zé Felipe",https://open.spotify.com/track/1X0MaGErD8rcspqQs9s2m0
8,"Oh No",Kreepa,https://open.spotify.com/track/4qBMiRsJjtm1WR4KyAQqrX
9,"EU VOU COMER SEU C* NO UNO","MC RENANZINHO SM",https://open.spotify.com/track/3Gavv3QUKE5VZOCuqp879C
10,"Todavia Me Alegrarei","Sarah Netto",https://open.spotify.com/track/58fEepDcdSr6vSyU6sujJ3
11,"Jenny (I Wanna Ruin Our Friendship)","Studio Killers",https://open.spotify.com/track/7lgA34nFXxjqQgyLkPUcLv
12,Letícia,"Zé Vaqueiro",https://open.spotify.com/track/2R1OgezGfBMeiAcMpJ1EkH
13,"Um Sabadão Desse Uma Lua Dessa","Mc Talibã",https://open.spotify.com/track/3KfyRuNdcCGsZb15sqrXDA
14,"Sentimento Seu Nenhum","DJ Lucas Beat",https://open.spotify.com/track/74mDE76hPSE74NkqqJk4Ke
15,"Onde Estás","Banda Sentimentos",https://open.spotify.com/track/51lR43HOHHF0REvbSSoYU3
16,Cabaré,"Nêgo Jhá",https://open.spotify.com/track/3NYdvUDBa2Y5UNhqH4INC1
17,"Just the Two of Us","Grover Washington, Jr.",https://open.spotify.com/track/5fdNHVZHbWB1AaXk4RBGVD
18,"Sentimento Eclético","Leo e Matheus",https://open.spotify.com/track/1D9ijO3UKabDmMsRkPcHLj
19,"Line Without a Hook","Ricky Montgomery",https://open.spotify.com/track/5jvgec3P4jyoZUPTy2pWDR
20,"Presentinho - Ao Vivo","Guga Nandes",https://open.spotify.com/track/2RfntUR79sYuQQmnVSYcSs
21,"Faz a Pose","MC Teteu",https://open.spotify.com/track/1sTVKLLFDfAfowsG4bRBN4
22,"I CAN'T STOP ME",TWICE,https://open.spotify.com/track/3apeXzypBMnUfYcZYNX6DH
23,Rita,Tierry,https://open.spotify.com/track/1nDCZBI8MaHXI2f36dnQyG
24,"Meu Lado da História",Nandx710,https://open.spotify.com/track/08LiZsFrLkWYtd20jeqWLh
25,"E-GIRLS ARE RUINING MY LIFE!",CORPSE,https://open.spotify.com/track/7bCfHiRcfUjG0YVVNUL7Ve
26,"Set 2.0: Homenagem aos Relíquias","DJ Matt D",https://open.spotify.com/track/566AZpR4FJErkhS3CmuaWu
27,"Adderall (Corvette Corvette)","Popp Hunna",https://open.spotify.com/track/3aAmQOxRPeKDL0HMWFA5qn
28,MORE,K/DA,https://open.spotify.com/track/6juLaduD4STCUDWT0AYun4
29,Rita,"Petter Ferraz",https://open.spotify.com/track/1rfMHweb9BIdiap3y6BRi1
30,"Oh Rita - Magrão","DJ Lucas Beat",https://open.spotify.com/track/14sajrBDOrzimlnkNivhOa
31,"Maçã Verde","MC Hariel",https://open.spotify.com/track/7lJoRyuNJtuiqTcKtuMuIR
32,positions,"Ariana Grande",https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
33,"Eu Tenho Medo","Zé Vaqueiro",https://open.spotify.com/track/5TU6HG6Ltm7ZYr3r5dZjsA
34,"Hit Periférico #2","Elenko Week",https://open.spotify.com/track/0LmDFm7hLDSBRfr20VQT4u
35,"A Noite","Long beatz",https://open.spotify.com/track/5179CPSuNgVlFcZgM1JUw2
36,Psiu,Liniker,https://open.spotify.com/track/3aMOVCxQt9Xhoy1MdygCcv
37,pov,"Ariana Grande",https://open.spotify.com/track/3UoULw70kMsiVXxW0L3A33
