Position,"Track Name",Artist,URL
1,"Vergonha pra Midia","Salvador Da Rima",https://open.spotify.com/track/5JsxHA8NttHWThpTCToK1J
2,"Na Raba Toma Tapão",Niack,https://open.spotify.com/track/57zQSScHq19ztrMnjWCPBI
3,"Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix","Maverick Sabre",https://open.spotify.com/track/5PNvgiKSwMdjBsDsgFCFLX
4,"áudio de desculpas","Manu Gavassi",https://open.spotify.com/track/1JP3iGUerYKKYQwXGQGYks
5,"death bed (coffee for your head)",Powfu,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
6,"ily (i love you baby) (feat. Emilee)","Surf Mesa",https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
7,"Tudo no Sigilo (Vytinho NG e Bianca)","Vytinho NG",https://open.spotify.com/track/60wF0XnX7A0jVpDNA5v8vi
8,"Pausa #omundoprecisadepausa",Vicka,https://open.spotify.com/track/14t2jBUMu8OdZyQJQKIf25
9,Uo*L,Borges,https://open.spotify.com/track/4hVSWdyWtnowu9MWLPa0KF
10,"Ak do Flamengo",Borges,https://open.spotify.com/track/0LZkDuucd7c8eAaj9S4RJR
11,Cabaré,"Dj Guuga",https://open.spotify.com/track/0N2cvvlyEw5NFc00E3FB0D
12,"Roses - Imanbek Remix","SAINt JHN",https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
13,"Don't Rush (feat. Headie One)","Young T & Bugsey",https://open.spotify.com/track/7LRmDx4pMTQuOBBwRT1MCT
14,"Real Trap",Borges,https://open.spotify.com/track/0VSSwpn46cjZjn0fN6SiMi
15,LMK,"Lil Xxel",https://open.spotify.com/track/4s0hDz7zGgZUav9EvzyLsB
16,"Deep End Freestyle","Sleepy Hallow",https://open.spotify.com/track/4zTPYAf5scZdp0LnwPPeWK
17,"Toosie Slide",Drake,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
18,"Tudo Aconteceu","MC Du Black",https://open.spotify.com/track/67mqU3FeErlvWwsxnMfvQo
19,"Play Date","Melanie Martinez",https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
20,"O Amor Que Tu Perdeu",Mila,https://open.spotify.com/track/3VQF7gLCASQQ3lQkOnFBhz
21,Dumhdurum,Apink,https://open.spotify.com/track/2ljLbFotsy2hFxAkjpsfbb
22,"Me conta da tua janela",ANAVITÓRIA,https://open.spotify.com/track/6oEwV0l34zhnC7OmAqmHjY
23,"Noite das Safadas","Mc Thay RJ",https://open.spotify.com/track/7MzrIZwgEyxTR80QLrzqvm
24,Astronomia,Vicetone,https://open.spotify.com/track/665AK0ovB11McZRwfa852G
25,"Sweet Night",V,https://open.spotify.com/track/39EXZNMxb4RBHlRjnRaOKp
26,BRABA,"Luísa Sonza",https://open.spotify.com/track/2WlZuBDgLfT7Kc0admhFdg
27,"Rap Dos Coringas: Circo Dos Horrores (Nerd Hits)","7 Minutoz",https://open.spotify.com/track/3j4bPNymMeOJOw0WXhc9FU
28,Glockada,"NGC Daddy",https://open.spotify.com/track/4f3e6HRUIu5Ub2mcwu8god
29,"Boto Fé","Victor Miranda",https://open.spotify.com/track/3c7WQ57XhXsxrN7u1uWyyr
30,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
31,"Ainda Tô Aí - Ao Vivo","Eduardo Costa",https://open.spotify.com/track/0uaR51nHWtVrVPOFPeGyDq
32,"Eu Achei","MC Paulin da Capital",https://open.spotify.com/track/2FobXEdlDa7i5JqLYVguhy
33,50ft.,"Lauren Jauregui",https://open.spotify.com/track/1wiphSU5URcMkpMoGK5mFO
34,Supalonely,BENEE,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
35,XS,"Rina Sawayama",https://open.spotify.com/track/3OK3uq0udXEDfEo7bvpNHW
36,"Sudden Desire","Hayley Williams",https://open.spotify.com/track/1y2GDXFvtHPbCkHFYg49Gn
37,"Vai Luan, Rainha dos Faixa Preta","Mc Brunyn",https://open.spotify.com/track/2epD7jzjNfrQYxdSaODCvF
38,Roses/Lotus/Violet/Iris,"Hayley Williams",https://open.spotify.com/track/7DCKlgZuZcljJSlvt8vsZa
39,"Libera Ela - Ao Vivo","Maiara & Maraisa",https://open.spotify.com/track/0SJtvFn4vqgJPscSbEPaql
40,"Falei de você pra minha mãe","Elana Dara",https://open.spotify.com/track/33b5dsChMBIwsSwMqYm0wZ
41,"Over Yet","Hayley Williams",https://open.spotify.com/track/6rhz5IdIWfnU30MFuiL7Di
42,"Vê Se Não Demora",BlakkStar,https://open.spotify.com/track/7z5m1d4eBZrMxtVjZfr0D0
43,"Oh Shit",Kant,https://open.spotify.com/track/58RYmMg7AdRMJIGkLZQEx9
44,"Tutti Frutti","Little Richard",https://open.spotify.com/track/2iXcvnD3d1gfLBum0cE5Eg
45,"I Like Him","Princess Nokia",https://open.spotify.com/track/68UU9oaQtMDnh6PRlW842H
46,"Já Te Amei (170 Bpm) - Remix","MC Senna",https://open.spotify.com/track/1ljWurj1F8YQ5lqLYXyR4H
47,"Level of Concern","Twenty One Pilots",https://open.spotify.com/track/6xZ4Q2k2ompmDppyeESIY8
48,"Primeira Vez",Clau,https://open.spotify.com/track/1AlHn9GTOYVrY21RaHGyDG
49,"Poesia Acústica - Paris","Pineapple StormTv",https://open.spotify.com/track/5JKaHAt4atuNoLqpyDgbyK
50,"Eu Já Peguei Coisa Pior",Tierry,https://open.spotify.com/track/17axpBLThItACKLQGaJbyf
