Position,"Track Name",Artist,URL
32,Morena,NATTAN,https://open.spotify.com/track/6zsEKAZZulmsl1Qlw5G3EX
33,"Solid (feat. Drake)","Young Stoner Life",https://open.spotify.com/track/6rTInqW3YECMkQsBEHw4sd
34,"Disco Arranhado - Funk Remix",Malu,https://open.spotify.com/track/2Gjt4rUHBUH0rMKpBg0hF4
35,"Espirra o Lança","Dj Serpinha",https://open.spotify.com/track/5H25WPPytKQcMfIPu0oEBO
36,"Emocionada - Brega Funk","racine neto",https://open.spotify.com/track/5AWvYiMDJtX3fNZSjguIw9
37,Dollar,theonly019,https://open.spotify.com/track/28us45t7BI3tfi3r1WaIgw
38,"Meu Pisêro","DUDA BEAT",https://open.spotify.com/track/2vaRBe7rRW8dBszITsPzYU
39,"Ela é Espetacular (Mulher Kama Sutra 2)","Mc Livinho",https://open.spotify.com/track/0x0V1IID2Sj902k6LzuWds
40,"Tú Já Sabe O Macete","Dj Rayan",https://open.spotify.com/track/3Xm6YmdAY0zj71QynzTdrw
41,"Romantic Lover",Eyedress,https://open.spotify.com/track/44pBlSEASFjEdU3qEHhbFs
42,"Eu Sou Pinxadão","DJ Glm",https://open.spotify.com/track/0KHDtDUSagOHmkdOKWIbzi
43,"Eu Viciei","Lia Clark",https://open.spotify.com/track/6eu0ufYZ5k4HkZqnceFsoc
44,"Preta do Cabelo Cacheado","Th CDM",https://open.spotify.com/track/3lJ8BcGM1ROQ1ufneU3Qya
45,"AK47 É o Porte do Homem","MC Torugo",https://open.spotify.com/track/5HdghQzJVbvkZuMyvj2k34
46,"No Pique BBB, Tu Já Sabe o Macete","Mc Rodrigo do CN",https://open.spotify.com/track/3V1in34rd28isllb0TuAq1
47,"Desce Aí (Flow Drake)","Vulgo FK",https://open.spotify.com/track/2oRqU8CVBhp8ZAwaikwoCW
48,"MONTERO (Call Me By Your Name)","Lil Nas X",https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
49,"WHOLE LOTTA MONEY",BIA,https://open.spotify.com/track/5yorXJWdBan1Vlh116ZtQ7
50,Venom,"Little Simz",https://open.spotify.com/track/4WaaWczlVb1UJ24LILsR4C
