Position,"Track Name",Artist,URL
1,"Vai Ver Que um Dia a Gente Se Encontra - Remix","DL no Beat",https://open.spotify.com/track/5hgE8gRcNGrvg8V3Pxjozr
2,"Heartbreak Anniversary",Giveon,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp
3,telepatía,"Kali Uchis",https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
4,"Oh Bruna","MC RF3",https://open.spotify.com/track/4J7WREer00281DwNDlebXv
5,"Tapão Na Raba","Raí Saia Rodada",https://open.spotify.com/track/58pgi1RpcU2fVJsxhm7BIr
6,"Astronaut In The Ocean","Masked Wolf",https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
7,SugarCrash!,ElyOtto,https://open.spotify.com/track/3FxPbp05KjMBa4HbhAJTH0
8,Saturno,BIN,https://open.spotify.com/track/68cPbG7hJnwDW9nPX1uQcX
9,"Deus Me Proteja","Chico César",https://open.spotify.com/track/4Ijct6HkKsC9HQVgcnMe7C
10,"Disco Arranhado - Funk Remix",Malu,https://open.spotify.com/track/2Gjt4rUHBUH0rMKpBg0hF4
11,"Batom de Cereja - Ao Vivo","Israel & Rodolffo",https://open.spotify.com/track/2MZQAvsA7aZDssppBLRxYp
12,"Eu Caçava as Puta, Agora as Puta Que Me Caça (feat. Mc Topre)","Two Maloka",https://open.spotify.com/track/696GCW6ySQQsyCClRzvkcv
13,"Моя голова винтом (My head is spinning like a screw)",kostromin,https://open.spotify.com/track/4KrhaZm4JRkNO4HRdLvJIG
14,Acaso,"Gabriel O Príncipe",https://open.spotify.com/track/6TIykcoStDLQC9LOS3AAKd
15,Tokyo,Leat'eq,https://open.spotify.com/track/5GRf6zSrCi8gErdN6CyRJT
16,"Beginning Middle End - From The Netflix Film ""To All The Boys: Always and Forever""","Leah Nobel",https://open.spotify.com/track/2kFHjWko1il6O9L3eK9IzG
17,"Acabou a Água (feat. Mc Ygor Yanks)","MC 3L",https://open.spotify.com/track/7jFEykLSATTBHLCJXikHmD
18,"Amarelo, azul e branco",ANAVITÓRIA,https://open.spotify.com/track/2LOIoeI16A8jjKubPKoCSa
19,Bruno,"Karol kailler",https://open.spotify.com/track/6M5dHvhDy8Am3rFhptDjiu
20,Arcade,"Duncan Laurence",https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
21,"Anota Placa","Tz da Coronel",https://open.spotify.com/track/3QUriWUE8WnWLpWxHA52k4
22,"Giro dos Artistas","Mc Bruninho da Praia",https://open.spotify.com/track/0Pjd5h1ZOSyhSwZrDeCIXg
23,"Foto do Pé",Yamashita,https://open.spotify.com/track/6l4e6z87mdaQNJXhM3uQDb
24,"Calling My Phone","Lil Tjay",https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx
25,"FALA MAL DE MIM","PEDRO SAMPAIO",https://open.spotify.com/track/5glMxRMRHGBRj6bydBjoPM
26,Acaso,"Vitor Fernandes",https://open.spotify.com/track/4Ls13Ag4SWnniiX4QLRltL
27,"Vou falar que não quero","Vitor Fernandes",https://open.spotify.com/track/6AMTUbWihFZOwOeHxZN2Ge
28,"Ô Moça","MC Zaquin",https://open.spotify.com/track/1mQOFRDoqI34LdN79PE0vH
29,"Som do Paredão","MC Vertinho",https://open.spotify.com/track/5r3Oc4rate3KVNH2upeFX8
30,"Cai de vagarinho até embaixo","Mc Rennan",https://open.spotify.com/track/2p04GXqx4j9sggMTFJpEBa
31,"Me Toca","Marina Sena",https://open.spotify.com/track/2uSeVS09DW8FnBgc61eHDW
32,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
