Position,"Track Name",Artist,URL
1,"Tudo no Sigilo (Vytinho NG e Bianca)","Vytinho NG",https://open.spotify.com/track/60wF0XnX7A0jVpDNA5v8vi
2,"death bed (coffee for your head)",Powfu,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
3,"Don't Rush (feat. Headie One)","Young T & Bugsey",https://open.spotify.com/track/1d1n5KjW6aH9ItdA8WmlWW
4,"Astronomia 2K19 - Radio Edit","Stephan F",https://open.spotify.com/track/56Z3lLPTcozYkoAl9HsQLI
5,Astronomia,Vicetone,https://open.spotify.com/track/665AK0ovB11McZRwfa852G
6,Coronavirus,iMarkkeyz,https://open.spotify.com/track/1QboqlLbKsUvQRohea6KaE
7,"Roses - Imanbek Remix","SAINt JHN",https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
8,"ily (i love you baby) (feat. Emilee)","Surf Mesa",https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
9,"Neném - Ao Vivo","Gabi Martins",https://open.spotify.com/track/2Yz14TQlxNXHmnkml4TyDL
10,Ranking,"Jorge & Mateus",https://open.spotify.com/track/0RaIjuKU5hudMteEXwr4RS
11,"Ti amo","Umberto Tozzi",https://open.spotify.com/track/5Gz9p2oDVHNHLoQOPHzaXm
12,"Dance Monkey (8D Audio)","8D Tunes",https://open.spotify.com/track/4KgAFt6Tt4E96poxgq5dVJ
13,Supalonely,BENEE,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
14,Skechers,DripReport,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
15,"Sweet Night",V,https://open.spotify.com/track/39EXZNMxb4RBHlRjnRaOKp
16,"Breaking Me",Topic,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
17,Savage,"Megan Thee Stallion",https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
18,Cabaré,"Dj Guuga",https://open.spotify.com/track/0N2cvvlyEw5NFc00E3FB0D
19,"Procuro Alguém (prod. Coyote Beatz)",Djonga,https://open.spotify.com/track/0iCOIAN5PaXnATuKkzTVNx
20,"Bate Com Vontade","Hugo Mesquita",https://open.spotify.com/track/2tq0N3S4u5lUyahpaSMOve
21,WANNABE,ITZY,https://open.spotify.com/track/6tCssnvTUREcperDOUTqvA
22,"So Pra Mim","Sarita Lorena",https://open.spotify.com/track/28k96IoZj58awechduJoWV
23,"Moral of the Story",Ashe,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
24,Astronomia,"Tony Igy",https://open.spotify.com/track/6ulon8Un1tOwzQbAJGZYvi
25,"Tudo no Sigilo","Dj Pedro Henrique",https://open.spotify.com/track/0w8CkNkEsZNdXHrJZId3kj
26,"Don't Start Now","Dua Lipa",https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
27,"Sunday Best",Surfaces,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
28,"Come Together","Now United",https://open.spotify.com/track/2OVNBbPqoktC11yqbCDgV3
29,"Blinding Lights","The Weeknd",https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
30,"Boss Bitch","Doja Cat",https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
31,"Litrão - Ao Vivo","Matheus & Kauan",https://open.spotify.com/track/5W1kqz2l1lDX77DXBMeXZg
32,Falling,Koosen,https://open.spotify.com/track/2IX9rTOZFc4OgPph0LuubR
33,"Mania (prod. Coyote Beatz)",Djonga,https://open.spotify.com/track/3AhLFZOZvBCvja9SfJdHkj
34,"Vê Se Não Demora",BlakkStar,https://open.spotify.com/track/7z5m1d4eBZrMxtVjZfr0D0
35,"Pipa Voada (feat. Emicida)",Rashid,https://open.spotify.com/track/3oqC4Ta40ft6NnTJwcUTdi
36,"Vai Menó Dorime (Brega Funk)","DJ Nelsinho",https://open.spotify.com/track/74AsgGLBcBljRilSuD06hc
37,Forever,CHVRCHES,https://open.spotify.com/track/1QHzf28GKB4xblsVPS6LPs
38,"The Box","Roddy Ricch",https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
39,"Tudo Aconteceu","MC Du Black",https://open.spotify.com/track/67mqU3FeErlvWwsxnMfvQo
40,"Te Prometo",DENNIS,https://open.spotify.com/track/7Ac3BmqTQoLdAt7HtZyfgN
41,Sorriso,"Gabriella Saraivah",https://open.spotify.com/track/6Dc8KE3lybed6AW8hrV3yZ
42,Physical,"Dua Lipa",https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
43,"My Heart Went Oops",Tiagz,https://open.spotify.com/track/3Nhfs2Cx7z2JWHetYkzSfO
44,"Vamos Combinar Assim","Daniel Stom",https://open.spotify.com/track/2AAPwPVSXV7g8SSnCokbKH
45,"Le Festin",Camille,https://open.spotify.com/track/5Y1aFwjwTTojIQe3gaWDLr
46,"(não) era amor","GIULIA BE",https://open.spotify.com/track/7DmZMqXYgQ1oI3z3bGUEbi
47,"BALANÇA (feat. Pedro Sampaio)","WC no Beat",https://open.spotify.com/track/4p8pEdPYOQLzJUKYrLOacy
48,"Manda Áudio","Di Propósito",https://open.spotify.com/track/4nsXVD1xw3BRMFUWx5gQRe
49,"Say So","Doja Cat",https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
50,"Firme e Forte","Mc Capelinha",https://open.spotify.com/track/5JGM7K7wgP8Qc7Hov4hGH9
