Position,"Track Name",Artist,URL
1,"Oh Juliana",Niack,https://open.spotify.com/track/4xWzZmX4K1yyrdtRfbUvjt
2,Heather,"Conan Gray",https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
3,"Backyard Boy","Claire Rosinkranz",https://open.spotify.com/track/0QpOqKz66ZxHNqj2PPHiFF
4,"Só Você","MC Rogerinho",https://open.spotify.com/track/59kRq8rb5uJCrSYYbGCk7o
5,"Figurinha - Ao Vivo","Douglas & Vinicius",https://open.spotify.com/track/187Pge0WmJNoS73kaIORSE
6,"Such a Whore (Stellular Remix)",JVLA,https://open.spotify.com/track/6A25J9As7towpxovYryAWr
7,"Só Pitbull de Raça","Dj Samrio",https://open.spotify.com/track/1fGlELJhiiYOCel2ihF4uP
8,"Rave Balança E Bafora",Ventura,https://open.spotify.com/track/7tswnwncDD0zJ1JpFf13Gl
9,"Comprei um Lança","Mc Jacaré",https://open.spotify.com/track/12v6LfkX9YIR3uLefIAAYZ
10,"3 Musketeers",NextYoungin,https://open.spotify.com/track/57Oi4yqY27uJzCyqFWIP5q
11,"A Perereca da Vizinha","Sky Love do Forró",https://open.spotify.com/track/0HXPgjf1IIK4oXhbQEIrVd
12,"NEVER MET! (feat. Glitch Gum)",CMTEN,https://open.spotify.com/track/4iMfYGWDKKuP79CAqsKd3n
13,"Poesia Acústica #9: Melhor Forma","Pineapple StormTv",https://open.spotify.com/track/2fmeSswdyVq4wcqhY41UHk
14,Talarica,"Rennan da Penha",https://open.spotify.com/track/01mKvmXQLhr3MEoiAEAcP2
15,"Flauta do Magrão 1","DJ PBeats",https://open.spotify.com/track/28NhFEdfGEAILbOVGfH285
16,"Eu Tô Gostando de um Menino Aí","Carol & Vitoria",https://open.spotify.com/track/1vXMChJ2MGtI0vq9t6kjDB
17,"Pode Dormir Tranquilo","Kellen Byanca",https://open.spotify.com/track/3iw959smgKf8scwjRCRjgZ
18,Overwhelmed,"Royal & the Serpent",https://open.spotify.com/track/5jjZikDrEd0by1o7V3fO4y
19,"se essa vida fosse um filme","GIULIA BE",https://open.spotify.com/track/0hDphSo7vI7gCjEPpD6gu0
20,WATER,Salatiel,https://open.spotify.com/track/5vIiGOCqhPwnQDZhWhewGU
21,"Investe Em Mim","Jonas Esticado",https://open.spotify.com/track/15k1TDabqSEmyXOwMq9RM7
22,"Quero Você do Jeito Que Quiser","Marília Mendonça",https://open.spotify.com/track/51uXmhqGR76tT2UeKZyeN6
23,"MY POWER",Nija,https://open.spotify.com/track/7ia5l12mCvbQTeAnG1oYpg
24,"Deus é por nós","MC Marks",https://open.spotify.com/track/6jcGoHrqfRW6fI2I6xtwBQ
25,DESSERT,HYO,https://open.spotify.com/track/6u0pZe0Uv7GBR0iKptfWRf
26,"Rave Na Praia","MC Teteu",https://open.spotify.com/track/50YsV2XFugoMrqJK9Ttdly
27,"Nem Casado, Nem Solteiro","Mc Mika",https://open.spotify.com/track/5Yunozu5CQBIlf9PeBdqax
28,"Be Happy",Dixie,https://open.spotify.com/track/1KVQBPyORdhfITlixROtvC
29,"Hoje É Rave","Bárbara Labres",https://open.spotify.com/track/2CBpRE0A922XhWLSI8AT9O
30,"KEYS TO THE KINGDOM","Tiwa Savage",https://open.spotify.com/track/3KZK9MF3bAixN5UWOHVTbf
31,"Jacaré Que Dorme",KayBlack,https://open.spotify.com/track/7mut83ZWTtmBPLg6munQIm
32,"Cartas (feat. Luccas Carlos) (feat. Paiva Prod)",IGOR,https://open.spotify.com/track/1q0PCH6sQOaeXGmeJfGWXb
33,"Apaixonou Eu","MC CJ",https://open.spotify.com/track/0VHFqk685Lxlqgwiyk7EcU
34,Monster,"Red Velvet - IRENE & SEULGI",https://open.spotify.com/track/6c1QaQHdDhtFMfUkhueuXK
35,"Desce Pro Play (PA PA PA)","Mc Zaac",https://open.spotify.com/track/4zGtfOglDBfVUypabBwIjQ
36,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
37,Hatchback,Cochise,https://open.spotify.com/track/12hVQgYR254ZziANtiKVWQ
38,"Paloma (feat. Anitta)","Fred De Palma",https://open.spotify.com/track/0HFkCSXRTUHCYJ148PdD0v
39,"Melhor Eu Ir / Ligando os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo","Grupo Menos É Mais",https://open.spotify.com/track/2ptHQBO7TQhEkXOeK9ST59
40,"Marília Mendonça",BIN,https://open.spotify.com/track/1CBjYXLotHrkiykMbI7EaU
41,"Still Don't Know My Name",Labrinth,https://open.spotify.com/track/6N22FZs2ZhPBYi3b9XPajV
42,"Sogra - Ao Vivo",Dilsinho,https://open.spotify.com/track/4zsiMjB0794HztyqUkD3Zi
43,"Rave do Papa - Deluxe (feat. Mc Rennan, MC Bruna Alves, MC BN & MC Rick) - Remix","Dj W-Beatz",https://open.spotify.com/track/59CnMc5PR9GdDFEVOpHSg9
44,"Céu de pipa","MC Marks",https://open.spotify.com/track/2DQ09MyIaXu5F1ly4MEvDM
45,Nêga,"Tarcísio do Acordeon",https://open.spotify.com/track/3S2iI46NmKyZsoxs2NByIP
46,"Socada Botada x Elas Entram em Emoção","MC MN",https://open.spotify.com/track/31YtL5Qlkmpw43el44H4ZN
47,"Vai Ter Que Aguentar","Mc Don Juan",https://open.spotify.com/track/5GAdMAL3tRJkVN1HtwohK2
48,"Mood Swings (feat. Lil Tjay)","Pop Smoke",https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
49,"Head & Heart (feat. MNEK)","Joel Corry",https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
50,Naughty,"Red Velvet - IRENE & SEULGI",https://open.spotify.com/track/0P8lbWigAHXPKxUG60xh79
