Position,"Track Name",Artist,URL
1,"Tapão Na Raba","Raí Saia Rodada",https://open.spotify.com/track/58pgi1RpcU2fVJsxhm7BIr
2,"Deus Me Proteja","Chico César",https://open.spotify.com/track/4Ijct6HkKsC9HQVgcnMe7C
3,"Esquema Preferido","DJ Ivis",https://open.spotify.com/track/27X3qzgB0Show6qfw5wNOK
4,"Astronaut In The Ocean","Masked Wolf",https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
5,Xerecard,"Jeff Costa",https://open.spotify.com/track/1O74aTse7W5hd2rAvnEVaW
6,"Me Toca","Marina Sena",https://open.spotify.com/track/2uSeVS09DW8FnBgc61eHDW
7,"Palma da Mão no Chão","Gil Bala",https://open.spotify.com/track/2fy7JSkaN9S9Gv75Nc42F2
8,Hylander,Abbot,https://open.spotify.com/track/3sOcmmmWB7dqyziUVLXpTi
9,"drivers license","Olivia Rodrigo",https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
10,"Anota Placa","Tz da Coronel",https://open.spotify.com/track/3QUriWUE8WnWLpWxHA52k4
11,Atoa,"Ear Kid",https://open.spotify.com/track/4ui7BuFSuUneNE3fNTPxzl
12,"Prazer Jesus",VICTIN,https://open.spotify.com/track/2x5SsYLKlvQdlq7ozUdfJn
13,Saturno,BIN,https://open.spotify.com/track/68cPbG7hJnwDW9nPX1uQcX
14,"Apaga Luz, Apaga Tudo - Challenge","DJ TN Beat",https://open.spotify.com/track/0v192IDdClYsae1YWxhTO9
15,M4,Teto,https://open.spotify.com/track/07AQkmp456NpEnT8HR7WLy
16,"Pedaço de Mim",OIK,https://open.spotify.com/track/2fEgPCDD0qRvZeVrY381EW
17,"Seu Ex Ta Nervoso Demais","Mc Dudu Sk",https://open.spotify.com/track/5iSs0h9KT1zlfuhRrSXfik
18,"Acabou a Água (feat. Mc Ygor Yanks)","MC 3L",https://open.spotify.com/track/7jFEykLSATTBHLCJXikHmD
19,Bora,"Forró Cintura de Mola",https://open.spotify.com/track/7Cniv2qCXbzrJSfxLXZt38
20,"Facas - Ao Vivo","Diego & Victor Hugo",https://open.spotify.com/track/1ere9b9vDw2N3m9d4uiXxa
21,"Coração Gelado","DJ BOY",https://open.spotify.com/track/6pCjA2lKzvMGOeOzde3kEl
22,"Deixa de Onda (Porra Nenhuma)",DENNIS,https://open.spotify.com/track/0DlHQxrVijRqVUfuS6PKaY
23,"Camisa do Flamengo","MC Meno K",https://open.spotify.com/track/7AjPEsSw5XH8Prczu0ADY6
24,"Elefante de Olinda","Claudionor Germano",https://open.spotify.com/track/01r1TXOzRhmPFJ1qFdy0Ax
25,"Hadal Ahbek","Issam Alnajjar",https://open.spotify.com/track/0UdZzUSOLhqIFCU7wHWkgp
26,"Mtg - Vem Sentando Vem (feat. Dj Nbeat) - Remix","MC 2jhow",https://open.spotify.com/track/2Xgc216OMnc9PyUalpaSPc
27,"Eu e o Bofe Dela","Rodrigo Fox",https://open.spotify.com/track/22vjon8i8MImnDSIhMtYlz
28,Paparazzi,"Kim Dracula",https://open.spotify.com/track/3rchFjeKZ0bJxO7EEdM3S5
29,"LUAZUL #1 (feat. Casluh e Pelé Milflows) - Acústico","Belle Kaffer",https://open.spotify.com/track/2SEibS7eqm4HCJrmSJLsyq
30,"What A Shame","Leyla Blue",https://open.spotify.com/track/7FGIEAVXfegxngH9Jg6VwA
31,Jealous,Eyedress,https://open.spotify.com/track/5KbTBSGUvgDg75gIVhUaAW
32,"Cabeleira Do Zezé","Banda Gol",https://open.spotify.com/track/7rwXwVOfULqhoa8vdOSLJx
33,"Esquema Preferido - Ao Vivo","Os Barões Da Pisadinha",https://open.spotify.com/track/35qOGx1CWvCkQFOv4BkVIV
34,"Vassourinhas - Ao Vivo","Spok Frevo Orquestra",https://open.spotify.com/track/0u1CsowOPOWhuKeacVvl14
35,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
36,"Som do Paredão","MC Vertinho",https://open.spotify.com/track/5r3Oc4rate3KVNH2upeFX8
37,"Matéria de Hoje","Bonde do gato preto",https://open.spotify.com/track/4pMXDXKX3Bsc5zWh8YuGiV
38,"É Melhor Ser Piranha do Que Ser Infeliz","Mc G7",https://open.spotify.com/track/0JLnV5oPXJ0gnk93k0LQyz
39,"Não Te Quero",NATTAN,https://open.spotify.com/track/3rnso1KNGrkXfqNTlBXdPH
40,"Cai de vagarinho até embaixo","Mc Rennan",https://open.spotify.com/track/4V0OqVsxQOtwSkzh4540xl
41,Arcade,"Duncan Laurence",https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
42,"Esse é o melhor Rap do Levi",Byakuran,https://open.spotify.com/track/0TIL1uiTx69oaBUOSZZBXS
43,Streets,"Doja Cat",https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
44,Acaso,"Vitor Fernandes",https://open.spotify.com/track/4Ls13Ag4SWnniiX4QLRltL
45,"Coração Na Cama - Ao Vivo","Hugo & Guilherme",https://open.spotify.com/track/2nZj5YymF54qhAu7RneVP6
46,"Turma Do Funil","Banda Gol",https://open.spotify.com/track/2VZQhlolmptgAaiWzR2vly
47,Paradigmas,"Jorge & Mateus",https://open.spotify.com/track/158ukl5rih76dOEsp0I91H
48,"Uma Cavala Mesmo","MC Meno K",https://open.spotify.com/track/1bK6UaFcArJvIaMeKPTFSm
49,"Heartbreak Anniversary",Giveon,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp
50,"Ô Moça","MC Zaquin",https://open.spotify.com/track/1mQOFRDoqI34LdN79PE0vH
