Position,"Track Name",Artist,URL
1,"Na Ponta Do Pé","Nadson O Ferinha",https://open.spotify.com/track/7KdfRfSAIOiNk95sfFhmWB
2,Alívio,"Jessé Aguiar",https://open.spotify.com/track/40KZgKCIvRVIoZqv9lNBoP
3,"Sofa, Breja e Netflix","Mac Júlia",https://open.spotify.com/track/6eIZaT9qNz9lVrhWbJOWls
4,"Pirocada De Bandido","DJ GUSTAVO DA VS",https://open.spotify.com/track/5ET0FQRtXU4A7mNRCXSu69
5,"Volta Bebê, Volta Neném","Dj Guuga",https://open.spotify.com/track/4wQUopWk9Ed7Ng5qpKN5qd
6,"Deixa Eu Falar pra Você","Josué Bom de Faixa",https://open.spotify.com/track/0f1xsopmPwjGv5lJooglnD
7,Bipolar,"Mc Davi",https://open.spotify.com/track/0qxLQ6opocOGyFnlXqJ53x
8,"Pike - Illusionize Remix",Confesser,https://open.spotify.com/track/5ZiFm8sWAKOImqyELd9Qqz
9,"After School",Weeekly,https://open.spotify.com/track/52CBUrIdyf8tbZaUY9iawE
10,"BEAT DO AKON (Funk Remix)","Dj Vm",https://open.spotify.com/track/2Z0ndOPDVXKENAVeQeced9
11,"Vida Louca","Mc Poze do Rodo",https://open.spotify.com/track/7IG7laqVpcvIIULrwWP5SA
12,"Meu Pisêro","DUDA BEAT",https://open.spotify.com/track/2vaRBe7rRW8dBszITsPzYU
13,"Tipo Gin - Ao Vivo","MC Kevin o Chris",https://open.spotify.com/track/4llr8mcoauwrHBtjGb7F9S
14,YKWIM?,"Yot Club",https://open.spotify.com/track/2vWBUC9djv6BtiGlmKiQaH
15,"Baby Me Atende","Matheus Fernandes",https://open.spotify.com/track/5R9KPXQVeyqsHZoPLMgfNy
16,"deja vu","Olivia Rodrigo",https://open.spotify.com/track/61KpQadow081I2AsbeLcsb
17,ASAP,STAYC,https://open.spotify.com/track/5BXr7hYZQOeRttkeWYTq5S
18,"Carinha de BBzinha","Anderson Rodrigues",https://open.spotify.com/track/4lgEYHlFKx9lNuBH1NjFPk
19,Runaway,AURORA,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6
20,"O Carpinteiro (Conto de Fadas)",NATTAN,https://open.spotify.com/track/084XFobv6FZRHHw6mEYJdU
21,"Disco Arranhado - Funk Remix",Malu,https://open.spotify.com/track/2Gjt4rUHBUH0rMKpBg0hF4
22,"Preta do Cabelo Cacheado","Th CDM",https://open.spotify.com/track/3lJ8BcGM1ROQ1ufneU3Qya
23,"Leave The Door Open","Bruno Mars",https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh
24,"A Pedido Da Tropa Do Serrão","Dj Sammer",https://open.spotify.com/track/65QW79aRKnyZdfZYxbFJ02
25,"Eu Sou Pinxadão","DJ Glm",https://open.spotify.com/track/0KHDtDUSagOHmkdOKWIbzi
26,"Love Tonight - Vintage Culture & Kiko Franco Remix Edit",Shouse,https://open.spotify.com/track/53ICqRSyTfhrrvNwVSP6am
27,"Kiss Me More (feat. SZA)","Doja Cat",https://open.spotify.com/track/748mdHapucXQri7IAO8yFK
28,"MONTERO (Call Me By Your Name)","Lil Nas X",https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
29,"Espirra o Lança","Dj Serpinha",https://open.spotify.com/track/5H25WPPytKQcMfIPu0oEBO
30,"Liberdade (Quando o Grave Bate Forte)",Alok,https://open.spotify.com/track/2QLbRVzixE282JSQjBz2DG
31,"Emocionada - Brega Funk","racine neto",https://open.spotify.com/track/5AWvYiMDJtX3fNZSjguIw9
32,"AK47 É o Porte do Homem","MC Torugo",https://open.spotify.com/track/5HdghQzJVbvkZuMyvj2k34
33,"Algum Ritmo",Gilsons,https://open.spotify.com/track/5EVv8M3vhByFLLqT1dkdGd
34,"Linda Bela - Ao Vivo","Elias Monkbel",https://open.spotify.com/track/354mVxDquP5bQK7rUz6Omy
35,"I Hear a Symphony","Cody Fry",https://open.spotify.com/track/3iJya7m7trpGv570Ske30n
36,"Desce Aí (Flow Drake)","Vulgo FK",https://open.spotify.com/track/2oRqU8CVBhp8ZAwaikwoCW
37,Rasputin,Majestic,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
38,Freaks,"Surf Curse",https://open.spotify.com/track/0HUTL8i4y4MiGCPId7M7wb
39,"Eu Catuquei Vs Magrão (feat. DJ GBS)","DJ Patrick Muniz",https://open.spotify.com/track/7CWx8dCv58ZqcTV2DeqpEB
40,Dollar,theonly019,https://open.spotify.com/track/28us45t7BI3tfi3r1WaIgw
41,"Deus Me Proteja","Chico César",https://open.spotify.com/track/4Ijct6HkKsC9HQVgcnMe7C
42,"Volta Comigo BB","Zé Vaqueiro",https://open.spotify.com/track/1h4u5t0EJZki8ieNGwwFXc
43,"Rebola Lentinho","Mc Kaio",https://open.spotify.com/track/3bcJIkPhkmoiF31lcHZ96t
44,Morena,NATTAN,https://open.spotify.com/track/6zsEKAZZulmsl1Qlw5G3EX
45,"Tapão Na Raba","Raí Saia Rodada",https://open.spotify.com/track/58pgi1RpcU2fVJsxhm7BIr
46,"ghost town (voice memo)","Chloe George",https://open.spotify.com/track/0PKAijroHpnEtdY20bkGdr
47,"Ela é Espetacular (Mulher Kama Sutra 2)","Mc Livinho",https://open.spotify.com/track/0x0V1IID2Sj902k6LzuWds
48,"Tú Já Sabe O Macete","Dj Rayan",https://open.spotify.com/track/3Xm6YmdAY0zj71QynzTdrw
49,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
50,Hope,Twista,https://open.spotify.com/track/2xxx3hyrkpFgrGi6iCVx9y
