Position,"Track Name",Artist,URL
1,"Não Fica Apaixonadinha","MC Lorenzo",https://open.spotify.com/track/6UqiwXRyoAwvOsFYuGHLir
2,"E-GIRLS ARE RUINING MY LIFE!",CORPSE,https://open.spotify.com/track/7bCfHiRcfUjG0YVVNUL7Ve
3,"Meu Lado da História",Nandx710,https://open.spotify.com/track/08LiZsFrLkWYtd20jeqWLh
4,Rita,Tierry,https://open.spotify.com/track/1nDCZBI8MaHXI2f36dnQyG
5,"Seu Gostoso, Rebola e Joga (feat. Mc Ká de Paris, Dj Novinho do Jaca & DJ Lula do Jaca)","Mc Juninho FSF",https://open.spotify.com/track/7bXYz8VjWW5xKFY4fAkJ6U
6,"Só Tem Eu","Zé Felipe",https://open.spotify.com/track/1X0MaGErD8rcspqQs9s2m0
7,"CONVOQUEI TODAS PIR4NHA","DJ VITINHO BDP",https://open.spotify.com/track/3vKySOD6E2igXsLSRzwrH2
8,"Deep End",Fousheé,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA
9,"Um Sabadão Desse Uma Lua Dessa","Mc Talibã",https://open.spotify.com/track/3KfyRuNdcCGsZb15sqrXDA
10,"Onde Estás","Banda Sentimentos",https://open.spotify.com/track/51lR43HOHHF0REvbSSoYU3
11,Letícia,"Zé Vaqueiro",https://open.spotify.com/track/6hMgrcA1OpqYBDPyzYcosI
12,"Presentinho - Ao Vivo","Guga Nandes",https://open.spotify.com/track/2RfntUR79sYuQQmnVSYcSs
13,"Sentimento Seu Nenhum","DJ Lucas Beat",https://open.spotify.com/track/74mDE76hPSE74NkqqJk4Ke
14,"Ta Com Saudade Quer TBT ?","Mc Talibã",https://open.spotify.com/track/4i1U2ZQJdVCAczbiwsXf3H
15,"Lonely - Brega Funk","DJ Lucas Beat",https://open.spotify.com/track/4sJ7q2YrnySJONQ9AZmCih
16,Daisy,Ashnikko,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk
17,"Quase uma Semana",BIN,https://open.spotify.com/track/4a5YIaK7qFu6T63GeYx1Ih
18,"Eu Tenho Medo","Zé Vaqueiro",https://open.spotify.com/track/2bWkoJEjcPiBKnKqvTJ25D
19,"Amor e Fé - Acústico","Hungria Hip Hop",https://open.spotify.com/track/5ra6CI0pEzqjxPEZeBz0d7
20,"This Is Halloween","The Citizens of Halloween",https://open.spotify.com/track/0yURuYmnz9tl4K04e5Y6aQ
21,"Romance Desapegado","Conde do Forró",https://open.spotify.com/track/54OqGd3dmug64db0ZtOtF4
22,"Café e Amor - Ao Vivo","Gusttavo Lima",https://open.spotify.com/track/7benotyTvLY2vUsDKtxbiA
23,"Recairei - Ao Vivo","Os Barões Da Pisadinha",https://open.spotify.com/track/2JTir3y1VuJQmexiTCMcTP
24,"You Got It",Vedo,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
25,"Ela Traiu","Forró do HF",https://open.spotify.com/track/6ZxP0Bx7W4iG2DuODkZccs
26,"Mentir pra Mentirosa","Bruna de Paula",https://open.spotify.com/track/0k868Jk8XHY7Uk5fSvgEdQ
27,"Figurinha - Ao Vivo","Douglas & Vinicius",https://open.spotify.com/track/187Pge0WmJNoS73kaIORSE
28,"Put Your Records On","Ritt Momney",https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
29,"Vai virar TBT","Bruna de Paula",https://open.spotify.com/track/3h2tZQaIllLw4UwQqQgNMD
30,"Make A Wish (Birthday Song)","NCT U",https://open.spotify.com/track/6FdShjf7nA2cqEnpv1tIia
31,"Não Me Valorizou","Liene Show",https://open.spotify.com/track/0AKOoGJbTl3va5kIfWMqiX
32,"Ela É um Perigo","Mc DB",https://open.spotify.com/track/1C22MPsBUPrg6bttSLWx6y
33,"Meu Casal","Juan e Rafael",https://open.spotify.com/track/3pUsDHDNfiVbRjm5QQuahm
34,"Só Você","MC Rogerinho",https://open.spotify.com/track/59kRq8rb5uJCrSYYbGCk7o
35,"Alô Ex-Amor - Ao Vivo","João Bosco e Gabriel",https://open.spotify.com/track/2QCwoYDn4DRfjs4NhW2KpO
36,"Deixa Moer - Ao Vivo","Elizeu Moraes",https://open.spotify.com/track/3PRMBeq6CvsHndt7fOaRbA
37,"Cidade Inteira","Eric Land",https://open.spotify.com/track/7J3QMuDCSv56jRSiD9jFBF
38,"Dreams - 2004 Remaster","Fleetwood Mac",https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
39,Golden,"Harry Styles",https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
40,"Revoada do Tubarão","MC Ryan SP",https://open.spotify.com/track/0C1cJj3ZNCS75sojrcMhZV
41,"Caminho no Deserto","Nívea Soares",https://open.spotify.com/track/2sKdvtNeQ3D2Lt6ZCHNNSa
42,"Homenagem aos Relíquias (feat. Menor MC, MC Vinny, MC Julio D.E R. & MC Leozinho ZS)","DJ Matt D",https://open.spotify.com/track/4vDC52DnSqAjec5Vh5yJEb
43,"De Menina pra Mulher - Ao Vivo","Gusttavo Lima",https://open.spotify.com/track/42P3wMiPfXQM93TYZotuPQ
44,"This Side of Paradise","Coyote Theory",https://open.spotify.com/track/3sgf2a905hjZ81tXYytY6i
45,inesquecível,"GIULIA BE",https://open.spotify.com/track/3bUDPTCStUeLcUgXgvepQh
46,"Papi Chulo",Octavian,https://open.spotify.com/track/6Juv5N0dNU1imms9c9u1dA
47,"Investe Em Mim","Jonas Esticado",https://open.spotify.com/track/15k1TDabqSEmyXOwMq9RM7
48,Edilene,Tayrone,https://open.spotify.com/track/7xEvzxbqAxFYDC5OzF51aQ
49,"Potential Breakup Song","Aly & AJ",https://open.spotify.com/track/11dxtPJKR4E0wlSr0A0t47
50,"Elas Gostam de Gasolina - Ao Vivo","Anderson & Vei da Pisadinha",https://open.spotify.com/track/3tkEf7vw4zDBFAQxY1vdcv
