Position,"Track Name",Artist,URL
1,"Não Fica Apaixonadinha","MC Lorenzo",https://open.spotify.com/track/6UqiwXRyoAwvOsFYuGHLir
2,"Seu Gostoso, Rebola e Joga (feat. Mc Ká de Paris, Dj Novinho do Jaca & DJ Lula do Jaca)","Mc Juninho FSF",https://open.spotify.com/track/7bXYz8VjWW5xKFY4fAkJ6U
3,"Meu Lado da História",Nandx710,https://open.spotify.com/track/08LiZsFrLkWYtd20jeqWLh
4,Rita,Tierry,https://open.spotify.com/track/1nDCZBI8MaHXI2f36dnQyG
5,"Deep End",Fousheé,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA
6,"Lonely - Brega Funk","DJ Lucas Beat",https://open.spotify.com/track/4sJ7q2YrnySJONQ9AZmCih
7,"CONVOQUEI TODAS PIR4NHA","DJ VITINHO BDP",https://open.spotify.com/track/3vKySOD6E2igXsLSRzwrH2
8,"Um Sabadão Desse Uma Lua Dessa","Mc Talibã",https://open.spotify.com/track/3KfyRuNdcCGsZb15sqrXDA
9,"Meu Casal","Juan e Rafael",https://open.spotify.com/track/3pUsDHDNfiVbRjm5QQuahm
10,"Senta Concentrada (feat. MC WS)","MC Mari",https://open.spotify.com/track/62tcTmWpOcqFfZNWrheU1T
11,"Ta Com Saudade Quer TBT ?","Mc Talibã",https://open.spotify.com/track/4i1U2ZQJdVCAczbiwsXf3H
12,Daisy,Ashnikko,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk
13,"Sentimento Seu Nenhum","DJ Lucas Beat",https://open.spotify.com/track/74mDE76hPSE74NkqqJk4Ke
14,"Onde Estás","Banda Sentimentos",https://open.spotify.com/track/51lR43HOHHF0REvbSSoYU3
15,"Romance Desapegado","Conde do Forró",https://open.spotify.com/track/54OqGd3dmug64db0ZtOtF4
16,"Put Your Records On","Ritt Momney",https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
17,"Amor e Fé - Acústico","Hungria Hip Hop",https://open.spotify.com/track/5ra6CI0pEzqjxPEZeBz0d7
18,"Drip Like ME",Kenndog,https://open.spotify.com/track/5lNsNowjCKqgafSWE7Ie2Z
19,"Quase uma Semana",BIN,https://open.spotify.com/track/4a5YIaK7qFu6T63GeYx1Ih
20,"De Menina pra Mulher - Ao Vivo","Gusttavo Lima",https://open.spotify.com/track/42P3wMiPfXQM93TYZotuPQ
21,"Recairei - Ao Vivo","Os Barões Da Pisadinha",https://open.spotify.com/track/2JTir3y1VuJQmexiTCMcTP
22,"You Got It",Vedo,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
23,"Presentinho - Ao Vivo","Guga Nandes",https://open.spotify.com/track/4p3ZUX6cVNehD8EphzU7iJ
24,"Dreams - 2004 Remaster","Fleetwood Mac",https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
25,"Ela Traiu","Forró do HF",https://open.spotify.com/track/6ZxP0Bx7W4iG2DuODkZccs
26,Golden,"Harry Styles",https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
27,Michelle,"Sir Chloe",https://open.spotify.com/track/48rZVgAGm0OlbbxjikCpqm
28,"Só Você","MC Rogerinho",https://open.spotify.com/track/59kRq8rb5uJCrSYYbGCk7o
29,"Ela É um Perigo","Mc DB",https://open.spotify.com/track/1C22MPsBUPrg6bttSLWx6y
30,"This Side of Paradise","Coyote Theory",https://open.spotify.com/track/3sgf2a905hjZ81tXYytY6i
31,"MEGA DA CAVALGADA VS YOU WANT","DJ ZL",https://open.spotify.com/track/3lZpu9BJlx8WbTlS3jtjvk
32,"Revoada do Tubarão","MC Ryan SP",https://open.spotify.com/track/0C1cJj3ZNCS75sojrcMhZV
33,"Eu Tenho Medo","Zé Vaqueiro",https://open.spotify.com/track/2bWkoJEjcPiBKnKqvTJ25D
34,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
35,"Homenagem aos Relíquias (feat. Menor MC, MC Vinny, MC Julio D.E R. & MC Leozinho ZS)","DJ Matt D",https://open.spotify.com/track/4vDC52DnSqAjec5Vh5yJEb
36,"Mentir pra Mentirosa","Bruna de Paula",https://open.spotify.com/track/0k868Jk8XHY7Uk5fSvgEdQ
37,"Figurinha - Ao Vivo","Douglas & Vinicius",https://open.spotify.com/track/187Pge0WmJNoS73kaIORSE
38,"LA DI DA",EVERGLOW,https://open.spotify.com/track/60M8FSYZP8MA0Wy2huOADL
39,"Set do Dj Soneca",Soneca,https://open.spotify.com/track/0UA0EEQaJmUKR6kFiYQeaQ
40,"Alô Ex-Amor - Ao Vivo","João Bosco e Gabriel",https://open.spotify.com/track/2QCwoYDn4DRfjs4NhW2KpO
41,"Heart Of Glass (Live from the iHeart Festival)","Miley Cyrus",https://open.spotify.com/track/5i7ThJfYLAzp2DyZuFpF6j
42,"Investe Em Mim","Jonas Esticado",https://open.spotify.com/track/15k1TDabqSEmyXOwMq9RM7
43,"Lovesick Girls",BLACKPINK,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C
44,"Edge of Great (feat. Madison Reyes, Charlie Gillespie, Owen Patrick Joyner & Jeremy Shada)","Julie and the Phantoms Cast",https://open.spotify.com/track/1e2ofLpE40cjEeMENP7pzv
45,"Tuts Tuts Quero Ver Pensando Em Você","Edy Lemond",https://open.spotify.com/track/1J29NqRR9Xx4qQtacpsQA5
46,Jovem,"Julio Secchin",https://open.spotify.com/track/6SD37SoWzbg0oJpJHsPNXA
47,"Vive de Golpe","MC Junin RD",https://open.spotify.com/track/0B86etRdtJ5maCZU1ytTq9
48,"Unsaid Emily (feat. Charlie Gillespie)","Julie and the Phantoms Cast",https://open.spotify.com/track/2vEDOWuYM6r2LO9HXI47F1
49,"Basta Você Me Ligar - Ao Vivo","Os Barões Da Pisadinha",https://open.spotify.com/track/3rRin3LyLY92kpEbkCgwf4
50,"Wake Up (feat. Madison Reyes)","Julie and the Phantoms Cast",https://open.spotify.com/track/3gy83YfNaZOsAvkbVgD6IQ
