Position,"Track Name",Artist,URL
1,Role,"Marcynho Sensação",https://open.spotify.com/track/3HnpYXiVNdZxMQKCs0zepj
2,Beggin',Måneskin,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
3,"Se Joga no Passinho","Brisa Star",https://open.spotify.com/track/6w9Rge1G5t5zAMLk2WNnXh
4,"Chama pelo Apelido","DJ ENZO ÚNICO",https://open.spotify.com/track/0E2IkIOokPLq1dSPVepg2J
5,"Meu Pedaço de Pecado","João Gomes",https://open.spotify.com/track/2kJRlOyrxsy7Ot3c5TZ8Q6
6,"Volta Rapariga","Vitinho Imperador",https://open.spotify.com/track/3CUPWFarYwA0HJQqzje4UD
7,"Chamo Teu Vulgo Malvadão","mc jhenny",https://open.spotify.com/track/4mdlehe2znCTAzlFhrOa09
8,Internacional,"Cachorrão do Brega",https://open.spotify.com/track/4Bzc3HJXrIotwTGPaxkv7y
9,Caminhos,Scarcéus,https://open.spotify.com/track/0Xqt4o8mXM28fYDeGzcME3
10,"BALANÇA A GLOCK","DJ LG",https://open.spotify.com/track/3NaZrn3dMTU2uzjvVwC41z
11,"I WANNA BE YOUR SLAVE",Måneskin,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
12,"Aquelas Coisas","João Gomes",https://open.spotify.com/track/0FqVtQxRD3HsPltldG5v5M
13,"Se For Amor","João Gomes",https://open.spotify.com/track/5F2xRvRFkxDvqdFtUNAEyw
14,"Na Estrada da Vida","Bregão do Caster",https://open.spotify.com/track/3ZKenRKV8JFT81K5FXJ6HP
15,"Bezos I","Bo Burnham",https://open.spotify.com/track/0Kdj7nwaYQmvhxnqZaIQuW
16,Alívio,"Jessé Aguiar",https://open.spotify.com/track/40KZgKCIvRVIoZqv9lNBoP
17,"Menina Se Prepara","Mc Pepeu",https://open.spotify.com/track/2aqqXrjrPdRHU9uSeRmL3C
18,"Bom Dia / A Tropa do Serrão Te Chamou pra Piscina","Dj Scar",https://open.spotify.com/track/2aqoPWAUACTz5S8rJSOjNJ
19,"As the World Caves In","Sarah Cothran",https://open.spotify.com/track/7LAmsNJpBaNvNg7VZPXxSv
20,"Not Around",Nova,https://open.spotify.com/track/1Adhz5VVDZxhojOLfQQUxa
21,"Eu Rebolo Sim","Mc Branquinha",https://open.spotify.com/track/1uP6LzGFVwX2h2D39mOglz
22,MORENA,"Luan Santana",https://open.spotify.com/track/4PQdrXMDHDPl1RczrrlADd
23,"Black Lança","Dj C4",https://open.spotify.com/track/55MzHjHYq3N6V1T97TuKdA
24,"Bom Dia","Nêgo Jhá",https://open.spotify.com/track/4A0vKKkbHRVJc7vIVnEoop
25,"Não, Não Vou","Mari Fernandez",https://open.spotify.com/track/0xBQvhJAm6f7J142ympKOn
26,"Eu Tenho a Senha","João Gomes",https://open.spotify.com/track/2YBKO08Wkc3eP5JdUSwng8
27,"t r a n s p a r e n t s o u l feat. Travis Barker",WILLOW,https://open.spotify.com/track/5JKnYZOhSP7rOK0jPYcCjV
28,"Ele Te Bota Soca Soca","MC Mazzie",https://open.spotify.com/track/30096a5EMOSaF9c2aSa4TH
29,"MEDIO DE PAREDÃO 4 - SENTA NO BUGALU - ESCRAVOS DO PÓ","DJ BRUNO PRADO",https://open.spotify.com/track/0PBbGtt09Jefz2FqHx99fp
30,"Triste com T","Pabllo Vittar",https://open.spotify.com/track/0L8nJt3b5LjXvFfDt7x2pP
31,FEVER,ENHYPEN,https://open.spotify.com/track/0UzymivvUH5s8z4PeWZJaK
32,"Mete Um Block Nele","João Gomes",https://open.spotify.com/track/1QiZYlh3oZg3zgn8eS99aB
33,Balinha,"Chicão do Piseiro",https://open.spotify.com/track/0qqb0vESEItCXrDySH4Nzh
34,"Running Away","VANO 3000",https://open.spotify.com/track/2lDODk7inZnmUHbIjUnIwP
35,"Ain't Shit","Doja Cat",https://open.spotify.com/track/5lAnYvAIkSDNXqfo7DyFUm
36,"Amiga Vagabunda","Kamilla Maria",https://open.spotify.com/track/4BAsvaFgCWvRity8pAYmcx
37,"Black Out Days - Future Islands Remix",Phantogram,https://open.spotify.com/track/3kxkjirben9RVm9NqYa6rm
38,"Toma de Cima da Laje 2","MC Ruanzin",https://open.spotify.com/track/31EMZYiFomBb6nTm86Vltr
39,"Hoje Tem","VAQUEIRO SM",https://open.spotify.com/track/79TxtVVPq3S97cMqrH6pO2
40,Lelalaue,"MC Lil",https://open.spotify.com/track/3NBeihcw8SR7rXI0Amd6LH
41,"Poesia Acústica 11: Nada Mudou","Pineapple StormTv",https://open.spotify.com/track/6giaOyDFbE4J8iclhCdW7E
42,"MT- AI CALICA QUER DA PROS AMIGO DA BOCA","Mc Cyclope",https://open.spotify.com/track/5bWlXi0npf7uBjBHrcjuNe
43,"Welcome to the Internet","Bo Burnham",https://open.spotify.com/track/25AvaE23MXl06YRtQcQoJS
44,Trajadão,DomLaike,https://open.spotify.com/track/2nTwPzTaH85sDYD07qZrwR
45,"Apê 1001",BIN,https://open.spotify.com/track/3q6ZCGgFDIVCJQ5XG4JTL2
46,"You Right","Doja Cat",https://open.spotify.com/track/0k4d5YPDr1r7FX77VdqWez
47,"Ficha Limpa","Gusttavo Lima",https://open.spotify.com/track/5SwyN9hzmWjBsINlif8li8
48,"PTT (Paint The Town)",LOONA,https://open.spotify.com/track/5awNIWVrh2ISfvPd5IUZNh
49,"Ai Calica","Mc Cyclope",https://open.spotify.com/track/1kvw3guxXIcglPulkTPi3z
50,"Bad Habits","Ed Sheeran",https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
