Position,"Track Name",Artist,URL
1,"Paty Trem Barbie","MC Magrella",https://open.spotify.com/track/3woa0ekqNnhx4etwchLZDk
2,"Vai Rebola Trava VS To Doidinho pra ver o seu Piercing no peito","Otavio Beats",https://open.spotify.com/track/13N5qGcFD3uRuY02Wwdu4Q
3,"Não, Não Vou","Mari Fernandez",https://open.spotify.com/track/0xBQvhJAm6f7J142ympKOn
4,Alívio,"Jessé Aguiar",https://open.spotify.com/track/40KZgKCIvRVIoZqv9lNBoP
5,"I WANNA BE YOUR SLAVE",Måneskin,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
6,"Just The Two of Us",Kauai45,https://open.spotify.com/track/5cwCW4r6ybpSiHWMpMKHoJ
7,Castaways,"The Backyardigans",https://open.spotify.com/track/6uDBSDI9pDM7C4Gm0hc2hI
8,"Build a Bitch","Bella Poarch",https://open.spotify.com/track/7BoobGhD4x5K96Me0hqC8Q
9,"ZITTI E BUONI",Måneskin,https://open.spotify.com/track/776AftMmFFAWUIEAb3lHhw
10,Plutão,VMZ,https://open.spotify.com/track/3ydmNkAyYq0AKtG8sTfE9P
11,"good 4 u","Olivia Rodrigo",https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
12,"Catucada Profunda","MC Igão",https://open.spotify.com/track/4chepxSHy5zbkLSpTVOJ1o
13,seaside_demo,SEB,https://open.spotify.com/track/73M0rMVx5CWE8M4uATSsto
14,Beggin',Måneskin,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
15,"Bundles (feat. Taylor Girlz)","Kayla Nicole",https://open.spotify.com/track/3QqYZWQLn0evKMIRlGJeeR
16,"Eu Sou O Mestre Dos Magos","DJ GRZS",https://open.spotify.com/track/132wAeR05o10R9iSjA1XAE
17,"PHONKY TOWN",PlayaPhonk,https://open.spotify.com/track/0BRbI3ZMPXuj9yA7ChDGOW
18,"Tipo Surfista","DJ Cleitinho",https://open.spotify.com/track/29GfpfKba9AiYTwo30O494
19,"Eu Rebolo Sim","Mc Branquinha",https://open.spotify.com/track/1HSsux9a3sbuIRPb5xFEwb
20,"t r a n s p a r e n t s o u l feat. Travis Barker",WILLOW,https://open.spotify.com/track/1QL7nSDZCwZMnbisV4KOXt
21,"Batuque - Jeremy Sole & Atropolis Remix","Dom La Nena",https://open.spotify.com/track/2D0CiYAe6vVOaPBIVqtdlI
22,"Baile do Cinga do 12","MC Gontijo",https://open.spotify.com/track/2uLt06E9xCZVPFXg9v794o
23,"Toma Vagabunda Pirocada de Bandido","DJ Helinho",https://open.spotify.com/track/3nW0f94rw9LczMii8N8fww
24,"Never Forget You",Noisettes,https://open.spotify.com/track/3xxmjMvJsSR3L7mUOxP9QA
25,"Pike - Illusionize Remix",Confesser,https://open.spotify.com/track/5ZiFm8sWAKOImqyELd9Qqz
26,Bipolar,"Mc Davi",https://open.spotify.com/track/0qxLQ6opocOGyFnlXqJ53x
27,"O LOBO VAI COMER - ELE TE COME E DEPOIS JOGA FORA","DJ BRUNO PRADO",https://open.spotify.com/track/1yf06WmcKRAq7jCxgYVHUt
28,"deja vu","Olivia Rodrigo",https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr
29,#BrooklynBloodPop!,SyKo,https://open.spotify.com/track/7K9Z3yFNNLv5kwTjQYGjnu
30,"Sofa, Breja e Netflix","Mac Júlia",https://open.spotify.com/track/6eIZaT9qNz9lVrhWbJOWls
31,"Next Level",aespa,https://open.spotify.com/track/2zrhoHlFKxFTRF5aMyxMoQ
32,"Dick (feat. Doja Cat)",StarBoi3,https://open.spotify.com/track/3nY8AqaMNNHHLYV4380ol0
33,"Doutora 3","Mc Kevin",https://open.spotify.com/track/4DWKtQVURjepn8uzBgmwuv
34,"Baby Me Atende","Matheus Fernandes",https://open.spotify.com/track/5R9KPXQVeyqsHZoPLMgfNy
35,FEVER,ENHYPEN,https://open.spotify.com/track/0UzymivvUH5s8z4PeWZJaK
36,"Black Out Days - Future Islands Remix",Phantogram,https://open.spotify.com/track/3kxkjirben9RVm9NqYa6rm
