Position,"Track Name",Artist,URL
1,"Seu Gostoso, Rebola e Joga (feat. Mc Ká de Paris, Dj Novinho do Jaca & DJ Lula do Jaca)","Mc Juninho FSF",https://open.spotify.com/track/7bXYz8VjWW5xKFY4fAkJ6U
2,"Meu Lado da História",Nandx710,https://open.spotify.com/track/08LiZsFrLkWYtd20jeqWLh
3,"Meu Casal","Juan e Rafael",https://open.spotify.com/track/3pUsDHDNfiVbRjm5QQuahm
4,Rita,Tierry,https://open.spotify.com/track/1nDCZBI8MaHXI2f36dnQyG
5,"Um Sabadão Desse Uma Lua Dessa","Mc Talibã",https://open.spotify.com/track/3KfyRuNdcCGsZb15sqrXDA
6,"Deep End",Fousheé,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA
7,"Onde Estás","Banda Sentimentos",https://open.spotify.com/track/51lR43HOHHF0REvbSSoYU3
8,"Put Your Records On","Ritt Momney",https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
9,"This Side of Paradise","Coyote Theory",https://open.spotify.com/track/3sgf2a905hjZ81tXYytY6i
10,"Senta Concentrada","MC Ws",https://open.spotify.com/track/6ZxjdTDNU6pf8iklkeAB9y
11,"Ta Com Saudade Quer TBT ?","Mc Talibã",https://open.spotify.com/track/4i1U2ZQJdVCAczbiwsXf3H
12,"You Got It",Vedo,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
13,Daisy,Ashnikko,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk
14,"Romance Desapegado","Conde do Forró",https://open.spotify.com/track/54OqGd3dmug64db0ZtOtF4
15,"MAGRÃO - Meu Lençol Dobrado","DJ Lucas Beat",https://open.spotify.com/track/1bYOiF9DzBtJsy5r9oc4WW
16,"Amor e Fé - Acústico","Hungria Hip Hop",https://open.spotify.com/track/5ra6CI0pEzqjxPEZeBz0d7
17,"Dreams - 2004 Remaster","Fleetwood Mac",https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
18,"Para de Falar","DJ Azeitona",https://open.spotify.com/track/5uvUy2JmVczOxwzgfu4DLc
19,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
20,"Edge of Great (feat. Madison Reyes, Charlie Gillespie, Owen Patrick Joyner & Jeremy Shada)","Julie and the Phantoms Cast",https://open.spotify.com/track/1e2ofLpE40cjEeMENP7pzv
21,Michelle,"Sir Chloe",https://open.spotify.com/track/3sa1wUB8FAkoH95MGPGBWI
22,"De Menina pra Mulher - Ao Vivo","Gusttavo Lima",https://open.spotify.com/track/42P3wMiPfXQM93TYZotuPQ
23,"Só Você","MC Rogerinho",https://open.spotify.com/track/59kRq8rb5uJCrSYYbGCk7o
24,"Homenagem aos Relíquias (feat. Menor MC, MC Vinny, MC Julio D.E R. & MC Leozinho ZS)","DJ Matt D",https://open.spotify.com/track/4vDC52DnSqAjec5Vh5yJEb
25,"Recairei - Ao Vivo","Os Barões Da Pisadinha",https://open.spotify.com/track/2JTir3y1VuJQmexiTCMcTP
26,"Unsaid Emily (feat. Charlie Gillespie)","Julie and the Phantoms Cast",https://open.spotify.com/track/2vEDOWuYM6r2LO9HXI47F1
27,"Revoada do Tubarão","MC Ryan SP",https://open.spotify.com/track/0C1cJj3ZNCS75sojrcMhZV
28,"LA DI DA",EVERGLOW,https://open.spotify.com/track/60M8FSYZP8MA0Wy2huOADL
29,"Ela É um Perigo","Mc DB",https://open.spotify.com/track/1C22MPsBUPrg6bttSLWx6y
30,"Ela Traiu","Forró do HF",https://open.spotify.com/track/6ZxP0Bx7W4iG2DuODkZccs
31,"Vive de Golpe","MC Junin RD",https://open.spotify.com/track/0B86etRdtJ5maCZU1ytTq9
32,"MEGA DA CAVALGADA VS YOU WANT","DJ ZL",https://open.spotify.com/track/3lZpu9BJlx8WbTlS3jtjvk
33,"Wake Up (feat. Madison Reyes)","Julie and the Phantoms Cast",https://open.spotify.com/track/3gy83YfNaZOsAvkbVgD6IQ
34,"Ele Me Ignora","Lais Bianchessi",https://open.spotify.com/track/7Au9AxyILIrq3ihd4RKMmb
35,"Perfect Harmony (feat. Madison Reyes & Charlie Gillespie)","Julie and the Phantoms Cast",https://open.spotify.com/track/5yeHtAPGAFsfN9baoglUlc
36,"Tuts Tuts Quero Ver Pensando em Você","Edy Lemond",https://open.spotify.com/track/2wr0tmpSyBhtztBnpByQjp
37,"Boca (feat. Pedro Sampaio)","Bianca Andrade",https://open.spotify.com/track/1OQWlP992rUhIkgE6RDwR6
38,"Flying Solo (feat. Madison Reyes, Charlie Gillespie, Owen Patrick Joyner & Jeremy Shada)","Julie and the Phantoms Cast",https://open.spotify.com/track/2e3ZtFtjaPvcBgJy3xpXFT
39,"Investe Em Mim","Jonas Esticado",https://open.spotify.com/track/15k1TDabqSEmyXOwMq9RM7
40,THICK,"DJ Chose",https://open.spotify.com/track/0YYNIGKgAk34vZkV2NySie
41,"Bright (feat. Madison Reyes, Charlie Gillespie, Owen Patrick Joyner & Jeremy Shada)","Julie and the Phantoms Cast",https://open.spotify.com/track/6OhDKgswCZoSuZ1ZGocjMX
42,"Figurinha - Ao Vivo","Douglas & Vinicius",https://open.spotify.com/track/187Pge0WmJNoS73kaIORSE
43,"Presentinho - Ao Vivo","Guga Nandes",https://open.spotify.com/track/4p3ZUX6cVNehD8EphzU7iJ
44,"Alô Ex-Amor - Ao Vivo","João Bosco e Gabriel",https://open.spotify.com/track/2QCwoYDn4DRfjs4NhW2KpO
45,"Me Gusta (with Cardi B & Myke Towers)",Anitta,https://open.spotify.com/track/7e1VoRlNumuEkXlITMHKLE
46,Jovem,"Julio Secchin",https://open.spotify.com/track/6SD37SoWzbg0oJpJHsPNXA
47,"Mood (feat. iann dior)",24kGoldn,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
48,"Mad at Disney","salem ilese",https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
49,"Don't Say Goodbye (feat. Tove Lo)",Alok,https://open.spotify.com/track/0GTPmh5G40joBg93vcSQNq
50,"Basta Você Me Ligar - Ao Vivo","Os Barões Da Pisadinha",https://open.spotify.com/track/3rRin3LyLY92kpEbkCgwf4
