,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
41,"Blinding Lights","The Weeknd",1909613,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
42,"É Só Botada","MC Levin",1903721,https://open.spotify.com/track/07c9lzwx1IIm101PnB4BZu
43,Letícia,"Zé Vaqueiro",1894516,https://open.spotify.com/track/2R1OgezGfBMeiAcMpJ1EkH
44,"Sogra - Ao Vivo",Dilsinho,1876803,https://open.spotify.com/track/4zsiMjB0794HztyqUkD3Zi
45,"Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo","Grupo Menos É Mais",1855149,https://open.spotify.com/track/5r9CZJMoMmxio2AnJdxuDS
46,Paradigmas,"Jorge & Mateus",1854923,https://open.spotify.com/track/158ukl5rih76dOEsp0I91H
47,"Rainha da Favela",LUDMILLA,1814742,https://open.spotify.com/track/3vu864xi5Xis9VfOsJpmXu
48,"Faz a Pose","MC Teteu",1804176,https://open.spotify.com/track/1sTVKLLFDfAfowsG4bRBN4
49,"drivers license","Olivia Rodrigo",1767334,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
50,Saturno,BIN,1675086,https://open.spotify.com/track/68cPbG7hJnwDW9nPX1uQcX
51,"Só Tem Eu","Zé Felipe",1647669,https://open.spotify.com/track/1X0MaGErD8rcspqQs9s2m0
52,"Volta por Baixo - Ao Vivo","Henrique & Juliano",1604038,https://open.spotify.com/track/6juD9PQwAPvuXYIAE2gjhO
53,"De Menina pra Mulher - Ao Vivo","Gusttavo Lima",1584017,https://open.spotify.com/track/7snoDTJeoJ2oVMhf7eoF3t
54,"Eu Tenho Medo","Zé Vaqueiro",1573964,https://open.spotify.com/track/5TU6HG6Ltm7ZYr3r5dZjsA
55,Nêga,"Tarcísio do Acordeon",1543711,https://open.spotify.com/track/3S2iI46NmKyZsoxs2NByIP
56,Hackearam-Me,Tierry,1533861,https://open.spotify.com/track/5NeBu4oKweDXIjhvYqtbLo
57,"Elas Gostam de Gasolina - Ao Vivo","Anderson & Vei da Pisadinha",1479288,https://open.spotify.com/track/3tkEf7vw4zDBFAQxY1vdcv
58,"Alive (It Feels Like)",Alok,1465770,https://open.spotify.com/track/4fB85IhVASxXMWgoke5WVJ
59,"Ô Moça","MC Zaquin",1450735,https://open.spotify.com/track/1mQOFRDoqI34LdN79PE0vH
60,"Fala Comigo - Ao Vivo","Gusttavo Lima",1445526,https://open.spotify.com/track/56F3ngwk3a42aLY0o5QgBF
61,Rita,Tierry,1390687,https://open.spotify.com/track/1nDCZBI8MaHXI2f36dnQyG
62,"Quero Você do Jeito Que Quiser","Marília Mendonça",1380297,https://open.spotify.com/track/64I6t2tuUGnIlaDIzHJ6YI
63,"Só de Sacanagem - Ao Vivo","Israel & Rodolffo",1335914,https://open.spotify.com/track/40zJaB3z53PGaxIkYyieBP
64,"Desejando Eu (Ao Vivo)","Murilo Huff",1323720,https://open.spotify.com/track/3056x1XkmICnQmji68rrft
65,"Oh Juliana",Niack,1201499,https://open.spotify.com/track/4xWzZmX4K1yyrdtRfbUvjt
66,"Nem Doeu - Ao Vivo","Matheus & Kauan",1197535,https://open.spotify.com/track/260n4ECk9j4IEvTAVBYojl
67,positions,"Ariana Grande",1187997,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
68,"Um Sabadão Desse Uma Lua Dessa","Mc Talibã",1184567,https://open.spotify.com/track/3KfyRuNdcCGsZb15sqrXDA
69,"Uma Cavala Mesmo","MC Meno K",1184086,https://open.spotify.com/track/1bK6UaFcArJvIaMeKPTFSm
70,"Watermelon Sugar","Harry Styles",1172549,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
71,Deprê,"Marília Mendonça",1162901,https://open.spotify.com/track/2BRGOqLBHFJclDM6PB2dnd
72,"Me Gusta (with Cardi B & Myke Towers)",Anitta,1136845,https://open.spotify.com/track/7e1VoRlNumuEkXlITMHKLE
73,"Só Você","MC Rogerinho",1134870,https://open.spotify.com/track/59kRq8rb5uJCrSYYbGCk7o
74,"Pode Sumir","Luíza & Maurílio",1131129,https://open.spotify.com/track/7CDdyDigw7e3zFr3k7uKMY
75,"Don't Say Goodbye (feat. Tove Lo)",Alok,1130583,https://open.spotify.com/track/0GTPmh5G40joBg93vcSQNq
76,"Briga Feia - Ao Vivo","Henrique & Juliano",1124388,https://open.spotify.com/track/3Xuo5utyzk86BwlUHdTR2O
77,"The Business",Tiësto,1114028,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
78,"Só Tapão Nervoso Vs Toma Catucada Violenta","DJ DN",1104862,https://open.spotify.com/track/2BEGTomoM88uGMOzRmZirl
79,Adorei,"Grupo Menos É Mais",1094396,https://open.spotify.com/track/6rfNbeEGCh8M5AAj879g0r
80,"Romance Desapegado","Conde do Forró",1090052,https://open.spotify.com/track/54OqGd3dmug64db0ZtOtF4
81,"Poesia Acústica #9: Melhor Forma","Pineapple StormTv",1082052,https://open.spotify.com/track/2fmeSswdyVq4wcqhY41UHk
82,777-666,Matuê,1076624,https://open.spotify.com/track/3sGcETRMuAgcPgjDpIkgMn
83,Ranking,"Jorge & Mateus",1056994,https://open.spotify.com/track/0RaIjuKU5hudMteEXwr4RS
84,Hylander,Abbot,1045211,https://open.spotify.com/track/3sOcmmmWB7dqyziUVLXpTi
85,"Viva Voz - Ao Vivo","Lauana Prado",1043102,https://open.spotify.com/track/08Sd5vVcIH3uKeAiaJdoYj
86,"Save Your Tears","The Weeknd",1038562,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
87,"Volume 3","Douglas & Vinicius",1037073,https://open.spotify.com/track/5gIVPysvKFh2gtwsicafnN
88,"Esquece de Me Esquecer","Zé Felipe",1027153,https://open.spotify.com/track/1NXeltgzjQeiC4hbf2XNVr
89,"Nega Chegando","O Boy da Seresta",1022689,https://open.spotify.com/track/5XyDFMwY1NTIlkbzcfVyl3
90,"Marília Mendonça",BIN,1015806,https://open.spotify.com/track/73uParILjIm5rcP0C2bpMF
91,"Don't Start Now","Dua Lipa",1015752,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
92,"Esses Vícios","Zé Neto & Cristiano",989578,https://open.spotify.com/track/2InUVOBY515umeuwdQtsQ4
93,"Beijo das Galáxias","Eric Land",965025,https://open.spotify.com/track/4z1hlWTFVq9ftrcCxxvcwt
94,"Liberdade Provisória - Ao Vivo","Henrique & Juliano",960898,https://open.spotify.com/track/4Y0gR2tYML083T6b2vhJrn
95,"Máquina do Tempo",Matuê,955868,https://open.spotify.com/track/5oI9blwsXC8AkTWw6wASY8
96,"Seu Beijo Joga Sujo","Avine Vinny",954026,https://open.spotify.com/track/2enk2whIgJyoe0O9HRQZJV
97,"Ela Aperta a Minha Mente","Xand Avião",943908,https://open.spotify.com/track/1T3hcBQRwacjWLuJJFt8co
98,"S de Saudade","Luíza & Maurílio",941799,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL
99,"Não Vai Embora",Dilsinho,934908,https://open.spotify.com/track/28atBekPVlTdnU4M9Z7udd
100,"Manda Áudio","Di Propósito",925426,https://open.spotify.com/track/0in6Rc29qdyOkhKyYw4A84
101,"Comprei um Lança","Mc Jacaré",920404,https://open.spotify.com/track/12v6LfkX9YIR3uLefIAAYZ
102,"Eu Vou Tirar Você Do Cabaré","Israell Muniz",915950,https://open.spotify.com/track/4dkMmfrNEIUMjoEIFHA2yy
103,"Golpe Trocado","Mc Frog",905778,https://open.spotify.com/track/0nGOQOcurYXEWKcWi2ZrQo
104,Cangote,"Zé Vaqueiro",900579,https://open.spotify.com/track/0dTqciDQzwVKWY2kb3Gixf
105,"Freio da Blazer",L7NNON,896601,https://open.spotify.com/track/6m187iACTSAZDYMaV0klqj
106,"Quase uma Semana",BIN,895215,https://open.spotify.com/track/4a5YIaK7qFu6T63GeYx1Ih
107,"Desce Pro Play (PA PA PA)","Mc Zaac",892293,https://open.spotify.com/track/4zGtfOglDBfVUypabBwIjQ
108,"Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix","Maverick Sabre",889908,https://open.spotify.com/track/5PNvgiKSwMdjBsDsgFCFLX
109,"Roses - Imanbek Remix","SAINt JHN",889238,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
110,"Pedaço de Mim",OIK,886112,https://open.spotify.com/track/2fEgPCDD0qRvZeVrY381EW
111,"Café e Amor - Ao Vivo","Gusttavo Lima",882023,https://open.spotify.com/track/6zeo9bcZWGlHi2VqjUSmaR
112,"Segunda Taça - Ao Vivo","João Bosco & Vinicius",873834,https://open.spotify.com/track/1WTJdd2atKxhUrbvUHjNDt
113,Streets,"Doja Cat",868950,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
114,"Não Valeu","Wesley Safadão",867604,https://open.spotify.com/track/1GWUiFYLYEapxYHnASyOud
115,"menina solta","GIULIA BE",855893,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
116,"A Pior Parte",Renno,848910,https://open.spotify.com/track/5It3UpCRrZM6SJTL8dIQOV
117,"Despedida De Casal","Gustavo Mioto",844128,https://open.spotify.com/track/0V4ZIBLOxq85pFQATKtItp
118,"Renatinha (Ao Vivo)","Os Barões Da Pisadinha",842483,https://open.spotify.com/track/6XclJjdGPjNuB2Dl4yU0H3
119,"Party On My Own (feat. FAULHABER)",Alok,815810,https://open.spotify.com/track/4c9Py6O1NeuYKbJ8Ok7mTl
120,"Meia Noite","Zé Vaqueiro",813299,https://open.spotify.com/track/2ylAocQwOgzelMbW9KJL56
121,"Poesia Acústica 10: Recomeçar","Pineapple StormTv",812687,https://open.spotify.com/track/4pwFy4YPNGMxK2P2FfQfvt
122,"Mood (feat. iann dior)",24kGoldn,808818,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
123,"WAP (feat. Megan Thee Stallion)","Cardi B",807971,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
124,"Camisa do Flamengo","DJ 2L da Rocinha",805490,https://open.spotify.com/track/4FmdqhQcHXXVLk2hpwQ5US
125,"Litrão - Ao Vivo","Matheus & Kauan",803635,https://open.spotify.com/track/4DngRKOpRPrkbzImUB0zgh
126,LARISSA,"PEDRO SAMPAIO",803485,https://open.spotify.com/track/1wowgtxmcxyIDGkQ8S28gL
127,"Despedida - Ao Vivo","Wesley Safadão",800104,https://open.spotify.com/track/5LpLYzpV0HWKI2DlPmNywg
128,Dynamite,BTS,798154,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
129,"Localiza Aí BB","Vitor e Luan",797290,https://open.spotify.com/track/6fe5D0ivKnpXFMAnoSRjah
130,"Foi por Conveniência","Marília Mendonça",797068,https://open.spotify.com/track/6niGCULksHzD0NHyX3zCuB
131,"Prisoner (feat. Dua Lipa)","Miley Cyrus",790428,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
132,Bandida,"Pabllo Vittar",789030,https://open.spotify.com/track/2VFTgZwiAdrADSLrUNHWt9
133,"GIRL LIKE ME","Black Eyed Peas",782043,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
134,"Meia Noite (Ce Tem Meu Whatsapp) - Ao Vivo","Os Barões Da Pisadinha",778297,https://open.spotify.com/track/7as7OL7cmgFZDADgVjQZjz
135,"Barzinho Aleatório - Ao Vivo","Zé Neto & Cristiano",777817,https://open.spotify.com/track/4KLvGldnzUZU4xdELyWBom
136,"Pipa Voada (feat. Emicida)",Rashid,773447,https://open.spotify.com/track/3oqC4Ta40ft6NnTJwcUTdi
137,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",753372,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
138,"Homenagem aos Relíquias (feat. Menor MC, MC Vinny, MC Julio D.E R. & MC Leozinho ZS)","DJ Matt D",750246,https://open.spotify.com/track/4vDC52DnSqAjec5Vh5yJEb
139,"Senta no Fazendeiro","Mc Jacaré",747748,https://open.spotify.com/track/1wsL4Lgoo27ETnLt6svbnT
140,"Meu Abrigo",Melim,747676,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
141,"Paradise (feat. Dermot Kennedy)",MEDUZA,745177,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
142,"Head & Heart (feat. MNEK)","Joel Corry",738678,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
143,"Kenny G",Matuê,738366,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW
144,"Pra Te Machucar (feat. Suku Ward)","Major Lazer",737606,https://open.spotify.com/track/3iNjNUUuuF5Mjk7tYWAI9N
145,"Someone You Loved","Lewis Capaldi",731112,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
146,"Deve ser horrível dormir sem mim","Manu Gavassi",723517,https://open.spotify.com/track/6Q9NH5cNBY58nJkp5Jbs9j
147,"Dance Monkey","Tones And I",721572,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
148,TOMA,"Luísa Sonza",721060,https://open.spotify.com/track/7pDcS0EVMJR0YwjXmHcCRg
149,34+35,"Ariana Grande",716955,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
150,"Piece Of Your Heart - Alok Remix",MEDUZA,710212,https://open.spotify.com/track/6iW38RGqdDGOofmz2HeXLW
151,"Amor de Rapariga","Raí Saia Rodada",703921,https://open.spotify.com/track/1FM9CNCjobC3LSNEEKuPkd
152,"Não Te Quero",NATTAN,702920,https://open.spotify.com/track/3rnso1KNGrkXfqNTlBXdPH
153,"Uma Ex (Ao Vivo)","Murilo Huff",702192,https://open.spotify.com/track/7xi4XR5EIOU6OHdIydLMjT
154,"Razão das Minhas Biritas","Luíza & Maurílio",702188,https://open.spotify.com/track/3qqfukkcLElVkOWFyzHmSk
155,"Declaração pro Bar - Ao Vivo","Guilherme & Benuto",699912,https://open.spotify.com/track/48CAeajgzcGJaVUSsXd7h0
156,"Então Toma - Ao Vivo","Matheus & Kauan",696575,https://open.spotify.com/track/5yaXBGNko8lmFSOvKWo99j
157,"Deixa (feat. Ana Gabriela)",Lagum,695130,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
158,"Graveto - Ao Vivo","Marília Mendonça",693045,https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o
159,"Poesia Acústica #6: Era uma Vez","Pineapple StormTv",686767,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr
160,"se essa vida fosse um filme","GIULIA BE",685426,https://open.spotify.com/track/0hDphSo7vI7gCjEPpD6gu0
161,"Amor de Fim de Noite",Orochi,682676,https://open.spotify.com/track/1Nmcs8zk7LfcvHRgLtTM5J
162,"Hoje Dói","Tarcísio do Acordeon",681236,https://open.spotify.com/track/2xCMTX0PJdEc7kPJqUHw4o
163,BRABA,"Luísa Sonza",676944,https://open.spotify.com/track/2WlZuBDgLfT7Kc0admhFdg
164,"Sua Mãe Tá Nessa - Ao Vivo","Lauana Prado",676880,https://open.spotify.com/track/5gijVJHyC1E4kt2j5Q3DEb
165,"Deus é por nós","MC Marks",664563,https://open.spotify.com/track/6jcGoHrqfRW6fI2I6xtwBQ
166,Talarica,"Rennan da Penha",664326,https://open.spotify.com/track/01mKvmXQLhr3MEoiAEAcP2
167,"A Roça ou a Cidade (Da Roça Pra Cidade) - Ao Vivo","Os Barões Da Pisadinha",663054,https://open.spotify.com/track/02U2HxItROptvGJ5NPReWz
168,"On & On",Alok,660200,https://open.spotify.com/track/7sYAS4CpbV90oSemgaEQat
169,"Set 2.0: Homenagem aos Relíquias","DJ Matt D",656218,https://open.spotify.com/track/566AZpR4FJErkhS3CmuaWu
170,"Vai Tomando Foguenta","MC Yuri",653627,https://open.spotify.com/track/3SwHWvT7Uze9CqI5LJowv5
171,inesquecível,"GIULIA BE",651465,https://open.spotify.com/track/3bUDPTCStUeLcUgXgvepQh
172,"É Sal",Matuê,649680,https://open.spotify.com/track/2c80HnIOPMmQQVQllQEWb5
173,"Volta Marcada","Avine Vinny",644234,https://open.spotify.com/track/75CS36Nn8aetRR5eksZMbB
174,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",642514,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
175,Pupila,ANAVITÓRIA,637404,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk
176,"Camisa do Grêmio","MC Meno K",637131,https://open.spotify.com/track/2rXIj8SkYrAWQ4Dn2oiupk
177,"Cheirosa - Ao Vivo","Jorge & Mateus",636222,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
178,"Levitating (feat. DaBaby)","Dua Lipa",634996,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
179,"Meu Mel","Zé Vaqueiro",634520,https://open.spotify.com/track/7Jw5gMzNL8g0aeX27mUhuW
180,"Vai Ter Que Aguentar","Mc Don Juan",634169,https://open.spotify.com/track/5GAdMAL3tRJkVN1HtwohK2
181,"We're Good","Dua Lipa",632147,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
182,"Love Again (feat. Alida)",Alok,631854,https://open.spotify.com/track/63bWXWGcWnRQvdS8bJWdkB
183,"Tá Faltando Eu","Luan Estilizado",631147,https://open.spotify.com/track/3gY2oyydautEwY7SsQeF4Q
184,Separei,"MC WM",630561,https://open.spotify.com/track/16uUeKOV7m51Vlx9oUIEvE
185,"Buzina - Ao Vivo","Diego & Victor Hugo",629320,https://open.spotify.com/track/0yOYdil5IO9tW7wraM9C3r
186,"Lose Control",MEDUZA,626338,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
187,"Deus Me Proteja","Chico César",622073,https://open.spotify.com/track/4Ijct6HkKsC9HQVgcnMe7C
188,"Amor ou o Litrão - Brega Funk",Mila,621847,https://open.spotify.com/track/4WcskbAX3wImaennFI79Ll
189,"Break My Heart","Dua Lipa",619028,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
190,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",613786,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5
191,"A Casa É Sua","Casa Worship",612414,https://open.spotify.com/track/3h3fui1QXImL2zRcs9v2Lc
192,"Therefore I Am","Billie Eilish",609400,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
193,"Tempo Perdido","Legião Urbana",608409,https://open.spotify.com/track/7MnT7msJZg3XBAS0OTfGrB
194,Sagitário,Xamã,607928,https://open.spotify.com/track/0N0JNYiFx3xTyIWmnIVuV7
195,"Você Não Vale","Felipe Araújo",602753,https://open.spotify.com/track/7lVNPh7GV4peci7b7WxMme
196,"Pra Você Guardei O Amor","Nando Reis",597876,https://open.spotify.com/track/1EQ8sBQ7Abv9DvNBzhXAcv
197,"Goosebumps - Remix","Travis Scott",597773,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
198,"Som No Talo","Raí Saia Rodada",596170,https://open.spotify.com/track/2OCitPxc7VWGiwa7RQ3v2b
199,"Tudo no Sigilo (Vytinho NG e Bianca)","Vytinho NG",595200,https://open.spotify.com/track/60wF0XnX7A0jVpDNA5v8vi
200,"Casa de Praia - Ao Vivo","Os Barões Da Pisadinha",585317,https://open.spotify.com/track/6Teco2qa7OBfa7mjaMYSbO
