,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
47,"Amarelo, azul e branco",ANAVITÓRIA,1764174,https://open.spotify.com/track/2LOIoeI16A8jjKubPKoCSa
48,"Freio da Blazer",L7NNON,1724824,https://open.spotify.com/track/6m187iACTSAZDYMaV0klqj
49,"Mtg - Vem Sentando Vem (feat. Dj Nbeat) - Remix","MC 2jhow",1709904,https://open.spotify.com/track/2Xgc216OMnc9PyUalpaSPc
50,telepatía,"Kali Uchis",1684608,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
51,"Espetinho - Ao Vivo","Gusttavo Lima",1641958,https://open.spotify.com/track/52yvnBV90B2ZUC5b25cFer
52,"Alô Ex-Amor - Ao Vivo","João Bosco e Gabriel",1620018,https://open.spotify.com/track/2QCwoYDn4DRfjs4NhW2KpO
53,Privilégio,"MC Luan da BS",1560507,https://open.spotify.com/track/2ASs0n7ukfyxAxDtdir4vF
54,Sigilo,"Guilherme & Benuto",1549427,https://open.spotify.com/track/6vnKRiOjUjYT59xl4awHTx
55,"Blinding Lights","The Weeknd",1518075,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
56,"Watermelon Sugar","Harry Styles",1412118,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
57,"Sogra - Ao Vivo",Dilsinho,1411802,https://open.spotify.com/track/4zsiMjB0794HztyqUkD3Zi
58,"Tá Rocheda","Os Barões Da Pisadinha",1410090,https://open.spotify.com/track/3dPvQLKl42dMYWV4LWRTLK
59,"Astronaut In The Ocean","Masked Wolf",1384138,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
60,"Amor ou o Litrão","Petter Ferraz",1354841,https://open.spotify.com/track/7qmnP8Woc47dLSrMD5MxL1
61,"drivers license","Olivia Rodrigo",1346557,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
62,"Ilusão (Cracolândia)","MC Hariel",1344860,https://open.spotify.com/track/6WXglvTFRmjlHHhgjYMNif
63,"Eu Tenho Medo","Zé Vaqueiro",1340985,https://open.spotify.com/track/5TU6HG6Ltm7ZYr3r5dZjsA
64,"F* F* M*","Filipe Ret",1339170,https://open.spotify.com/track/2D13ouGidILQGRVnihYuCF
65,"De Menina pra Mulher - Ao Vivo","Gusttavo Lima",1326011,https://open.spotify.com/track/7snoDTJeoJ2oVMhf7eoF3t
66,"Uma Cavala Mesmo","MC Meno K",1323353,https://open.spotify.com/track/1bK6UaFcArJvIaMeKPTFSm
67,"Alive (It Feels Like)",Alok,1314496,https://open.spotify.com/track/4fB85IhVASxXMWgoke5WVJ
68,"Uma Ex (Ao Vivo)","Murilo Huff",1276712,https://open.spotify.com/track/7xi4XR5EIOU6OHdIydLMjT
69,"Figurinha - Ao Vivo","Douglas & Vinicius",1269878,https://open.spotify.com/track/187Pge0WmJNoS73kaIORSE
70,"Volta por Baixo - Ao Vivo","Henrique & Juliano",1262486,https://open.spotify.com/track/6juD9PQwAPvuXYIAE2gjhO
71,Nêga,"Tarcísio do Acordeon",1250141,https://open.spotify.com/track/3S2iI46NmKyZsoxs2NByIP
72,"Esqueceu Foi Porra","Eric Land",1210214,https://open.spotify.com/track/2xlw13Ns5yz9XZGtfnpPN9
73,Letícia,"Zé Vaqueiro",1195335,https://open.spotify.com/track/2R1OgezGfBMeiAcMpJ1EkH
74,"The Business",Tiësto,1195132,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
75,"Bloqueia Eu - Remix","DJ Lucas Beat",1167527,https://open.spotify.com/track/0VxVv5IKWXj5o6FVO7zKXN
76,"Localiza Aí BB","Vitor e Luan",1161095,https://open.spotify.com/track/6fe5D0ivKnpXFMAnoSRjah
77,"Quero Você do Jeito Que Quiser","Marília Mendonça",1160443,https://open.spotify.com/track/64I6t2tuUGnIlaDIzHJ6YI
78,"É Só Botada","MC Levin",1158816,https://open.spotify.com/track/07c9lzwx1IIm101PnB4BZu
79,"Despedida De Casal","Gustavo Mioto",1152687,https://open.spotify.com/track/5RZzJ0N1vuBaYcnpC74Jqg
80,"Nem Doeu - Ao Vivo","Matheus & Kauan",1146966,https://open.spotify.com/track/260n4ECk9j4IEvTAVBYojl
81,"Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo","Grupo Menos É Mais",1145091,https://open.spotify.com/track/5r9CZJMoMmxio2AnJdxuDS
82,"Briga Feia - Ao Vivo","Henrique & Juliano",1125754,https://open.spotify.com/track/3Xuo5utyzk86BwlUHdTR2O
83,"Me Chama Mozão","Naiara Azevedo",1111929,https://open.spotify.com/track/21jLgG2WsiIEuuzl0OupzN
84,"Desejando Eu (Ao Vivo)","Murilo Huff",1102991,https://open.spotify.com/track/3056x1XkmICnQmji68rrft
85,"Save Your Tears","The Weeknd",1101636,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
86,"Só Tem Eu","Zé Felipe",1095008,https://open.spotify.com/track/1X0MaGErD8rcspqQs9s2m0
87,Adorei,"Grupo Menos É Mais",1093136,https://open.spotify.com/track/1jweGFaVZxEVrOHKsLpPY4
88,Deprê,"Marília Mendonça",1088689,https://open.spotify.com/track/2BRGOqLBHFJclDM6PB2dnd
89,"Tô Preocupada (Calma Amiga) (feat. Anitta)",Rebecca,1064261,https://open.spotify.com/track/70jrNdP6R9AKHazjaurG3Z
90,"Volta Comigo BB","Zé Vaqueiro",1056420,https://open.spotify.com/track/2N2MrTCpwNQdbvlk0Kmz3c
91,"Faz a Pose","MC Teteu",1048488,https://open.spotify.com/track/1sTVKLLFDfAfowsG4bRBN4
92,"Espirra o Lança","Dj Serpinha",1025747,https://open.spotify.com/track/0vYDCcg9nEpMvuiCtgjv5G
93,"Pode Sumir","Luíza & Maurílio",1019793,https://open.spotify.com/track/7CDdyDigw7e3zFr3k7uKMY
94,"Tipo Gringa","DJ Matt D",1019700,https://open.spotify.com/track/3oxk3UVbKJiPcPokw9h64D
95,"Hold On","Justin Bieber",1010383,https://open.spotify.com/track/1nahzW3kfMuwReTka28tH5
96,"Don't Start Now","Dua Lipa",1009062,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
97,"Leave The Door Open","Bruno Mars",1007785,https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh
98,"Poesia Acústica #9: Melhor Forma","Pineapple StormTv",1005791,https://open.spotify.com/track/2fmeSswdyVq4wcqhY41UHk
99,"Esses Vícios","Zé Neto & Cristiano",994327,https://open.spotify.com/track/2InUVOBY515umeuwdQtsQ4
100,777-666,Matuê,981078,https://open.spotify.com/track/3sGcETRMuAgcPgjDpIkgMn
101,positions,"Ariana Grande",980016,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
102,"Apaga Luz, Apaga Tudo - Challenge","DJ TN Beat",978280,https://open.spotify.com/track/0v192IDdClYsae1YWxhTO9
103,"Levitating (feat. DaBaby)","Dua Lipa",971345,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
104,"Don't Say Goodbye (feat. Tove Lo)",Alok,965072,https://open.spotify.com/track/0GTPmh5G40joBg93vcSQNq
105,"Ela Aperta a Minha Mente","Xand Avião",959682,https://open.spotify.com/track/1T3hcBQRwacjWLuJJFt8co
106,Streets,"Doja Cat",949126,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
107,"Cabelinho na Regua","MC Cego Abusado",928342,https://open.spotify.com/track/7cmwzU8jmurYtLYncS0bPQ
108,"Seu Beijo Joga Sujo","Avine Vinny",921624,https://open.spotify.com/track/2enk2whIgJyoe0O9HRQZJV
109,"Oh Juliana",Niack,920292,https://open.spotify.com/track/4xWzZmX4K1yyrdtRfbUvjt
110,Hylander,Abbot,917624,https://open.spotify.com/track/3sOcmmmWB7dqyziUVLXpTi
111,"Rainha da Favela",LUDMILLA,916623,https://open.spotify.com/track/3vu864xi5Xis9VfOsJpmXu
112,"Coração de Isca","Bruno & Marrone",915868,https://open.spotify.com/track/2Nlf97QqqcZ2x9Qb4h1Qt2
113,"Short Jeans - Ao Vivo","Hugo Henrique",906996,https://open.spotify.com/track/78G6jgpMdzSEiBPkBLWi9S
114,"Baby Me Atende","Matheus Fernandes",906198,https://open.spotify.com/track/5R9KPXQVeyqsHZoPLMgfNy
115,"Renk Renk - Olha o Barulinho da Cama","MC MN",899967,https://open.spotify.com/track/2bPghtjMJBxGMjSgi8rMKK
116,"Viva Voz - Ao Vivo","Lauana Prado",897553,https://open.spotify.com/track/1pYZrTrSFLVY5iMjqQGlgj
117,Rita,Tierry,889179,https://open.spotify.com/track/1nDCZBI8MaHXI2f36dnQyG
118,"Marília Mendonça",BIN,867270,https://open.spotify.com/track/73uParILjIm5rcP0C2bpMF
119,Up,"Cardi B",858666,https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi
120,"Cuidado Que Eu Te Supero","Yasmin Santos",858593,https://open.spotify.com/track/5J4tK2FbXQEeC0AsfFgwpz
121,"GIRL LIKE ME","Black Eyed Peas",853886,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
122,"Só Tapão Nervoso Vs Toma Catucada Violenta","DJ DN",853182,https://open.spotify.com/track/2BEGTomoM88uGMOzRmZirl
123,Cangote,"Zé Vaqueiro",845378,https://open.spotify.com/track/0dTqciDQzwVKWY2kb3Gixf
124,"Não Nasceu pra Namorar","MC Zaquin",844032,https://open.spotify.com/track/6pQKUKBpwr6GhfhcFFFozo
125,"Máquina do Tempo",Matuê,843300,https://open.spotify.com/track/5oI9blwsXC8AkTWw6wASY8
126,"Anota Placa","Tz da Coronel",843212,https://open.spotify.com/track/3QUriWUE8WnWLpWxHA52k4
127,"Declaração pro Bar - Ao Vivo","Guilherme & Benuto",829706,https://open.spotify.com/track/48CAeajgzcGJaVUSsXd7h0
128,"Liberdade Provisória - Ao Vivo","Henrique & Juliano",808618,https://open.spotify.com/track/4Y0gR2tYML083T6b2vhJrn
129,"Camisa do Flamengo","DJ 2L da Rocinha",804922,https://open.spotify.com/track/4FmdqhQcHXXVLk2hpwQ5US
130,"Meia Noite (Ce Tem Meu Whatsapp) - Ao Vivo","Os Barões Da Pisadinha",800298,https://open.spotify.com/track/7as7OL7cmgFZDADgVjQZjz
131,"Manda Áudio","Di Propósito",799442,https://open.spotify.com/track/0in6Rc29qdyOkhKyYw4A84
132,"S de Saudade","Luíza & Maurílio",793823,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL
133,"Quase uma Semana",BIN,790754,https://open.spotify.com/track/4a5YIaK7qFu6T63GeYx1Ih
134,"menina solta","GIULIA BE",787480,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
135,CORINGA,Jão,783149,https://open.spotify.com/track/0gmDtSc2Ay17diWj6nJjlG
136,"Não Vai Embora",Dilsinho,777661,https://open.spotify.com/track/28atBekPVlTdnU4M9Z7udd
137,"Um Sabadão Desse Uma Lua Dessa","Mc Talibã",765301,https://open.spotify.com/track/3KfyRuNdcCGsZb15sqrXDA
138,"Romance Desapegado","Conde do Forró",764988,https://open.spotify.com/track/54OqGd3dmug64db0ZtOtF4
139,"Elas Gostam de Gasolina - Ao Vivo","Anderson & Vei da Pisadinha",757239,https://open.spotify.com/track/3tkEf7vw4zDBFAQxY1vdcv
140,"Someone You Loved","Lewis Capaldi",755778,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
141,"Que Amiga é Essa","Yasmin Santos",750920,https://open.spotify.com/track/5Kvk3PEnJlZ1uGuWTe3pat
142,LARISSA,"PEDRO SAMPAIO",750774,https://open.spotify.com/track/1wowgtxmcxyIDGkQ8S28gL
143,"Roses - Imanbek Remix","SAINt JHN",749321,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
144,"Só Você","MC Rogerinho",747872,https://open.spotify.com/track/59kRq8rb5uJCrSYYbGCk7o
145,"Não Te Quero",NATTAN,747703,https://open.spotify.com/track/3cVF2ot6YuCD0RQY302gNz
146,"Mood (feat. iann dior)",24kGoldn,744404,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
147,"Volume 3","Douglas & Vinicius",742620,https://open.spotify.com/track/5gIVPysvKFh2gtwsicafnN
148,"Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix","Maverick Sabre",739071,https://open.spotify.com/track/5PNvgiKSwMdjBsDsgFCFLX
149,Ranking,"Jorge & Mateus",733453,https://open.spotify.com/track/0RaIjuKU5hudMteEXwr4RS
150,"Gorilla Roxo",Matuê,728129,https://open.spotify.com/track/0bV0LtjtZH76gD0ujPYS3n
151,"Paradise (feat. Dermot Kennedy)",MEDUZA,715470,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
152,Arcade,"Duncan Laurence",714210,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
153,"Razão das Minhas Biritas","Luíza & Maurílio",714176,https://open.spotify.com/track/3qqfukkcLElVkOWFyzHmSk
154,"Meu Abrigo",Melim,713084,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
155,"Poesia Acústica 10: Recomeçar","Pineapple StormTv",706950,https://open.spotify.com/track/4pwFy4YPNGMxK2P2FfQfvt
156,"Me Gusta (with Cardi B & Myke Towers)",Anitta,703293,https://open.spotify.com/track/7e1VoRlNumuEkXlITMHKLE
157,"Barzinho Aleatório - Ao Vivo","Zé Neto & Cristiano",702144,https://open.spotify.com/track/4KLvGldnzUZU4xdELyWBom
158,"Acabou a Água (feat. Mc Ygor Yanks)","MC 3L",696821,https://open.spotify.com/track/7jFEykLSATTBHLCJXikHmD
159,"Sarra Nela Com Fuzil Na Bandolera","Dj Wesley Gonzaga",694526,https://open.spotify.com/track/70d5neqRS3VZ3vbH5ofgoy
160,Dynamite,BTS,690800,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
161,"Café e Amor - Ao Vivo","Gusttavo Lima",686681,https://open.spotify.com/track/6zeo9bcZWGlHi2VqjUSmaR
162,"Nega Chegando","O Boy da Seresta",686439,https://open.spotify.com/track/5XyDFMwY1NTIlkbzcfVyl3
163,"Prisoner (feat. Dua Lipa)","Miley Cyrus",685655,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
164,"Esquece de Me Esquecer","Zé Felipe",681736,https://open.spotify.com/track/1NXeltgzjQeiC4hbf2XNVr
165,"Devil Eyes","Hippie Sabotage",679316,https://open.spotify.com/track/7MiZjKawmXTsTNePyTfPyL
166,"Eu Vou Tirar Você Do Cabaré","Israell Muniz",678861,https://open.spotify.com/track/4dkMmfrNEIUMjoEIFHA2yy
167,"WAP (feat. Megan Thee Stallion)","Cardi B",676617,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
168,"Pedaço de Mim",OIK,672982,https://open.spotify.com/track/2fEgPCDD0qRvZeVrY381EW
169,"Da Cama Pro Coração","Ciro Netto e Manuel",666392,https://open.spotify.com/track/7lc3EORoGIEpQmZPMeoQKg
170,"Pipa Voada (feat. Emicida)",Rashid,665131,https://open.spotify.com/track/3oqC4Ta40ft6NnTJwcUTdi
171,"Kenny G",Matuê,663988,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW
172,"A Casa É Sua","Casa Worship",663236,https://open.spotify.com/track/3h3fui1QXImL2zRcs9v2Lc
173,"Meia Noite","Zé Vaqueiro",653520,https://open.spotify.com/track/2ylAocQwOgzelMbW9KJL56
174,"Meu Mel","Zé Vaqueiro",650841,https://open.spotify.com/track/7Jw5gMzNL8g0aeX27mUhuW
175,"Deixa (feat. Ana Gabriela)",Lagum,650607,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
176,"Comprei um Lança","Mc Jacaré",650275,https://open.spotify.com/track/12v6LfkX9YIR3uLefIAAYZ
177,"Beijo das Galáxias","Eric Land",650044,https://open.spotify.com/track/0Hlfni60gJ8aE2ywMqgtUv
178,"Renatinha (Ao Vivo)","Os Barões Da Pisadinha",643829,https://open.spotify.com/track/6XclJjdGPjNuB2Dl4yU0H3
179,"Louco e Sonhador","MC Neguinho do Kaxeta",640973,https://open.spotify.com/track/6hdBsNsVESpjbnVClbUa3y
180,"Head & Heart (feat. MNEK)","Joel Corry",639927,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
181,"Poesia Acústica #6: Era uma Vez","Pineapple StormTv",636710,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr
182,"Amor de Fim de Noite",Orochi,636211,https://open.spotify.com/track/1Nmcs8zk7LfcvHRgLtTM5J
183,inesquecível,"GIULIA BE",635802,https://open.spotify.com/track/3bUDPTCStUeLcUgXgvepQh
184,"Buzina - Ao Vivo","Diego & Victor Hugo",635484,https://open.spotify.com/track/0yOYdil5IO9tW7wraM9C3r
185,"Rap do Zoro: O Maior Espadachim do Mundo (Nerd Hits)","7 Minutoz",633609,https://open.spotify.com/track/4QZbAIUPX2qUIrs7oXEXnK
186,War,"Filipe Ret",629430,https://open.spotify.com/track/63400Pm7x5Awe4NH82oRYe
187,"Cheirosa - Ao Vivo","Jorge & Mateus",628506,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
188,Pupila,ANAVITÓRIA,627048,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk
189,"Mais Um","Felipe Araújo",625967,https://open.spotify.com/track/4PHj4jdDD3Vbq2Br23nyOD
190,"Desce Pro Play (PA PA PA)","Mc Zaac",623901,https://open.spotify.com/track/4zGtfOglDBfVUypabBwIjQ
191,"Party On My Own (feat. FAULHABER)",Alok,623771,https://open.spotify.com/track/4c9Py6O1NeuYKbJ8Ok7mTl
192,"Piece Of Your Heart - Alok Remix",MEDUZA,619875,https://open.spotify.com/track/6iW38RGqdDGOofmz2HeXLW
193,"Homenagem aos Relíquias (feat. Menor MC, MC Vinny, MC Julio D.E R. & MC Leozinho ZS)","DJ Matt D",617601,https://open.spotify.com/track/4vDC52DnSqAjec5Vh5yJEb
194,"Amava Porra Nenhuma",Tierry,617096,https://open.spotify.com/track/4IdqG8UFY2dmIOyyWDBErV
195,"Lençol Dobrado","João Gustavo e Murilo",616583,https://open.spotify.com/track/72xB2J9ZeBl0Rzxq2XmzdY
196,"Seu Bebê Tá Bebo - Ao Vivo","Os Barões Da Pisadinha",614493,https://open.spotify.com/track/47sszNGNsIiXwlNEqbN32b
197,"Graveto - Ao Vivo","Marília Mendonça",614185,https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o
198,"Tempo Perdido","Legião Urbana",612142,https://open.spotify.com/track/7MnT7msJZg3XBAS0OTfGrB
199,"Litrão - Ao Vivo","Matheus & Kauan",609521,https://open.spotify.com/track/4DngRKOpRPrkbzImUB0zgh
200,"Goosebumps - Remix","Travis Scott",607250,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
