,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
82,"Recairei - Ao Vivo","Os Barões Da Pisadinha",1209945,https://open.spotify.com/track/2JTir3y1VuJQmexiTCMcTP
83,"Na Ponta do Pé - Brega Funk","Nadson O Ferinha",1204719,https://open.spotify.com/track/4VBhrKEJ9nWzaiyhM5L9ic
84,"Corte Americano","Filipe Ret",1186925,https://open.spotify.com/track/68qqVn5kHBv4zc45SDGLnh
85,"Uma Ex (Ao Vivo)","Murilo Huff",1180136,https://open.spotify.com/track/7xi4XR5EIOU6OHdIydLMjT
86,"Ei Tudo Bem","MC Zaquin",1155904,https://open.spotify.com/track/3yNHwvq8n95NJTBILYEciD
87,Privilégio,"MC Luan da BS",1153832,https://open.spotify.com/track/2ASs0n7ukfyxAxDtdir4vF
88,"Mtg - Vem Sentando Vem (feat. Dj Nbeat) - Remix","MC 2jhow",1143089,https://open.spotify.com/track/2Xgc216OMnc9PyUalpaSPc
89,brutal,"Olivia Rodrigo",1119635,https://open.spotify.com/track/6SRsiMl7w1USE4mFqrOhHC
90,"jealousy, jealousy","Olivia Rodrigo",1106227,https://open.spotify.com/track/0MMyJUC3WNnFS1lit5pTjk
91,"Cavalo de Tróia","Mc Kevin",1098146,https://open.spotify.com/track/7uXQAiHezf6VR7txWkS86Q
92,"Kiss Me More (feat. SZA)","Doja Cat",1086738,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK
93,"Tudo Indica (feat. Jorge & Mateus) - Ao Vivo","Marcos & Belutti",1085284,https://open.spotify.com/track/0eoMMLrWtXbLk64baeESkc
94,"Nem On Nem Off",POCAH,1057130,https://open.spotify.com/track/6bgZv4VkqjBIS2vawz3RsU
95,"Ama Sofre Chora","Pabllo Vittar",1053731,https://open.spotify.com/track/1iBMex2uCm0T0y70zsJklT
96,"Cai de vagarinho até embaixo","Mc Rennan",1047792,https://open.spotify.com/track/2p04GXqx4j9sggMTFJpEBa
97,"Amor e Fé - Acústico","Hungria Hip Hop",1034884,https://open.spotify.com/track/5ra6CI0pEzqjxPEZeBz0d7
98,"Eu Sou O Mestre Dos Magos","DJ GRZS",1032777,https://open.spotify.com/track/132wAeR05o10R9iSjA1XAE
99,"Não Te Quero",NATTAN,1027959,https://open.spotify.com/track/3cVF2ot6YuCD0RQY302gNz
100,"Volta por Baixo - Ao Vivo","Henrique & Juliano",1020816,https://open.spotify.com/track/6juD9PQwAPvuXYIAE2gjhO
101,"Trajado de Glock Ela Joga na Cara","Tz da Coronel",1018347,https://open.spotify.com/track/2dcYBsq0wTqkJIlfNMGfrR
102,"Basta Você Me Ligar - Ao Vivo","Os Barões Da Pisadinha",1009175,https://open.spotify.com/track/3rRin3LyLY92kpEbkCgwf4
103,"Don't Say Goodbye (feat. Tove Lo)",Alok,1007995,https://open.spotify.com/track/0GTPmh5G40joBg93vcSQNq
104,"Cidade Inteira","Eric Land",1007519,https://open.spotify.com/track/7J3QMuDCSv56jRSiD9jFBF
105,"Sogra - Ao Vivo",Dilsinho,1005596,https://open.spotify.com/track/4zsiMjB0794HztyqUkD3Zi
106,"Baile do Cinga do 12","MC Gontijo",987846,https://open.spotify.com/track/2uLt06E9xCZVPFXg9v794o
107,"Briga Feia - Ao Vivo","Henrique & Juliano",969919,https://open.spotify.com/track/3Xuo5utyzk86BwlUHdTR2O
108,"The Business",Tiësto,966316,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
109,"Don't Start Now","Dua Lipa",965558,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
110,"Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo","Grupo Menos É Mais",960413,https://open.spotify.com/track/5r9CZJMoMmxio2AnJdxuDS
111,"Meu Pedaço de Pecado","João Gomes",952614,https://open.spotify.com/track/7mz8C0h5Lug50qYq6KH0wp
112,"Anota Placa","Tz da Coronel",948347,https://open.spotify.com/track/3QUriWUE8WnWLpWxHA52k4
113,"Astronaut In The Ocean","Masked Wolf",940020,https://open.spotify.com/track/0BGwAKW4u8kWOhWFflZxfl
114,"Espetinho - Ao Vivo","Gusttavo Lima",927937,https://open.spotify.com/track/52yvnBV90B2ZUC5b25cFer
115,"Esquema Preferido - Ao Vivo","Os Barões Da Pisadinha",927172,https://open.spotify.com/track/35qOGx1CWvCkQFOv4BkVIV
116,"Alô Ex-Amor - Ao Vivo","João Bosco e Gabriel",923774,https://open.spotify.com/track/2QCwoYDn4DRfjs4NhW2KpO
117,"Deixa Eu Falar pra Você","Josué Bom de Faixa",922758,https://open.spotify.com/track/0f1xsopmPwjGv5lJooglnD
118,"Coração de Isca","Bruno & Marrone",918046,https://open.spotify.com/track/2Nlf97QqqcZ2x9Qb4h1Qt2
119,"Bloqueia Eu - Remix","DJ Lucas Beat",908565,https://open.spotify.com/track/0VxVv5IKWXj5o6FVO7zKXN
120,"Lost Cause","Billie Eilish",906294,https://open.spotify.com/track/2xdwCJLfKCkat14mlgR26M
121,positions,"Ariana Grande",903625,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
122,"Vou Falar Que Não Quero - Remix","DJ Lucas Beat",902707,https://open.spotify.com/track/0YluTOlBctnpHPABgFSXEw
123,"Amarelo, azul e branco",ANAVITÓRIA,899739,https://open.spotify.com/track/2LOIoeI16A8jjKubPKoCSa
124,"Poesia Acústica #9: Melhor Forma","Pineapple StormTv",894951,https://open.spotify.com/track/2fmeSswdyVq4wcqhY41UHk
125,"Ilusão (Cracolândia)","MC Hariel",892402,https://open.spotify.com/track/6WXglvTFRmjlHHhgjYMNif
126,"Tá Rocheda","Os Barões Da Pisadinha",890435,https://open.spotify.com/track/3dPvQLKl42dMYWV4LWRTLK
127,"F* F* M*","Filipe Ret",887047,https://open.spotify.com/track/0cHflpV8SSGbE0NKaasEfT
128,"MTG É Sempre Assim","DJ ARTHUZIIN",880388,https://open.spotify.com/track/7frGdTrAxXpYbvsTsaySxJ
129,"Hold On","Justin Bieber",862427,https://open.spotify.com/track/1nahzW3kfMuwReTka28tH5
130,Paypal,Teto,856320,https://open.spotify.com/track/6x1FttETfbRLerumlTn0ZH
131,Storiezin,"Raí Saia Rodada",852025,https://open.spotify.com/track/1h6a1gcgHa4hg09xEmue3V
132,"Heartbreak Anniversary",Giveon,851229,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp
133,"Alive (It Feels Like)",Alok,846680,https://open.spotify.com/track/4fB85IhVASxXMWgoke5WVJ
134,"enough for you","Olivia Rodrigo",843578,https://open.spotify.com/track/2TOzTqQXNmR2zDJXihjZ2e
135,"Me Ame Mais","Jorge & Mateus",822549,https://open.spotify.com/track/4iavXH4dDUMA8yAabnUhSI
136,"Acertou na Mosca",Tierry,815772,https://open.spotify.com/track/3w4RBPBd4cBwcGvK26deQO
137,Deprê,"Marília Mendonça",811555,https://open.spotify.com/track/2BRGOqLBHFJclDM6PB2dnd
138,"Esses Vícios","Zé Neto & Cristiano",809262,https://open.spotify.com/track/2InUVOBY515umeuwdQtsQ4
139,"AK47 É o Porte do Homem","MC Torugo",805763,https://open.spotify.com/track/5HdghQzJVbvkZuMyvj2k34
140,Dynamite,BTS,794808,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
141,"Pode Sumir","Luíza & Maurílio",793541,https://open.spotify.com/track/7CDdyDigw7e3zFr3k7uKMY
142,"Os Menino da Pecuária","Léo & Raphael",791527,https://open.spotify.com/track/49QpcTWIP16YgGLmiPDvTI
143,"Aonde Eu Sou Cria",Borges,791191,https://open.spotify.com/track/7M7oYTGSDkD1jfv33yWtR0
144,"Tipo Gringa","DJ Matt D",777095,https://open.spotify.com/track/3oxk3UVbKJiPcPokw9h64D
145,"Gonzaga Deu Fuga Com Uma Loira Cabulosa Em Cima Da 66","Dj Wesley Gonzaga",774495,https://open.spotify.com/track/6mUNR2pJOxKRCVo97YVlHE
146,"Sofa, Breja e Netflix","Mac Júlia",774494,https://open.spotify.com/track/6eIZaT9qNz9lVrhWbJOWls
147,"1 step forward, 3 steps back","Olivia Rodrigo",771143,https://open.spotify.com/track/4wcBRRpIfesgcyUtis7PEg
148,"Despedida De Casal","Gustavo Mioto",765910,https://open.spotify.com/track/0V4ZIBLOxq85pFQATKtItp
149,"Vai Rebola Trava VS To Doidinho pra ver o seu Piercing no peito","Otavio Beats",759757,https://open.spotify.com/track/13N5qGcFD3uRuY02Wwdu4Q
150,Lobo,Orochi,755270,https://open.spotify.com/track/4W7Y0EsaVPh87WKC1etOHA
151,"Uma Cavala Mesmo","MC Meno K",750004,https://open.spotify.com/track/1bK6UaFcArJvIaMeKPTFSm
152,Incomparável,"Maiara & Maraisa",740356,https://open.spotify.com/track/3sgOlQhpIlao3pSkXy9XXY
153,"Desejando Eu (Ao Vivo)","Murilo Huff",735611,https://open.spotify.com/track/3056x1XkmICnQmji68rrft
154,"Ela Aperta a Minha Mente","Xand Avião",729923,https://open.spotify.com/track/1T3hcBQRwacjWLuJJFt8co
155,"Figurinha - Ao Vivo","Douglas & Vinicius",729288,https://open.spotify.com/track/187Pge0WmJNoS73kaIORSE
156,"Someone You Loved","Lewis Capaldi",726947,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
157,"Meu Mel","Zé Vaqueiro",721760,https://open.spotify.com/track/1w5GF97jRe8bnNKcBPYPyf
158,"Coração Gelado 2","DJ BOY",719043,https://open.spotify.com/track/770dThFIyI1l6ovcxxeUW2
159,"Build a Bitch","Bella Poarch",716643,https://open.spotify.com/track/7BoobGhD4x5K96Me0hqC8Q
160,"É Só Botada","MC Levin",706307,https://open.spotify.com/track/07c9lzwx1IIm101PnB4BZu
161,telepatía,"Kali Uchis",703250,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
162,Nêga,"Tarcísio do Acordeon",703172,https://open.spotify.com/track/3S2iI46NmKyZsoxs2NByIP
163,"GIRL LIKE ME","Black Eyed Peas",702981,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
164,Arcade,"Duncan Laurence",701139,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
165,"Roses - Imanbek Remix","SAINt JHN",700979,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
166,"hope ur ok","Olivia Rodrigo",694368,https://open.spotify.com/track/1zejeOnykpCoyVSit6Bwp3
167,"Rainha da Favela",LUDMILLA,690705,https://open.spotify.com/track/3vu864xi5Xis9VfOsJpmXu
168,"Localiza Aí Bebê - Ao Vivo","João Bosco e Gabriel",689932,https://open.spotify.com/track/7sCdzif8vD8XN1jgdYFL1q
169,Cangote,"Zé Vaqueiro",687701,https://open.spotify.com/track/4sNVJ7S1hwZycKkCZY9gVx
170,"Nem Doeu - Ao Vivo","Matheus & Kauan",687343,https://open.spotify.com/track/260n4ECk9j4IEvTAVBYojl
171,"Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix","Maverick Sabre",686403,https://open.spotify.com/track/5PNvgiKSwMdjBsDsgFCFLX
172,777-666,Matuê,680407,https://open.spotify.com/track/3sGcETRMuAgcPgjDpIkgMn
173,"O Carpinteiro (Conto de Fadas)",NATTAN,663666,https://open.spotify.com/track/084XFobv6FZRHHw6mEYJdU
174,"Paradise (feat. Dermot Kennedy)",MEDUZA,661504,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
175,"Meu Abrigo",Melim,661174,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
176,"Cuidado Que Eu Te Supero","Yasmin Santos",659423,https://open.spotify.com/track/5J4tK2FbXQEeC0AsfFgwpz
177,"Poesia Acústica #6: Era uma Vez","Pineapple StormTv",656600,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr
178,Streets,"Doja Cat",655661,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
179,"Paty Trem Barbie","MC Magrella",654308,https://open.spotify.com/track/3woa0ekqNnhx4etwchLZDk
180,"Recaída Sem Compromisso","MC Rogerinho",653379,https://open.spotify.com/track/29KuQ0h3UdcgetoGASw2qq
181,"Máquina do Tempo",Matuê,651943,https://open.spotify.com/track/5oI9blwsXC8AkTWw6wASY8
182,"Manda Áudio","Di Propósito",651576,https://open.spotify.com/track/0in6Rc29qdyOkhKyYw4A84
183,"Acabou a Água (feat. Mc Ygor Yanks)","MC 3L",649597,https://open.spotify.com/track/7jFEykLSATTBHLCJXikHmD
184,Runaway,AURORA,649560,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6
185,"Não, Não Vou","Mari Fernandez",647313,https://open.spotify.com/track/0xBQvhJAm6f7J142ympKOn
186,"Só Tapão Nervoso Vs Toma Catucada Violenta","DJ DN",644478,https://open.spotify.com/track/2BEGTomoM88uGMOzRmZirl
187,"Não Nego Um Vamo","Hugo & Vitor",639231,https://open.spotify.com/track/0jUVjA4goewfigd4lb6Br8
188,Alívio,"Jessé Aguiar",636269,https://open.spotify.com/track/40KZgKCIvRVIoZqv9lNBoP
189,Adorei,"Grupo Menos É Mais",634300,https://open.spotify.com/track/1jweGFaVZxEVrOHKsLpPY4
190,"Coração Traumatizou - Ao Vivo","Israel & Rodolffo",633353,https://open.spotify.com/track/1c5uZE4rMQ09O4bIJvlHwK
191,"Só Tem Eu","Zé Felipe",632699,https://open.spotify.com/track/1X0MaGErD8rcspqQs9s2m0
192,"menina solta","GIULIA BE",626534,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
193,"Liberdade Provisória - Ao Vivo","Henrique & Juliano",625956,https://open.spotify.com/track/4Y0gR2tYML083T6b2vhJrn
194,"Prisoner (feat. Dua Lipa)","Miley Cyrus",623899,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
195,Distribuidora,"Mad Dogz",622176,https://open.spotify.com/track/2xUOk5WqUDfHyOBZbAc8ou
196,"Goosebumps - Remix","Travis Scott",622155,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
197,"Poesia Acústica 10: Recomeçar","Pineapple StormTv",620734,https://open.spotify.com/track/4pwFy4YPNGMxK2P2FfQfvt
198,"Deixa (feat. Ana Gabriela)",Lagum,619608,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
199,"A Casa É Sua","Casa Worship",619047,https://open.spotify.com/track/3h3fui1QXImL2zRcs9v2Lc
200,"Hit do Ano - O Peso da Luta","MC Hariel",617146,https://open.spotify.com/track/0dyr2vWp1BXPAGRepsCnJQ
