,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
32,"Só de Sacanagem - Ao Vivo","Israel & Rodolffo",2212611,https://open.spotify.com/track/40zJaB3z53PGaxIkYyieBP
33,Saturno,BIN,2155579,https://open.spotify.com/track/68cPbG7hJnwDW9nPX1uQcX
34,"Vou falar que não quero","Vitor Fernandes",2143715,https://open.spotify.com/track/6AMTUbWihFZOwOeHxZN2Ge
35,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",2082687,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
36,"MODO TURBO","Luísa Sonza",1973665,https://open.spotify.com/track/0YqTL3nSL36OFdHwHoqCag
37,"Maçã Verde","MC Hariel",1945847,https://open.spotify.com/track/7lJoRyuNJtuiqTcKtuMuIR
38,"Freio da Blazer",L7NNON,1894946,https://open.spotify.com/track/6m187iACTSAZDYMaV0klqj
39,"Investe Em Mim","Jonas Esticado",1849171,https://open.spotify.com/track/15k1TDabqSEmyXOwMq9RM7
40,"Tudo Indica (feat. Jorge & Mateus) - Ao Vivo","Marcos & Belutti",1839591,https://open.spotify.com/track/0eoMMLrWtXbLk64baeESkc
41,Sigilo,"Guilherme & Benuto",1800554,https://open.spotify.com/track/6vnKRiOjUjYT59xl4awHTx
42,"Amor e Fé - Acústico","Hungria Hip Hop",1778955,https://open.spotify.com/track/5ra6CI0pEzqjxPEZeBz0d7
43,"Amarelo, azul e branco",ANAVITÓRIA,1757202,https://open.spotify.com/track/2LOIoeI16A8jjKubPKoCSa
44,"Heartbreak Anniversary",Giveon,1748515,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp
45,"Cidade Inteira","Eric Land",1684351,https://open.spotify.com/track/7J3QMuDCSv56jRSiD9jFBF
46,Xerecard,"Jeff Costa",1662158,https://open.spotify.com/track/1O74aTse7W5hd2rAvnEVaW
47,"Esquema Preferido - Ao Vivo","Os Barões Da Pisadinha",1620478,https://open.spotify.com/track/35qOGx1CWvCkQFOv4BkVIV
48,"Espetinho - Ao Vivo","Gusttavo Lima",1582004,https://open.spotify.com/track/52yvnBV90B2ZUC5b25cFer
49,"Liberdade (Quando o Grave Bate Forte)",Alok,1549987,https://open.spotify.com/track/2QLbRVzixE282JSQjBz2DG
50,Hackearam-Me,Tierry,1503940,https://open.spotify.com/track/5NeBu4oKweDXIjhvYqtbLo
51,telepatía,"Kali Uchis",1502878,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
52,"Blinding Lights","The Weeknd",1490539,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
53,"Alô Ex-Amor - Ao Vivo","João Bosco e Gabriel",1470182,https://open.spotify.com/track/2QCwoYDn4DRfjs4NhW2KpO
54,"Astronaut In The Ocean","Masked Wolf",1407192,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
55,"Mtg - Vem Sentando Vem (feat. Dj Nbeat) - Remix","MC 2jhow",1388533,https://open.spotify.com/track/2Xgc216OMnc9PyUalpaSPc
56,Privilégio,"MC Luan da BS",1353388,https://open.spotify.com/track/2ASs0n7ukfyxAxDtdir4vF
57,"Sogra - Ao Vivo",Dilsinho,1347231,https://open.spotify.com/track/4zsiMjB0794HztyqUkD3Zi
58,"Watermelon Sugar","Harry Styles",1334117,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
59,"Esqueceu Foi Porra","Eric Land",1329039,https://open.spotify.com/track/2xlw13Ns5yz9XZGtfnpPN9
60,"drivers license","Olivia Rodrigo",1318994,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
61,"Tá Rocheda","Os Barões Da Pisadinha",1300052,https://open.spotify.com/track/3dPvQLKl42dMYWV4LWRTLK
62,"Alive (It Feels Like)",Alok,1242462,https://open.spotify.com/track/4fB85IhVASxXMWgoke5WVJ
63,"Ilusão (Cracolândia)","MC Hariel",1234257,https://open.spotify.com/track/6WXglvTFRmjlHHhgjYMNif
64,"F* F* M*","Filipe Ret",1231957,https://open.spotify.com/track/2D13ouGidILQGRVnihYuCF
65,"Uma Ex (Ao Vivo)","Murilo Huff",1222318,https://open.spotify.com/track/7xi4XR5EIOU6OHdIydLMjT
66,"Localiza Aí BB","Vitor e Luan",1216743,https://open.spotify.com/track/6fe5D0ivKnpXFMAnoSRjah
67,"Amor ou o Litrão","Petter Ferraz",1204557,https://open.spotify.com/track/7qmnP8Woc47dLSrMD5MxL1
68,"Figurinha - Ao Vivo","Douglas & Vinicius",1203674,https://open.spotify.com/track/187Pge0WmJNoS73kaIORSE
69,"Volta Comigo BB","Zé Vaqueiro",1203549,https://open.spotify.com/track/2N2MrTCpwNQdbvlk0Kmz3c
70,"Volta por Baixo - Ao Vivo","Henrique & Juliano",1192864,https://open.spotify.com/track/6juD9PQwAPvuXYIAE2gjhO
71,"Uma Cavala Mesmo","MC Meno K",1187366,https://open.spotify.com/track/1bK6UaFcArJvIaMeKPTFSm
72,"Eu Tenho Medo","Zé Vaqueiro",1174615,https://open.spotify.com/track/5TU6HG6Ltm7ZYr3r5dZjsA
73,"Baby Me Atende","Matheus Fernandes",1168184,https://open.spotify.com/track/5R9KPXQVeyqsHZoPLMgfNy
74,"Bloqueia Eu - Remix","DJ Lucas Beat",1165566,https://open.spotify.com/track/0VxVv5IKWXj5o6FVO7zKXN
75,"The Business",Tiësto,1140795,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
76,Nêga,"Tarcísio do Acordeon",1125377,https://open.spotify.com/track/3S2iI46NmKyZsoxs2NByIP
77,"Tipo Gringa","DJ Matt D",1119282,https://open.spotify.com/track/3oxk3UVbKJiPcPokw9h64D
78,"Save Your Tears","The Weeknd",1097685,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
79,Paypal,Teto,1097578,https://open.spotify.com/track/6x1FttETfbRLerumlTn0ZH
80,"Nem Doeu - Ao Vivo","Matheus & Kauan",1096761,https://open.spotify.com/track/260n4ECk9j4IEvTAVBYojl
81,"De Menina pra Mulher - Ao Vivo","Gusttavo Lima",1095945,https://open.spotify.com/track/7snoDTJeoJ2oVMhf7eoF3t
82,"Desejando Eu (Ao Vivo)","Murilo Huff",1086361,https://open.spotify.com/track/3056x1XkmICnQmji68rrft
83,"Leave The Door Open","Bruno Mars",1084371,https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh
84,"Quero Você do Jeito Que Quiser","Marília Mendonça",1083264,https://open.spotify.com/track/64I6t2tuUGnIlaDIzHJ6YI
85,"Briga Feia - Ao Vivo","Henrique & Juliano",1081140,https://open.spotify.com/track/3Xuo5utyzk86BwlUHdTR2O
86,"Me Chama Mozão","Naiara Azevedo",1079970,https://open.spotify.com/track/21jLgG2WsiIEuuzl0OupzN
87,"Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo","Grupo Menos É Mais",1067423,https://open.spotify.com/track/5r9CZJMoMmxio2AnJdxuDS
88,"Espirra o Lança","Dj Serpinha",1061764,https://open.spotify.com/track/5H25WPPytKQcMfIPu0oEBO
89,"Vida Louca","Mc Poze do Rodo",1042172,https://open.spotify.com/track/7IG7laqVpcvIIULrwWP5SA
90,"Despedida De Casal","Gustavo Mioto",1034484,https://open.spotify.com/track/5RZzJ0N1vuBaYcnpC74Jqg
91,"É Só Botada","MC Levin",1022332,https://open.spotify.com/track/07c9lzwx1IIm101PnB4BZu
92,"Levitating (feat. DaBaby)","Dua Lipa",1011953,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
93,Deprê,"Marília Mendonça",1008130,https://open.spotify.com/track/2BRGOqLBHFJclDM6PB2dnd
94,"Só Tem Eu","Zé Felipe",997659,https://open.spotify.com/track/1X0MaGErD8rcspqQs9s2m0
95,Adorei,"Grupo Menos É Mais",989162,https://open.spotify.com/track/1jweGFaVZxEVrOHKsLpPY4
96,"Met Him Last Night (feat. Ariana Grande)","Demi Lovato",977576,https://open.spotify.com/track/4yyX2Iu4xJjW9xMvBZKSBi
97,"Don't Say Goodbye (feat. Tove Lo)",Alok,975429,https://open.spotify.com/track/0GTPmh5G40joBg93vcSQNq
98,"Pode Sumir","Luíza & Maurílio",973745,https://open.spotify.com/track/7CDdyDigw7e3zFr3k7uKMY
99,"Anota Placa","Tz da Coronel",959391,https://open.spotify.com/track/3QUriWUE8WnWLpWxHA52k4
100,positions,"Ariana Grande",956160,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
101,Up,"Cardi B",953537,https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi
102,"Faz a Pose","MC Teteu",951370,https://open.spotify.com/track/1sTVKLLFDfAfowsG4bRBN4
103,"Don't Start Now","Dua Lipa",947014,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
104,"Rainha da Favela",LUDMILLA,936612,https://open.spotify.com/track/3vu864xi5Xis9VfOsJpmXu
105,"Hold On","Justin Bieber",936354,https://open.spotify.com/track/1nahzW3kfMuwReTka28tH5
106,"deja vu","Olivia Rodrigo",934797,https://open.spotify.com/track/61KpQadow081I2AsbeLcsb
107,"Esses Vícios","Zé Neto & Cristiano",922137,https://open.spotify.com/track/2InUVOBY515umeuwdQtsQ4
108,"Cabelinho na Regua","MC Cego Abusado",920005,https://open.spotify.com/track/7cmwzU8jmurYtLYncS0bPQ
109,777-666,Matuê,919333,https://open.spotify.com/track/3sGcETRMuAgcPgjDpIkgMn
110,Letícia,"Zé Vaqueiro",913337,https://open.spotify.com/track/2R1OgezGfBMeiAcMpJ1EkH
111,"Poesia Acústica #9: Melhor Forma","Pineapple StormTv",907452,https://open.spotify.com/track/2fmeSswdyVq4wcqhY41UHk
112,"Apaga Luz, Apaga Tudo - Challenge","DJ TN Beat",900911,https://open.spotify.com/track/0v192IDdClYsae1YWxhTO9
113,"Cuidado Que Eu Te Supero","Yasmin Santos",899356,https://open.spotify.com/track/5J4tK2FbXQEeC0AsfFgwpz
114,"Tô Preocupada (Calma Amiga) (feat. Anitta)",Rebecca,898385,https://open.spotify.com/track/70jrNdP6R9AKHazjaurG3Z
115,"Ela Aperta a Minha Mente","Xand Avião",893554,https://open.spotify.com/track/1T3hcBQRwacjWLuJJFt8co
116,"Coração de Isca","Bruno & Marrone",887046,https://open.spotify.com/track/2Nlf97QqqcZ2x9Qb4h1Qt2
117,Streets,"Doja Cat",884709,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
118,"Short Jeans - Ao Vivo","Hugo Henrique",873969,https://open.spotify.com/track/78G6jgpMdzSEiBPkBLWi9S
119,"Viva Voz - Ao Vivo","Lauana Prado",863977,https://open.spotify.com/track/1pYZrTrSFLVY5iMjqQGlgj
120,"Preta do Cabelo Cacheado","Th CDM",863642,https://open.spotify.com/track/73x4PDzlTdJkAa8GtjnUs0
121,"Seu Beijo Joga Sujo","Avine Vinny",861409,https://open.spotify.com/track/2enk2whIgJyoe0O9HRQZJV
122,"GIRL LIKE ME","Black Eyed Peas",858601,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
123,Manha,Teto,851022,https://open.spotify.com/track/3ow7zYRhbIO7f4yyHI4ZaD
124,"Declaração pro Bar - Ao Vivo","Guilherme & Benuto",848602,https://open.spotify.com/track/48CAeajgzcGJaVUSsXd7h0
125,"Oh Juliana",Niack,822304,https://open.spotify.com/track/4xWzZmX4K1yyrdtRfbUvjt
126,Hylander,Abbot,810330,https://open.spotify.com/track/3sOcmmmWB7dqyziUVLXpTi
127,"Liberdade Provisória - Ao Vivo","Henrique & Juliano",800087,https://open.spotify.com/track/4Y0gR2tYML083T6b2vhJrn
128,"Marília Mendonça",BIN,790842,https://open.spotify.com/track/73uParILjIm5rcP0C2bpMF
129,Rita,Tierry,787834,https://open.spotify.com/track/1nDCZBI8MaHXI2f36dnQyG
130,"Máquina do Tempo",Matuê,784174,https://open.spotify.com/track/5oI9blwsXC8AkTWw6wASY8
131,"Só Tapão Nervoso Vs Toma Catucada Violenta","DJ DN",782074,https://open.spotify.com/track/2BEGTomoM88uGMOzRmZirl
132,"Renk Renk - Olha o Barulinho da Cama","MC MN",780115,https://open.spotify.com/track/2bPghtjMJBxGMjSgi8rMKK
133,"Não Nasceu pra Namorar","MC Zaquin",780043,https://open.spotify.com/track/6pQKUKBpwr6GhfhcFFFozo
134,Cangote,"Zé Vaqueiro",772189,https://open.spotify.com/track/0dTqciDQzwVKWY2kb3Gixf
135,"Dia Azul",Teto,770889,https://open.spotify.com/track/1QjsRvdLEvUmKgCWh9cvd5
136,"Manda Áudio","Di Propósito",766008,https://open.spotify.com/track/0in6Rc29qdyOkhKyYw4A84
137,"Não Te Quero",NATTAN,756031,https://open.spotify.com/track/3cVF2ot6YuCD0RQY302gNz
138,"S de Saudade","Luíza & Maurílio",750303,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL
139,"Meia Noite (Ce Tem Meu Whatsapp) - Ao Vivo","Os Barões Da Pisadinha",747300,https://open.spotify.com/track/7as7OL7cmgFZDADgVjQZjz
140,Arcade,"Duncan Laurence",743064,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
141,"Quase uma Semana",BIN,738146,https://open.spotify.com/track/4a5YIaK7qFu6T63GeYx1Ih
142,"Mais Um","Felipe Araújo",737904,https://open.spotify.com/track/4PHj4jdDD3Vbq2Br23nyOD
143,"Someone You Loved","Lewis Capaldi",732474,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
144,"Senta com Amor","MC Kevinho",731970,https://open.spotify.com/track/1kjMT9xY7fsPCbOY9glt96
145,"Não Vai Embora",Dilsinho,728016,https://open.spotify.com/track/28atBekPVlTdnU4M9Z7udd
146,"menina solta","GIULIA BE",723106,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
147,"Roses - Imanbek Remix","SAINt JHN",719103,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
148,Dynamite,BTS,716863,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
149,"Volume 3","Douglas & Vinicius",715533,https://open.spotify.com/track/5gIVPysvKFh2gtwsicafnN
150,Ranking,"Jorge & Mateus",705468,https://open.spotify.com/track/0RaIjuKU5hudMteEXwr4RS
151,"Acabou a Água (feat. Mc Ygor Yanks)","MC 3L",702200,https://open.spotify.com/track/7jFEykLSATTBHLCJXikHmD
152,CORINGA,Jão,701701,https://open.spotify.com/track/0gmDtSc2Ay17diWj6nJjlG
153,"Camisa do Flamengo","DJ 2L da Rocinha",701628,https://open.spotify.com/track/4FmdqhQcHXXVLk2hpwQ5US
154,"Razão das Minhas Biritas","Luíza & Maurílio",698400,https://open.spotify.com/track/3qqfukkcLElVkOWFyzHmSk
155,"Dancing With The Devil","Demi Lovato",690800,https://open.spotify.com/track/0VQ3GSPdl4njPOr3lyaoaD
156,"Um Sabadão Desse Uma Lua Dessa","Mc Talibã",688894,https://open.spotify.com/track/3KfyRuNdcCGsZb15sqrXDA
157,"Barzinho Aleatório - Ao Vivo","Zé Neto & Cristiano",687921,https://open.spotify.com/track/4KLvGldnzUZU4xdELyWBom
158,"Prisoner (feat. Dua Lipa)","Miley Cyrus",685387,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
159,"Romance Desapegado","Conde do Forró",679150,https://open.spotify.com/track/54OqGd3dmug64db0ZtOtF4
160,"Falei pra Tu","Diego & Arnaldo",677216,https://open.spotify.com/track/45YzwZ9K4HzruaHwhsQbhW
161,Fashion,Teto,676204,https://open.spotify.com/track/0KeH4jaWKwZ4pNaBb0IW4g
162,"Meu Abrigo",Melim,671474,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
163,LARISSA,"PEDRO SAMPAIO",671372,https://open.spotify.com/track/1wowgtxmcxyIDGkQ8S28gL
164,"Elas Gostam de Gasolina - Ao Vivo","Anderson & Vei da Pisadinha",669983,https://open.spotify.com/track/3tkEf7vw4zDBFAQxY1vdcv
165,"Devil Eyes","Hippie Sabotage",668752,https://open.spotify.com/track/7MiZjKawmXTsTNePyTfPyL
166,"Buzina - Ao Vivo","Diego & Victor Hugo",667320,https://open.spotify.com/track/0yOYdil5IO9tW7wraM9C3r
167,"Mood (feat. iann dior)",24kGoldn,666880,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
168,"Poesia Acústica 10: Recomeçar","Pineapple StormTv",666618,https://open.spotify.com/track/4pwFy4YPNGMxK2P2FfQfvt
169,"Volta Marcada","Juan Marcus & Vinícius",666518,https://open.spotify.com/track/0V0k5MpqZ55XwJRTQq2GbM
170,"A Casa É Sua","Casa Worship",663109,https://open.spotify.com/track/3h3fui1QXImL2zRcs9v2Lc
171,"Paradise (feat. Dermot Kennedy)",MEDUZA,659166,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
172,"Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix","Maverick Sabre",655210,https://open.spotify.com/track/5PNvgiKSwMdjBsDsgFCFLX
173,"WAP (feat. Megan Thee Stallion)","Cardi B",655171,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
174,"Linda Bela - Ao Vivo","Elias Monkbel",650729,https://open.spotify.com/track/354mVxDquP5bQK7rUz6Omy
175,"Sarra Nela Com Fuzil Na Bandolera","Dj Wesley Gonzaga",650622,https://open.spotify.com/track/70d5neqRS3VZ3vbH5ofgoy
176,"Café e Amor - Ao Vivo","Gusttavo Lima",641784,https://open.spotify.com/track/6zeo9bcZWGlHi2VqjUSmaR
177,"Deixa (feat. Ana Gabriela)",Lagum,638256,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
178,"Gorilla Roxo",Matuê,637664,https://open.spotify.com/track/0bV0LtjtZH76gD0ujPYS3n
179,"Me Gusta (with Cardi B & Myke Towers)",Anitta,633514,https://open.spotify.com/track/7e1VoRlNumuEkXlITMHKLE
180,"Goosebumps - Remix","Travis Scott",631540,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
181,"Da Cama Pro Coração","Ciro Netto e Manuel",621198,https://open.spotify.com/track/7lc3EORoGIEpQmZPMeoQKg
182,"Kenny G",Matuê,620986,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW
183,"Eu Vou Tirar Você Do Cabaré","Israell Muniz",620501,https://open.spotify.com/track/4dkMmfrNEIUMjoEIFHA2yy
184,"Só Você","MC Rogerinho",616104,https://open.spotify.com/track/59kRq8rb5uJCrSYYbGCk7o
185,"Nega Chegando","O Boy da Seresta",615747,https://open.spotify.com/track/5XyDFMwY1NTIlkbzcfVyl3
186,War,"Filipe Ret",614898,https://open.spotify.com/track/63400Pm7x5Awe4NH82oRYe
187,"Louco e Sonhador","MC Neguinho do Kaxeta",612676,https://open.spotify.com/track/6hdBsNsVESpjbnVClbUa3y
188,"Meia Noite","Zé Vaqueiro",608496,https://open.spotify.com/track/2ylAocQwOgzelMbW9KJL56
189,"Pedaço de Mim",OIK,607057,https://open.spotify.com/track/2fEgPCDD0qRvZeVrY381EW
190,"Lençol Dobrado","João Gustavo e Murilo",605065,https://open.spotify.com/track/72xB2J9ZeBl0Rzxq2XmzdY
191,"Pipa Voada (feat. Emicida)",Rashid,604449,https://open.spotify.com/track/3oqC4Ta40ft6NnTJwcUTdi
192,"Poesia Acústica #6: Era uma Vez","Pineapple StormTv",602895,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr
193,"Head & Heart (feat. MNEK)","Joel Corry",601058,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
194,"Amor de Fim de Noite",Orochi,601052,https://open.spotify.com/track/1Nmcs8zk7LfcvHRgLtTM5J
195,"Cheirosa - Ao Vivo","Jorge & Mateus",593144,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
196,"Tempo Perdido","Legião Urbana",592624,https://open.spotify.com/track/7MnT7msJZg3XBAS0OTfGrB
197,"Homenagem aos Relíquias (feat. Menor MC, MC Vinny, MC Julio D.E R. & MC Leozinho ZS)","DJ Matt D",592155,https://open.spotify.com/track/4vDC52DnSqAjec5Vh5yJEb
198,"Comprei um Lança","Mc Jacaré",587661,https://open.spotify.com/track/12v6LfkX9YIR3uLefIAAYZ
199,"Rebola Lentinho","Mc Kaio",587356,https://open.spotify.com/track/3bcJIkPhkmoiF31lcHZ96t
200,Pupila,ANAVITÓRIA,586772,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk
