,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
46,"MONTERO (Call Me By Your Name)","Lil Nas X",2031592,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
47,"Volta Rapariga","Vitinho Imperador",1913150,https://open.spotify.com/track/3CUPWFarYwA0HJQqzje4UD
48,Plutão,VMZ,1858919,https://open.spotify.com/track/3ydmNkAyYq0AKtG8sTfE9P
49,"Foi Pá Pum","Simone & Simaria",1851284,https://open.spotify.com/track/5uztIMqjl5FTZSYDlOBJjV
50,Acaso,"Vitor Fernandes",1850315,https://open.spotify.com/track/4Ls13Ag4SWnniiX4QLRltL
51,"O Ex da Sua Vida","Gusttavo Lima",1806765,https://open.spotify.com/track/17Gh6E6eRfAAw7sCgmnkFc
52,"Triste com T","Pabllo Vittar",1753651,https://open.spotify.com/track/0L8nJt3b5LjXvFfDt7x2pP
53,"Ô Moça","MC Zaquin",1699791,https://open.spotify.com/track/1mQOFRDoqI34LdN79PE0vH
54,Butter,BTS,1685586,https://open.spotify.com/track/2bgTY4UwhfBYhGT4HUYStN
55,"Deixa Eu Falar pra Você","Josué Bom de Faixa",1665094,https://open.spotify.com/track/0f1xsopmPwjGv5lJooglnD
56,"Freio da Blazer",L7NNON,1621053,https://open.spotify.com/track/6m187iACTSAZDYMaV0klqj
57,Sigilo,"Guilherme & Benuto",1614832,https://open.spotify.com/track/6vnKRiOjUjYT59xl4awHTx
58,"Eu Rebolo Sim","Mc Branquinha",1587344,https://open.spotify.com/track/1uP6LzGFVwX2h2D39mOglz
59,"Esquema Preferido (feat. Tarcísio do Acordeon)","DJ Ivis",1573063,https://open.spotify.com/track/0e6NlGJxYlHvAN8SKxad7N
60,"Mete Um Block Nele","João Gomes",1565663,https://open.spotify.com/track/1QiZYlh3oZg3zgn8eS99aB
61,"Ela é Espetacular (Mulher Kama Sutra 2)","Mc Livinho",1565256,https://open.spotify.com/track/0x0V1IID2Sj902k6LzuWds
62,"Preta do Cabelo Cacheado","Th CDM",1545759,https://open.spotify.com/track/73x4PDzlTdJkAa8GtjnUs0
63,traitor,"Olivia Rodrigo",1503240,https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT
64,"Deixa de Onda (Porra Nenhuma)",DENNIS,1482375,https://open.spotify.com/track/0DlHQxrVijRqVUfuS6PKaY
65,"deja vu","Olivia Rodrigo",1457035,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr
66,"Cadê o Amor","Zé Vaqueiro",1419816,https://open.spotify.com/track/1EHFiKkrppC5kXImn8LFBr
67,"Alô Ambev (Segue Sua Vida) - Ao Vivo","Zé Neto & Cristiano",1389914,https://open.spotify.com/track/5m5aY6S9ttfIG157xli2Rs
68,"Eu Tenho Medo","Zé Vaqueiro",1377149,https://open.spotify.com/track/7yjduLSgPntFlq79Cuzrfz
69,"Último Beijo","Bruno & Marrone",1365535,https://open.spotify.com/track/56kClQGx58w4meMz1JwQvB
70,"Corte Americano","Filipe Ret",1364924,https://open.spotify.com/track/68qqVn5kHBv4zc45SDGLnh
71,"Uma Ex (Ao Vivo)","Murilo Huff",1352798,https://open.spotify.com/track/7xi4XR5EIOU6OHdIydLMjT
72,"Pede Pra Voltar","Cleber & Cauan",1346545,https://open.spotify.com/track/5IjLkZBAHwd77I2gAOKZLC
73,"Ele Não Tem","Jonas Esticado",1325049,https://open.spotify.com/track/1JHvLQWHUoYuapwQikeDuD
74,"Não Parei De Sofrer","Gustavo Mioto",1311590,https://open.spotify.com/track/4zN7Kfk6s75jBOEehLHzV2
75,"Save Your Tears (with Ariana Grande) (Remix)","The Weeknd",1305014,https://open.spotify.com/track/37BZB0z9T8Xu7U3e65qxFy
76,"Coração de Isca","Bruno & Marrone",1295820,https://open.spotify.com/track/4lHoT8PvMpMg1l5kdxqNmD
77,"Bad Habits","Ed Sheeran",1286664,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
78,"Lance Individual","Jorge & Mateus",1284562,https://open.spotify.com/track/000RW47rhEkSqjgTrZx7YX
79,NDA,"Billie Eilish",1257560,https://open.spotify.com/track/6uqyE384HDSsuwpoF4mjrL
80,"favorite crime","Olivia Rodrigo",1251141,https://open.spotify.com/track/5JCoSi02qi3jJeHdZXMmR8
81,"drivers license","Olivia Rodrigo",1248316,https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH
82,"Ei Tudo Bem","MC Zaquin",1236367,https://open.spotify.com/track/3yNHwvq8n95NJTBILYEciD
83,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",1230237,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
84,"Watermelon Sugar","Harry Styles",1215565,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
85,Probleminha,"DJ Ivis",1199126,https://open.spotify.com/track/5QhvzLyzSLSkicF3xSRSCf
86,"Menina Se Prepara","Mc Pepeu",1182752,https://open.spotify.com/track/2aqqXrjrPdRHU9uSeRmL3C
87,"Mtg Ta Brotando No Plantão Pra Tira Foto Com Revolver","Dj Wesley Gonzaga",1180586,https://open.spotify.com/track/1pPuodu8A0LxAuVhf3QniW
88,"Ele Não Te Merece","Wesley Safadão",1177433,https://open.spotify.com/track/7nsk0cwY5kfxBT21WEzmC0
89,"Blinding Lights","The Weeknd",1164070,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
90,"Só de Sacanagem - Ao Vivo","Israel & Rodolffo",1160688,https://open.spotify.com/track/40zJaB3z53PGaxIkYyieBP
91,"Vou Te Botar","MC Meno K",1151682,https://open.spotify.com/track/3O9i9fpKuzebZezXUwJh69
92,"Levitating (feat. DaBaby)","Dua Lipa",1142906,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
93,"Kiss Me More (feat. SZA)","Doja Cat",1139108,https://open.spotify.com/track/3DarAbFujv6eYNliUTyqtz
94,"Doutora 3","Mc Kevin",1132222,https://open.spotify.com/track/4DWKtQVURjepn8uzBgmwuv
95,"Leave The Door Open","Bruno Mars",1131006,https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh
96,"Recairei - Ao Vivo","Os Barões Da Pisadinha",1119513,https://open.spotify.com/track/2JTir3y1VuJQmexiTCMcTP
97,"Os Menino da Pecuária","Léo & Raphael",1099400,https://open.spotify.com/track/49QpcTWIP16YgGLmiPDvTI
98,"Toma de Cima da Laje 2","MC Ruanzin",1092401,https://open.spotify.com/track/31EMZYiFomBb6nTm86Vltr
99,"I WANNA BE YOUR SLAVE",Måneskin,1090354,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
100,"FALA MAL DE MIM","PEDRO SAMPAIO",1068180,https://open.spotify.com/track/5glMxRMRHGBRj6bydBjoPM
101,"Estado Frágil - Ao Vivo","Marcos & Belutti",1064579,https://open.spotify.com/track/6XSXOvojEslvbqBCh7IP8Z
102,"Fala Comigo - Ao Vivo","Gusttavo Lima",1064427,https://open.spotify.com/track/56F3ngwk3a42aLY0o5QgBF
103,"Pulei na Piscina - Ao Vivo","Guilherme & Benuto",1052813,https://open.spotify.com/track/1uA7fD01YlQr1Rm0oyNB4H
104,"Apê 1001",BIN,1045580,https://open.spotify.com/track/3q6ZCGgFDIVCJQ5XG4JTL2
105,"Na Ponta do Pé - Brega Funk","Nadson O Ferinha",1043023,https://open.spotify.com/track/4VBhrKEJ9nWzaiyhM5L9ic
106,M4,Teto,1006288,https://open.spotify.com/track/07AQkmp456NpEnT8HR7WLy
107,"Esqueceu Foi Porra","Eric Land",996091,https://open.spotify.com/track/2xlw13Ns5yz9XZGtfnpPN9
108,"Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo","Grupo Menos É Mais",986799,https://open.spotify.com/track/5r9CZJMoMmxio2AnJdxuDS
109,"Bom Dia / A Tropa do Serrão Te Chamou pra Piscina","Dj Scar",985941,https://open.spotify.com/track/2aqoPWAUACTz5S8rJSOjNJ
110,"Volta Por Baixo - Ao Vivo","Henrique & Juliano",985795,https://open.spotify.com/track/1MparvKC8QIDwu06iO3qVr
111,"Meia Noite (Você tem meu Whatsapp)","Tarcísio do Acordeon",980092,https://open.spotify.com/track/6sPBi0qLI6KM3yXX56NxsA
112,Storiezin,"Raí Saia Rodada",971806,https://open.spotify.com/track/1h6a1gcgHa4hg09xEmue3V
113,"Espetinho - Ao Vivo","Gusttavo Lima",968518,https://open.spotify.com/track/52yvnBV90B2ZUC5b25cFer
114,"MT - AI CALICA QUER DA PROS AMIGO DA BOCA","Dj JT Da Serra",961934,https://open.spotify.com/track/52uOXTDAR0o5M22QCxsNYP
115,"Basta Você Me Ligar - Ao Vivo","Os Barões Da Pisadinha",961048,https://open.spotify.com/track/3rRin3LyLY92kpEbkCgwf4
116,"Espirra o Lança","Dj Serpinha",959823,https://open.spotify.com/track/5H25WPPytKQcMfIPu0oEBO
117,"MODO TURBO","Luísa Sonza",949390,https://open.spotify.com/track/0YqTL3nSL36OFdHwHoqCag
118,"jealousy, jealousy","Olivia Rodrigo",944226,https://open.spotify.com/track/0MMyJUC3WNnFS1lit5pTjk
119,"Investe Em Mim","Jonas Esticado",943261,https://open.spotify.com/track/15k1TDabqSEmyXOwMq9RM7
120,"Catucada Profunda","MC Igão",940755,https://open.spotify.com/track/4chepxSHy5zbkLSpTVOJ1o
121,"Localiza Aí Bebê - Ao Vivo","João Bosco e Gabriel",939888,https://open.spotify.com/track/7sCdzif8vD8XN1jgdYFL1q
122,Incomparável,"Maiara & Maraisa",935052,https://open.spotify.com/track/3sgOlQhpIlao3pSkXy9XXY
123,"Maçã Verde","MC Hariel",931425,https://open.spotify.com/track/7lJoRyuNJtuiqTcKtuMuIR
124,"The Business",Tiësto,930627,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
125,Saturno,BIN,928521,https://open.spotify.com/track/68cPbG7hJnwDW9nPX1uQcX
126,happier,"Olivia Rodrigo",928509,https://open.spotify.com/track/2tGvwE8GcFKwNdAXMnlbfl
127,"Don't Start Now","Dua Lipa",919764,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
128,BONEKINHA,"Gloria Groove",918539,https://open.spotify.com/track/79fCMoBLzr6KraMvFiQkrp
129,"Amando Individual","Felipe Araújo",914470,https://open.spotify.com/track/6WhnioyjsbxNSpQhCXhYv6
130,Privilégio,"MC Luan da BS",909579,https://open.spotify.com/track/2ASs0n7ukfyxAxDtdir4vF
131,"Stay (with Justin Bieber)","The Kid LAROI",908732,https://open.spotify.com/track/5HCyWlXZPP0y6Gqq8TgA20
132,Alívio,"Jessé Aguiar",906184,https://open.spotify.com/track/40KZgKCIvRVIoZqv9lNBoP
133,"Don't Say Goodbye (feat. Tove Lo)",Alok,901044,https://open.spotify.com/track/0GTPmh5G40joBg93vcSQNq
134,"You Right","Doja Cat",899970,https://open.spotify.com/track/0k4d5YPDr1r7FX77VdqWez
135,"Cidade Inteira","Eric Land",895469,https://open.spotify.com/track/7J3QMuDCSv56jRSiD9jFBF
136,"Lei do Retorno 2","MC Hariel",895444,https://open.spotify.com/track/4tSFmHgIvK53hrLCxVJuxw
137,"Preta do Cabelo Cacheado","Mc Don Juan",893410,https://open.spotify.com/track/0Ve3XWcrsgy90xo0UL2syx
138,"Poesia Acústica #9: Melhor Forma","Pineapple StormTv",889098,https://open.spotify.com/track/2fmeSswdyVq4wcqhY41UHk
139,"Coração Traumatizou - Ao Vivo","Israel & Rodolffo",884344,https://open.spotify.com/track/1c5uZE4rMQ09O4bIJvlHwK
140,"Amor e Fé - Acústico","Hungria Hip Hop",884055,https://open.spotify.com/track/5ra6CI0pEzqjxPEZeBz0d7
141,"Amor da Despedida","Os Barões Da Pisadinha",873855,https://open.spotify.com/track/0WlmiIK5qFQ4dAB4mCA4sI
142,Mds,Kawe,871759,https://open.spotify.com/track/0QglpM23kl9ldvVdoYNZwF
143,Dynamite,BTS,866791,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
144,"Tô Sem Você","João Gomes",864359,https://open.spotify.com/track/1rFRjUkibxaMaUwGgKpfwe
145,"Recaída Sem Compromisso","MC Rogerinho",861147,https://open.spotify.com/track/29KuQ0h3UdcgetoGASw2qq
146,"Não Te Quero",NATTAN,839550,https://open.spotify.com/track/3cVF2ot6YuCD0RQY302gNz
147,"É Amor","João Gomes",837508,https://open.spotify.com/track/4nEhc8lB3L2NhgF1ZiXKcE
148,"Mtg - Vem Sentando Vem (feat. Dj Nbeat) - Remix","MC 2jhow",837063,https://open.spotify.com/track/2Xgc216OMnc9PyUalpaSPc
149,"Expectativa x Realidade","Matheus & Kauan",834305,https://open.spotify.com/track/1wdhj1r7aeWVDUl9d18YKu
150,"Vou Falar Que Não Quero - Remix","DJ Lucas Beat",832400,https://open.spotify.com/track/0YluTOlBctnpHPABgFSXEw
151,"Esquema Preferido - Ao Vivo","Os Barões Da Pisadinha",827796,https://open.spotify.com/track/35qOGx1CWvCkQFOv4BkVIV
152,"Astronaut In The Ocean","Masked Wolf",826662,https://open.spotify.com/track/0BGwAKW4u8kWOhWFflZxfl
153,"Girl From Rio",Anitta,822457,https://open.spotify.com/track/2plRom0urixt6BE8t7kOhQ
154,"Meu Mel","Zé Vaqueiro",818932,https://open.spotify.com/track/1w5GF97jRe8bnNKcBPYPyf
155,"Cai de vagarinho até embaixo","Mc Rennan",817079,https://open.spotify.com/track/2p04GXqx4j9sggMTFJpEBa
156,"Esperando Você","João Gomes",807703,https://open.spotify.com/track/1S3taf3Ml2hNxXeJEe6ZXG
157,"Tudo Indica (feat. Jorge & Mateus) - Ao Vivo","Marcos & Belutti",802044,https://open.spotify.com/track/0eoMMLrWtXbLk64baeESkc
158,"Anota Placa","Tz da Coronel",797667,https://open.spotify.com/track/3QUriWUE8WnWLpWxHA52k4
159,"Manda Áudio","Di Propósito",792519,https://open.spotify.com/track/0in6Rc29qdyOkhKyYw4A84
160,"Volume 3","Douglas & Vinicius",792072,https://open.spotify.com/track/5gIVPysvKFh2gtwsicafnN
161,"Paredão No Talo","Jonas Esticado",782064,https://open.spotify.com/track/3neqH7BREo9vsQkx4NZwSe
162,"Briga Feia - Ao Vivo","Henrique & Juliano",780567,https://open.spotify.com/track/7bukHRNgGLRySTJEVvLoIR
163,"Alô Ex-Amor - Ao Vivo","João Bosco e Gabriel",778744,https://open.spotify.com/track/2QCwoYDn4DRfjs4NhW2KpO
164,positions,"Ariana Grande",773396,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
165,"Trajado de Glock Ela Joga na Cara","Tz da Coronel",766785,https://open.spotify.com/track/2dcYBsq0wTqkJIlfNMGfrR
166,"Fica Comigo","João Gomes",765425,https://open.spotify.com/track/5wIXzJXnU2HC79kYJIXPt3
167,"Alive (It Feels Like)",Alok,756388,https://open.spotify.com/track/4fB85IhVASxXMWgoke5WVJ
168,"Namorando Com Saudade","Jorge & Mateus",752726,https://open.spotify.com/track/6m84TzSTM5nbwZxIxkYHz6
169,Deprê,"Marília Mendonça",751982,https://open.spotify.com/track/2BRGOqLBHFJclDM6PB2dnd
170,"Bom Dia","Nêgo Jhá",747650,https://open.spotify.com/track/4A0vKKkbHRVJc7vIVnEoop
171,"Tá Rocheda","Os Barões Da Pisadinha",745658,https://open.spotify.com/track/3dPvQLKl42dMYWV4LWRTLK
172,"Gonzaga Deu Fuga Com Uma Loira Cabulosa Em Cima Da 66","Dj Wesley Gonzaga",731451,https://open.spotify.com/track/6mUNR2pJOxKRCVo97YVlHE
173,"MTG É Sempre Assim","DJ ARTHUZIIN",727732,https://open.spotify.com/track/7frGdTrAxXpYbvsTsaySxJ
174,"No Llores Más","Simone & Simaria",721320,https://open.spotify.com/track/0C3hl4giyPEnDQf2IlWpk2
175,"Sogra - Ao Vivo",Dilsinho,720947,https://open.spotify.com/track/4zsiMjB0794HztyqUkD3Zi
176,"F* F* M*","Filipe Ret",720906,https://open.spotify.com/track/0cHflpV8SSGbE0NKaasEfT
177,"Ain't Shit","Doja Cat",719292,https://open.spotify.com/track/5lAnYvAIkSDNXqfo7DyFUm
178,"Amarelo, azul e branco",ANAVITÓRIA,718197,https://open.spotify.com/track/2LOIoeI16A8jjKubPKoCSa
179,"Hold On","Justin Bieber",714416,https://open.spotify.com/track/1nahzW3kfMuwReTka28tH5
180,"Cavalo de Tróia","Mc Kevin",708761,https://open.spotify.com/track/7uXQAiHezf6VR7txWkS86Q
181,"Eu Sou O Mestre Dos Magos","DJ GRZS",705136,https://open.spotify.com/track/132wAeR05o10R9iSjA1XAE
182,"Someone You Loved","Lewis Capaldi",699472,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
183,"Bloqueia Eu - Remix","DJ Lucas Beat",699219,https://open.spotify.com/track/0VxVv5IKWXj5o6FVO7zKXN
184,"Ilusão (Cracolândia)","MC Hariel",698484,https://open.spotify.com/track/6WXglvTFRmjlHHhgjYMNif
185,"Ama Sofre Chora","Pabllo Vittar",698190,https://open.spotify.com/track/6vZaNHrGvtGRKyZBceaRV7
186,"Adeus Bye Bye","Márcia Fellipe",694358,https://open.spotify.com/track/5UzYxNykf211orBpLtvOQm
187,"Que Nem Vovô","João Gomes",686869,https://open.spotify.com/track/2nJVGaiVN4mG9da9dcB6mH
188,"Liberdade Provisória - Ao Vivo","Henrique & Juliano",684323,https://open.spotify.com/track/7Cf2Hsy3cPlA4e115tElXv
189,"Coração Gelado 2","DJ BOY",683978,https://open.spotify.com/track/770dThFIyI1l6ovcxxeUW2
190,"Meu Sonho","Tarcísio do Acordeon",678527,https://open.spotify.com/track/0T4xOQeKlZ1s6YdD6UIZp8
191,Nêga,"Tarcísio do Acordeon",675281,https://open.spotify.com/track/3S2iI46NmKyZsoxs2NByIP
192,"Acertou na Mosca",Tierry,674377,https://open.spotify.com/track/3w4RBPBd4cBwcGvK26deQO
193,"Bem Melhor","Mc Lipi",672913,https://open.spotify.com/track/14SljsjDUvcK8xLAJrR7qW
194,"Desejando Eu (Ao Vivo)","Murilo Huff",671086,https://open.spotify.com/track/4ROjqZbah8JlAk7eoGnpz1
195,Adorei,"Grupo Menos É Mais",671038,https://open.spotify.com/track/1jweGFaVZxEVrOHKsLpPY4
196,"Ela Aperta a Minha Mente","Xand Avião",670590,https://open.spotify.com/track/1T3hcBQRwacjWLuJJFt8co
197,"Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix","Maverick Sabre",670403,https://open.spotify.com/track/5PNvgiKSwMdjBsDsgFCFLX
198,"Prefiro Ficar Sem (Ou é Você Ou é Ninguém)","Roger & Gustavo",669280,https://open.spotify.com/track/5HZkmgck2eP8bRVHjo54BI
199,"Poesia Acústica #6: Era uma Vez","Pineapple StormTv",666595,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr
200,brutal,"Olivia Rodrigo",663935,https://open.spotify.com/track/6SRsiMl7w1USE4mFqrOhHC
