,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
20,"WAP (feat. Megan Thee Stallion)","Cardi B",2529740,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
21,TOMA,"Luísa Sonza",2511089,https://open.spotify.com/track/7pDcS0EVMJR0YwjXmHcCRg
22,"Na Raba Toma Tapão",Niack,2483417,https://open.spotify.com/track/0AGS6ZRgzobrazmCi6pYMe
23,"Poesia Acústica #9: Melhor Forma","Pineapple StormTv",2481969,https://open.spotify.com/track/2fmeSswdyVq4wcqhY41UHk
24,"De Menina pra Mulher - Ao Vivo","Gusttavo Lima",2458925,https://open.spotify.com/track/42P3wMiPfXQM93TYZotuPQ
25,"Litrão - Ao Vivo","Matheus & Kauan",2380096,https://open.spotify.com/track/4DngRKOpRPrkbzImUB0zgh
26,"Deus é por nós","MC Marks",2290205,https://open.spotify.com/track/6jcGoHrqfRW6fI2I6xtwBQ
27,"Desejando Eu (Ao Vivo)","Murilo Huff",2214821,https://open.spotify.com/track/3056x1XkmICnQmji68rrft
28,"Melhor Eu Ir / Ligando os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo","Grupo Menos É Mais",2201969,https://open.spotify.com/track/2ptHQBO7TQhEkXOeK9ST59
29,"Deve ser horrível dormir sem mim","Manu Gavassi",2161371,https://open.spotify.com/track/6Q9NH5cNBY58nJkp5Jbs9j
30,"S de Saudade","Luíza & Maurílio",2143890,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL
31,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",2138608,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5
32,"Graveto - Ao Vivo","Marília Mendonça",2124876,https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o
33,"Viva Voz - Ao Vivo","Lauana Prado",2117276,https://open.spotify.com/track/08Sd5vVcIH3uKeAiaJdoYj
34,"se essa vida fosse um filme","GIULIA BE",2100320,https://open.spotify.com/track/0hDphSo7vI7gCjEPpD6gu0
35,"Watermelon Sugar","Harry Styles",2079831,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
36,"Briga Feia - Ao Vivo","Henrique & Juliano",2068406,https://open.spotify.com/track/4j2bK4fnc2s6GyVmhJsJhk
37,"Tudo Aconteceu","MC Du Black",2030645,https://open.spotify.com/track/67mqU3FeErlvWwsxnMfvQo
38,"Não Vai Embora",Dilsinho,1992075,https://open.spotify.com/track/28atBekPVlTdnU4M9Z7udd
39,Flores,Vitão,1988285,https://open.spotify.com/track/25gD4PQjxCLnwIY2n23aEl
40,Talarica,"Rennan da Penha",1955378,https://open.spotify.com/track/01mKvmXQLhr3MEoiAEAcP2
41,"Te Prometo",DENNIS,1952772,https://open.spotify.com/track/7Ac3BmqTQoLdAt7HtZyfgN
42,"Tudo no Sigilo (Vytinho NG e Bianca)","Vytinho NG",1899060,https://open.spotify.com/track/60wF0XnX7A0jVpDNA5v8vi
43,"Liberdade Provisória - Ao Vivo","Henrique & Juliano",1863557,https://open.spotify.com/track/3Ghyp3X5Ua9ypHnBIgOObI
44,"Libera Ela - Ao Vivo","Maiara & Maraisa",1810948,https://open.spotify.com/track/0SJtvFn4vqgJPscSbEPaql
45,"Despedida - Ao Vivo","Wesley Safadão",1761258,https://open.spotify.com/track/5LpLYzpV0HWKI2DlPmNywg
46,"Blinding Lights","The Weeknd",1760532,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
47,BRABA,"Luísa Sonza",1754258,https://open.spotify.com/track/2WlZuBDgLfT7Kc0admhFdg
48,"Amor e Fé - Acústico","Hungria Hip Hop",1733711,https://open.spotify.com/track/5ra6CI0pEzqjxPEZeBz0d7
49,"Rave do Papa - Deluxe (feat. Mc Rennan, MC Bruna Alves, MC BN & MC Rick) - Remix","Dj W-Beatz",1680491,https://open.spotify.com/track/59CnMc5PR9GdDFEVOpHSg9
50,"Não Valeu","Wesley Safadão",1677186,https://open.spotify.com/track/1GWUiFYLYEapxYHnASyOud
51,"Alô Ambev (Segue Sua Vida) - Ao Vivo","Zé Neto & Cristiano",1584531,https://open.spotify.com/track/5m5aY6S9ttfIG157xli2Rs
52,"É Sal",Matuê,1576771,https://open.spotify.com/track/2c80HnIOPMmQQVQllQEWb5
53,"menina solta","GIULIA BE",1534220,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
54,"Mentira - Ao Vivo","Felipe Araújo",1525040,https://open.spotify.com/track/3oe0vGmQxem3DcarYMuzu1
55,Dynamite,BTS,1507822,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
56,"Alô Ex-Amor - Ao Vivo","João Bosco e Gabriel",1445298,https://open.spotify.com/track/2QCwoYDn4DRfjs4NhW2KpO
57,"Cheirosa - Ao Vivo","Jorge & Mateus",1421962,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
58,"Saudade Sua","Gusttavo Lima",1419964,https://open.spotify.com/track/6NM06xgqxQ0HU5lxbt2JHi
59,"Cidade Inteira","Eric Land",1408019,https://open.spotify.com/track/7J3QMuDCSv56jRSiD9jFBF
60,"Pipa Voada (feat. Emicida)",Rashid,1386900,https://open.spotify.com/track/3oqC4Ta40ft6NnTJwcUTdi
61,"E Nós Tem um Charme Que É da Hora","Mc Dricka",1371357,https://open.spotify.com/track/4koUrXFuoId1b6wrMF3laS
62,"Don't Start Now","Dua Lipa",1369350,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
63,"Manda Áudio","Di Propósito",1354692,https://open.spotify.com/track/0in6Rc29qdyOkhKyYw4A84
64,Cogulândia,Matuê,1331571,https://open.spotify.com/track/5T6mY3sQbvVfLnertXdoST
65,"Declaração pro Bar - Ao Vivo","Guilherme & Benuto",1329202,https://open.spotify.com/track/48CAeajgzcGJaVUSsXd7h0
66,"Roses - Imanbek Remix","SAINt JHN",1321391,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
67,"Segunda Taça - Ao Vivo","João Bosco & Vinicius",1314156,https://open.spotify.com/track/23zmMwD99ROi9yhxqMxWil
68,"Hoje É Rave","Bárbara Labres",1276243,https://open.spotify.com/track/2CBpRE0A922XhWLSI8AT9O
69,"Homenagem aos Relíquias (feat. Menor MC, MC Vinny, MC Julio D.E R. & MC Leozinho ZS)","DJ Matt D",1229304,https://open.spotify.com/track/4vDC52DnSqAjec5Vh5yJEb
70,"Marília Mendonça",BIN,1224561,https://open.spotify.com/track/73uParILjIm5rcP0C2bpMF
71,"Pulei na Piscina - Ao Vivo","Guilherme & Benuto",1219467,https://open.spotify.com/track/1uA7fD01YlQr1Rm0oyNB4H
72,Antes,Matuê,1214328,https://open.spotify.com/track/2XymTaHTrQWDEuSyhfZvqF
73,"3 Batidas - Ao Vivo","Guilherme & Benuto",1150194,https://open.spotify.com/track/1uryupl9hqVZYurJwH4G9k
74,"Pode Sumir","Luíza & Maurílio",1135959,https://open.spotify.com/track/5OzvtpasMB3aPWpfVr0PsA
75,"Tudo Indica (feat. Jorge & Mateus) - Ao Vivo","Marcos & Belutti",1135251,https://open.spotify.com/track/0eoMMLrWtXbLk64baeESkc
76,Avançada,"MC Kevinho",1127490,https://open.spotify.com/track/1fWITNjgwmKEonjikQUaa1
77,"Aí Eu Bebo - Ao Vivo","Maiara & Maraisa",1091181,https://open.spotify.com/track/2Ou6UYuUbNyqwXxRDSeFRf
78,"Mood (feat. iann dior)",24kGoldn,1082695,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
79,"Amor de Fim de Noite",Orochi,1080649,https://open.spotify.com/track/1Nmcs8zk7LfcvHRgLtTM5J
80,"Dance Monkey","Tones And I",1067827,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
81,"Gorilla Roxo",Matuê,1049362,https://open.spotify.com/track/0bV0LtjtZH76gD0ujPYS3n
82,"Cuidado Que Eu Te Supero","Yasmin Santos",1047366,https://open.spotify.com/track/5J4tK2FbXQEeC0AsfFgwpz
83,"Supera - Ao Vivo","Marília Mendonça",1030718,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz
84,"Vira Homem","Marília Mendonça",1025465,https://open.spotify.com/track/0GrEqRHf5FioT1hOB8PBxZ
85,"Kenny G",Matuê,1012181,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW
86,"Cabeça Voando","Os Barões Da Pisadinha",1009002,https://open.spotify.com/track/6wDzwmywQ2X8O0FN1IQGol
87,"Então Toma - Ao Vivo","Matheus & Kauan",996380,https://open.spotify.com/track/5yaXBGNko8lmFSOvKWo99j
88,SENTADÃO,"PEDRO SAMPAIO",992390,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A
89,"Bebi Minha Bicicleta (Coração Falido) - Ao Vivo","Zé Neto & Cristiano",990436,https://open.spotify.com/track/2Q9TaUXNM4mNSCgJjbmsJe
90,"Ice Cream (with Selena Gomez)",BLACKPINK,985638,https://open.spotify.com/track/2J4P46vCFm1rPkNkp9pZWX
91,"Uma Vida a Mais (Listen To Your Heart)","Marília Mendonça",979399,https://open.spotify.com/track/2hqRWWmbHT9CTc5a4a9NVe
92,"Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix","Maverick Sabre",966581,https://open.spotify.com/track/5PNvgiKSwMdjBsDsgFCFLX
93,"Vai Lá","Wesley Safadão",954074,https://open.spotify.com/track/1NFRjwcyR91yN0cLRm8263
94,"Você Nem É Tudo Isso","Marília Mendonça",951856,https://open.spotify.com/track/0zhnWntcmhChM7PXSWuNNq
95,"Romance Desapegado","Conde do Forró",950019,https://open.spotify.com/track/54OqGd3dmug64db0ZtOtF4
96,"Bebe e Vem Me Procurar","Raí Saia Rodada",934468,https://open.spotify.com/track/3tu0GkIZwwkmILoD4HemBq
97,"Só Você","Leo Santana",918637,https://open.spotify.com/track/2cV8V9eV79HWJHD4jNQHqq
98,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",916029,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
99,"Casa de Praia - Ao Vivo","Os Barões Da Pisadinha",897794,https://open.spotify.com/track/5iHJ6FB4iWVcaY7iDYJrJB
100,"Rain On Me (with Ariana Grande)","Lady Gaga",896972,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
101,"(não) era amor","GIULIA BE",896796,https://open.spotify.com/track/7DmZMqXYgQ1oI3z3bGUEbi
102,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,892383,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
103,"Savage Love (Laxed - Siren Beat)","Jawsh 685",885397,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
104,"Se Namorar Fosse Bom - Ao Vivo","Os Barões Da Pisadinha",882683,https://open.spotify.com/track/1UA7l6cbAukGucRgAUVePo
105,"Holy (feat. Chance The Rapper)","Justin Bieber",881507,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
106,"Party On My Own (feat. FAULHABER)",Alok,873769,https://open.spotify.com/track/4c9Py6O1NeuYKbJ8Ok7mTl
107,"Eu Feat. Você",Melim,865613,https://open.spotify.com/track/2PaOWQIEkSFkmONCv1Vgui
108,"Qual é a do amor (feat. Atitude 67) - Ao vivo","João Gustavo e Murilo",858597,https://open.spotify.com/track/3rfPuNpqMHQKXIPoEF5iFB
109,"Someone You Loved","Lewis Capaldi",855822,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
110,Girassol,"Priscilla Alcantara",850881,https://open.spotify.com/track/22rcaYTa2UgcLCbeO0NoNj
111,Chupadinha,"Os Barões Da Pisadinha",847109,https://open.spotify.com/track/0BVRi6cizWdDrLRmKI0qsw
112,"Meu Abrigo",Melim,842786,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
113,Rita,Tierry,839275,https://open.spotify.com/track/1nDCZBI8MaHXI2f36dnQyG
114,Pupila,ANAVITÓRIA,835546,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk
115,"Com ou Sem Mim - Ao Vivo","Gustavo Mioto",826482,https://open.spotify.com/track/5L8ZEyIdZ2KE4Wf51SsuOF
116,"Xereca de Mel","Shevchenko e Elloco",817516,https://open.spotify.com/track/3csAhPJlNeCDnvuTdT8RQw
117,"Certo e Duvidoso (feat. Gaab) - Ao Vivo","Marcos & Belutti",817397,https://open.spotify.com/track/6TL6UYmqRVC5PuVQb0R1h5
118,BALANÇA,"WC no Beat",815880,https://open.spotify.com/track/1neg4NArvpVL7AOWIBja6q
119,"Poesia Acústica #6: Era uma Vez","Pineapple StormTv",811826,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr
120,"death bed (coffee for your head)",Powfu,806000,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
121,"Relógio Parado (Ao Vivo)","Diego & Arnaldo",794257,https://open.spotify.com/track/5n8Y78Pl5q8lqS7sJP61qw
122,"Áudio - Ao Vivo em Brasília","Diego & Victor Hugo",790762,https://open.spotify.com/track/2PqPSf3gtTED79rWGwVtYg
123,"Midnight Sky","Miley Cyrus",786906,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
124,"Textão - Ao Vivo","Zé Neto & Cristiano",786246,https://open.spotify.com/track/2uhBCMHwS3SATOHIgM2KPF
125,"Se Eu Fosse Você - Ao Vivo","Henrique & Juliano",774663,https://open.spotify.com/track/3HXLUh9lzSrSLvrvLk2LjC
126,"Céu de pipa","MC Marks",774075,https://open.spotify.com/track/2DQ09MyIaXu5F1ly4MEvDM
127,"Breaking Me",Topic,773971,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
128,"Break My Heart","Dua Lipa",772607,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
129,Hawái,Maluma,761340,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
130,Reincidente,"Felipe Araújo",761203,https://open.spotify.com/track/3XG1frltSxibGuYLPucxl8
131,Heather,"Conan Gray",746570,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
132,Señorita,"Shawn Mendes",740227,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
133,"Carreira Solo - Ao Vivo","Gusttavo Lima",735628,https://open.spotify.com/track/1MmS7UIy3J1BTxfGCRvVqN
134,"Vem Me Satisfazer","MC Ingryd",730100,https://open.spotify.com/track/63SHcJzckFykS8faA5zojY
135,"Deixa (feat. Ana Gabriela)",Lagum,726565,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
136,"Rave Na Praia","MC Teteu",726052,https://open.spotify.com/track/50YsV2XFugoMrqJK9Ttdly
137,"How You Like That",BLACKPINK,724912,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
138,"Vem Chapar",Matuê,723037,https://open.spotify.com/track/4OfKTnuccYFO1xxF4tCvRE
139,"Quem Traiu Levou - Ao Vivo","Gusttavo Lima",721575,https://open.spotify.com/track/17Ryox5vWKp92IDW87C5PI
140,"Ouvi Dizer",Melim,718870,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV
141,"Rave Balança E Bafora",Ventura,716382,https://open.spotify.com/track/7tswnwncDD0zJ1JpFf13Gl
142,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",710771,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
143,"Agora Eu Pego Mesmo","Os Barões Da Pisadinha",710080,https://open.spotify.com/track/6OsMu5ntYteQzcCrZVWA33
144,"POPSTAR (feat. Drake)","DJ Khaled",708949,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
145,"O Matuto Se Apaixonou","Os Barões Da Pisadinha",708154,https://open.spotify.com/track/09KUam5nfzNEXSSV9zWiT9
146,Cabaré,"Dj Guuga",701667,https://open.spotify.com/track/0N2cvvlyEw5NFc00E3FB0D
147,"Te gusta","MC Kevinho",701460,https://open.spotify.com/track/0h5iRD8nlDtcn4rwbZzNgg
148,"Laugh Now Cry Later (feat. Lil Durk)",Drake,699029,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
149,"Fatalmente / Separação / Temporal - Ao Vivo","Grupo Menos É Mais",696234,https://open.spotify.com/track/0mpqoslgBvHcnbNZhK8wBO
150,"On & On",Alok,696231,https://open.spotify.com/track/7sYAS4CpbV90oSemgaEQat
151,"Tá com o Papato (feat. BIN)",Papatinho,695772,https://open.spotify.com/track/5eT9vs7mv4Y4HrBWcP6abV
152,"Um Pedido","Hungria Hip Hop",693421,https://open.spotify.com/track/3CgZi8DMUftJHK6WL2gKc1
153,"Meu talismã",IZA,685112,https://open.spotify.com/track/5aayWOEE7u7bxZ3r7dwIrX
154,"Pisadinha - Ao Vivo","Diego & Victor Hugo",680168,https://open.spotify.com/track/36P6ptTyxOggYgR2aoZiAl
155,"Tempo de Aprender / Energia Surreal / Não Pedi Pra Me Apaixonar - Ao Vivo","Grupo Menos É Mais",678491,https://open.spotify.com/track/3COVZV6VRP4sdXiWTB1XTM
156,"Piece Of Your Heart - Alok Remix",MEDUZA,673638,https://open.spotify.com/track/6iW38RGqdDGOofmz2HeXLW
157,"Tão Linda","Atitude 67",673162,https://open.spotify.com/track/59WWulo1LM0njpIkcduCMn
158,Uau!,"Costa Gold",670884,https://open.spotify.com/track/5jo4ocTfihMYTsq1Z4ze9h
159,"Tchau Brigado - Ao Vivo","Humberto & Ronaldo",670377,https://open.spotify.com/track/2TR917wkDeRvwTE5cSfZFf
160,"Lose Control",MEDUZA,670014,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
161,"Tudo de bom",Pk,668837,https://open.spotify.com/track/3YqLyRFwjGuPBT7EHoyQH7
162,"Tijolão - Ao Vivo","Jorge & Mateus",665529,https://open.spotify.com/track/6QwFUcPc5nhsqZuhXUYtV7
163,"Deixa Tudo Como Tá - Ao Vivo",Thiaguinho,658488,https://open.spotify.com/track/0abrd2vT2W3JZBDNezUY7r
164,Better,ZAYN,657982,https://open.spotify.com/track/1dLXLETYiZohIZWnse4ypG
165,"Os Boys Amam O Ex Chora","Jerry Smith",656794,https://open.spotify.com/track/2o8MYdtYZYidgpe9oIGIcy
166,"SEM LIMITES","WC no Beat",656311,https://open.spotify.com/track/3JZwQT1rIxU3wdtF7eneee
167,"Sou Vitorioso","Mc Lele JP",654869,https://open.spotify.com/track/37hCsK2djczyRGWMjqzbxD
168,"Rave Jogando o L","Mc Gw",653166,https://open.spotify.com/track/0AVDN1LiDn0abh39xqDRtQ
169,"Bebê Vem Me Procurar","Os Barões Da Pisadinha",652170,https://open.spotify.com/track/4nyQshn0cfaRvvnu02Wcqn
170,"Adore You","Harry Styles",652023,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
171,Believer,"Imagine Dragons",651394,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
172,"Vitória Chegou","Mc Lipi",648993,https://open.spotify.com/track/541XTa1azDkMp2cFsM1Hcw
173,"Gaiola É o Troco","MC Du Black",648506,https://open.spotify.com/track/3Uq45ipGutypFPmETfaoaH
174,"Se Ferrou","MC Kevinho",648237,https://open.spotify.com/track/4c21Aq5C8YMDBQWt9bjYBF
175,"Don't Say Goodbye (feat. Tove Lo)",Alok,647623,https://open.spotify.com/track/0GTPmh5G40joBg93vcSQNq
176,"Ferida Curada","Zé Neto & Cristiano",646808,https://open.spotify.com/track/1U3tv41tFRgOfbytpuYQrR
177,Amoreco,"Simone & Simaria",643122,https://open.spotify.com/track/32qETd0e2eKMs2BiMocPc0
178,Hb20,Tierry,641766,https://open.spotify.com/track/4cjowWOdLUKomiRwhWpRXJ
179,"Mulher Cativante","MC Paulin da Capital",641355,https://open.spotify.com/track/0ItBgjbN1F82yX73rwTIg0
180,Recaída,"Grupo Menos É Mais",637354,https://open.spotify.com/track/49rtHPYe4eny7j1sbDrm8j
181,"Lençol Dobrado","João Gustavo e Murilo",636937,https://open.spotify.com/track/72xB2J9ZeBl0Rzxq2XmzdY
182,"Saudade em Gotas (feat. Wesley Safadão) - Ao Vivo","Yasmin Santos",634138,https://open.spotify.com/track/3ZROq16fQ1o2dWEGkHPHkJ
183,Perdição,L7NNON,633400,https://open.spotify.com/track/7FikD4RFpmSZIvoP3rRwsS
184,"Poesia Acústica - Paris","Pineapple StormTv",632361,https://open.spotify.com/track/5JKaHAt4atuNoLqpyDgbyK
185,"Como Se Tá Maravilhosa","Mc Lipi",629834,https://open.spotify.com/track/0eLCuW89pb6I3BC0NMGHFW
186,"Pra Você Guardei O Amor","Nando Reis",629418,https://open.spotify.com/track/1EQ8sBQ7Abv9DvNBzhXAcv
187,"Tiro Certo - Ao Vivo","Zé Felipe",629408,https://open.spotify.com/track/5MArTXEVyKBwoodjdy04fk
188,"A Casa É Sua","Casa Worship",628568,https://open.spotify.com/track/3h3fui1QXImL2zRcs9v2Lc
189,"Hear Me Tonight",Alok,627744,https://open.spotify.com/track/0v8OKUrqZGoEbgEUXScRSQ
190,Gelo,Melim,625926,https://open.spotify.com/track/2DsZ6pXK1AG6emFugTeYW3
191,"Combatchy (feat. MC Rebecca)",Anitta,623001,https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw
192,"Toosie Slide",Drake,622509,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
193,911,"Lady Gaga",620516,https://open.spotify.com/track/6qI0MU175Dk2DeoUjlrOpy
194,"FRANCHISE (feat. Young Thug & M.I.A.)","Travis Scott",620306,https://open.spotify.com/track/4jVBIpuOiMj1crqd8LoCrJ
195,"Head & Heart (feat. MNEK)","Joel Corry",617927,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
196,"Erro Antigo - Ao Vivo","Diego & Victor Hugo",611523,https://open.spotify.com/track/7qpXCkcr3Zj4LDvdiWryns
197,goosebumps,"Travis Scott",608600,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
198,"Dona de mim",IZA,607068,https://open.spotify.com/track/0H8CBal2Dcu5Yc001VotZN
199,Memories,"Maroon 5",605137,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
200,"Put Your Records On","Ritt Momney",604896,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
