,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
53,"Elas Gostam de Gasolina - Ao Vivo","Anderson & Vei da Pisadinha",1665370,https://open.spotify.com/track/3tkEf7vw4zDBFAQxY1vdcv
54,"Batom de Cereja - Ao Vivo","Israel & Rodolffo",1627627,https://open.spotify.com/track/2MZQAvsA7aZDssppBLRxYp
55,"FALA MAL DE MIM","PEDRO SAMPAIO",1594950,https://open.spotify.com/track/5glMxRMRHGBRj6bydBjoPM
56,"Nem Doeu - Ao Vivo","Matheus & Kauan",1577217,https://open.spotify.com/track/260n4ECk9j4IEvTAVBYojl
57,"Alive (It Feels Like)",Alok,1533829,https://open.spotify.com/track/4fB85IhVASxXMWgoke5WVJ
58,"Desejando Eu (Ao Vivo)","Murilo Huff",1526526,https://open.spotify.com/track/3056x1XkmICnQmji68rrft
59,Acaso,"Vitor Fernandes",1516393,https://open.spotify.com/track/4Ls13Ag4SWnniiX4QLRltL
60,Hackearam-Me,Tierry,1500498,https://open.spotify.com/track/5NeBu4oKweDXIjhvYqtbLo
61,"Oh Juliana",Niack,1386459,https://open.spotify.com/track/4xWzZmX4K1yyrdtRfbUvjt
62,"Só Você","MC Rogerinho",1380394,https://open.spotify.com/track/59kRq8rb5uJCrSYYbGCk7o
63,"Um Sabadão Desse Uma Lua Dessa","Mc Talibã",1340643,https://open.spotify.com/track/3KfyRuNdcCGsZb15sqrXDA
64,"Não Valeu","Wesley Safadão",1333686,https://open.spotify.com/track/1GWUiFYLYEapxYHnASyOud
65,Saturno,BIN,1328888,https://open.spotify.com/track/68cPbG7hJnwDW9nPX1uQcX
66,"Só de Sacanagem - Ao Vivo","Israel & Rodolffo",1303450,https://open.spotify.com/track/40zJaB3z53PGaxIkYyieBP
67,"Me Gusta (with Cardi B & Myke Towers)",Anitta,1274741,https://open.spotify.com/track/7e1VoRlNumuEkXlITMHKLE
68,Deprê,"Marília Mendonça",1248371,https://open.spotify.com/track/2BRGOqLBHFJclDM6PB2dnd
69,"Briga Feia - Ao Vivo","Henrique & Juliano",1235389,https://open.spotify.com/track/3Xuo5utyzk86BwlUHdTR2O
70,"Fala Comigo - Ao Vivo","Gusttavo Lima",1227242,https://open.spotify.com/track/56F3ngwk3a42aLY0o5QgBF
71,"Romance Desapegado","Conde do Forró",1219490,https://open.spotify.com/track/54OqGd3dmug64db0ZtOtF4
72,positions,"Ariana Grande",1200271,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
73,"Watermelon Sugar","Harry Styles",1197814,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
74,"Don't Say Goodbye (feat. Tove Lo)",Alok,1169820,https://open.spotify.com/track/0GTPmh5G40joBg93vcSQNq
75,"Viva Voz - Ao Vivo","Lauana Prado",1155034,https://open.spotify.com/track/08Sd5vVcIH3uKeAiaJdoYj
76,"Pode Sumir","Luíza & Maurílio",1153455,https://open.spotify.com/track/7CDdyDigw7e3zFr3k7uKMY
77,"Nega Chegando","O Boy da Seresta",1146261,https://open.spotify.com/track/5XyDFMwY1NTIlkbzcfVyl3
78,Ranking,"Jorge & Mateus",1143673,https://open.spotify.com/track/0RaIjuKU5hudMteEXwr4RS
79,"Ô Moça","MC Zaquin",1121302,https://open.spotify.com/track/1mQOFRDoqI34LdN79PE0vH
80,"Volume 3","Douglas & Vinicius",1114132,https://open.spotify.com/track/5gIVPysvKFh2gtwsicafnN
81,777-666,Matuê,1104084,https://open.spotify.com/track/3sGcETRMuAgcPgjDpIkgMn
82,"Poesia Acústica #9: Melhor Forma","Pineapple StormTv",1100170,https://open.spotify.com/track/2fmeSswdyVq4wcqhY41UHk
83,"Esquece de Me Esquecer","Zé Felipe",1089811,https://open.spotify.com/track/1NXeltgzjQeiC4hbf2XNVr
84,"Comprei um Lança","Mc Jacaré",1071610,https://open.spotify.com/track/12v6LfkX9YIR3uLefIAAYZ
85,"The Business",Tiësto,1069184,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
86,"Esses Vícios","Zé Neto & Cristiano",1067269,https://open.spotify.com/track/2InUVOBY515umeuwdQtsQ4
87,"Camisa do Flamengo","MC Meno K",1067202,https://open.spotify.com/track/7AjPEsSw5XH8Prczu0ADY6
88,"Save Your Tears","The Weeknd",1064102,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
89,"Eu Vou Tirar Você Do Cabaré","Israell Muniz",1056304,https://open.spotify.com/track/4dkMmfrNEIUMjoEIFHA2yy
90,"Don't Start Now","Dua Lipa",1052952,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
91,"S de Saudade","Luíza & Maurílio",1041352,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL
92,"Beijo das Galáxias","Eric Land",1027706,https://open.spotify.com/track/4z1hlWTFVq9ftrcCxxvcwt
93,"Liberdade Provisória - Ao Vivo","Henrique & Juliano",1024018,https://open.spotify.com/track/4Y0gR2tYML083T6b2vhJrn
94,"Ela Aperta a Minha Mente","Xand Avião",1020360,https://open.spotify.com/track/1T3hcBQRwacjWLuJJFt8co
95,"Só Tapão Nervoso Vs Toma Catucada Violenta","DJ DN",1019634,https://open.spotify.com/track/2BEGTomoM88uGMOzRmZirl
96,"Marília Mendonça",BIN,1013693,https://open.spotify.com/track/73uParILjIm5rcP0C2bpMF
97,"Seu Beijo Joga Sujo","Avine Vinny",1012894,https://open.spotify.com/track/2enk2whIgJyoe0O9HRQZJV
98,"Manda Áudio","Di Propósito",1008924,https://open.spotify.com/track/0in6Rc29qdyOkhKyYw4A84
99,"Desce Pro Play (PA PA PA)","Mc Zaac",1001717,https://open.spotify.com/track/4zGtfOglDBfVUypabBwIjQ
100,"Café e Amor - Ao Vivo","Gusttavo Lima",1000377,https://open.spotify.com/track/6zeo9bcZWGlHi2VqjUSmaR
101,"Golpe Trocado","Mc Frog",998872,https://open.spotify.com/track/0nGOQOcurYXEWKcWi2ZrQo
102,"Não Vai Embora",Dilsinho,998108,https://open.spotify.com/track/28atBekPVlTdnU4M9Z7udd
103,Hylander,Abbot,984986,https://open.spotify.com/track/3sOcmmmWB7dqyziUVLXpTi
104,Adorei,"Grupo Menos É Mais",984143,https://open.spotify.com/track/6rfNbeEGCh8M5AAj879g0r
105,"Segunda Taça - Ao Vivo","João Bosco & Vinicius",983364,https://open.spotify.com/track/1WTJdd2atKxhUrbvUHjNDt
106,"Renatinha (Ao Vivo)","Os Barões Da Pisadinha",976747,https://open.spotify.com/track/6XclJjdGPjNuB2Dl4yU0H3
107,"Máquina do Tempo",Matuê,968428,https://open.spotify.com/track/5oI9blwsXC8AkTWw6wASY8
108,Cangote,"Zé Vaqueiro",956301,https://open.spotify.com/track/0dTqciDQzwVKWY2kb3Gixf
109,"Meia Noite","Zé Vaqueiro",936318,https://open.spotify.com/track/2ylAocQwOgzelMbW9KJL56
110,"Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix","Maverick Sabre",932405,https://open.spotify.com/track/5PNvgiKSwMdjBsDsgFCFLX
111,"A Pior Parte",Renno,931495,https://open.spotify.com/track/5It3UpCRrZM6SJTL8dIQOV
112,"Despedida - Ao Vivo","Wesley Safadão",919105,https://open.spotify.com/track/5LpLYzpV0HWKI2DlPmNywg
113,"Barzinho Aleatório - Ao Vivo","Zé Neto & Cristiano",900957,https://open.spotify.com/track/4KLvGldnzUZU4xdELyWBom
114,"Litrão - Ao Vivo","Matheus & Kauan",897212,https://open.spotify.com/track/4DngRKOpRPrkbzImUB0zgh
115,LARISSA,"PEDRO SAMPAIO",895445,https://open.spotify.com/track/1wowgtxmcxyIDGkQ8S28gL
116,"menina solta","GIULIA BE",894812,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
117,"Roses - Imanbek Remix","SAINt JHN",880915,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
118,Streets,"Doja Cat",875178,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
119,Bandida,"Pabllo Vittar",870980,https://open.spotify.com/track/2VFTgZwiAdrADSLrUNHWt9
120,"Meia Noite (Ce Tem Meu Whatsapp) - Ao Vivo","Os Barões Da Pisadinha",868840,https://open.spotify.com/track/7as7OL7cmgFZDADgVjQZjz
121,"Prisoner (feat. Dua Lipa)","Miley Cyrus",866174,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
122,"Senta no Fazendeiro","Mc Jacaré",866078,https://open.spotify.com/track/1wsL4Lgoo27ETnLt6svbnT
123,"Love Story (Taylor’s Version)","Taylor Swift",858665,https://open.spotify.com/track/3CeCwYWvdfXbZLXFhBrbnf
124,"Foi por Conveniência","Marília Mendonça",855605,https://open.spotify.com/track/6niGCULksHzD0NHyX3zCuB
125,"Party On My Own (feat. FAULHABER)",Alok,852980,https://open.spotify.com/track/4c9Py6O1NeuYKbJ8Ok7mTl
126,"We're Good","Dua Lipa",850560,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
127,"Localiza Aí BB","Vitor e Luan",849746,https://open.spotify.com/track/6fe5D0ivKnpXFMAnoSRjah
128,TOMA,"Luísa Sonza",848753,https://open.spotify.com/track/7pDcS0EVMJR0YwjXmHcCRg
129,"Quase uma Semana",BIN,840427,https://open.spotify.com/track/4a5YIaK7qFu6T63GeYx1Ih
130,"A Roça ou a Cidade (Da Roça Pra Cidade) - Ao Vivo","Os Barões Da Pisadinha",839664,https://open.spotify.com/track/02U2HxItROptvGJ5NPReWz
131,"Despedida De Casal","Gustavo Mioto",835408,https://open.spotify.com/track/0V4ZIBLOxq85pFQATKtItp
132,"Pedaço de Mim",OIK,825562,https://open.spotify.com/track/2fEgPCDD0qRvZeVrY381EW
133,"Poesia Acústica 10: Recomeçar","Pineapple StormTv",814352,https://open.spotify.com/track/4pwFy4YPNGMxK2P2FfQfvt
134,Talarica,"Rennan da Penha",803236,https://open.spotify.com/track/01mKvmXQLhr3MEoiAEAcP2
135,"WAP (feat. Megan Thee Stallion)","Cardi B",800616,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
136,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",798668,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
137,"Mood (feat. iann dior)",24kGoldn,798019,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
138,"Homenagem aos Relíquias (feat. Menor MC, MC Vinny, MC Julio D.E R. & MC Leozinho ZS)","DJ Matt D",792295,https://open.spotify.com/track/4vDC52DnSqAjec5Vh5yJEb
139,"GIRL LIKE ME","Black Eyed Peas",779952,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
140,"Hoje Dói","Tarcísio do Acordeon",775229,https://open.spotify.com/track/2xCMTX0PJdEc7kPJqUHw4o
141,"Casa de Praia - Ao Vivo","Os Barões Da Pisadinha",772797,https://open.spotify.com/track/6Teco2qa7OBfa7mjaMYSbO
142,Dynamite,BTS,767584,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
143,"Declaração pro Bar - Ao Vivo","Guilherme & Benuto",766837,https://open.spotify.com/track/48CAeajgzcGJaVUSsXd7h0
144,Isca,"Jonas Esticado",765810,https://open.spotify.com/track/5zdIuIo9uQ2E8ly4rypcRi
145,"Pipa Voada (feat. Emicida)",Rashid,764460,https://open.spotify.com/track/3oqC4Ta40ft6NnTJwcUTdi
146,"Graveto - Ao Vivo","Marília Mendonça",763918,https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o
147,"Então Toma - Ao Vivo","Matheus & Kauan",758717,https://open.spotify.com/track/5yaXBGNko8lmFSOvKWo99j
148,"Dance Monkey","Tones And I",756275,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
149,"Freio da Blazer",L7NNON,752958,https://open.spotify.com/track/6m187iACTSAZDYMaV0klqj
150,"Meu Abrigo",Melim,751799,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
151,BRABA,"Luísa Sonza",744801,https://open.spotify.com/track/2WlZuBDgLfT7Kc0admhFdg
152,"Kenny G",Matuê,740933,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW
153,"Amor de Rapariga","Raí Saia Rodada",734169,https://open.spotify.com/track/1FM9CNCjobC3LSNEEKuPkd
154,"Meu Mel","Zé Vaqueiro",728531,https://open.spotify.com/track/7Jw5gMzNL8g0aeX27mUhuW
155,"Someone You Loved","Lewis Capaldi",728305,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
156,"Amor ou o Litrão - Brega Funk",Mila,728126,https://open.spotify.com/track/4WcskbAX3wImaennFI79Ll
157,"Vai Ter Que Aguentar","Mc Don Juan",727939,https://open.spotify.com/track/5GAdMAL3tRJkVN1HtwohK2
158,"Piece Of Your Heart - Alok Remix",MEDUZA,723854,https://open.spotify.com/track/6iW38RGqdDGOofmz2HeXLW
159,"Paradise (feat. Dermot Kennedy)",MEDUZA,720451,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
160,"Mentira - Ao Vivo","Felipe Araújo",720250,https://open.spotify.com/track/3oe0vGmQxem3DcarYMuzu1
161,"Deve ser horrível dormir sem mim","Manu Gavassi",718669,https://open.spotify.com/track/6Q9NH5cNBY58nJkp5Jbs9j
162,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",711919,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5
163,34+35,"Ariana Grande",710647,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
164,"Tudo no Sigilo (Vytinho NG e Bianca)","Vytinho NG",709838,https://open.spotify.com/track/60wF0XnX7A0jVpDNA5v8vi
165,"Vai Tomando Foguenta","MC Yuri",709670,https://open.spotify.com/track/3SwHWvT7Uze9CqI5LJowv5
166,"Não Te Quero",NATTAN,708931,https://open.spotify.com/track/3rnso1KNGrkXfqNTlBXdPH
167,"Cheirosa - Ao Vivo","Jorge & Mateus",705759,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
168,Separei,"MC WM",704415,https://open.spotify.com/track/16uUeKOV7m51Vlx9oUIEvE
169,"Tá Faltando Eu","Luan Estilizado",702611,https://open.spotify.com/track/3gY2oyydautEwY7SsQeF4Q
170,"Deus é por nós","MC Marks",702557,https://open.spotify.com/track/6jcGoHrqfRW6fI2I6xtwBQ
171,"se essa vida fosse um filme","GIULIA BE",698105,https://open.spotify.com/track/0hDphSo7vI7gCjEPpD6gu0
172,"Head & Heart (feat. MNEK)","Joel Corry",694976,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
173,"Set 2.0: Homenagem aos Relíquias","DJ Matt D",690368,https://open.spotify.com/track/566AZpR4FJErkhS3CmuaWu
174,"Balada do Buteco - Ao Vivo","Gusttavo Lima",689640,https://open.spotify.com/track/490NQHlu9e6HkJMf7LU8z4
175,"Levitating (feat. DaBaby)","Dua Lipa",689279,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
176,"Love Again (feat. Alida)",Alok,687650,https://open.spotify.com/track/63bWXWGcWnRQvdS8bJWdkB
177,"Amor de Fim de Noite",Orochi,683440,https://open.spotify.com/track/1Nmcs8zk7LfcvHRgLtTM5J
178,"On & On",Alok,683072,https://open.spotify.com/track/7sYAS4CpbV90oSemgaEQat
179,"Uma Ex (Ao Vivo)","Murilo Huff",681754,https://open.spotify.com/track/7xi4XR5EIOU6OHdIydLMjT
180,"Deixa (feat. Ana Gabriela)",Lagum,678826,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
181,"Se Namorar Fosse Bom - Ao Vivo","Os Barões Da Pisadinha",673262,https://open.spotify.com/track/39d68jIHbCiFdXWI6jmALW
182,"Sua Mãe Tá Nessa - Ao Vivo","Lauana Prado",669415,https://open.spotify.com/track/5gijVJHyC1E4kt2j5Q3DEb
183,Confidencial,"Wesley Safadão",668531,https://open.spotify.com/track/767WBxhrD8kRfJ4cYZQO9G
184,"Camisa do Grêmio","MC Meno K",668516,https://open.spotify.com/track/2rXIj8SkYrAWQ4Dn2oiupk
185,"Razão das Minhas Biritas","Luíza & Maurílio",664814,https://open.spotify.com/track/3qqfukkcLElVkOWFyzHmSk
186,"Bebe e Vem Me Procurar","Raí Saia Rodada",663718,https://open.spotify.com/track/3tu0GkIZwwkmILoD4HemBq
187,"Poesia Acústica #6: Era uma Vez","Pineapple StormTv",660890,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr
188,"É Sal",Matuê,658092,https://open.spotify.com/track/2c80HnIOPMmQQVQllQEWb5
189,inesquecível,"GIULIA BE",658074,https://open.spotify.com/track/3bUDPTCStUeLcUgXgvepQh
190,"Uma Cavala Mesmo","MC Meno K",656248,https://open.spotify.com/track/1bK6UaFcArJvIaMeKPTFSm
191,"Super Ex - Ao Vivo","Gusttavo Lima",655927,https://open.spotify.com/track/6aIzRBVtvwsgSxdSvXJctb
192,"Break My Heart","Dua Lipa",654755,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
193,"Vingadora - Ao Vivo","Gusttavo Lima",649610,https://open.spotify.com/track/1PoD3bEXqqeP8GsXGyHUJ0
194,Roxinho,"Vitor Fernandes",649059,https://open.spotify.com/track/0ItJvt7npJ3Mw9mefto5Sn
195,"Buzina - Ao Vivo","Diego & Victor Hugo",647111,https://open.spotify.com/track/0yOYdil5IO9tW7wraM9C3r
196,"Fala Comigo Bebê - Ao Vivo","Os Barões Da Pisadinha",644570,https://open.spotify.com/track/1dHfCJMj1eJMFcKF7VzqR5
197,"Senta Concentrada (feat. MC WS)","MC Mari",643136,https://open.spotify.com/track/62tcTmWpOcqFfZNWrheU1T
198,"Você Não Vale","Felipe Araújo",639629,https://open.spotify.com/track/7lVNPh7GV4peci7b7WxMme
199,"Século 21","Leo Santana",632734,https://open.spotify.com/track/79Uf0vVa7HwWKSgdpTwtRm
200,"Volta Marcada","Avine Vinny",631800,https://open.spotify.com/track/75CS36Nn8aetRR5eksZMbB
