,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
21,"Alô Ex-Amor - Ao Vivo","João Bosco e Gabriel",3048897,https://open.spotify.com/track/2QCwoYDn4DRfjs4NhW2KpO
22,"Sogra - Ao Vivo",Dilsinho,3047774,https://open.spotify.com/track/4zsiMjB0794HztyqUkD3Zi
23,"Quero Você do Jeito Que Quiser","Marília Mendonça",3013564,https://open.spotify.com/track/64I6t2tuUGnIlaDIzHJ6YI
24,"Oh Juliana",Niack,2943450,https://open.spotify.com/track/4xWzZmX4K1yyrdtRfbUvjt
25,"Nem Doeu - Ao Vivo","Matheus & Kauan",2918187,https://open.spotify.com/track/260n4ECk9j4IEvTAVBYojl
26,"Volta por Baixo - Ao Vivo","Henrique & Juliano",2830712,https://open.spotify.com/track/6juD9PQwAPvuXYIAE2gjhO
27,"Maçã Verde","MC Hariel",2828517,https://open.spotify.com/track/7lJoRyuNJtuiqTcKtuMuIR
28,"Amor e Fé - Acústico","Hungria Hip Hop",2733974,https://open.spotify.com/track/5ra6CI0pEzqjxPEZeBz0d7
29,Nêga,"Tarcísio do Acordeon",2671101,https://open.spotify.com/track/3S2iI46NmKyZsoxs2NByIP
30,"Ele É Ele, Eu Sou Eu","Wesley Safadão",2655267,https://open.spotify.com/track/7EWXP47VlXKO3r7mNxuWHw
31,"Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo","Grupo Menos É Mais",2596315,https://open.spotify.com/track/5r9CZJMoMmxio2AnJdxuDS
32,"Barzinho Aleatório - Ao Vivo","Zé Neto & Cristiano",2556955,https://open.spotify.com/track/4KLvGldnzUZU4xdELyWBom
33,"Espetinho - Ao Vivo","Gusttavo Lima",2465126,https://open.spotify.com/track/1UF3sCkxXH4OE7ja83GRzj
34,"Um Sabadão Desse Uma Lua Dessa","Mc Talibã",2420967,https://open.spotify.com/track/3KfyRuNdcCGsZb15sqrXDA
35,"Desejando Eu (Ao Vivo)","Murilo Huff",2419804,https://open.spotify.com/track/3056x1XkmICnQmji68rrft
36,"Tudo Indica (feat. Jorge & Mateus) - Ao Vivo","Marcos & Belutti",2397377,https://open.spotify.com/track/0eoMMLrWtXbLk64baeESkc
37,"Me Gusta (with Cardi B & Myke Towers)",Anitta,2368656,https://open.spotify.com/track/7e1VoRlNumuEkXlITMHKLE
38,"Comprei um Lança","Mc Jacaré",2357160,https://open.spotify.com/track/12v6LfkX9YIR3uLefIAAYZ
39,"Não Valeu","Wesley Safadão",2312318,https://open.spotify.com/track/1GWUiFYLYEapxYHnASyOud
40,"Briga Feia - Ao Vivo","Henrique & Juliano",2270828,https://open.spotify.com/track/3Xuo5utyzk86BwlUHdTR2O
41,"Vai Ter Que Aguentar","Mc Don Juan",2201754,https://open.spotify.com/track/5GAdMAL3tRJkVN1HtwohK2
42,"Facas - Ao Vivo","Diego & Victor Hugo",2194985,https://open.spotify.com/track/1ere9b9vDw2N3m9d4uiXxa
43,"Não Vai Embora",Dilsinho,2126323,https://open.spotify.com/track/28atBekPVlTdnU4M9Z7udd
44,"Viva Voz - Ao Vivo","Lauana Prado",2120318,https://open.spotify.com/track/08Sd5vVcIH3uKeAiaJdoYj
45,"Liberdade Provisória - Ao Vivo","Henrique & Juliano",2090590,https://open.spotify.com/track/4Y0gR2tYML083T6b2vhJrn
46,"Coração Na Cama - Ao Vivo","Hugo & Guilherme",1959353,https://open.spotify.com/track/2nZj5YymF54qhAu7RneVP6
47,"Romance Desapegado","Conde do Forró",1941664,https://open.spotify.com/track/54OqGd3dmug64db0ZtOtF4
48,positions,"Ariana Grande",1862047,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
49,"Foi Pá Pum","Simone & Simaria",1846415,https://open.spotify.com/track/6F7tttrdq7aUdxXVeo0nKp
50,"É Problema","Matheus & Kauan",1817627,https://open.spotify.com/track/5gTgQBtNP08fUijxpEgmzF
51,"Ele Não Tem","Jonas Esticado",1808261,https://open.spotify.com/track/1JHvLQWHUoYuapwQikeDuD
52,Ranking,"Jorge & Mateus",1805831,https://open.spotify.com/track/0RaIjuKU5hudMteEXwr4RS
53,"Desce Pro Play (PA PA PA)","Mc Zaac",1793520,https://open.spotify.com/track/4zGtfOglDBfVUypabBwIjQ
54,777-666,Matuê,1775462,https://open.spotify.com/track/3sGcETRMuAgcPgjDpIkgMn
55,"Elas Gostam de Gasolina - Ao Vivo","Anderson & Vei da Pisadinha",1763257,https://open.spotify.com/track/3tkEf7vw4zDBFAQxY1vdcv
56,"Litrão - Ao Vivo","Matheus & Kauan",1706814,https://open.spotify.com/track/4DngRKOpRPrkbzImUB0zgh
57,"Eu Tenho Medo","Zé Vaqueiro",1702682,https://open.spotify.com/track/5TU6HG6Ltm7ZYr3r5dZjsA
58,"Blinding Lights","The Weeknd",1696622,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
59,Deprê,"Marília Mendonça",1696483,https://open.spotify.com/track/2BRGOqLBHFJclDM6PB2dnd
60,"Poesia Acústica #9: Melhor Forma","Pineapple StormTv",1687855,https://open.spotify.com/track/2fmeSswdyVq4wcqhY41UHk
61,"S de Saudade","Luíza & Maurílio",1677377,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL
62,"Despedida - Ao Vivo","Wesley Safadão",1651975,https://open.spotify.com/track/5LpLYzpV0HWKI2DlPmNywg
63,"ALÔ AMBEV - funk remix","DJ Lucas Beat",1627810,https://open.spotify.com/track/4yD8WmB9NJVz1qYLD98iS1
64,"Poesia Acústica 10: Recomeçar","Pineapple StormTv",1611545,https://open.spotify.com/track/4pwFy4YPNGMxK2P2FfQfvt
65,"Século 21","Leo Santana",1608678,https://open.spotify.com/track/79Uf0vVa7HwWKSgdpTwtRm
66,"Seu Beijo Joga Sujo","Avine Vinny",1566332,https://open.spotify.com/track/2enk2whIgJyoe0O9HRQZJV
67,"Watermelon Sugar","Harry Styles",1525305,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
68,"Último Beijo","Bruno & Marrone",1522043,https://open.spotify.com/track/2pBEAodCImE4LgbKAG4bfz
69,Hackearam-Me,Tierry,1503994,https://open.spotify.com/track/5NeBu4oKweDXIjhvYqtbLo
70,"Manda Áudio","Di Propósito",1488536,https://open.spotify.com/track/0in6Rc29qdyOkhKyYw4A84
71,"Segunda Taça - Ao Vivo","João Bosco & Vinicius",1482864,https://open.spotify.com/track/1WTJdd2atKxhUrbvUHjNDt
72,"Pode Sumir","Luíza & Maurílio",1453557,https://open.spotify.com/track/7CDdyDigw7e3zFr3k7uKMY
73,"se essa vida fosse um filme","GIULIA BE",1439687,https://open.spotify.com/track/0hDphSo7vI7gCjEPpD6gu0
74,Bandida,"Pabllo Vittar",1434257,https://open.spotify.com/track/2VFTgZwiAdrADSLrUNHWt9
75,,,1402741,https://open.spotify.com/track/74kCf4Yd2jr91yinngEt0P
76,"Vingadora - Ao Vivo","Gusttavo Lima",1398731,https://open.spotify.com/track/0vjQN0F7VjLSiw49em2hq1
77,"Esses Vícios","Zé Neto & Cristiano",1396935,https://open.spotify.com/track/2InUVOBY515umeuwdQtsQ4
78,"Deus é por nós","MC Marks",1396136,https://open.spotify.com/track/6jcGoHrqfRW6fI2I6xtwBQ
79,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",1373417,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5
80,"Café e Amor - Ao Vivo","Gusttavo Lima",1346300,https://open.spotify.com/track/7benotyTvLY2vUsDKtxbiA
81,"Don't Start Now","Dua Lipa",1344416,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
82,"Faz a Pose","MC Teteu",1335710,https://open.spotify.com/track/1sTVKLLFDfAfowsG4bRBN4
83,TOMA,"Luísa Sonza",1334018,https://open.spotify.com/track/7pDcS0EVMJR0YwjXmHcCRg
84,"menina solta","GIULIA BE",1322890,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
85,"Graveto - Ao Vivo","Marília Mendonça",1274839,https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o
86,"Don't Say Goodbye (feat. Tove Lo)",Alok,1271718,https://open.spotify.com/track/0GTPmh5G40joBg93vcSQNq
87,"Máquina do Tempo",Matuê,1270112,https://open.spotify.com/track/5oI9blwsXC8AkTWw6wASY8
88,LARISSA,"PEDRO SAMPAIO",1268640,https://open.spotify.com/track/1wowgtxmcxyIDGkQ8S28gL
89,"Eu Vou Tirar Você Do Cabaré","Israell Muniz",1263494,https://open.spotify.com/track/4dkMmfrNEIUMjoEIFHA2yy
90,"É Só Botada","MC Levin",1258539,https://open.spotify.com/track/07c9lzwx1IIm101PnB4BZu
91,Talarica,"Rennan da Penha",1258536,https://open.spotify.com/track/01mKvmXQLhr3MEoiAEAcP2
92,BRABA,"Luísa Sonza",1232396,https://open.spotify.com/track/2WlZuBDgLfT7Kc0admhFdg
93,"Party On My Own (feat. FAULHABER)",Alok,1218682,https://open.spotify.com/track/4c9Py6O1NeuYKbJ8Ok7mTl
94,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",1205637,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
95,"Alive (It Feels Like)",Alok,1204418,https://open.spotify.com/track/4fB85IhVASxXMWgoke5WVJ
96,"Homenagem aos Relíquias (feat. Menor MC, MC Vinny, MC Julio D.E R. & MC Leozinho ZS)","DJ Matt D",1155522,https://open.spotify.com/track/4vDC52DnSqAjec5Vh5yJEb
97,"Cheirosa - Ao Vivo","Jorge & Mateus",1153515,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
98,"Tá Faltando Eu","Luan Estilizado",1148432,https://open.spotify.com/track/3gY2oyydautEwY7SsQeF4Q
99,"WAP (feat. Megan Thee Stallion)","Cardi B",1141384,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
100,"Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix","Maverick Sabre",1134652,https://open.spotify.com/track/5PNvgiKSwMdjBsDsgFCFLX
101,"Mentira - Ao Vivo","Felipe Araújo",1128431,https://open.spotify.com/track/3oe0vGmQxem3DcarYMuzu1
102,"Deve ser horrível dormir sem mim","Manu Gavassi",1113857,https://open.spotify.com/track/6Q9NH5cNBY58nJkp5Jbs9j
103,"Roses - Imanbek Remix","SAINt JHN",1098833,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
104,Avançada,"MC Kevinho",1095726,https://open.spotify.com/track/1fWITNjgwmKEonjikQUaa1
105,"Set 2.0: Homenagem aos Relíquias","DJ Matt D",1083434,https://open.spotify.com/track/566AZpR4FJErkhS3CmuaWu
106,"Libera Ela - Ao Vivo","Maiara & Maraisa",1072007,https://open.spotify.com/track/0SJtvFn4vqgJPscSbEPaql
107,"Cabeça Voando","Os Barões Da Pisadinha",1068394,https://open.spotify.com/track/6wDzwmywQ2X8O0FN1IQGol
108,"Declaração pro Bar - Ao Vivo","Guilherme & Benuto",1064320,https://open.spotify.com/track/48CAeajgzcGJaVUSsXd7h0
109,"Marília Mendonça",BIN,1057963,https://open.spotify.com/track/73uParILjIm5rcP0C2bpMF
110,"Meia Noite","Zé Vaqueiro",1053998,https://open.spotify.com/track/2ylAocQwOgzelMbW9KJL56
111,Flores,Vitão,1045637,https://open.spotify.com/track/25gD4PQjxCLnwIY2n23aEl
112,Separei,"MC WM",1038567,https://open.spotify.com/track/16uUeKOV7m51Vlx9oUIEvE
113,"Pipa Voada (feat. Emicida)",Rashid,1034747,https://open.spotify.com/track/3oqC4Ta40ft6NnTJwcUTdi
114,"Mood (feat. iann dior)",24kGoldn,1030975,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
115,"Tudo no Sigilo (Vytinho NG e Bianca)","Vytinho NG",1030265,https://open.spotify.com/track/60wF0XnX7A0jVpDNA5v8vi
116,"Então Toma - Ao Vivo","Matheus & Kauan",1028385,https://open.spotify.com/track/5yaXBGNko8lmFSOvKWo99j
117,"Dance Monkey","Tones And I",1025178,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
118,Confidencial,"Wesley Safadão",1024566,https://open.spotify.com/track/767WBxhrD8kRfJ4cYZQO9G
119,"Prisoner (feat. Dua Lipa)","Miley Cyrus",1009603,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
120,"Saudade Sua","Gusttavo Lima",1006281,https://open.spotify.com/track/6NM06xgqxQ0HU5lxbt2JHi
121,"Casa de Praia - Ao Vivo","Os Barões Da Pisadinha",997891,https://open.spotify.com/track/6Teco2qa7OBfa7mjaMYSbO
122,"Beijo das Galáxias","Eric Land",988065,https://open.spotify.com/track/4z1hlWTFVq9ftrcCxxvcwt
123,Privilégio,"MC Luan da BS",979988,https://open.spotify.com/track/2ASs0n7ukfyxAxDtdir4vF
124,"Tudo Aconteceu","MC Du Black",979523,https://open.spotify.com/track/67mqU3FeErlvWwsxnMfvQo
125,"Senta Concentrada (feat. MC WS)","MC Mari",973376,https://open.spotify.com/track/62tcTmWpOcqFfZNWrheU1T
126,"Supera - Ao Vivo","Marília Mendonça",968302,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz
127,Cabaré,"Dj Guuga",965866,https://open.spotify.com/track/0N2cvvlyEw5NFc00E3FB0D
128,inesquecível,"GIULIA BE",963340,https://open.spotify.com/track/3bUDPTCStUeLcUgXgvepQh
129,"Senta no Fazendeiro","Mc Jacaré",961461,https://open.spotify.com/track/1wsL4Lgoo27ETnLt6svbnT
130,Dynamite,BTS,953367,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
131,"Sua Mãe Tá Nessa - Ao Vivo","Lauana Prado",943916,https://open.spotify.com/track/5gijVJHyC1E4kt2j5Q3DEb
132,"Meu Abrigo",Melim,939964,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
133,SENTADÃO,"PEDRO SAMPAIO",934226,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A
134,"Cuidado Que Eu Te Supero","Yasmin Santos",925767,https://open.spotify.com/track/5J4tK2FbXQEeC0AsfFgwpz
135,"Renatinha (Ao Vivo)","Os Barões Da Pisadinha",921419,https://open.spotify.com/track/6XclJjdGPjNuB2Dl4yU0H3
136,Adorei,"Grupo Menos É Mais",914109,https://open.spotify.com/track/6rfNbeEGCh8M5AAj879g0r
137,"Kenny G",Matuê,911624,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW
138,"Te Prometo",DENNIS,904584,https://open.spotify.com/track/7Ac3BmqTQoLdAt7HtZyfgN
139,34+35,"Ariana Grande",903159,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
140,"Piece Of Your Heart - Alok Remix",MEDUZA,900602,https://open.spotify.com/track/6iW38RGqdDGOofmz2HeXLW
141,"Se Namorar Fosse Bom - Ao Vivo","Os Barões Da Pisadinha",891174,https://open.spotify.com/track/39d68jIHbCiFdXWI6jmALW
142,"Bebe e Vem Me Procurar","Raí Saia Rodada",889007,https://open.spotify.com/track/3tu0GkIZwwkmILoD4HemBq
143,"On & On",Alok,876138,https://open.spotify.com/track/7sYAS4CpbV90oSemgaEQat
144,"Amor de Fim de Noite",Orochi,874508,https://open.spotify.com/track/1Nmcs8zk7LfcvHRgLtTM5J
145,"Uma Vida a Mais (Listen To Your Heart)","Marília Mendonça",871678,https://open.spotify.com/track/2hqRWWmbHT9CTc5a4a9NVe
146,Hb20,Tierry,852125,https://open.spotify.com/track/4cjowWOdLUKomiRwhWpRXJ
147,"É Sal",Matuê,847455,https://open.spotify.com/track/2c80HnIOPMmQQVQllQEWb5
148,"All I Want for Christmas Is You","Mariah Carey",846235,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
149,Escorpião,Xamã,835424,https://open.spotify.com/track/46AFlLXnzZHZBxq44rVnsM
150,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",834750,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
151,"E Nós Tem um Charme Que É da Hora","Mc Dricka",832514,https://open.spotify.com/track/4koUrXFuoId1b6wrMF3laS
152,"Na Raba Toma Tapão",Niack,827807,https://open.spotify.com/track/0AGS6ZRgzobrazmCi6pYMe
153,"Therefore I Am","Billie Eilish",822905,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
154,"Poesia Acústica #6: Era uma Vez","Pineapple StormTv",817510,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr
155,"Ta Apaixonado Babaca","Dj Guuga",811666,https://open.spotify.com/track/7N3BrHFlnZbOs8lPGPg1gg
156,Roxinho,"Vitor Fernandes",809213,https://open.spotify.com/track/0ItJvt7npJ3Mw9mefto5Sn
157,"Só Você","Leo Santana",805410,https://open.spotify.com/track/2cV8V9eV79HWJHD4jNQHqq
158,Paypal,"Teto Mc",801276,https://open.spotify.com/track/1PIiIVeacU0Fj7Rm9lFlsx
159,"Deixa (feat. Ana Gabriela)",Lagum,800035,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
160,"Sentimento Seu Nenhum","DJ Lucas Beat",799225,https://open.spotify.com/track/74mDE76hPSE74NkqqJk4Ke
161,"Se Eu Fosse Você - Ao Vivo","Henrique & Juliano",789878,https://open.spotify.com/track/6qFTfWG7Hz3q9HxRpNVJo1
162,"Revoada do Tubarão","MC Ryan SP",786505,https://open.spotify.com/track/0C1cJj3ZNCS75sojrcMhZV
163,"Rave Na Praia","MC Teteu",785143,https://open.spotify.com/track/50YsV2XFugoMrqJK9Ttdly
164,"Você Nem É Tudo Isso","Marília Mendonça",784438,https://open.spotify.com/track/0zhnWntcmhChM7PXSWuNNq
165,"Pot-Pourri: Tempo de Aprender / Energia Surreal / Não Pedi Pra Me Apaixonar / Deixa Acontecer - Ao Vivo","Grupo Menos É Mais",782705,https://open.spotify.com/track/03PztApOdNGJ1Cn9kDKRNr
166,"A Pior Parte",Renno,782347,https://open.spotify.com/track/5It3UpCRrZM6SJTL8dIQOV
167,"Nem Guindaste","MC JottaPê",782344,https://open.spotify.com/track/7BImEFQe28sPY5AbIN2kqs
168,"Vai Lá","Wesley Safadão",781912,https://open.spotify.com/track/1NFRjwcyR91yN0cLRm8263
169,"Tchau Brigado - Ao Vivo","Humberto & Ronaldo",780418,https://open.spotify.com/track/2TR917wkDeRvwTE5cSfZFf
170,"Volume 3","Douglas & Vinicius",778629,https://open.spotify.com/track/5gIVPysvKFh2gtwsicafnN
171,"Qual é a do amor (feat. Atitude 67) - Ao vivo","João Gustavo e Murilo",777367,https://open.spotify.com/track/3rfPuNpqMHQKXIPoEF5iFB
172,Pupila,ANAVITÓRIA,777116,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk
173,"Surra de Cama","Xand Avião",767743,https://open.spotify.com/track/7eFezDGsbmX3bawb3rmtAr
174,"Break My Heart","Dua Lipa",766370,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
175,"Someone You Loved","Lewis Capaldi",763600,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
176,"Tudo que Eu Queria - Ao Vivo","Gusttavo Lima",761257,https://open.spotify.com/track/4VfG3ntsNSyNr7lPZZyvTE
177,"Meu talismã",IZA,756960,https://open.spotify.com/track/5aayWOEE7u7bxZ3r7dwIrX
178,"Fala Comigo Bebê - Ao Vivo","Os Barões Da Pisadinha",746237,https://open.spotify.com/track/1dHfCJMj1eJMFcKF7VzqR5
179,willow,"Taylor Swift",744758,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D
180,Leão,Xamã,744225,https://open.spotify.com/track/6MKxhmCHZ9hungkk20LlDe
181,"Pra Você Guardei O Amor","Nando Reis",742609,https://open.spotify.com/track/1EQ8sBQ7Abv9DvNBzhXAcv
182,"Ouvi Dizer",Melim,738005,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV
183,"Lençol Dobrado","João Gustavo e Murilo",737643,https://open.spotify.com/track/72xB2J9ZeBl0Rzxq2XmzdY
184,Inamorável,"Luíza & Maurílio",736356,https://open.spotify.com/track/1uBsUw1g6w3xjpO9HYfAqi
185,Escolhe,"João Gabriel",734995,https://open.spotify.com/track/72HFjOzjkXnOc37fAlmXNB
186,"Com ou Sem Mim - Ao Vivo","Gustavo Mioto",730135,https://open.spotify.com/track/5L8ZEyIdZ2KE4Wf51SsuOF
187,"Um Brinde pra Nós","Hungria Hip Hop",727733,https://open.spotify.com/track/2B7EEPMfJWOG7VWpCkBtZy
188,Señorita,"Shawn Mendes",727400,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
189,Abstinência,"Yasmin Santos",725815,https://open.spotify.com/track/2PSfQTEMmWg1co7MoDMKNb
190,"Amor de Rapariga","Raí Saia Rodada",723560,https://open.spotify.com/track/1FM9CNCjobC3LSNEEKuPkd
191,Morena,"MC Paulin da Capital",722181,https://open.spotify.com/track/2W0VenqvlMW4c65YsxT5zu
192,"Fatalmente / Separação / Temporal - Ao Vivo","Grupo Menos É Mais",721946,https://open.spotify.com/track/0q4LdI9HwkB6SvRhHJFw00
193,"Os Mandrake Curte a Vida","MC Paulin da Capital",721568,https://open.spotify.com/track/5J1xChbEwiI3q371r7mDOg
194,"Um Pedido","Hungria Hip Hop",720599,https://open.spotify.com/track/3CgZi8DMUftJHK6WL2gKc1
195,"Quase uma Semana",BIN,717566,https://open.spotify.com/track/4a5YIaK7qFu6T63GeYx1Ih
196,"Eu Feat. Você",Melim,717359,https://open.spotify.com/track/2PaOWQIEkSFkmONCv1Vgui
197,"Lembrei de Você","Tarcísio do Acordeon",716880,https://open.spotify.com/track/6jBAJd0HuERzQ7ejam5I35
198,"Lose Control",MEDUZA,715432,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
199,"Bebi Minha Bicicleta (Coração Falido) - Ao Vivo","Zé Neto & Cristiano",714582,https://open.spotify.com/track/7gFY0xf385HM4iF4t43tN3
200,"Tempo Perdido","Legião Urbana",714007,https://open.spotify.com/track/7MnT7msJZg3XBAS0OTfGrB
