,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
19,"Comprei um Lança","Mc Jacaré",2482528,https://open.spotify.com/track/12v6LfkX9YIR3uLefIAAYZ
20,"Vai Ter Que Aguentar","Mc Don Juan",2383689,https://open.spotify.com/track/5GAdMAL3tRJkVN1HtwohK2
21,"Melhor Eu Ir / Ligando os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo","Grupo Menos É Mais",2352868,https://open.spotify.com/track/2ptHQBO7TQhEkXOeK9ST59
22,"Barzinho Aleatório - Ao Vivo","Zé Neto & Cristiano",2311101,https://open.spotify.com/track/4KLvGldnzUZU4xdELyWBom
23,Ranking,"Jorge & Mateus",2304037,https://open.spotify.com/track/0RaIjuKU5hudMteEXwr4RS
24,"Pulei na Piscina - Ao Vivo","Guilherme & Benuto",2295436,https://open.spotify.com/track/1uA7fD01YlQr1Rm0oyNB4H
25,"Poesia Acústica #9: Melhor Forma","Pineapple StormTv",2293093,https://open.spotify.com/track/2fmeSswdyVq4wcqhY41UHk
26,"Desejando Eu (Ao Vivo)","Murilo Huff",2264984,https://open.spotify.com/track/3056x1XkmICnQmji68rrft
27,positions,"Ariana Grande",2263794,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
28,"Amor e Fé - Acústico","Hungria Hip Hop",2256510,https://open.spotify.com/track/5ra6CI0pEzqjxPEZeBz0d7
29,"Não Vai Embora",Dilsinho,2120924,https://open.spotify.com/track/28atBekPVlTdnU4M9Z7udd
30,"Viva Voz - Ao Vivo","Lauana Prado",2093909,https://open.spotify.com/track/08Sd5vVcIH3uKeAiaJdoYj
31,"Desce Pro Play (PA PA PA)","Mc Zaac",2079563,https://open.spotify.com/track/4zGtfOglDBfVUypabBwIjQ
32,"Briga Feia - Ao Vivo","Henrique & Juliano",2057729,https://open.spotify.com/track/6e8X0VVUO6BIZMnDvICDOR
33,"Não Valeu","Wesley Safadão",2044695,https://open.spotify.com/track/1GWUiFYLYEapxYHnASyOud
34,"Litrão - Ao Vivo","Matheus & Kauan",1972482,https://open.spotify.com/track/4DngRKOpRPrkbzImUB0zgh
35,"Liberdade Provisória","Henrique & Juliano",1896485,https://open.spotify.com/track/1vG3YuKRYqPwTmNmYgqkpg
36,"Watermelon Sugar","Harry Styles",1889588,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
37,Letícia,"Zé Vaqueiro",1869831,https://open.spotify.com/track/6hMgrcA1OpqYBDPyzYcosI
38,"Café e Amor - Ao Vivo","Gusttavo Lima",1831084,https://open.spotify.com/track/7benotyTvLY2vUsDKtxbiA
39,"S de Saudade","Luíza & Maurílio",1829378,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL
40,"Deus é por nós","MC Marks",1817054,https://open.spotify.com/track/6jcGoHrqfRW6fI2I6xtwBQ
41,"Despedida - Ao Vivo","Wesley Safadão",1798772,https://open.spotify.com/track/5LpLYzpV0HWKI2DlPmNywg
42,"Romance Desapegado","Conde do Forró",1731893,https://open.spotify.com/track/54OqGd3dmug64db0ZtOtF4
43,"se essa vida fosse um filme","GIULIA BE",1704321,https://open.spotify.com/track/0hDphSo7vI7gCjEPpD6gu0
44,"Máquina do Tempo",Matuê,1691001,https://open.spotify.com/track/5oI9blwsXC8AkTWw6wASY8
45,TOMA,"Luísa Sonza",1676028,https://open.spotify.com/track/7pDcS0EVMJR0YwjXmHcCRg
46,"WAP (feat. Megan Thee Stallion)","Cardi B",1671937,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
47,"Tô Torcendo - Ao Vivo","Gusttavo Lima",1632056,https://open.spotify.com/track/74mtYZvn0rZm4EKrQwmOoX
48,"Blinding Lights","The Weeknd",1598357,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
49,"Tudo Indica (feat. Jorge & Mateus) - Ao Vivo","Marcos & Belutti",1588646,https://open.spotify.com/track/0eoMMLrWtXbLk64baeESkc
50,"Um Sabadão Desse Uma Lua Dessa","Mc Talibã",1557660,https://open.spotify.com/track/3KfyRuNdcCGsZb15sqrXDA
51,777-666,Matuê,1538151,https://open.spotify.com/track/3sGcETRMuAgcPgjDpIkgMn
52,"Graveto - Ao Vivo","Marília Mendonça",1512157,https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o
53,"Manda Áudio","Di Propósito",1488394,https://open.spotify.com/track/0in6Rc29qdyOkhKyYw4A84
54,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",1446184,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5
55,"Tudo Aconteceu","MC Du Black",1431318,https://open.spotify.com/track/67mqU3FeErlvWwsxnMfvQo
56,"Marília Mendonça",BIN,1419480,https://open.spotify.com/track/73uParILjIm5rcP0C2bpMF
57,"Libera Ela - Ao Vivo","Maiara & Maraisa",1392988,https://open.spotify.com/track/0SJtvFn4vqgJPscSbEPaql
58,"Segunda Taça - Ao Vivo","João Bosco & Vinicius",1342535,https://open.spotify.com/track/1WTJdd2atKxhUrbvUHjNDt
59,"Homenagem aos Relíquias (feat. Menor MC, MC Vinny, MC Julio D.E R. & MC Leozinho ZS)","DJ Matt D",1329453,https://open.spotify.com/track/4vDC52DnSqAjec5Vh5yJEb
60,"Te Prometo",DENNIS,1321475,https://open.spotify.com/track/7Ac3BmqTQoLdAt7HtZyfgN
61,"Cheirosa - Ao Vivo","Jorge & Mateus",1297096,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
62,Talarica,"Rennan da Penha",1293675,https://open.spotify.com/track/01mKvmXQLhr3MEoiAEAcP2
63,"Amor da Despedida","Os Barões Da Pisadinha",1272536,https://open.spotify.com/track/0WlmiIK5qFQ4dAB4mCA4sI
64,"menina solta","GIULIA BE",1269219,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
65,"Pipa Voada (feat. Emicida)",Rashid,1253175,https://open.spotify.com/track/3oqC4Ta40ft6NnTJwcUTdi
66,"Pode Sumir","Luíza & Maurílio",1253051,https://open.spotify.com/track/5OzvtpasMB3aPWpfVr0PsA
67,"Casa de Praia - Ao Vivo","Os Barões Da Pisadinha",1205815,https://open.spotify.com/track/6Teco2qa7OBfa7mjaMYSbO
68,"Don't Start Now","Dua Lipa",1183329,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
69,"Facas - Ao Vivo","Diego & Victor Hugo",1182754,https://open.spotify.com/track/1ere9b9vDw2N3m9d4uiXxa
70,"Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix","Maverick Sabre",1171736,https://open.spotify.com/track/5PNvgiKSwMdjBsDsgFCFLX
71,"Século 21","Leo Santana",1159669,https://open.spotify.com/track/7jiGFTWeO3MmMN9dpHRjUZ
72,BRABA,"Luísa Sonza",1157344,https://open.spotify.com/track/2WlZuBDgLfT7Kc0admhFdg
73,"Declaração pro Bar - Ao Vivo","Guilherme & Benuto",1153369,https://open.spotify.com/track/48CAeajgzcGJaVUSsXd7h0
74,Avançada,"MC Kevinho",1145069,https://open.spotify.com/track/1fWITNjgwmKEonjikQUaa1
75,"Saudade Sua","Gusttavo Lima",1141545,https://open.spotify.com/track/6NM06xgqxQ0HU5lxbt2JHi
76,"Roses - Imanbek Remix","SAINt JHN",1129565,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
77,"Seu Beijo Joga Sujo","Avine Vinny",1125212,https://open.spotify.com/track/2enk2whIgJyoe0O9HRQZJV
78,"Party On My Own (feat. FAULHABER)",Alok,1119994,https://open.spotify.com/track/4c9Py6O1NeuYKbJ8Ok7mTl
79,"Tudo no Sigilo (Vytinho NG e Bianca)","Vytinho NG",1118067,https://open.spotify.com/track/60wF0XnX7A0jVpDNA5v8vi
80,"Deve ser horrível dormir sem mim","Manu Gavassi",1109151,https://open.spotify.com/track/6Q9NH5cNBY58nJkp5Jbs9j
81,"Meu Lado da História",Nandx710,1099361,https://open.spotify.com/track/08LiZsFrLkWYtd20jeqWLh
82,"Tudo que Eu Queria - Ao Vivo","Gusttavo Lima",1096659,https://open.spotify.com/track/4VfG3ntsNSyNr7lPZZyvTE
83,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",1073665,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
84,"E Nós Tem um Charme Que É da Hora","Mc Dricka",1069317,https://open.spotify.com/track/4koUrXFuoId1b6wrMF3laS
85,Flores,Vitão,1064759,https://open.spotify.com/track/25gD4PQjxCLnwIY2n23aEl
86,Dynamite,BTS,1055319,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
87,"Don't Say Goodbye (feat. Tove Lo)",Alok,1029621,https://open.spotify.com/track/0GTPmh5G40joBg93vcSQNq
88,"Mood (feat. iann dior)",24kGoldn,1020386,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
89,"Só Você","Leo Santana",1001769,https://open.spotify.com/track/2cV8V9eV79HWJHD4jNQHqq
90,"3 Batidas - Ao Vivo","Guilherme & Benuto",998439,https://open.spotify.com/track/1uryupl9hqVZYurJwH4G9k
91,"Então Toma - Ao Vivo","Matheus & Kauan",978361,https://open.spotify.com/track/5yaXBGNko8lmFSOvKWo99j
92,"Mentira - Ao Vivo","Felipe Araújo",977679,https://open.spotify.com/track/3oe0vGmQxem3DcarYMuzu1
93,"Amor de Fim de Noite",Orochi,970889,https://open.spotify.com/track/1Nmcs8zk7LfcvHRgLtTM5J
94,"Eu Tenho Medo","Zé Vaqueiro",968757,https://open.spotify.com/track/2bWkoJEjcPiBKnKqvTJ25D
95,inesquecível,"GIULIA BE",962234,https://open.spotify.com/track/3bUDPTCStUeLcUgXgvepQh
96,"Dance Monkey","Tones And I",960416,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
97,"Na Raba Toma Tapão",Niack,955710,https://open.spotify.com/track/0AGS6ZRgzobrazmCi6pYMe
98,"Cabeça Voando","Os Barões Da Pisadinha",948872,https://open.spotify.com/track/6wDzwmywQ2X8O0FN1IQGol
99,"Uma Vida a Mais (Listen To Your Heart)","Marília Mendonça",938138,https://open.spotify.com/track/2hqRWWmbHT9CTc5a4a9NVe
100,Confidencial,"Wesley Safadão",916878,https://open.spotify.com/track/7Kb4TOsH22ZLrBkZx1p0SZ
101,"Vira Homem","Marília Mendonça",908064,https://open.spotify.com/track/0GrEqRHf5FioT1hOB8PBxZ
102,"Supera - Ao Vivo","Marília Mendonça",899144,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz
103,"Cuidado Que Eu Te Supero","Yasmin Santos",888705,https://open.spotify.com/track/5J4tK2FbXQEeC0AsfFgwpz
104,"Bebi Minha Bicicleta (Coração Falido) - Ao Vivo","Zé Neto & Cristiano",887557,https://open.spotify.com/track/7gFY0xf385HM4iF4t43tN3
105,"Revoada do Tubarão","MC Ryan SP",864619,https://open.spotify.com/track/0C1cJj3ZNCS75sojrcMhZV
106,"Kenny G",Matuê,864279,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW
107,"Meu Abrigo",Melim,858515,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
108,"Se Namorar Fosse Bom - Ao Vivo","Os Barões Da Pisadinha",853239,https://open.spotify.com/track/39d68jIHbCiFdXWI6jmALW
109,"Vai Lá","Wesley Safadão",851149,https://open.spotify.com/track/1NFRjwcyR91yN0cLRm8263
110,"É Sal",Matuê,849026,https://open.spotify.com/track/2c80HnIOPMmQQVQllQEWb5
111,"Set 2.0: Homenagem aos Relíquias","DJ Matt D",843746,https://open.spotify.com/track/566AZpR4FJErkhS3CmuaWu
112,Cabaré,"Dj Guuga",843562,https://open.spotify.com/track/0N2cvvlyEw5NFc00E3FB0D
113,"Someone You Loved","Lewis Capaldi",823943,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
114,"Você Nem É Tudo Isso","Marília Mendonça",812754,https://open.spotify.com/track/0zhnWntcmhChM7PXSWuNNq
115,"Bebe e Vem Me Procurar","Raí Saia Rodada",812121,https://open.spotify.com/track/3tu0GkIZwwkmILoD4HemBq
116,"Meu talismã",IZA,808268,https://open.spotify.com/track/5aayWOEE7u7bxZ3r7dwIrX
117,Pupila,ANAVITÓRIA,797224,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk
118,"Ta Apaixonado Babaca","Dj Guuga",790629,https://open.spotify.com/track/7N3BrHFlnZbOs8lPGPg1gg
119,SENTADÃO,"PEDRO SAMPAIO",790298,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A
120,"Como Se Tá Maravilhosa","Mc Lipi",787494,https://open.spotify.com/track/0eLCuW89pb6I3BC0NMGHFW
121,"Lonely (with benny blanco)","Justin Bieber",787473,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
122,"Certo e Duvidoso (feat. Gaab) - Ao Vivo","Marcos & Belutti",780244,https://open.spotify.com/track/6TL6UYmqRVC5PuVQb0R1h5
123,"Qual é a do amor (feat. Atitude 67) - Ao vivo","João Gustavo e Murilo",778280,https://open.spotify.com/track/3rfPuNpqMHQKXIPoEF5iFB
124,"Maçã Verde","MC Hariel",774390,https://open.spotify.com/track/7lJoRyuNJtuiqTcKtuMuIR
125,"Poesia Acústica #6: Era uma Vez","Pineapple StormTv",773122,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr
126,"Eu Feat. Você",Melim,773052,https://open.spotify.com/track/2PaOWQIEkSFkmONCv1Vgui
127,"Se Eu Fosse Você - Ao Vivo","Henrique & Juliano",759085,https://open.spotify.com/track/3HXLUh9lzSrSLvrvLk2LjC
128,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,753244,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
129,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",750276,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
130,Hb20,Tierry,749602,https://open.spotify.com/track/4cjowWOdLUKomiRwhWpRXJ
131,Morena,"MC Paulin da Capital",745880,https://open.spotify.com/track/2W0VenqvlMW4c65YsxT5zu
132,"Quase uma Semana",BIN,736180,https://open.spotify.com/track/4a5YIaK7qFu6T63GeYx1Ih
133,"Deixa (feat. Ana Gabriela)",Lagum,735954,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
134,"(não) era amor","GIULIA BE",735058,https://open.spotify.com/track/7DmZMqXYgQ1oI3z3bGUEbi
135,"Holy (feat. Chance The Rapper)","Justin Bieber",734775,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
136,"Piece Of Your Heart - Alok Remix",MEDUZA,731170,https://open.spotify.com/track/6iW38RGqdDGOofmz2HeXLW
137,"Hoje É Rave","Bárbara Labres",730575,https://open.spotify.com/track/2CBpRE0A922XhWLSI8AT9O
138,"On & On",Alok,726338,https://open.spotify.com/track/7sYAS4CpbV90oSemgaEQat
139,"Fala Comigo Bebê - Ao Vivo","Os Barões Da Pisadinha",725271,https://open.spotify.com/track/1dHfCJMj1eJMFcKF7VzqR5
140,"Amor de Que","Pabllo Vittar",723110,https://open.spotify.com/track/7vpGKEUPrA4UEsS4o4W1tP
141,"Áudio - Ao Vivo em Brasília","Diego & Victor Hugo",719286,https://open.spotify.com/track/2PqPSf3gtTED79rWGwVtYg
142,"Ouvi Dizer",Melim,717562,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV
143,"Tempo de Aprender / Energia Surreal / Não Pedi Pra Me Apaixonar - Ao Vivo","Grupo Menos É Mais",716805,https://open.spotify.com/track/3COVZV6VRP4sdXiWTB1XTM
144,Reincidente,"Felipe Araújo",712154,https://open.spotify.com/track/3XG1frltSxibGuYLPucxl8
145,"Relógio Parado (Ao Vivo)","Diego & Arnaldo",710823,https://open.spotify.com/track/5n8Y78Pl5q8lqS7sJP61qw
146,Uau!,"Costa Gold",708069,https://open.spotify.com/track/5jo4ocTfihMYTsq1Z4ze9h
147,MORE,K/DA,707883,https://open.spotify.com/track/6juLaduD4STCUDWT0AYun4
148,34+35,"Ariana Grande",706088,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
149,"Amor de Balada","MC Kekel",702392,https://open.spotify.com/track/774NkezhwRr3kvYd3IQvFj
150,"Breaking Me",Topic,698165,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
151,"Break My Heart","Dua Lipa",696628,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
152,"Ice Cream (with Selena Gomez)",BLACKPINK,695474,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz
153,"How You Like That",BLACKPINK,695407,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o
154,Nêga,"Tarcísio do Acordeon",694804,https://open.spotify.com/track/3S2iI46NmKyZsoxs2NByIP
155,"Rave Na Praia","MC Teteu",690976,https://open.spotify.com/track/50YsV2XFugoMrqJK9Ttdly
156,"Put Your Records On","Ritt Momney",690736,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
157,Señorita,"Shawn Mendes",688757,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
158,"Pisadinha - Ao Vivo","Diego & Victor Hugo",686656,https://open.spotify.com/track/36P6ptTyxOggYgR2aoZiAl
159,Golden,"Harry Styles",682857,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
160,"Rain On Me (with Ariana Grande)","Lady Gaga",681633,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
161,"O Matuto Se Apaixonou","Os Barões Da Pisadinha",678463,https://open.spotify.com/track/09KUam5nfzNEXSSV9zWiT9
162,"Ta Com Saudade Quer TBT ?","Mc Talibã",677620,https://open.spotify.com/track/4i1U2ZQJdVCAczbiwsXf3H
163,"Midnight Sky","Miley Cyrus",673958,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
164,"Um Pedido","Hungria Hip Hop",671523,https://open.spotify.com/track/3CgZi8DMUftJHK6WL2gKc1
165,"Sua Mãe Tá Nessa - Ao Vivo","Lauana Prado",665585,https://open.spotify.com/track/5Taf5Hg5m31VoFXLplRAmn
166,"Ele Não Tem","Jonas Esticado",663667,https://open.spotify.com/track/1JHvLQWHUoYuapwQikeDuD
167,"Lose Control",MEDUZA,661075,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
168,"SET DJ GM 2.0","MC Paulin da Capital",658032,https://open.spotify.com/track/38BuaDkieTqCDqaawXsf78
169,"Savage Love (Laxed - Siren Beat)","Jawsh 685",657844,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
170,Girassol,"Priscilla Alcantara",655956,https://open.spotify.com/track/22rcaYTa2UgcLCbeO0NoNj
171,"Head & Heart (feat. MNEK)","Joel Corry",650578,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
172,"Deixa Tudo Como Tá - Ao Vivo",Thiaguinho,647681,https://open.spotify.com/track/0abrd2vT2W3JZBDNezUY7r
173,"Fatalmente / Separação / Temporal - Ao Vivo","Grupo Menos É Mais",642403,https://open.spotify.com/track/0mpqoslgBvHcnbNZhK8wBO
174,Believer,"Imagine Dragons",639161,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
175,"Quem Traiu Levou - Ao Vivo","Gusttavo Lima",638526,https://open.spotify.com/track/17Ryox5vWKp92IDW87C5PI
176,"Adore You","Harry Styles",634153,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
177,Recaída,"Grupo Menos É Mais",633795,https://open.spotify.com/track/49rtHPYe4eny7j1sbDrm8j
178,"Saudade em Gotas (feat. Wesley Safadão) - Ao Vivo","Yasmin Santos",632264,https://open.spotify.com/track/3ZROq16fQ1o2dWEGkHPHkJ
179,"Vergonha pra Midia","Salvador Da Rima",631739,https://open.spotify.com/track/5JsxHA8NttHWThpTCToK1J
180,"Só Gratidão","Mc Lipi",628030,https://open.spotify.com/track/3HCvks6mkO22FzhieKHI30
181,Inamorável,"Luíza & Maurílio",626801,https://open.spotify.com/track/1erfWPemd1Vg5aQYQpW1Pm
182,"Com ou Sem Mim - Ao Vivo","Gustavo Mioto",625948,https://open.spotify.com/track/5L8ZEyIdZ2KE4Wf51SsuOF
183,Cogulândia,Matuê,625722,https://open.spotify.com/track/5T6mY3sQbvVfLnertXdoST
184,"Amor de Rapariga","Raí Saia Rodada",618692,https://open.spotify.com/track/1FM9CNCjobC3LSNEEKuPkd
185,"Textão - Ao Vivo","Zé Neto & Cristiano",618407,https://open.spotify.com/track/2uhBCMHwS3SATOHIgM2KPF
186,"Vai Me Dando Corda - Ao Vivo","Grupo Menos É Mais",617415,https://open.spotify.com/track/77ZVVjhuCtA1SF8hZYaDAF
187,"Tchau Brigado - Ao Vivo","Humberto & Ronaldo",617370,https://open.spotify.com/track/2TR917wkDeRvwTE5cSfZFf
188,"Bebê Vem Me Procurar","Os Barões Da Pisadinha",617320,https://open.spotify.com/track/4nyQshn0cfaRvvnu02Wcqn
189,Hawái,Maluma,617183,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
190,Separei,"MC WM",615160,https://open.spotify.com/track/16uUeKOV7m51Vlx9oUIEvE
191,"What You Know Bout Love","Pop Smoke",614328,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
192,Heather,"Conan Gray",614066,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
193,"Agora Eu Pego Mesmo","Os Barões Da Pisadinha",612501,https://open.spotify.com/track/6OsMu5ntYteQzcCrZVWA33
194,Perdição,L7NNON,611889,https://open.spotify.com/track/7FikD4RFpmSZIvoP3rRwsS
195,"death bed (coffee for your head)",Powfu,611586,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
196,"Cupido Fdp 2","MC Rick",608210,https://open.spotify.com/track/1D4Jo67A2x8qvAUKu2S12y
197,"Rave Balança E Bafora",Ventura,608012,https://open.spotify.com/track/7tswnwncDD0zJ1JpFf13Gl
198,"A Casa É Sua","Casa Worship",607159,https://open.spotify.com/track/3h3fui1QXImL2zRcs9v2Lc
199,"Tempo Perdido","Legião Urbana",601464,https://open.spotify.com/track/7MnT7msJZg3XBAS0OTfGrB
200,"Pra Você Guardei O Amor","Nando Reis",600529,https://open.spotify.com/track/1EQ8sBQ7Abv9DvNBzhXAcv
