,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
65,"Watermelon Sugar","Harry Styles",1363413,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
66,"Bloqueia Eu - Remix","DJ Lucas Beat",1341331,https://open.spotify.com/track/0VxVv5IKWXj5o6FVO7zKXN
67,"Leave The Door Open","Bruno Mars",1337700,https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh
68,Paypal,Teto,1326813,https://open.spotify.com/track/6x1FttETfbRLerumlTn0ZH
69,"F* F* M*","Filipe Ret",1313762,https://open.spotify.com/track/2D13ouGidILQGRVnihYuCF
70,"Uma Ex (Ao Vivo)","Murilo Huff",1294026,https://open.spotify.com/track/7xi4XR5EIOU6OHdIydLMjT
71,"Alive (It Feels Like)",Alok,1263680,https://open.spotify.com/track/4fB85IhVASxXMWgoke5WVJ
72,"Anota Placa","Tz da Coronel",1260456,https://open.spotify.com/track/3QUriWUE8WnWLpWxHA52k4
73,"Eu Tenho Medo","Zé Vaqueiro",1238760,https://open.spotify.com/track/5TU6HG6Ltm7ZYr3r5dZjsA
74,"Volta por Baixo - Ao Vivo","Henrique & Juliano",1227680,https://open.spotify.com/track/6juD9PQwAPvuXYIAE2gjhO
75,"Me Chama Mozão","Naiara Azevedo",1226872,https://open.spotify.com/track/21jLgG2WsiIEuuzl0OupzN
76,"Tipo Gringa","DJ Matt D",1210499,https://open.spotify.com/track/3oxk3UVbKJiPcPokw9h64D
77,telepatía,"Kali Uchis",1200522,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
78,"drivers license","Olivia Rodrigo",1193530,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
79,"Tá Rocheda","Os Barões Da Pisadinha",1168918,https://open.spotify.com/track/3dPvQLKl42dMYWV4LWRTLK
80,"Ilusão (Cracolândia)","MC Hariel",1154269,https://open.spotify.com/track/6WXglvTFRmjlHHhgjYMNif
81,"Uma Cavala Mesmo","MC Meno K",1147498,https://open.spotify.com/track/1bK6UaFcArJvIaMeKPTFSm
82,"Senta com Amor","MC Kevinho",1144034,https://open.spotify.com/track/1kjMT9xY7fsPCbOY9glt96
83,"Save Your Tears","The Weeknd",1128435,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
84,"Levitating (feat. DaBaby)","Dua Lipa",1124419,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
85,"Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo","Grupo Menos É Mais",1122718,https://open.spotify.com/track/5r9CZJMoMmxio2AnJdxuDS
86,"É Só Botada","MC Levin",1111466,https://open.spotify.com/track/07c9lzwx1IIm101PnB4BZu
87,"Quero Você do Jeito Que Quiser","Marília Mendonça",1104293,https://open.spotify.com/track/64I6t2tuUGnIlaDIzHJ6YI
88,"Briga Feia - Ao Vivo","Henrique & Juliano",1084713,https://open.spotify.com/track/3Xuo5utyzk86BwlUHdTR2O
89,"The Business",Tiësto,1073294,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
90,Adorei,"Grupo Menos É Mais",1072356,https://open.spotify.com/track/1jweGFaVZxEVrOHKsLpPY4
91,"deja vu","Olivia Rodrigo",1069223,https://open.spotify.com/track/61KpQadow081I2AsbeLcsb
92,"Desejando Eu (Ao Vivo)","Murilo Huff",1062783,https://open.spotify.com/track/3056x1XkmICnQmji68rrft
93,"Don't Say Goodbye (feat. Tove Lo)",Alok,1062086,https://open.spotify.com/track/0GTPmh5G40joBg93vcSQNq
94,"Ela Aperta a Minha Mente","Xand Avião",1049058,https://open.spotify.com/track/1T3hcBQRwacjWLuJJFt8co
95,"Nem Doeu - Ao Vivo","Matheus & Kauan",1041972,https://open.spotify.com/track/260n4ECk9j4IEvTAVBYojl
96,"Acabou a Água (feat. Mc Ygor Yanks)","MC 3L",1023540,https://open.spotify.com/track/7jFEykLSATTBHLCJXikHmD
97,"Don't Start Now","Dua Lipa",1018934,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
98,"Ela é Espetacular (Mulher Kama Sutra 2)","Mc Livinho",1011364,https://open.spotify.com/track/0x0V1IID2Sj902k6LzuWds
99,"Figurinha - Ao Vivo","Douglas & Vinicius",1003475,https://open.spotify.com/track/187Pge0WmJNoS73kaIORSE
100,Hackearam-Me,Tierry,1002948,https://open.spotify.com/track/6yxLcncvmcQ39FyGGTq2DP
101,Deprê,"Marília Mendonça",1002247,https://open.spotify.com/track/2BRGOqLBHFJclDM6PB2dnd
102,"Despedida De Casal","Gustavo Mioto",989183,https://open.spotify.com/track/5RZzJ0N1vuBaYcnpC74Jqg
103,"Pode Sumir","Luíza & Maurílio",985737,https://open.spotify.com/track/7CDdyDigw7e3zFr3k7uKMY
104,"Volume 3","Douglas & Vinicius",985000,https://open.spotify.com/track/5gIVPysvKFh2gtwsicafnN
105,"De Menina pra Mulher - Ao Vivo","Gusttavo Lima",984605,https://open.spotify.com/track/7snoDTJeoJ2oVMhf7eoF3t
106,Up,"Cardi B",967646,https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi
107,positions,"Ariana Grande",967450,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
108,"Localiza Aí BB","Vitor e Luan",962883,https://open.spotify.com/track/6fe5D0ivKnpXFMAnoSRjah
109,"Só Tem Eu","Zé Felipe",957840,https://open.spotify.com/track/1X0MaGErD8rcspqQs9s2m0
110,"Hold On","Justin Bieber",955532,https://open.spotify.com/track/1nahzW3kfMuwReTka28tH5
111,Runaway,AURORA,945486,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6
112,Nêga,"Tarcísio do Acordeon",944423,https://open.spotify.com/track/3S2iI46NmKyZsoxs2NByIP
113,"GIRL LIKE ME","Black Eyed Peas",937392,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
114,"Linda Bela - Ao Vivo","Elias Monkbel",931513,https://open.spotify.com/track/354mVxDquP5bQK7rUz6Omy
115,"Não Te Quero",NATTAN,928979,https://open.spotify.com/track/3cVF2ot6YuCD0RQY302gNz
116,"Coração de Isca","Bruno & Marrone",926371,https://open.spotify.com/track/2Nlf97QqqcZ2x9Qb4h1Qt2
117,"Amor ou o Litrão","Petter Ferraz",926128,https://open.spotify.com/track/7qmnP8Woc47dLSrMD5MxL1
118,"Kiss Me More (feat. SZA)","Doja Cat",916959,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK
119,"Falei pra Tu","Diego & Arnaldo",914159,https://open.spotify.com/track/45YzwZ9K4HzruaHwhsQbhW
120,777-666,Matuê,913109,https://open.spotify.com/track/3sGcETRMuAgcPgjDpIkgMn
121,"Não Nasceu pra Namorar","MC Zaquin",911465,https://open.spotify.com/track/6pQKUKBpwr6GhfhcFFFozo
122,"Rainha da Favela",LUDMILLA,908535,https://open.spotify.com/track/3vu864xi5Xis9VfOsJpmXu
123,"Esses Vícios","Zé Neto & Cristiano",902201,https://open.spotify.com/track/2InUVOBY515umeuwdQtsQ4
124,"Tô Preocupada (Calma Amiga) (feat. Anitta)",Rebecca,894896,https://open.spotify.com/track/70jrNdP6R9AKHazjaurG3Z
125,"Poesia Acústica #9: Melhor Forma","Pineapple StormTv",886365,https://open.spotify.com/track/2fmeSswdyVq4wcqhY41UHk
126,"Declaração pro Bar - Ao Vivo","Guilherme & Benuto",886363,https://open.spotify.com/track/48CAeajgzcGJaVUSsXd7h0
127,"Só Tapão Nervoso Vs Toma Catucada Violenta","DJ DN",883076,https://open.spotify.com/track/2BEGTomoM88uGMOzRmZirl
128,Cangote,"Zé Vaqueiro",880511,https://open.spotify.com/track/0dTqciDQzwVKWY2kb3Gixf
129,Arcade,"Duncan Laurence",873594,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
130,Letícia,"Zé Vaqueiro",869167,https://open.spotify.com/track/2R1OgezGfBMeiAcMpJ1EkH
131,"Vou Falar Que Não Quero - Remix","DJ Lucas Beat",862267,https://open.spotify.com/track/0YluTOlBctnpHPABgFSXEw
132,Streets,"Doja Cat",844269,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
133,"Rebola Lentinho","Mc Kaio",843257,https://open.spotify.com/track/3bcJIkPhkmoiF31lcHZ96t
134,"Faz a Pose","MC Teteu",841182,https://open.spotify.com/track/1sTVKLLFDfAfowsG4bRBN4
135,"Cabelinho na Regua","MC Cego Abusado",840750,https://open.spotify.com/track/7cmwzU8jmurYtLYncS0bPQ
136,"Seu Beijo Joga Sujo","Avine Vinny",837985,https://open.spotify.com/track/2enk2whIgJyoe0O9HRQZJV
137,"Viva Voz - Ao Vivo","Lauana Prado",837154,https://open.spotify.com/track/1pYZrTrSFLVY5iMjqQGlgj
138,"Short Jeans - Ao Vivo","Hugo Henrique",813534,https://open.spotify.com/track/78G6jgpMdzSEiBPkBLWi9S
139,"AK47 É o Porte do Homem","MC Torugo",808661,https://open.spotify.com/track/5HdghQzJVbvkZuMyvj2k34
140,"Mais Um","Felipe Araújo",801716,https://open.spotify.com/track/4PHj4jdDD3Vbq2Br23nyOD
141,"Someone You Loved","Lewis Capaldi",788295,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
142,"Cuidado Que Eu Te Supero","Yasmin Santos",782236,https://open.spotify.com/track/5J4tK2FbXQEeC0AsfFgwpz
143,"Oh Juliana",Niack,781267,https://open.spotify.com/track/4xWzZmX4K1yyrdtRfbUvjt
144,"Máquina do Tempo",Matuê,778322,https://open.spotify.com/track/5oI9blwsXC8AkTWw6wASY8
145,"Volta Marcada","Juan Marcus & Vinícius",773481,https://open.spotify.com/track/0V0k5MpqZ55XwJRTQq2GbM
146,"Sofa, Breja e Netflix","Mac Júlia",771543,https://open.spotify.com/track/6eIZaT9qNz9lVrhWbJOWls
147,"Apaga Luz, Apaga Tudo - Challenge","DJ TN Beat",771320,https://open.spotify.com/track/0v192IDdClYsae1YWxhTO9
148,"Liberdade Provisória - Ao Vivo","Henrique & Juliano",768949,https://open.spotify.com/track/4Y0gR2tYML083T6b2vhJrn
149,"O Pai Tá On","Costa Gold",768171,https://open.spotify.com/track/7HGSUz1e0rtO89RNf5LFPp
150,"Não Nego Um Vamo","Hugo & Vitor",762403,https://open.spotify.com/track/0jUVjA4goewfigd4lb6Br8
151,"Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix","Maverick Sabre",759565,https://open.spotify.com/track/5PNvgiKSwMdjBsDsgFCFLX
152,"Manda Áudio","Di Propósito",753660,https://open.spotify.com/track/0in6Rc29qdyOkhKyYw4A84
153,"Roses - Imanbek Remix","SAINt JHN",752936,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
154,"Coração Gelado 2","DJ BOY",750101,https://open.spotify.com/track/770dThFIyI1l6ovcxxeUW2
155,"O Carpinteiro (Conto de Fadas)",NATTAN,749101,https://open.spotify.com/track/084XFobv6FZRHHw6mEYJdU
156,"S de Saudade","Luíza & Maurílio",739242,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL
157,Lobo,Orochi,737037,https://open.spotify.com/track/3fLZnUksOdu7FJAoz3XJU6
158,Hylander,Abbot,736226,https://open.spotify.com/track/3sOcmmmWB7dqyziUVLXpTi
159,"menina solta","GIULIA BE",717404,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
160,"Paradise (feat. Dermot Kennedy)",MEDUZA,716542,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
161,"Comigo - Ao Vivo","Israel & Rodolffo",713429,https://open.spotify.com/track/5d1gclipGCveqFzEKozszI
162,"Marília Mendonça",BIN,710805,https://open.spotify.com/track/73uParILjIm5rcP0C2bpMF
163,"Quase uma Semana",BIN,706955,https://open.spotify.com/track/4a5YIaK7qFu6T63GeYx1Ih
164,Rita,Tierry,701981,https://open.spotify.com/track/1nDCZBI8MaHXI2f36dnQyG
165,"Razão das Minhas Biritas","Luíza & Maurílio",700471,https://open.spotify.com/track/3qqfukkcLElVkOWFyzHmSk
166,Ranking,"Jorge & Mateus",698684,https://open.spotify.com/track/0RaIjuKU5hudMteEXwr4RS
167,"Café e Amor - Ao Vivo","Gusttavo Lima",695865,https://open.spotify.com/track/6zeo9bcZWGlHi2VqjUSmaR
168,"Prisoner (feat. Dua Lipa)","Miley Cyrus",691963,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
169,"Meu Abrigo",Melim,689797,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
170,"Romance Desapegado","Conde do Forró",686444,https://open.spotify.com/track/54OqGd3dmug64db0ZtOtF4
171,"Não Vai Embora",Dilsinho,685476,https://open.spotify.com/track/28atBekPVlTdnU4M9Z7udd
172,"Renk Renk - Olha o Barulinho da Cama","MC MN",683928,https://open.spotify.com/track/2bPghtjMJBxGMjSgi8rMKK
173,"Localiza Aí Bebê - Ao Vivo","João Bosco e Gabriel",681532,https://open.spotify.com/track/7sCdzif8vD8XN1jgdYFL1q
174,"Barzinho Aleatório - Ao Vivo","Zé Neto & Cristiano",676955,https://open.spotify.com/track/4KLvGldnzUZU4xdELyWBom
175,"Mood (feat. iann dior)",24kGoldn,674896,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
176,"Goosebumps - Remix","Travis Scott",669198,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
177,Deixa,Lagum,660397,https://open.spotify.com/track/1VndXen77Agxdwc4ILFPAa
178,"Um Sabadão Desse Uma Lua Dessa","Mc Talibã",659445,https://open.spotify.com/track/3KfyRuNdcCGsZb15sqrXDA
179,"Poesia Acústica 10: Recomeçar","Pineapple StormTv",657328,https://open.spotify.com/track/4pwFy4YPNGMxK2P2FfQfvt
180,Dynamite,BTS,655968,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
181,"Eu Vou Tirar Você Do Cabaré","Israell Muniz",652888,https://open.spotify.com/track/4dkMmfrNEIUMjoEIFHA2yy
182,Storiezin,"Raí Saia Rodada",650933,https://open.spotify.com/track/1h6a1gcgHa4hg09xEmue3V
183,"Elas Gostam de Gasolina - Ao Vivo","Anderson & Vei da Pisadinha",648338,https://open.spotify.com/track/3tkEf7vw4zDBFAQxY1vdcv
184,"Já Te Esqueci - Léo Santana Ao Vivo / 2020","Leo Santana",645364,https://open.spotify.com/track/7nasbso9gWjDylglAY6WbH
185,"Head & Heart (feat. MNEK)","Joel Corry",642690,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
186,"WAP (feat. Megan Thee Stallion)","Cardi B",641461,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
187,"Me Gusta (with Cardi B & Myke Towers)",Anitta,638228,https://open.spotify.com/track/7e1VoRlNumuEkXlITMHKLE
188,"Devil Eyes","Hippie Sabotage",635491,https://open.spotify.com/track/7MiZjKawmXTsTNePyTfPyL
189,"Buzina - Ao Vivo","Diego & Victor Hugo",633813,https://open.spotify.com/track/0yOYdil5IO9tW7wraM9C3r
190,"Poesia Acústica #6: Era uma Vez","Pineapple StormTv",626316,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr
191,LARISSA,"PEDRO SAMPAIO",622178,https://open.spotify.com/track/1wowgtxmcxyIDGkQ8S28gL
192,"Kenny G",Matuê,621840,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW
193,"Camisa do Flamengo","DJ 2L da Rocinha",621829,https://open.spotify.com/track/4FmdqhQcHXXVLk2hpwQ5US
194,"Meia Noite (Ce Tem Meu Whatsapp) - Ao Vivo","Os Barões Da Pisadinha",621753,https://open.spotify.com/track/7as7OL7cmgFZDADgVjQZjz
195,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",621411,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
196,"Meu Mel","Zé Vaqueiro",619935,https://open.spotify.com/track/7Jw5gMzNL8g0aeX27mUhuW
197,Tranquilita,"Zé Felipe",619818,https://open.spotify.com/track/6laODVkprSL1Z3mbzRV8h8
198,"Gato Siamês",LUDMILLA,619283,https://open.spotify.com/track/7rjtqUbaQZyyZaZEmeqAae
199,"Que Amiga é Essa","Yasmin Santos",619046,https://open.spotify.com/track/5Kvk3PEnJlZ1uGuWTe3pat
200,"A Casa É Sua","Casa Worship",617683,https://open.spotify.com/track/3h3fui1QXImL2zRcs9v2Lc
