,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
31,"Último Beijo","Bruno & Marrone",2853039,https://open.spotify.com/track/2pBEAodCImE4LgbKAG4bfz
32,"Vou falar que não quero","Vitor Fernandes",2604336,https://open.spotify.com/track/6AMTUbWihFZOwOeHxZN2Ge
33,M4,Teto,2568205,https://open.spotify.com/track/07AQkmp456NpEnT8HR7WLy
34,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",2500474,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
35,"Amor da Despedida","Os Barões Da Pisadinha",2488077,https://open.spotify.com/track/0WlmiIK5qFQ4dAB4mCA4sI
36,"Ô Moça","MC Zaquin",2473871,https://open.spotify.com/track/1mQOFRDoqI34LdN79PE0vH
37,"Fala Comigo - Ao Vivo","Gusttavo Lima",2433223,https://open.spotify.com/track/56F3ngwk3a42aLY0o5QgBF
38,"Meia Noite (Você tem meu Whatsapp)","Tarcísio do Acordeon",2426004,https://open.spotify.com/track/6sPBi0qLI6KM3yXX56NxsA
39,"Ele Não Tem","Jonas Esticado",2284959,https://open.spotify.com/track/1JHvLQWHUoYuapwQikeDuD
40,"Pulei na Piscina - Ao Vivo","Guilherme & Benuto",2206240,https://open.spotify.com/track/1uA7fD01YlQr1Rm0oyNB4H
41,Mds,Kawe,2110425,https://open.spotify.com/track/0QglpM23kl9ldvVdoYNZwF
42,"Esqueceu Foi Porra","Eric Land",2042682,https://open.spotify.com/track/2xlw13Ns5yz9XZGtfnpPN9
43,Troca,"Jorge & Mateus",1963637,https://open.spotify.com/track/6HV630GY0GT3RN2efFRmbP
44,"Freio da Blazer",L7NNON,1954768,https://open.spotify.com/track/6m187iACTSAZDYMaV0klqj
45,"Espirra o Lança","Dj Serpinha",1927655,https://open.spotify.com/track/5H25WPPytKQcMfIPu0oEBO
46,Saturno,BIN,1845331,https://open.spotify.com/track/68cPbG7hJnwDW9nPX1uQcX
47,"MODO TURBO","Luísa Sonza",1816020,https://open.spotify.com/track/0YqTL3nSL36OFdHwHoqCag
48,"Cai de vagarinho até embaixo","Mc Rennan",1809952,https://open.spotify.com/track/2p04GXqx4j9sggMTFJpEBa
49,"Ela é Espetacular (Mulher Kama Sutra 2)","Mc Livinho",1719242,https://open.spotify.com/track/0x0V1IID2Sj902k6LzuWds
50,"Basta Você Me Ligar - Ao Vivo","Os Barões Da Pisadinha",1714850,https://open.spotify.com/track/3rRin3LyLY92kpEbkCgwf4
51,"Save Your Tears (with Ariana Grande) (Remix)","The Weeknd",1682420,https://open.spotify.com/track/37BZB0z9T8Xu7U3e65qxFy
52,"Leave The Door Open","Bruno Mars",1655447,https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh
53,"Preta do Cabelo Cacheado","Mc Don Juan",1615612,https://open.spotify.com/track/0Ve3XWcrsgy90xo0UL2syx
54,"Eu Tenho Medo","Zé Vaqueiro",1590884,https://open.spotify.com/track/7yjduLSgPntFlq79Cuzrfz
55,Sigilo,"Guilherme & Benuto",1552517,https://open.spotify.com/track/6vnKRiOjUjYT59xl4awHTx
56,"Tudo Indica (feat. Jorge & Mateus) - Ao Vivo","Marcos & Belutti",1501903,https://open.spotify.com/track/0eoMMLrWtXbLk64baeESkc
57,"Recairei - Ao Vivo","Os Barões Da Pisadinha",1493213,https://open.spotify.com/track/2JTir3y1VuJQmexiTCMcTP
58,"Blinding Lights","The Weeknd",1430213,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
59,"Watermelon Sugar","Harry Styles",1417033,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
60,"Investe Em Mim","Jonas Esticado",1409259,https://open.spotify.com/track/15k1TDabqSEmyXOwMq9RM7
61,"Amarelo, azul e branco",ANAVITÓRIA,1407516,https://open.spotify.com/track/2LOIoeI16A8jjKubPKoCSa
62,Privilégio,"MC Luan da BS",1406659,https://open.spotify.com/track/2ASs0n7ukfyxAxDtdir4vF
63,"Amor e Fé - Acústico","Hungria Hip Hop",1406298,https://open.spotify.com/track/5ra6CI0pEzqjxPEZeBz0d7
64,"Your Power","Billie Eilish",1405029,https://open.spotify.com/track/5qNh5WtzMbfpSj2jLlBkoD
65,"Levitating (feat. DaBaby)","Dua Lipa",1372146,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
66,"Mtg - Vem Sentando Vem (feat. Dj Nbeat) - Remix","MC 2jhow",1356675,https://open.spotify.com/track/2Xgc216OMnc9PyUalpaSPc
67,"Maçã Verde","MC Hariel",1351441,https://open.spotify.com/track/7lJoRyuNJtuiqTcKtuMuIR
68,"Trajado de Glock Ela Joga na Cara","Tz da Coronel",1318612,https://open.spotify.com/track/2dcYBsq0wTqkJIlfNMGfrR
69,"Heartbreak Anniversary",Giveon,1308929,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp
70,"Me Chama Mozão","Naiara Azevedo",1306472,https://open.spotify.com/track/21jLgG2WsiIEuuzl0OupzN
71,"Astronaut In The Ocean","Masked Wolf",1292655,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
72,"Sogra - Ao Vivo",Dilsinho,1268450,https://open.spotify.com/track/4zsiMjB0794HztyqUkD3Zi
73,"Hold On","Justin Bieber",1258040,https://open.spotify.com/track/1nahzW3kfMuwReTka28tH5
74,"The Business",Tiësto,1240689,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
75,"F* F* M*","Filipe Ret",1240045,https://open.spotify.com/track/0cHflpV8SSGbE0NKaasEfT
76,"Alive (It Feels Like)",Alok,1229916,https://open.spotify.com/track/4fB85IhVASxXMWgoke5WVJ
77,"Uma Ex (Ao Vivo)","Murilo Huff",1228392,https://open.spotify.com/track/7xi4XR5EIOU6OHdIydLMjT
78,"Esquema Preferido - Ao Vivo","Os Barões Da Pisadinha",1224447,https://open.spotify.com/track/35qOGx1CWvCkQFOv4BkVIV
79,"Espetinho - Ao Vivo","Gusttavo Lima",1222582,https://open.spotify.com/track/52yvnBV90B2ZUC5b25cFer
80,Paypal,Teto,1212055,https://open.spotify.com/track/6x1FttETfbRLerumlTn0ZH
81,"Na Ponta Do Pé","Nadson O Ferinha",1180124,https://open.spotify.com/track/7KdfRfSAIOiNk95sfFhmWB
82,"Cidade Inteira","Eric Land",1159692,https://open.spotify.com/track/7J3QMuDCSv56jRSiD9jFBF
83,"Anota Placa","Tz da Coronel",1138397,https://open.spotify.com/track/3QUriWUE8WnWLpWxHA52k4
84,"Volta por Baixo - Ao Vivo","Henrique & Juliano",1136320,https://open.spotify.com/track/6juD9PQwAPvuXYIAE2gjhO
85,"Bloqueia Eu - Remix","DJ Lucas Beat",1135716,https://open.spotify.com/track/0VxVv5IKWXj5o6FVO7zKXN
86,"Don't Say Goodbye (feat. Tove Lo)",Alok,1110304,https://open.spotify.com/track/0GTPmh5G40joBg93vcSQNq
87,"Tipo Gringa","DJ Matt D",1106349,https://open.spotify.com/track/3oxk3UVbKJiPcPokw9h64D
88,Lobo,Orochi,1100653,https://open.spotify.com/track/4W7Y0EsaVPh87WKC1etOHA
89,"deja vu","Olivia Rodrigo",1087175,https://open.spotify.com/track/61KpQadow081I2AsbeLcsb
90,"Alô Ex-Amor - Ao Vivo","João Bosco e Gabriel",1080672,https://open.spotify.com/track/2QCwoYDn4DRfjs4NhW2KpO
91,"Don't Start Now","Dua Lipa",1051496,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
92,"Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo","Grupo Menos É Mais",1046185,https://open.spotify.com/track/5r9CZJMoMmxio2AnJdxuDS
93,"drivers license","Olivia Rodrigo",1042415,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
94,positions,"Ariana Grande",1039554,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
95,"AK47 É o Porte do Homem","MC Torugo",1031128,https://open.spotify.com/track/5HdghQzJVbvkZuMyvj2k34
96,"Não Te Quero",NATTAN,1031050,https://open.spotify.com/track/3cVF2ot6YuCD0RQY302gNz
97,"Briga Feia - Ao Vivo","Henrique & Juliano",1030706,https://open.spotify.com/track/3Xuo5utyzk86BwlUHdTR2O
98,"Ilusão (Cracolândia)","MC Hariel",1030695,https://open.spotify.com/track/6WXglvTFRmjlHHhgjYMNif
99,"Kiss Me More (feat. SZA)","Doja Cat",1027880,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK
100,"Tá Rocheda","Os Barões Da Pisadinha",1022331,https://open.spotify.com/track/3dPvQLKl42dMYWV4LWRTLK
101,Runaway,AURORA,1012610,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6
102,"Me Ame Mais","Jorge & Mateus",1005233,https://open.spotify.com/track/4iavXH4dDUMA8yAabnUhSI
103,telepatía,"Kali Uchis",997185,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
104,"Rebola Lentinho","Mc Kaio",969446,https://open.spotify.com/track/3bcJIkPhkmoiF31lcHZ96t
105,Cangote,"Zé Vaqueiro",968111,https://open.spotify.com/track/4sNVJ7S1hwZycKkCZY9gVx
106,"Falei pra Tu","Diego & Arnaldo",961579,https://open.spotify.com/track/45YzwZ9K4HzruaHwhsQbhW
107,"Uma Cavala Mesmo","MC Meno K",961101,https://open.spotify.com/track/1bK6UaFcArJvIaMeKPTFSm
108,"Acabou a Água (feat. Mc Ygor Yanks)","MC 3L",956332,https://open.spotify.com/track/7jFEykLSATTBHLCJXikHmD
109,"Não Nasceu pra Namorar","MC Zaquin",948792,https://open.spotify.com/track/6pQKUKBpwr6GhfhcFFFozo
110,"Coração de Isca","Bruno & Marrone",945761,https://open.spotify.com/track/2Nlf97QqqcZ2x9Qb4h1Qt2
111,"Nem Doeu - Ao Vivo","Matheus & Kauan",944173,https://open.spotify.com/track/260n4ECk9j4IEvTAVBYojl
112,"Senta com Amor","MC Kevinho",941876,https://open.spotify.com/track/1kjMT9xY7fsPCbOY9glt96
113,Adorei,"Grupo Menos É Mais",940469,https://open.spotify.com/track/1jweGFaVZxEVrOHKsLpPY4
114,Letícia,"Zé Vaqueiro",938297,https://open.spotify.com/track/1Qzse4pBfaUXY6wWOqYoRH
115,"Desejando Eu (Ao Vivo)","Murilo Huff",924386,https://open.spotify.com/track/3056x1XkmICnQmji68rrft
116,"Localiza Aí BB","Vitor e Luan",922835,https://open.spotify.com/track/6fe5D0ivKnpXFMAnoSRjah
117,"Volume 3","Douglas & Vinicius",917069,https://open.spotify.com/track/5gIVPysvKFh2gtwsicafnN
118,Xerecard,"Jeff Costa",916371,https://open.spotify.com/track/1O74aTse7W5hd2rAvnEVaW
119,"Esses Vícios","Zé Neto & Cristiano",913883,https://open.spotify.com/track/2InUVOBY515umeuwdQtsQ4
120,"GIRL LIKE ME","Black Eyed Peas",910842,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
121,"Ela Aperta a Minha Mente","Xand Avião",910453,https://open.spotify.com/track/1T3hcBQRwacjWLuJJFt8co
122,"Vou Falar Que Não Quero - Remix","DJ Lucas Beat",904346,https://open.spotify.com/track/0YluTOlBctnpHPABgFSXEw
123,Up,"Cardi B",903893,https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi
124,"Corte Americano","Filipe Ret",902990,https://open.spotify.com/track/68qqVn5kHBv4zc45SDGLnh
125,Deprê,"Marília Mendonça",900471,https://open.spotify.com/track/2BRGOqLBHFJclDM6PB2dnd
126,"É Só Botada","MC Levin",897820,https://open.spotify.com/track/07c9lzwx1IIm101PnB4BZu
127,"Volta Marcada","Juan Marcus & Vinícius",894778,https://open.spotify.com/track/0V0k5MpqZ55XwJRTQq2GbM
128,"De Menina pra Mulher - Ao Vivo","Gusttavo Lima",893996,https://open.spotify.com/track/7snoDTJeoJ2oVMhf7eoF3t
129,"Rainha da Favela",LUDMILLA,888706,https://open.spotify.com/track/3vu864xi5Xis9VfOsJpmXu
130,"Pode Sumir","Luíza & Maurílio",884826,https://open.spotify.com/track/7CDdyDigw7e3zFr3k7uKMY
131,"Deixa Eu Falar pra Você","Josué Bom de Faixa",855682,https://open.spotify.com/track/0f1xsopmPwjGv5lJooglnD
132,"Figurinha - Ao Vivo","Douglas & Vinicius",842518,https://open.spotify.com/track/187Pge0WmJNoS73kaIORSE
133,"Pingo de Dó - Ao Vivo","Hugo & Guilherme",837801,https://open.spotify.com/track/1a17gIb57XhPj2CMbqYABw
134,"Tudo Em Paz","Jorge & Mateus",836117,https://open.spotify.com/track/0LjcDhacvjZN5QyCqM2UTy
135,"O Carpinteiro (Conto de Fadas)",NATTAN,835940,https://open.spotify.com/track/084XFobv6FZRHHw6mEYJdU
136,"Coração Gelado 2","DJ BOY",835883,https://open.spotify.com/track/770dThFIyI1l6ovcxxeUW2
137,"Poesia Acústica #9: Melhor Forma","Pineapple StormTv",829561,https://open.spotify.com/track/2fmeSswdyVq4wcqhY41UHk
138,"Despedida De Casal","Gustavo Mioto",829164,https://open.spotify.com/track/0V4ZIBLOxq85pFQATKtItp
139,"Só Tapão Nervoso Vs Toma Catucada Violenta","DJ DN",827656,https://open.spotify.com/track/2BEGTomoM88uGMOzRmZirl
140,Arcade,"Duncan Laurence",827203,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
141,"Não Nego Um Vamo","Hugo & Vitor",826108,https://open.spotify.com/track/0jUVjA4goewfigd4lb6Br8
142,Nêga,"Tarcísio do Acordeon",825364,https://open.spotify.com/track/3S2iI46NmKyZsoxs2NByIP
143,"Meu Mel","Zé Vaqueiro",824739,https://open.spotify.com/track/1w5GF97jRe8bnNKcBPYPyf
144,777-666,Matuê,820993,https://open.spotify.com/track/3sGcETRMuAgcPgjDpIkgMn
145,"Só Tem Eu","Zé Felipe",816904,https://open.spotify.com/track/1X0MaGErD8rcspqQs9s2m0
146,"Paradise (feat. Dermot Kennedy)",MEDUZA,816752,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
147,Streets,"Doja Cat",813525,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
148,"Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix","Maverick Sabre",801824,https://open.spotify.com/track/5PNvgiKSwMdjBsDsgFCFLX
149,"Me Gusta (with Cardi B & Myke Towers)",Anitta,790893,https://open.spotify.com/track/7e1VoRlNumuEkXlITMHKLE
150,"Namorando Com Saudade","Jorge & Mateus",786280,https://open.spotify.com/track/6m84TzSTM5nbwZxIxkYHz6
151,"Amor ou o Litrão","Petter Ferraz",784918,https://open.spotify.com/track/7qmnP8Woc47dLSrMD5MxL1
152,"Comigo - Ao Vivo","Israel & Rodolffo",774723,https://open.spotify.com/track/5d1gclipGCveqFzEKozszI
153,"Rosa Embriagada","Marília Mendonça",768918,https://open.spotify.com/track/3m5R3oBKpfaf2KKJYqBvEF
154,"Someone You Loved","Lewis Capaldi",763918,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
155,"Sofa, Breja e Netflix","Mac Júlia",755126,https://open.spotify.com/track/6eIZaT9qNz9lVrhWbJOWls
156,"Quero Você do Jeito Que Quiser","Marília Mendonça",754976,https://open.spotify.com/track/64I6t2tuUGnIlaDIzHJ6YI
157,"Prisoner (feat. Dua Lipa)","Miley Cyrus",744861,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
158,"Roses - Imanbek Remix","SAINt JHN",731405,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
159,Storiezin,"Raí Saia Rodada",730680,https://open.spotify.com/track/1h6a1gcgHa4hg09xEmue3V
160,"Manda Áudio","Di Propósito",727915,https://open.spotify.com/track/0in6Rc29qdyOkhKyYw4A84
161,"Tô Preocupada (Calma Amiga) (feat. Anitta)",Rebecca,721848,https://open.spotify.com/track/70jrNdP6R9AKHazjaurG3Z
162,"Mais Um","Felipe Araújo",721189,https://open.spotify.com/track/0lp3u9nJusd5l8aKPAWELl
163,"Seu Beijo Joga Sujo","Avine Vinny",720326,https://open.spotify.com/track/2enk2whIgJyoe0O9HRQZJV
164,"Goosebumps - Remix","Travis Scott",720201,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
165,"Faz a Pose","MC Teteu",717434,https://open.spotify.com/track/1sTVKLLFDfAfowsG4bRBN4
166,"Meia Noite","Zé Vaqueiro",707492,https://open.spotify.com/track/27U7PBEwkbOuVcyXusOvvv
167,Hackearam-Me,Tierry,707354,https://open.spotify.com/track/6yxLcncvmcQ39FyGGTq2DP
168,"Máquina do Tempo",Matuê,705946,https://open.spotify.com/track/5oI9blwsXC8AkTWw6wASY8
169,Dynamite,BTS,703032,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
170,"Liberdade Provisória - Ao Vivo","Henrique & Juliano",697400,https://open.spotify.com/track/4Y0gR2tYML083T6b2vhJrn
171,"Oh Juliana",Niack,696678,https://open.spotify.com/track/4xWzZmX4K1yyrdtRfbUvjt
172,"menina solta","GIULIA BE",676338,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
173,"Meu Abrigo",Melim,676274,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
174,"Localiza Aí Bebê - Ao Vivo","João Bosco e Gabriel",675850,https://open.spotify.com/track/7sCdzif8vD8XN1jgdYFL1q
175,"Cuidado Que Eu Te Supero","Yasmin Santos",674085,https://open.spotify.com/track/5J4tK2FbXQEeC0AsfFgwpz
176,"Vogais e Consoantes","Jorge & Mateus",670568,https://open.spotify.com/track/49jRc9uNmUiJmyrd7bc7rV
177,"Mood (feat. iann dior)",24kGoldn,666298,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
178,"S de Saudade","Luíza & Maurílio",660949,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL
179,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",657729,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
180,"Head & Heart (feat. MNEK)","Joel Corry",655186,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
181,"Deus Me Proteja","Chico César",654958,https://open.spotify.com/track/4Ijct6HkKsC9HQVgcnMe7C
182,"Deixa (feat. Ana Gabriela)",Lagum,651696,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
183,"Apaga Luz, Apaga Tudo - Challenge","DJ TN Beat",651065,https://open.spotify.com/track/0v192IDdClYsae1YWxhTO9
184,"Viva Voz - Ao Vivo","Lauana Prado",650535,https://open.spotify.com/track/1jomN1tLiPE5eGd9siFJYE
185,"Poesia Acústica 10: Recomeçar","Pineapple StormTv",644581,https://open.spotify.com/track/4pwFy4YPNGMxK2P2FfQfvt
186,"WAP (feat. Megan Thee Stallion)","Cardi B",643047,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
187,"Love Again (feat. Alida)",Alok,642283,https://open.spotify.com/track/63bWXWGcWnRQvdS8bJWdkB
188,"Quase uma Semana",BIN,640532,https://open.spotify.com/track/4a5YIaK7qFu6T63GeYx1Ih
189,"Um Beijo pro Meu Ex - Ao Vivo em Uberlândia","Solange Almeida",639820,https://open.spotify.com/track/6hVFhSVy927LMQ2q2CegCl
190,"Não Vai Embora",Dilsinho,639715,https://open.spotify.com/track/28atBekPVlTdnU4M9Z7udd
191,"Namora Eu Aí","Jorge & Mateus",638371,https://open.spotify.com/track/7cMztRE7oWfQSRN569IY7K
192,"Save Your Tears","The Weeknd",636256,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
193,"Cabelinho na Regua","MC Cego Abusado",634992,https://open.spotify.com/track/7cmwzU8jmurYtLYncS0bPQ
194,"Marília Mendonça",BIN,623973,https://open.spotify.com/track/73uParILjIm5rcP0C2bpMF
195,"A Casa É Sua","Casa Worship",623007,https://open.spotify.com/track/3h3fui1QXImL2zRcs9v2Lc
196,"Barzinho Aleatório - Ao Vivo","Zé Neto & Cristiano",619145,https://open.spotify.com/track/4KLvGldnzUZU4xdELyWBom
197,"Short Jeans - Ao Vivo","Hugo Henrique",618983,https://open.spotify.com/track/78G6jgpMdzSEiBPkBLWi9S
198,"Linda Bela - Ao Vivo","Elias Monkbel",618378,https://open.spotify.com/track/354mVxDquP5bQK7rUz6Omy
199,"Talking to the Moon","Bruno Mars",605588,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU
200,"Poesia Acústica #6: Era uma Vez","Pineapple StormTv",601353,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr
