,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
18,"FALA MAL DE MIM","PEDRO SAMPAIO",3091265,https://open.spotify.com/track/5glMxRMRHGBRj6bydBjoPM
19,"Esquema Preferido (feat. Tarcísio do Acordeon)","DJ Ivis",3083626,https://open.spotify.com/track/0e6NlGJxYlHvAN8SKxad7N
20,"É Problema","Matheus & Kauan",2892270,https://open.spotify.com/track/5gTgQBtNP08fUijxpEgmzF
21,"Coração Na Cama - Ao Vivo","Hugo & Guilherme",2851995,https://open.spotify.com/track/7vCvUJyjMxRkPeo19nxmuk
22,"MONTERO (Call Me By Your Name)","Lil Nas X",2796116,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
23,"Volta Comigo BB","Zé Vaqueiro",2783982,https://open.spotify.com/track/1h4u5t0EJZki8ieNGwwFXc
24,"Girl From Rio",Anitta,2781805,https://open.spotify.com/track/2plRom0urixt6BE8t7kOhQ
25,"Deixa de Onda (Porra Nenhuma)",DENNIS,2750385,https://open.spotify.com/track/0DlHQxrVijRqVUfuS6PKaY
26,"Foi Pá Pum","Simone & Simaria",2693146,https://open.spotify.com/track/5uztIMqjl5FTZSYDlOBJjV
27,Passatempo,"Wesley Safadão",2671835,https://open.spotify.com/track/3ODFNdnvb3EwcXk6DI6tGA
28,"Troca de Calçada","Marília Mendonça",2662021,https://open.spotify.com/track/4AAIAVjSyiq1N7SXKkwXZe
29,"Lance Individual","Jorge & Mateus",2631003,https://open.spotify.com/track/000RW47rhEkSqjgTrZx7YX
30,Acaso,"Vitor Fernandes",2618915,https://open.spotify.com/track/4Ls13Ag4SWnniiX4QLRltL
31,"Último Beijo","Bruno & Marrone",2506062,https://open.spotify.com/track/2pBEAodCImE4LgbKAG4bfz
32,"Espirra o Lança","Dj Serpinha",2457604,https://open.spotify.com/track/5H25WPPytKQcMfIPu0oEBO
33,"Alô Ambev (Segue Sua Vida) - Ao Vivo","Zé Neto & Cristiano",2452609,https://open.spotify.com/track/5m5aY6S9ttfIG157xli2Rs
34,"good 4 u","Olivia Rodrigo",2418799,https://open.spotify.com/track/6PERP62TejQjgHu81OHxgM
35,"Ela é Espetacular (Mulher Kama Sutra 2)","Mc Livinho",2415628,https://open.spotify.com/track/0x0V1IID2Sj902k6LzuWds
36,"Vou falar que não quero","Vitor Fernandes",2386483,https://open.spotify.com/track/6AMTUbWihFZOwOeHxZN2Ge
37,ATENÇÃO,"PEDRO SAMPAIO",2306577,https://open.spotify.com/track/5AhnPqydkYbZAp4NkyJ7ED
38,Troca,"Jorge & Mateus",2283031,https://open.spotify.com/track/6HV630GY0GT3RN2efFRmbP
39,"Ô Moça","MC Zaquin",2217337,https://open.spotify.com/track/1mQOFRDoqI34LdN79PE0vH
40,M4,Teto,2191890,https://open.spotify.com/track/07AQkmp456NpEnT8HR7WLy
41,"Meia Noite (Você tem meu Whatsapp)","Tarcísio do Acordeon",2094016,https://open.spotify.com/track/6sPBi0qLI6KM3yXX56NxsA
42,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",2089466,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
43,"Esqueceu Foi Porra","Eric Land",2031133,https://open.spotify.com/track/2xlw13Ns5yz9XZGtfnpPN9
44,"Ele Não Tem","Jonas Esticado",2011800,https://open.spotify.com/track/1JHvLQWHUoYuapwQikeDuD
45,"Amor da Despedida","Os Barões Da Pisadinha",1963263,https://open.spotify.com/track/0WlmiIK5qFQ4dAB4mCA4sI
46,Mds,Kawe,1926848,https://open.spotify.com/track/0QglpM23kl9ldvVdoYNZwF
47,Sigilo,"Guilherme & Benuto",1901328,https://open.spotify.com/track/6vnKRiOjUjYT59xl4awHTx
48,"Fala Comigo - Ao Vivo","Gusttavo Lima",1860783,https://open.spotify.com/track/56F3ngwk3a42aLY0o5QgBF
49,"Freio da Blazer",L7NNON,1828981,https://open.spotify.com/track/6m187iACTSAZDYMaV0klqj
50,"Cadê o Amor","Zé Vaqueiro",1826125,https://open.spotify.com/track/1EHFiKkrppC5kXImn8LFBr
51,Saturno,BIN,1726268,https://open.spotify.com/track/68cPbG7hJnwDW9nPX1uQcX
52,"Ama Sofre Chora","Pabllo Vittar",1620779,https://open.spotify.com/track/1iBMex2uCm0T0y70zsJklT
53,"MODO TURBO","Luísa Sonza",1597730,https://open.spotify.com/track/0YqTL3nSL36OFdHwHoqCag
54,"Pulei na Piscina - Ao Vivo","Guilherme & Benuto",1560076,https://open.spotify.com/track/1uA7fD01YlQr1Rm0oyNB4H
55,"Leave The Door Open","Bruno Mars",1531386,https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh
56,"Preta do Cabelo Cacheado","Mc Don Juan",1515081,https://open.spotify.com/track/0Ve3XWcrsgy90xo0UL2syx
57,"deja vu","Olivia Rodrigo",1476353,https://open.spotify.com/track/61KpQadow081I2AsbeLcsb
58,"Tudo Indica (feat. Jorge & Mateus) - Ao Vivo","Marcos & Belutti",1416934,https://open.spotify.com/track/0eoMMLrWtXbLk64baeESkc
59,"Levitating (feat. DaBaby)","Dua Lipa",1403712,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
60,"Watermelon Sugar","Harry Styles",1372402,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
61,"Investe Em Mim","Jonas Esticado",1370844,https://open.spotify.com/track/15k1TDabqSEmyXOwMq9RM7
62,"Pingo de Dó - Ao Vivo","Hugo & Guilherme",1347327,https://open.spotify.com/track/1a17gIb57XhPj2CMbqYABw
63,"Save Your Tears (with Ariana Grande) (Remix)","The Weeknd",1286979,https://open.spotify.com/track/37BZB0z9T8Xu7U3e65qxFy
64,"Na Ponta do Pé - Brega Funk","Nadson O Ferinha",1285713,https://open.spotify.com/track/4VBhrKEJ9nWzaiyhM5L9ic
65,"Blinding Lights","The Weeknd",1284171,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
66,"Amarelo, azul e branco",ANAVITÓRIA,1280752,https://open.spotify.com/track/2LOIoeI16A8jjKubPKoCSa
67,"Recairei - Ao Vivo","Os Barões Da Pisadinha",1274273,https://open.spotify.com/track/2JTir3y1VuJQmexiTCMcTP
68,"Eu Tenho Medo","Zé Vaqueiro",1258741,https://open.spotify.com/track/7yjduLSgPntFlq79Cuzrfz
69,"Cai de vagarinho até embaixo","Mc Rennan",1235965,https://open.spotify.com/track/2p04GXqx4j9sggMTFJpEBa
70,Privilégio,"MC Luan da BS",1233621,https://open.spotify.com/track/2ASs0n7ukfyxAxDtdir4vF
71,"Maçã Verde","MC Hariel",1227187,https://open.spotify.com/track/7lJoRyuNJtuiqTcKtuMuIR
72,"Trajado de Glock Ela Joga na Cara","Tz da Coronel",1204818,https://open.spotify.com/track/2dcYBsq0wTqkJIlfNMGfrR
73,"Uma Ex (Ao Vivo)","Murilo Huff",1195889,https://open.spotify.com/track/7xi4XR5EIOU6OHdIydLMjT
74,"Alive (It Feels Like)",Alok,1170060,https://open.spotify.com/track/4fB85IhVASxXMWgoke5WVJ
75,"Desbloqueado - Ao Vivo","Diego & Victor Hugo",1162748,https://open.spotify.com/track/66HWIQEq6xO0IZ47AHrybG
76,"Basta Você Me Ligar - Ao Vivo","Os Barões Da Pisadinha",1160600,https://open.spotify.com/track/3rRin3LyLY92kpEbkCgwf4
77,"drivers license","Olivia Rodrigo",1156821,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
78,"Localiza Aí BB","Vitor e Luan",1155826,https://open.spotify.com/track/6fe5D0ivKnpXFMAnoSRjah
79,"Astronaut In The Ocean","Masked Wolf",1151705,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
80,"Mtg - Vem Sentando Vem (feat. Dj Nbeat) - Remix","MC 2jhow",1147887,https://open.spotify.com/track/2Xgc216OMnc9PyUalpaSPc
81,"Amor e Fé - Acústico","Hungria Hip Hop",1140016,https://open.spotify.com/track/5ra6CI0pEzqjxPEZeBz0d7
82,"Heartbreak Anniversary",Giveon,1134631,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp
83,"Kiss Me More (feat. SZA)","Doja Cat",1127890,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK
84,"The Business",Tiësto,1127553,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
85,"Hold On","Justin Bieber",1094444,https://open.spotify.com/track/1nahzW3kfMuwReTka28tH5
86,"Don't Say Goodbye (feat. Tove Lo)",Alok,1065347,https://open.spotify.com/track/0GTPmh5G40joBg93vcSQNq
87,"Esquema Preferido - Ao Vivo","Os Barões Da Pisadinha",1058590,https://open.spotify.com/track/35qOGx1CWvCkQFOv4BkVIV
88,"Sogra - Ao Vivo",Dilsinho,1056803,https://open.spotify.com/track/4zsiMjB0794HztyqUkD3Zi
89,"Cidade Inteira","Eric Land",1054127,https://open.spotify.com/track/7J3QMuDCSv56jRSiD9jFBF
90,"Volta por Baixo - Ao Vivo","Henrique & Juliano",1045586,https://open.spotify.com/track/6juD9PQwAPvuXYIAE2gjhO
91,"Bloqueia Eu - Remix","DJ Lucas Beat",1045298,https://open.spotify.com/track/0VxVv5IKWXj5o6FVO7zKXN
92,"Espetinho - Ao Vivo","Gusttavo Lima",1037471,https://open.spotify.com/track/52yvnBV90B2ZUC5b25cFer
93,"Cavalo de Tróia","Mc Kevin",1036649,https://open.spotify.com/track/7uXQAiHezf6VR7txWkS86Q
94,"Don't Start Now","Dua Lipa",1021919,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
95,"Não Nasceu pra Namorar","MC Zaquin",1018621,https://open.spotify.com/track/6pQKUKBpwr6GhfhcFFFozo
96,Paypal,Teto,1006901,https://open.spotify.com/track/6x1FttETfbRLerumlTn0ZH
97,"Your Power","Billie Eilish",996450,https://open.spotify.com/track/5qNh5WtzMbfpSj2jLlBkoD
98,"Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo","Grupo Menos É Mais",994245,https://open.spotify.com/track/5r9CZJMoMmxio2AnJdxuDS
99,"Anota Placa","Tz da Coronel",990103,https://open.spotify.com/track/3QUriWUE8WnWLpWxHA52k4
100,"Ilusão (Cracolândia)","MC Hariel",987773,https://open.spotify.com/track/6WXglvTFRmjlHHhgjYMNif
101,"Tá Rocheda","Os Barões Da Pisadinha",986781,https://open.spotify.com/track/3dPvQLKl42dMYWV4LWRTLK
102,"Alô Ex-Amor - Ao Vivo","João Bosco e Gabriel",985510,https://open.spotify.com/track/2QCwoYDn4DRfjs4NhW2KpO
103,"Vou Falar Que Não Quero - Remix","DJ Lucas Beat",980660,https://open.spotify.com/track/0YluTOlBctnpHPABgFSXEw
104,"Briga Feia - Ao Vivo","Henrique & Juliano",977147,https://open.spotify.com/track/3Xuo5utyzk86BwlUHdTR2O
105,"Corte Americano","Filipe Ret",970781,https://open.spotify.com/track/68qqVn5kHBv4zc45SDGLnh
106,"Tipo Gringa","DJ Matt D",944940,https://open.spotify.com/track/3oxk3UVbKJiPcPokw9h64D
107,"Não Te Quero",NATTAN,937151,https://open.spotify.com/track/3cVF2ot6YuCD0RQY302gNz
108,"F* F* M*","Filipe Ret",937136,https://open.spotify.com/track/0cHflpV8SSGbE0NKaasEfT
109,"Deixa Eu Falar pra Você","Josué Bom de Faixa",926098,https://open.spotify.com/track/0f1xsopmPwjGv5lJooglnD
110,positions,"Ariana Grande",921593,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
111,"Senta com Amor","MC Kevinho",921371,https://open.spotify.com/track/1kjMT9xY7fsPCbOY9glt96
112,"AK47 É o Porte do Homem","MC Torugo",913391,https://open.spotify.com/track/5HdghQzJVbvkZuMyvj2k34
113,"Coração de Isca","Bruno & Marrone",907298,https://open.spotify.com/track/2Nlf97QqqcZ2x9Qb4h1Qt2
114,Runaway,AURORA,897460,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6
115,"Me Ame Mais","Jorge & Mateus",896554,https://open.spotify.com/track/4iavXH4dDUMA8yAabnUhSI
116,"Nem Doeu - Ao Vivo","Matheus & Kauan",896114,https://open.spotify.com/track/260n4ECk9j4IEvTAVBYojl
117,"Ei Tudo Bem","MC Zaquin",894934,https://open.spotify.com/track/3yNHwvq8n95NJTBILYEciD
118,telepatía,"Kali Uchis",874462,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
119,"Esses Vícios","Zé Neto & Cristiano",868841,https://open.spotify.com/track/2InUVOBY515umeuwdQtsQ4
120,"Poesia Acústica #9: Melhor Forma","Pineapple StormTv",868600,https://open.spotify.com/track/2fmeSswdyVq4wcqhY41UHk
121,"Volta Marcada","Juan Marcus & Vinícius",856666,https://open.spotify.com/track/0V0k5MpqZ55XwJRTQq2GbM
122,Deprê,"Marília Mendonça",853564,https://open.spotify.com/track/2BRGOqLBHFJclDM6PB2dnd
123,Morena,NATTAN,846876,https://open.spotify.com/track/6zsEKAZZulmsl1Qlw5G3EX
124,"Despedida De Casal","Gustavo Mioto",844317,https://open.spotify.com/track/0V4ZIBLOxq85pFQATKtItp
125,"Pode Sumir","Luíza & Maurílio",840993,https://open.spotify.com/track/7CDdyDigw7e3zFr3k7uKMY
126,"Rainha da Favela",LUDMILLA,839542,https://open.spotify.com/track/3vu864xi5Xis9VfOsJpmXu
127,"De Menina pra Mulher - Ao Vivo","Gusttavo Lima",835500,https://open.spotify.com/track/7snoDTJeoJ2oVMhf7eoF3t
128,"Me Chama Mozão","Naiara Azevedo",828258,https://open.spotify.com/track/21jLgG2WsiIEuuzl0OupzN
129,"O Carpinteiro (Conto de Fadas)",NATTAN,824420,https://open.spotify.com/track/084XFobv6FZRHHw6mEYJdU
130,"GIRL LIKE ME","Black Eyed Peas",807665,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
131,"Ela Aperta a Minha Mente","Xand Avião",801667,https://open.spotify.com/track/1T3hcBQRwacjWLuJJFt8co
132,"Desejando Eu (Ao Vivo)","Murilo Huff",794431,https://open.spotify.com/track/3056x1XkmICnQmji68rrft
133,Lobo,Orochi,789863,https://open.spotify.com/track/4W7Y0EsaVPh87WKC1etOHA
134,"Figurinha - Ao Vivo","Douglas & Vinicius",784490,https://open.spotify.com/track/187Pge0WmJNoS73kaIORSE
135,"Rebola Lentinho","Mc Kaio",781502,https://open.spotify.com/track/3bcJIkPhkmoiF31lcHZ96t
136,Cangote,"Zé Vaqueiro",777079,https://open.spotify.com/track/4sNVJ7S1hwZycKkCZY9gVx
137,"Uma Cavala Mesmo","MC Meno K",774395,https://open.spotify.com/track/1bK6UaFcArJvIaMeKPTFSm
138,"Coração Gelado 2","DJ BOY",772539,https://open.spotify.com/track/770dThFIyI1l6ovcxxeUW2
139,Arcade,"Duncan Laurence",770962,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
140,"Comigo - Ao Vivo","Israel & Rodolffo",767496,https://open.spotify.com/track/5d1gclipGCveqFzEKozszI
141,"É Só Botada","MC Levin",766268,https://open.spotify.com/track/07c9lzwx1IIm101PnB4BZu
142,Streets,"Doja Cat",756436,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
143,"Sofa, Breja e Netflix","Mac Júlia",754036,https://open.spotify.com/track/6eIZaT9qNz9lVrhWbJOWls
144,"Someone You Loved","Lewis Capaldi",742313,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
145,Up,"Cardi B",740950,https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi
146,"Hit do Ano - O Peso da Luta","MC Hariel",740067,https://open.spotify.com/track/0dyr2vWp1BXPAGRepsCnJQ
147,"Nem On Nem Off",POCAH,736379,https://open.spotify.com/track/6bgZv4VkqjBIS2vawz3RsU
148,Letícia,"Zé Vaqueiro",734611,https://open.spotify.com/track/1Qzse4pBfaUXY6wWOqYoRH
149,777-666,Matuê,734191,https://open.spotify.com/track/3sGcETRMuAgcPgjDpIkgMn
150,Nêga,"Tarcísio do Acordeon",728654,https://open.spotify.com/track/3S2iI46NmKyZsoxs2NByIP
151,"Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix","Maverick Sabre",724897,https://open.spotify.com/track/5PNvgiKSwMdjBsDsgFCFLX
152,"Só Tem Eu","Zé Felipe",723285,https://open.spotify.com/track/1X0MaGErD8rcspqQs9s2m0
153,"Acabou a Água (feat. Mc Ygor Yanks)","MC 3L",720509,https://open.spotify.com/track/7jFEykLSATTBHLCJXikHmD
154,"Roses - Imanbek Remix","SAINt JHN",715915,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
155,"Paradise (feat. Dermot Kennedy)",MEDUZA,715707,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
156,Dilúvio,"Karol Conká",709144,https://open.spotify.com/track/2munsJnflycsB0jAPgDxaU
157,"Falei pra Tu","Diego & Arnaldo",706798,https://open.spotify.com/track/45YzwZ9K4HzruaHwhsQbhW
158,"Mais Um","Felipe Araújo",704782,https://open.spotify.com/track/0lp3u9nJusd5l8aKPAWELl
159,"Meu Mel","Zé Vaqueiro",701982,https://open.spotify.com/track/1w5GF97jRe8bnNKcBPYPyf
160,"Me Gusta (with Cardi B & Myke Towers)",Anitta,700443,https://open.spotify.com/track/7e1VoRlNumuEkXlITMHKLE
161,Storiezin,"Raí Saia Rodada",694993,https://open.spotify.com/track/1h6a1gcgHa4hg09xEmue3V
162,"Acertou na Mosca",Tierry,693092,https://open.spotify.com/track/3w4RBPBd4cBwcGvK26deQO
163,"Só Tapão Nervoso Vs Toma Catucada Violenta","DJ DN",691861,https://open.spotify.com/track/2BEGTomoM88uGMOzRmZirl
164,"Localiza Aí Bebê - Ao Vivo","João Bosco e Gabriel",686401,https://open.spotify.com/track/7sCdzif8vD8XN1jgdYFL1q
165,"Meu Abrigo",Melim,686259,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
166,"Máquina do Tempo",Matuê,678582,https://open.spotify.com/track/5oI9blwsXC8AkTWw6wASY8
167,"menina solta","GIULIA BE",677480,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
168,Xerecard,"Jeff Costa",676987,https://open.spotify.com/track/1O74aTse7W5hd2rAvnEVaW
169,"Quero Você do Jeito Que Quiser","Marília Mendonça",676565,https://open.spotify.com/track/64I6t2tuUGnIlaDIzHJ6YI
170,"Manda Áudio","Di Propósito",670153,https://open.spotify.com/track/0in6Rc29qdyOkhKyYw4A84
171,"Seu Beijo Joga Sujo","Avine Vinny",663494,https://open.spotify.com/track/2enk2whIgJyoe0O9HRQZJV
172,"Amor ou o Litrão","Petter Ferraz",661283,https://open.spotify.com/track/7qmnP8Woc47dLSrMD5MxL1
173,"Prisoner (feat. Dua Lipa)","Miley Cyrus",660922,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
174,Adorei,"Grupo Menos É Mais",660809,https://open.spotify.com/track/1jweGFaVZxEVrOHKsLpPY4
175,"Liberdade Provisória - Ao Vivo","Henrique & Juliano",659435,https://open.spotify.com/track/4Y0gR2tYML083T6b2vhJrn
176,"Goosebumps - Remix","Travis Scott",653520,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
177,"Deixa (feat. Ana Gabriela)",Lagum,652736,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
178,"Faz a Pose","MC Teteu",650020,https://open.spotify.com/track/1sTVKLLFDfAfowsG4bRBN4
179,"Tô Preocupada (Calma Amiga) (feat. Anitta)",Rebecca,649811,https://open.spotify.com/track/70jrNdP6R9AKHazjaurG3Z
180,"Os Menino da Pecuária","Léo & Raphael",643971,https://open.spotify.com/track/49QpcTWIP16YgGLmiPDvTI
181,"Deus Me Proteja","Chico César",639899,https://open.spotify.com/track/4Ijct6HkKsC9HQVgcnMe7C
182,"Não Nego Um Vamo","Hugo & Vitor",639830,https://open.spotify.com/track/0jUVjA4goewfigd4lb6Br8
183,Dynamite,BTS,635031,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
184,"Cuidado Que Eu Te Supero","Yasmin Santos",633628,https://open.spotify.com/track/5J4tK2FbXQEeC0AsfFgwpz
185,"Dick (feat. Doja Cat)",StarBoi3,633421,https://open.spotify.com/track/3nY8AqaMNNHHLYV4380ol0
186,"A Casa É Sua","Casa Worship",633057,https://open.spotify.com/track/3h3fui1QXImL2zRcs9v2Lc
187,"Tudo Em Paz","Jorge & Mateus",632018,https://open.spotify.com/track/0LjcDhacvjZN5QyCqM2UTy
188,"Head & Heart (feat. MNEK)","Joel Corry",631136,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
189,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",628355,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
190,"Mood (feat. iann dior)",24kGoldn,619317,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
191,"Namorando Com Saudade","Jorge & Mateus",617442,https://open.spotify.com/track/6m84TzSTM5nbwZxIxkYHz6
192,"S de Saudade","Luíza & Maurílio",617009,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL
193,"Quase uma Semana",BIN,616499,https://open.spotify.com/track/4a5YIaK7qFu6T63GeYx1Ih
194,"Poesia Acústica 10: Recomeçar","Pineapple StormTv",614609,https://open.spotify.com/track/4pwFy4YPNGMxK2P2FfQfvt
195,Bandida,"Pabllo Vittar",612201,https://open.spotify.com/track/2VFTgZwiAdrADSLrUNHWt9
196,"Oh Juliana",Niack,611458,https://open.spotify.com/track/4xWzZmX4K1yyrdtRfbUvjt
197,"Poesia Acústica #6: Era uma Vez","Pineapple StormTv",608478,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr
198,"Viva Voz - Ao Vivo","Lauana Prado",603258,https://open.spotify.com/track/1jomN1tLiPE5eGd9siFJYE
199,"WAP (feat. Megan Thee Stallion)","Cardi B",592562,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
200,Hackearam-Me,Tierry,591814,https://open.spotify.com/track/6yxLcncvmcQ39FyGGTq2DP
