,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
53,777-666,Matuê,1587740,https://open.spotify.com/track/3sGcETRMuAgcPgjDpIkgMn
54,"Litrão - Ao Vivo","Matheus & Kauan",1584356,https://open.spotify.com/track/4DngRKOpRPrkbzImUB0zgh
55,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",1578377,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
56,"Tudo Indica (feat. Jorge & Mateus) - Ao Vivo","Marcos & Belutti",1556365,https://open.spotify.com/track/0eoMMLrWtXbLk64baeESkc
57,"Meia Noite (Você tem meu Whatsapp)","Tarcísio do Acordeon",1551936,https://open.spotify.com/track/6CYMyZFlIc2huSOAHbmxnm
58,Deprê,"Marília Mendonça",1513213,https://open.spotify.com/track/2BRGOqLBHFJclDM6PB2dnd
59,"Facas - Ao Vivo","Diego & Victor Hugo",1508317,https://open.spotify.com/track/1ere9b9vDw2N3m9d4uiXxa
60,"É Problema","Matheus & Kauan",1487410,https://open.spotify.com/track/5gTgQBtNP08fUijxpEgmzF
61,"Despedida - Ao Vivo","Wesley Safadão",1484377,https://open.spotify.com/track/5LpLYzpV0HWKI2DlPmNywg
62,"Don't Start Now","Dua Lipa",1424765,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
63,"Ele Não Tem","Jonas Esticado",1409824,https://open.spotify.com/track/1JHvLQWHUoYuapwQikeDuD
64,"Século 21","Leo Santana",1383573,https://open.spotify.com/track/79Uf0vVa7HwWKSgdpTwtRm
65,"Foi Pá Pum","Simone & Simaria",1373590,https://open.spotify.com/track/6F7tttrdq7aUdxXVeo0nKp
66,"Deus é por nós","MC Marks",1368003,https://open.spotify.com/track/6jcGoHrqfRW6fI2I6xtwBQ
67,"se essa vida fosse um filme","GIULIA BE",1367362,https://open.spotify.com/track/0hDphSo7vI7gCjEPpD6gu0
68,"Eu Tenho Medo","Zé Vaqueiro",1355666,https://open.spotify.com/track/5TU6HG6Ltm7ZYr3r5dZjsA
69,"Seu Beijo Joga Sujo","Avine Vinny",1350991,https://open.spotify.com/track/2enk2whIgJyoe0O9HRQZJV
70,Bandida,"Pabllo Vittar",1343221,https://open.spotify.com/track/2VFTgZwiAdrADSLrUNHWt9
71,"Pode Sumir","Luíza & Maurílio",1337338,https://open.spotify.com/track/7CDdyDigw7e3zFr3k7uKMY
72,"Manda Áudio","Di Propósito",1316189,https://open.spotify.com/track/0in6Rc29qdyOkhKyYw4A84
73,"menina solta","GIULIA BE",1296927,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
74,"Café e Amor - Ao Vivo","Gusttavo Lima",1289435,https://open.spotify.com/track/7benotyTvLY2vUsDKtxbiA
75,"Segunda Taça - Ao Vivo","João Bosco & Vinicius",1276580,https://open.spotify.com/track/1WTJdd2atKxhUrbvUHjNDt
76,Hackearam-Me,Tierry,1275263,https://open.spotify.com/track/5NeBu4oKweDXIjhvYqtbLo
77,TOMA,"Luísa Sonza",1258185,https://open.spotify.com/track/7pDcS0EVMJR0YwjXmHcCRg
78,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",1253793,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5
79,"Libera Ela - Ao Vivo","Maiara & Maraisa",1221493,https://open.spotify.com/track/0SJtvFn4vqgJPscSbEPaql
80,"WAP (feat. Megan Thee Stallion)","Cardi B",1218580,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
81,"Esses Vícios","Zé Neto & Cristiano",1179817,https://open.spotify.com/track/2InUVOBY515umeuwdQtsQ4
82,"Homenagem aos Relíquias (feat. Menor MC, MC Vinny, MC Julio D.E R. & MC Leozinho ZS)","DJ Matt D",1175561,https://open.spotify.com/track/4vDC52DnSqAjec5Vh5yJEb
83,"Tudo Aconteceu","MC Du Black",1163600,https://open.spotify.com/track/67mqU3FeErlvWwsxnMfvQo
84,"Prisoner (feat. Dua Lipa)","Miley Cyrus",1131862,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
85,BRABA,"Luísa Sonza",1120579,https://open.spotify.com/track/2WlZuBDgLfT7Kc0admhFdg
86,"Set 2.0: Homenagem aos Relíquias","DJ Matt D",1118315,https://open.spotify.com/track/566AZpR4FJErkhS3CmuaWu
87,Talarica,"Rennan da Penha",1106636,https://open.spotify.com/track/01mKvmXQLhr3MEoiAEAcP2
88,"Deve ser horrível dormir sem mim","Manu Gavassi",1098845,https://open.spotify.com/track/6Q9NH5cNBY58nJkp5Jbs9j
89,"Coração Na Cama - Ao Vivo","Hugo & Guilherme",1098064,https://open.spotify.com/track/2nZj5YymF54qhAu7RneVP6
90,"Roses - Imanbek Remix","SAINt JHN",1092222,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
91,"Cheirosa - Ao Vivo","Jorge & Mateus",1086905,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
92,"Marília Mendonça",BIN,1071955,https://open.spotify.com/track/73uParILjIm5rcP0C2bpMF
93,"Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix","Maverick Sabre",1066405,https://open.spotify.com/track/5PNvgiKSwMdjBsDsgFCFLX
94,"É Só Botada","MC Levin",1057484,https://open.spotify.com/track/07c9lzwx1IIm101PnB4BZu
95,"Dance Monkey","Tones And I",1048584,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
96,"Pipa Voada (feat. Emicida)",Rashid,1043619,https://open.spotify.com/track/3oqC4Ta40ft6NnTJwcUTdi
97,Dynamite,BTS,1042349,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
98,"Don't Say Goodbye (feat. Tove Lo)",Alok,1020014,https://open.spotify.com/track/0GTPmh5G40joBg93vcSQNq
99,"Saudade Sua","Gusttavo Lima",1016015,https://open.spotify.com/track/6NM06xgqxQ0HU5lxbt2JHi
100,"Mood (feat. iann dior)",24kGoldn,1015376,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
101,"Tá Faltando Eu","Luan Estilizado",1004680,https://open.spotify.com/track/3gY2oyydautEwY7SsQeF4Q
102,"Mentira - Ao Vivo","Felipe Araújo",998140,https://open.spotify.com/track/3oe0vGmQxem3DcarYMuzu1
103,"Kenny G",Matuê,992111,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW
104,"Party On My Own (feat. FAULHABER)",Alok,991226,https://open.spotify.com/track/4c9Py6O1NeuYKbJ8Ok7mTl
105,"Elas Gostam de Gasolina - Ao Vivo","Anderson & Vei da Pisadinha",988062,https://open.spotify.com/track/3tkEf7vw4zDBFAQxY1vdcv
106,Flores,Vitão,974078,https://open.spotify.com/track/25gD4PQjxCLnwIY2n23aEl
107,Avançada,"MC Kevinho",953375,https://open.spotify.com/track/1fWITNjgwmKEonjikQUaa1
108,"Amor de Fim de Noite",Orochi,953121,https://open.spotify.com/track/1Nmcs8zk7LfcvHRgLtTM5J
109,"Tudo no Sigilo (Vytinho NG e Bianca)","Vytinho NG",945980,https://open.spotify.com/track/60wF0XnX7A0jVpDNA5v8vi
110,"Therefore I Am","Billie Eilish",940982,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
111,"É Sal",Matuê,937004,https://open.spotify.com/track/2c80HnIOPMmQQVQllQEWb5
112,"Supera - Ao Vivo","Marília Mendonça",935964,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz
113,"Faz a Pose","MC Teteu",918201,https://open.spotify.com/track/1sTVKLLFDfAfowsG4bRBN4
114,inesquecível,"GIULIA BE",916791,https://open.spotify.com/track/3bUDPTCStUeLcUgXgvepQh
115,"Meu Abrigo",Melim,915620,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
116,"Declaração pro Bar - Ao Vivo","Guilherme & Benuto",915242,https://open.spotify.com/track/48CAeajgzcGJaVUSsXd7h0
117,"Então Toma - Ao Vivo","Matheus & Kauan",909629,https://open.spotify.com/track/5yaXBGNko8lmFSOvKWo99j
118,"Cabeça Voando","Os Barões Da Pisadinha",908984,https://open.spotify.com/track/6wDzwmywQ2X8O0FN1IQGol
119,SENTADÃO,"PEDRO SAMPAIO",904155,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A
120,"Senta no Fazendeiro","Mc Jacaré",891940,https://open.spotify.com/track/1wsL4Lgoo27ETnLt6svbnT
121,Confidencial,"Wesley Safadão",891430,https://open.spotify.com/track/767WBxhrD8kRfJ4cYZQO9G
122,"Poesia Acústica #6: Era uma Vez","Pineapple StormTv",884667,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr
123,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",871682,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
124,"Senta Concentrada (feat. MC WS)","MC Mari",870779,https://open.spotify.com/track/62tcTmWpOcqFfZNWrheU1T
125,34+35,"Ariana Grande",866589,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
126,"Casa de Praia - Ao Vivo","Os Barões Da Pisadinha",865108,https://open.spotify.com/track/6Teco2qa7OBfa7mjaMYSbO
127,"Meia Noite","Zé Vaqueiro",856073,https://open.spotify.com/track/2ylAocQwOgzelMbW9KJL56
128,Separei,"MC WM",852318,https://open.spotify.com/track/16uUeKOV7m51Vlx9oUIEvE
129,"Uma Vida a Mais (Listen To Your Heart)","Marília Mendonça",845674,https://open.spotify.com/track/2hqRWWmbHT9CTc5a4a9NVe
130,"Eu vou tirar você do cabaré","Israell Muniz",842219,https://open.spotify.com/track/3yBOCItZQIjGV0PT5UJCeS
131,"Cuidado Que Eu Te Supero","Yasmin Santos",837901,https://open.spotify.com/track/5J4tK2FbXQEeC0AsfFgwpz
132,"Na Raba Toma Tapão",Niack,829338,https://open.spotify.com/track/0AGS6ZRgzobrazmCi6pYMe
133,Pupila,ANAVITÓRIA,818816,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk
134,"Someone You Loved","Lewis Capaldi",816491,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
135,"Te Prometo",DENNIS,813618,https://open.spotify.com/track/7Ac3BmqTQoLdAt7HtZyfgN
136,"Se Namorar Fosse Bom - Ao Vivo","Os Barões Da Pisadinha",811583,https://open.spotify.com/track/39d68jIHbCiFdXWI6jmALW
137,Cabaré,"Dj Guuga",808288,https://open.spotify.com/track/0N2cvvlyEw5NFc00E3FB0D
138,"Beijo das Galáxias","Eric Land",803554,https://open.spotify.com/track/4z1hlWTFVq9ftrcCxxvcwt
139,"Bebe e Vem Me Procurar","Raí Saia Rodada",799416,https://open.spotify.com/track/3tu0GkIZwwkmILoD4HemBq
140,"Deixa (feat. Ana Gabriela)",Lagum,798726,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
141,"Só Você","Leo Santana",780411,https://open.spotify.com/track/2cV8V9eV79HWJHD4jNQHqq
142,"Rave Na Praia","MC Teteu",772366,https://open.spotify.com/track/50YsV2XFugoMrqJK9Ttdly
143,"Break My Heart","Dua Lipa",772123,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
144,Hb20,Tierry,760606,https://open.spotify.com/track/4cjowWOdLUKomiRwhWpRXJ
145,"E Nós Tem um Charme Que É da Hora","Mc Dricka",755750,https://open.spotify.com/track/4koUrXFuoId1b6wrMF3laS
146,"Revoada do Tubarão","MC Ryan SP",755146,https://open.spotify.com/track/0C1cJj3ZNCS75sojrcMhZV
147,"Se Eu Fosse Você - Ao Vivo","Henrique & Juliano",753204,https://open.spotify.com/track/6qFTfWG7Hz3q9HxRpNVJo1
148,"Tudo que Eu Queria - Ao Vivo","Gusttavo Lima",751034,https://open.spotify.com/track/4VfG3ntsNSyNr7lPZZyvTE
149,"Nem Guindaste","MC JottaPê",745912,https://open.spotify.com/track/7BImEFQe28sPY5AbIN2kqs
150,"Sua Mãe Tá Nessa - Ao Vivo","Lauana Prado",744833,https://open.spotify.com/track/5gijVJHyC1E4kt2j5Q3DEb
151,"Vai Lá","Wesley Safadão",741460,https://open.spotify.com/track/1NFRjwcyR91yN0cLRm8263
152,"Piece Of Your Heart - Alok Remix",MEDUZA,741193,https://open.spotify.com/track/6iW38RGqdDGOofmz2HeXLW
153,Inamorável,"Luíza & Maurílio",738660,https://open.spotify.com/track/1uBsUw1g6w3xjpO9HYfAqi
154,"On & On",Alok,735561,https://open.spotify.com/track/7sYAS4CpbV90oSemgaEQat
155,"Você Nem É Tudo Isso","Marília Mendonça",735158,https://open.spotify.com/track/0zhnWntcmhChM7PXSWuNNq
156,"Ouvi Dizer",Melim,734673,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV
157,"Meu Lado da História",Nandx710,730199,https://open.spotify.com/track/08LiZsFrLkWYtd20jeqWLh
158,"Alive (It Feels Like)",Alok,728150,https://open.spotify.com/track/4fB85IhVASxXMWgoke5WVJ
159,Señorita,"Shawn Mendes",724342,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
160,"Um Pedido","Hungria Hip Hop",722219,https://open.spotify.com/track/3CgZi8DMUftJHK6WL2gKc1
161,"Tô Torcendo - Ao Vivo","Gusttavo Lima",721945,https://open.spotify.com/track/74mtYZvn0rZm4EKrQwmOoX
162,"Quase uma Semana",BIN,721158,https://open.spotify.com/track/4a5YIaK7qFu6T63GeYx1Ih
163,"Qual é a do amor (feat. Atitude 67) - Ao vivo","João Gustavo e Murilo",716676,https://open.spotify.com/track/3rfPuNpqMHQKXIPoEF5iFB
164,"Eu Feat. Você",Melim,710809,https://open.spotify.com/track/2PaOWQIEkSFkmONCv1Vgui
165,"Meu talismã",IZA,708132,https://open.spotify.com/track/5aayWOEE7u7bxZ3r7dwIrX
166,Wonder,"Shawn Mendes",692477,https://open.spotify.com/track/6ZuahEctZD6w75peme58hm
167,"Rain On Me (with Ariana Grande)","Lady Gaga",691498,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
168,"Lençol Dobrado","João Gustavo e Murilo",690114,https://open.spotify.com/track/72xB2J9ZeBl0Rzxq2XmzdY
169,"Com ou Sem Mim - Ao Vivo","Gustavo Mioto",689630,https://open.spotify.com/track/5L8ZEyIdZ2KE4Wf51SsuOF
170,"Lose Control",MEDUZA,684668,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
171,"Ta Apaixonado Babaca","Dj Guuga",681807,https://open.spotify.com/track/7N3BrHFlnZbOs8lPGPg1gg
172,"Fala Comigo Bebê - Ao Vivo","Os Barões Da Pisadinha",680245,https://open.spotify.com/track/1dHfCJMj1eJMFcKF7VzqR5
173,Morena,"MC Paulin da Capital",674818,https://open.spotify.com/track/2W0VenqvlMW4c65YsxT5zu
174,"Vira Homem","Marília Mendonça",670179,https://open.spotify.com/track/0GrEqRHf5FioT1hOB8PBxZ
175,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,667951,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
176,Shallow,"Lady Gaga",665843,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
177,Câncer,Xamã,664452,https://open.spotify.com/track/6iYAyebSxHeUboHRL0JBZJ
178,"Pra Você Guardei O Amor","Nando Reis",662962,https://open.spotify.com/track/1EQ8sBQ7Abv9DvNBzhXAcv
179,Believer,"Imagine Dragons",661036,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
180,"Os Mandrake Curte a Vida","MC Paulin da Capital",659803,https://open.spotify.com/track/5J1xChbEwiI3q371r7mDOg
181,"Tempo Perdido","Legião Urbana",656292,https://open.spotify.com/track/7MnT7msJZg3XBAS0OTfGrB
182,Cogulândia,Matuê,655634,https://open.spotify.com/track/5T6mY3sQbvVfLnertXdoST
183,"Life Goes On",BTS,653881,https://open.spotify.com/track/249gnXrbfmV8NG6jTEMSwD
184,"Pot-Pourri: Tempo de Aprender / Energia Surreal / Não Pedi Pra Me Apaixonar / Deixa Acontecer - Ao Vivo","Grupo Menos É Mais",652456,https://open.spotify.com/track/03PztApOdNGJ1Cn9kDKRNr
185,Girassol,"Priscilla Alcantara",648227,https://open.spotify.com/track/22rcaYTa2UgcLCbeO0NoNj
186,"Último Beijo","Bruno & Marrone",647344,https://open.spotify.com/track/2pBEAodCImE4LgbKAG4bfz
187,Reincidente,"Felipe Araújo",646812,https://open.spotify.com/track/3XG1frltSxibGuYLPucxl8
188,"Bebi Minha Bicicleta (Coração Falido) - Ao Vivo","Zé Neto & Cristiano",645024,https://open.spotify.com/track/7gFY0xf385HM4iF4t43tN3
189,"Amor de Rapariga","Raí Saia Rodada",642558,https://open.spotify.com/track/1FM9CNCjobC3LSNEEKuPkd
190,Privilégio,"MC Luan da BS",642243,https://open.spotify.com/track/2ASs0n7ukfyxAxDtdir4vF
191,"Adore You","Harry Styles",636606,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
192,"Tchau Brigado - Ao Vivo","Humberto & Ronaldo",636372,https://open.spotify.com/track/2TR917wkDeRvwTE5cSfZFf
193,"Sentimento Seu Nenhum","DJ Lucas Beat",636341,https://open.spotify.com/track/74mDE76hPSE74NkqqJk4Ke
194,"Call 911",Trunks,634482,https://open.spotify.com/track/023uwSNZjqRpulKkwOGYxn
195,"(não) era amor","GIULIA BE",630672,https://open.spotify.com/track/7DmZMqXYgQ1oI3z3bGUEbi
196,"Fatalmente / Separação / Temporal - Ao Vivo","Grupo Menos É Mais",628934,https://open.spotify.com/track/0mpqoslgBvHcnbNZhK8wBO
197,"Vergonha pra Midia","Salvador Da Rima",628370,https://open.spotify.com/track/5JsxHA8NttHWThpTCToK1J
198,Memories,"Maroon 5",627129,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
199,"death bed (coffee for your head)",Powfu,626701,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
200,Escorpião,Xamã,625973,https://open.spotify.com/track/4G02O6Qd846OFww8HHQamh
