,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
67,"Despedida - Ao Vivo","Wesley Safadão",1347225,https://open.spotify.com/track/5LpLYzpV0HWKI2DlPmNywg
68,"Pipa Voada (feat. Emicida)",Rashid,1347009,https://open.spotify.com/track/3oqC4Ta40ft6NnTJwcUTdi
69,"Cheirosa - Ao Vivo","Jorge & Mateus",1328872,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
70,"Marília Mendonça",BIN,1328176,https://open.spotify.com/track/73uParILjIm5rcP0C2bpMF
71,"Esses Vícios","Zé Neto & Cristiano",1318564,https://open.spotify.com/track/2InUVOBY515umeuwdQtsQ4
72,777-666,Matuê,1313186,https://open.spotify.com/track/3sGcETRMuAgcPgjDpIkgMn
73,"menina solta","GIULIA BE",1272970,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
74,"Deus é por nós","MC Marks",1233204,https://open.spotify.com/track/6jcGoHrqfRW6fI2I6xtwBQ
75,"Seu Beijo Joga Sujo","Avine Vinny",1225250,https://open.spotify.com/track/2enk2whIgJyoe0O9HRQZJV
76,"Don't Start Now","Dua Lipa",1221138,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
77,"Facas - Ao Vivo","Diego & Victor Hugo",1207837,https://open.spotify.com/track/1ere9b9vDw2N3m9d4uiXxa
78,"E Nós Tem um Charme Que É da Hora","Mc Dricka",1204250,https://open.spotify.com/track/4koUrXFuoId1b6wrMF3laS
79,"Eu Tenho Medo","Zé Vaqueiro",1167595,https://open.spotify.com/track/5TU6HG6Ltm7ZYr3r5dZjsA
80,"se essa vida fosse um filme","GIULIA BE",1164004,https://open.spotify.com/track/0hDphSo7vI7gCjEPpD6gu0
81,TOMA,"Luísa Sonza",1160253,https://open.spotify.com/track/7pDcS0EVMJR0YwjXmHcCRg
82,"Tô Torcendo - Ao Vivo","Gusttavo Lima",1149995,https://open.spotify.com/track/74mtYZvn0rZm4EKrQwmOoX
83,"Tudo Aconteceu","MC Du Black",1147814,https://open.spotify.com/track/67mqU3FeErlvWwsxnMfvQo
84,"Amor de Fim de Noite",Orochi,1140319,https://open.spotify.com/track/1Nmcs8zk7LfcvHRgLtTM5J
85,"Therefore I Am","Billie Eilish",1133212,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
86,"Mood (feat. iann dior)",24kGoldn,1119368,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
87,BRABA,"Luísa Sonza",1117954,https://open.spotify.com/track/2WlZuBDgLfT7Kc0admhFdg
88,"Set 2.0: Homenagem aos Relíquias","DJ Matt D",1098096,https://open.spotify.com/track/566AZpR4FJErkhS3CmuaWu
89,"Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix","Maverick Sabre",1093978,https://open.spotify.com/track/5PNvgiKSwMdjBsDsgFCFLX
90,"Fly To My Room",BTS,1081105,https://open.spotify.com/track/3QH8rQGNFX8VLbCgZ7uPTS
91,"Casa de Praia - Ao Vivo","Os Barões Da Pisadinha",1080058,https://open.spotify.com/track/6Teco2qa7OBfa7mjaMYSbO
92,"Don't Say Goodbye (feat. Tove Lo)",Alok,1070826,https://open.spotify.com/track/0GTPmh5G40joBg93vcSQNq
93,Hackearam-Me,Tierry,1067574,https://open.spotify.com/track/5NeBu4oKweDXIjhvYqtbLo
94,"Meu talismã",IZA,1053744,https://open.spotify.com/track/5aayWOEE7u7bxZ3r7dwIrX
95,"Deve ser horrível dormir sem mim","Manu Gavassi",1040688,https://open.spotify.com/track/6Q9NH5cNBY58nJkp5Jbs9j
96,"Saudade Sua","Gusttavo Lima",1040348,https://open.spotify.com/track/6NM06xgqxQ0HU5lxbt2JHi
97,Avançada,"MC Kevinho",1026439,https://open.spotify.com/track/1fWITNjgwmKEonjikQUaa1
98,"Blue & Grey",BTS,1023442,https://open.spotify.com/track/0n2moJpAEWHwaPYYjkzMDl
99,"Libera Ela - Ao Vivo","Maiara & Maraisa",1020662,https://open.spotify.com/track/0SJtvFn4vqgJPscSbEPaql
100,"Roses - Imanbek Remix","SAINt JHN",1018339,https://open.spotify.com/track/5f5tMrP3ZZbNtiLIHKOQLS
101,"Mentira - Ao Vivo","Felipe Araújo",1006021,https://open.spotify.com/track/3oe0vGmQxem3DcarYMuzu1
102,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",1000868,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
103,"Tudo no Sigilo (Vytinho NG e Bianca)","Vytinho NG",999861,https://open.spotify.com/track/60wF0XnX7A0jVpDNA5v8vi
104,Nêga,"Tarcísio do Acordeon",996637,https://open.spotify.com/track/3S2iI46NmKyZsoxs2NByIP
105,Confidencial,"Wesley Safadão",987123,https://open.spotify.com/track/767WBxhrD8kRfJ4cYZQO9G
106,Telepathy,BTS,980973,https://open.spotify.com/track/2FVpOsjT1iquZ3SpCjZ9Ne
107,"Tudo que Eu Queria - Ao Vivo","Gusttavo Lima",974850,https://open.spotify.com/track/4VfG3ntsNSyNr7lPZZyvTE
108,Flores,Vitão,969685,https://open.spotify.com/track/25gD4PQjxCLnwIY2n23aEl
109,"Então Toma - Ao Vivo","Matheus & Kauan",963912,https://open.spotify.com/track/5yaXBGNko8lmFSOvKWo99j
110,"Cabeça Voando","Os Barões Da Pisadinha",960600,https://open.spotify.com/track/6wDzwmywQ2X8O0FN1IQGol
111,"Declaração pro Bar - Ao Vivo","Guilherme & Benuto",939897,https://open.spotify.com/track/48CAeajgzcGJaVUSsXd7h0
112,"Só Você","Leo Santana",927141,https://open.spotify.com/track/2cV8V9eV79HWJHD4jNQHqq
113,Dis-ease,BTS,926778,https://open.spotify.com/track/54DmTIv86D3sYdiawjULQ0
114,inesquecível,"GIULIA BE",921492,https://open.spotify.com/track/3bUDPTCStUeLcUgXgvepQh
115,"É Só Botada","MC Levin",919154,https://open.spotify.com/track/07c9lzwx1IIm101PnB4BZu
116,"Cuidado Que Eu Te Supero","Yasmin Santos",917020,https://open.spotify.com/track/5J4tK2FbXQEeC0AsfFgwpz
117,"Meu Lado da História",Nandx710,916134,https://open.spotify.com/track/08LiZsFrLkWYtd20jeqWLh
118,"Supera - Ao Vivo","Marília Mendonça",915958,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz
119,"Senta Concentrada (feat. MC WS)","MC Mari",910986,https://open.spotify.com/track/62tcTmWpOcqFfZNWrheU1T
120,Stay,BTS,910847,https://open.spotify.com/track/3ndCsZfq8OVwwkz9mmZvUz
121,"Party On My Own (feat. FAULHABER)",Alok,909906,https://open.spotify.com/track/4c9Py6O1NeuYKbJ8Ok7mTl
122,"Te Prometo",DENNIS,907839,https://open.spotify.com/track/7Ac3BmqTQoLdAt7HtZyfgN
123,"Vira Homem","Marília Mendonça",907084,https://open.spotify.com/track/0GrEqRHf5FioT1hOB8PBxZ
124,"Dance Monkey","Tones And I",891510,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
125,"Ele Não Tem","Jonas Esticado",889181,https://open.spotify.com/track/1JHvLQWHUoYuapwQikeDuD
126,"Revoada do Tubarão","MC Ryan SP",877875,https://open.spotify.com/track/0C1cJj3ZNCS75sojrcMhZV
127,"Meu Abrigo",Melim,863960,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
128,"Uma Vida a Mais (Listen To Your Heart)","Marília Mendonça",861657,https://open.spotify.com/track/2hqRWWmbHT9CTc5a4a9NVe
129,Separei,"MC WM",853625,https://open.spotify.com/track/16uUeKOV7m51Vlx9oUIEvE
130,"Se Namorar Fosse Bom - Ao Vivo","Os Barões Da Pisadinha",845540,https://open.spotify.com/track/39d68jIHbCiFdXWI6jmALW
131,"Kenny G",Matuê,843181,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW
132,"Qual é a do amor (feat. Atitude 67) - Ao vivo","João Gustavo e Murilo",838027,https://open.spotify.com/track/3rfPuNpqMHQKXIPoEF5iFB
133,SENTADÃO,"PEDRO SAMPAIO",828717,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A
134,"Na Raba Toma Tapão",Niack,827800,https://open.spotify.com/track/0AGS6ZRgzobrazmCi6pYMe
135,"Bebe e Vem Me Procurar","Raí Saia Rodada",825849,https://open.spotify.com/track/3tu0GkIZwwkmILoD4HemBq
136,Pupila,ANAVITÓRIA,822148,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk
137,Cabaré,"Dj Guuga",812362,https://open.spotify.com/track/0N2cvvlyEw5NFc00E3FB0D
138,Escorpião,Xamã,812320,https://open.spotify.com/track/4G02O6Qd846OFww8HHQamh
139,"É Sal",Matuê,808558,https://open.spotify.com/track/2c80HnIOPMmQQVQllQEWb5
140,"Vai Lá","Wesley Safadão",804491,https://open.spotify.com/track/1NFRjwcyR91yN0cLRm8263
141,Hb20,Tierry,795472,https://open.spotify.com/track/4cjowWOdLUKomiRwhWpRXJ
142,"Someone You Loved","Lewis Capaldi",793860,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
143,"Sua Mãe Tá Nessa - Ao Vivo","Lauana Prado",792963,https://open.spotify.com/track/5gijVJHyC1E4kt2j5Q3DEb
144,"Você Nem É Tudo Isso","Marília Mendonça",779798,https://open.spotify.com/track/0zhnWntcmhChM7PXSWuNNq
145,Shallow,"Lady Gaga",778204,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
146,"Se Eu Fosse Você - Ao Vivo","Henrique & Juliano",775684,https://open.spotify.com/track/6qFTfWG7Hz3q9HxRpNVJo1
147,34+35,"Ariana Grande",774043,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
148,"Rave Na Praia","MC Teteu",770225,https://open.spotify.com/track/50YsV2XFugoMrqJK9Ttdly
149,"Faz a Pose","MC Teteu",762030,https://open.spotify.com/track/1sTVKLLFDfAfowsG4bRBN4
150,"Poesia Acústica #6: Era uma Vez","Pineapple StormTv",759791,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr
151,"Lonely (with benny blanco)","Justin Bieber",756972,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
152,"Domingando - Ao Vivo",Thiaguinho,753501,https://open.spotify.com/track/1DyuiZ9vg4VZUZjiPEJHoG
153,"Ta Apaixonado Babaca","Dj Guuga",751923,https://open.spotify.com/track/7N3BrHFlnZbOs8lPGPg1gg
154,"Deixa (feat. Ana Gabriela)",Lagum,751355,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
155,Perdição,L7NNON,743891,https://open.spotify.com/track/0xcdw2bWgJ4lrt3qZJrZ1o
156,"Piece Of Your Heart - Alok Remix",MEDUZA,742095,https://open.spotify.com/track/6iW38RGqdDGOofmz2HeXLW
157,"Relógio Parado (Ao Vivo)","Diego & Arnaldo",741971,https://open.spotify.com/track/5n8Y78Pl5q8lqS7sJP61qw
158,Morena,"MC Paulin da Capital",732439,https://open.spotify.com/track/2W0VenqvlMW4c65YsxT5zu
159,"Ouvi Dizer",Melim,729868,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV
160,"Fala Comigo Bebê - Ao Vivo","Os Barões Da Pisadinha",728921,https://open.spotify.com/track/1dHfCJMj1eJMFcKF7VzqR5
161,"Quase uma Semana",BIN,728863,https://open.spotify.com/track/4a5YIaK7qFu6T63GeYx1Ih
162,"On & On",Alok,724471,https://open.spotify.com/track/7sYAS4CpbV90oSemgaEQat
163,"Break My Heart","Dua Lipa",721837,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
164,"Eu Feat. Você",Melim,714930,https://open.spotify.com/track/2PaOWQIEkSFkmONCv1Vgui
165,Señorita,"Shawn Mendes",710511,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
166,Inamorável,"Luíza & Maurílio",708129,https://open.spotify.com/track/1erfWPemd1Vg5aQYQpW1Pm
167,"Tá Faltando Eu","Luan Estilizado",706877,https://open.spotify.com/track/3gY2oyydautEwY7SsQeF4Q
168,"Holy (feat. Chance The Rapper)","Justin Bieber",706003,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
169,Uau!,"Costa Gold",702837,https://open.spotify.com/track/5jo4ocTfihMYTsq1Z4ze9h
170,"Tempo de Aprender / Energia Surreal / Não Pedi Pra Me Apaixonar - Ao Vivo","Grupo Menos É Mais",694574,https://open.spotify.com/track/3COVZV6VRP4sdXiWTB1XTM
171,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,686106,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
172,"Um Pedido","Hungria Hip Hop",679159,https://open.spotify.com/track/3CgZi8DMUftJHK6WL2gKc1
173,"Midnight Sky","Miley Cyrus",675695,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
174,"Os Mandrake Curte a Vida","MC Paulin da Capital",671974,https://open.spotify.com/track/5J1xChbEwiI3q371r7mDOg
175,"Tchau Brigado - Ao Vivo","Humberto & Ronaldo",670248,https://open.spotify.com/track/2TR917wkDeRvwTE5cSfZFf
176,"Certo e Duvidoso (feat. Gaab) - Ao Vivo","Marcos & Belutti",669712,https://open.spotify.com/track/6TL6UYmqRVC5PuVQb0R1h5
177,pov,"Ariana Grande",667881,https://open.spotify.com/track/3UoULw70kMsiVXxW0L3A33
178,"Alive (It Feels Like)",Alok,665496,https://open.spotify.com/track/4fB85IhVASxXMWgoke5WVJ
179,Reincidente,"Felipe Araújo",665026,https://open.spotify.com/track/3XG1frltSxibGuYLPucxl8
180,"Senta no Fazendeiro","Mc Jacaré",663620,https://open.spotify.com/track/1wsL4Lgoo27ETnLt6svbnT
181,"Lose Control",MEDUZA,661133,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
182,"Despedida De Casal","Gustavo Mioto",657032,https://open.spotify.com/track/0V4ZIBLOxq85pFQATKtItp
183,"Levitating (feat. DaBaby)","Dua Lipa",655036,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
184,"Breaking Me",Topic,654930,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
185,"Sou Vitorioso","Mc Lele JP",652860,https://open.spotify.com/track/37hCsK2djczyRGWMjqzbxD
186,"Rain On Me (with Ariana Grande)","Lady Gaga",652428,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
187,"(não) era amor","GIULIA BE",651913,https://open.spotify.com/track/7DmZMqXYgQ1oI3z3bGUEbi
188,"O Matuto Se Apaixonou","Os Barões Da Pisadinha",650999,https://open.spotify.com/track/09KUam5nfzNEXSSV9zWiT9
189,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",649727,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
190,"3 Batidas - Ao Vivo","Guilherme & Benuto",648264,https://open.spotify.com/track/1uryupl9hqVZYurJwH4G9k
191,"Como Se Tá Maravilhosa","Mc Lipi",648154,https://open.spotify.com/track/0eLCuW89pb6I3BC0NMGHFW
192,"Lençol Dobrado","João Gustavo e Murilo",640542,https://open.spotify.com/track/72xB2J9ZeBl0Rzxq2XmzdY
193,Girassol,"Priscilla Alcantara",640118,https://open.spotify.com/track/22rcaYTa2UgcLCbeO0NoNj
194,Believer,"Imagine Dragons",636404,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
195,"Head & Heart (feat. MNEK)","Joel Corry",634197,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
196,Ménage,"MC JottaPê",632259,https://open.spotify.com/track/7LAqIzg7r71bmfGzviayG3
197,"Erro Antigo - Ao Vivo","Diego & Victor Hugo",630992,https://open.spotify.com/track/7qpXCkcr3Zj4LDvdiWryns
198,"Pisadinha - Ao Vivo","Diego & Victor Hugo",627822,https://open.spotify.com/track/36P6ptTyxOggYgR2aoZiAl
199,"Hoje É Rave","Bárbara Labres",625898,https://open.spotify.com/track/2CBpRE0A922XhWLSI8AT9O
200,"Tempo Perdido","Legião Urbana",623493,https://open.spotify.com/track/7MnT7msJZg3XBAS0OTfGrB
