,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
22,Ranking,"Jorge & Mateus",2468533,https://open.spotify.com/track/0RaIjuKU5hudMteEXwr4RS
23,"Café e Amor - Ao Vivo","Gusttavo Lima",2398097,https://open.spotify.com/track/7benotyTvLY2vUsDKtxbiA
24,"Poesia Acústica #9: Melhor Forma","Pineapple StormTv",2394988,https://open.spotify.com/track/2fmeSswdyVq4wcqhY41UHk
25,"Desce Pro Play (PA PA PA)","Mc Zaac",2239414,https://open.spotify.com/track/4zGtfOglDBfVUypabBwIjQ
26,"Melhor Eu Ir / Ligando os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo","Grupo Menos É Mais",2211425,https://open.spotify.com/track/2ptHQBO7TQhEkXOeK9ST59
27,"Desejando Eu (Ao Vivo)","Murilo Huff",2210157,https://open.spotify.com/track/3056x1XkmICnQmji68rrft
28,"Não Valeu","Wesley Safadão",2180507,https://open.spotify.com/track/1GWUiFYLYEapxYHnASyOud
29,"Amor e Fé - Acústico","Hungria Hip Hop",2177364,https://open.spotify.com/track/5ra6CI0pEzqjxPEZeBz0d7
30,"Máquina do Tempo",Matuê,2157288,https://open.spotify.com/track/5oI9blwsXC8AkTWw6wASY8
31,"Viva Voz - Ao Vivo","Lauana Prado",2120572,https://open.spotify.com/track/08Sd5vVcIH3uKeAiaJdoYj
32,"Litrão - Ao Vivo","Matheus & Kauan",2111102,https://open.spotify.com/track/4DngRKOpRPrkbzImUB0zgh
33,"Briga Feia - Ao Vivo","Henrique & Juliano",2101189,https://open.spotify.com/track/4j2bK4fnc2s6GyVmhJsJhk
34,"Tudo que Eu Queria - Ao Vivo","Gusttavo Lima",2100108,https://open.spotify.com/track/4VfG3ntsNSyNr7lPZZyvTE
35,"Watermelon Sugar","Harry Styles",2040950,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
36,"Pulei na Piscina - Ao Vivo","Guilherme & Benuto",2018484,https://open.spotify.com/track/1uA7fD01YlQr1Rm0oyNB4H
37,"S de Saudade","Luíza & Maurílio",1977812,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL
38,"WAP (feat. Megan Thee Stallion)","Cardi B",1966912,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
39,"se essa vida fosse um filme","GIULIA BE",1940076,https://open.spotify.com/track/0hDphSo7vI7gCjEPpD6gu0
40,"Deus é por nós","MC Marks",1890158,https://open.spotify.com/track/6jcGoHrqfRW6fI2I6xtwBQ
41,"Na Raba Toma Tapão",Niack,1879776,https://open.spotify.com/track/0AGS6ZRgzobrazmCi6pYMe
42,"Só Tem Eu","Zé Felipe",1818162,https://open.spotify.com/track/1X0MaGErD8rcspqQs9s2m0
43,TOMA,"Luísa Sonza",1798696,https://open.spotify.com/track/7pDcS0EVMJR0YwjXmHcCRg
44,"Liberdade Provisória - Ao Vivo","Henrique & Juliano",1781419,https://open.spotify.com/track/3Ghyp3X5Ua9ypHnBIgOObI
45,"Blinding Lights","The Weeknd",1717212,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
46,777-666,Matuê,1715989,https://open.spotify.com/track/3sGcETRMuAgcPgjDpIkgMn
47,"Graveto - Ao Vivo","Marília Mendonça",1692692,https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o
48,"Deve ser horrível dormir sem mim","Manu Gavassi",1691665,https://open.spotify.com/track/6Q9NH5cNBY58nJkp5Jbs9j
49,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",1670424,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5
50,"Tudo Indica (feat. Jorge & Mateus) - Ao Vivo","Marcos & Belutti",1643909,https://open.spotify.com/track/0eoMMLrWtXbLk64baeESkc
51,"Não Vai Embora",Dilsinho,1637479,https://open.spotify.com/track/28atBekPVlTdnU4M9Z7udd
52,"Romance Desapegado","Conde do Forró",1628031,https://open.spotify.com/track/54OqGd3dmug64db0ZtOtF4
53,"Despedida - Ao Vivo","Wesley Safadão",1620196,https://open.spotify.com/track/5LpLYzpV0HWKI2DlPmNywg
54,"Libera Ela - Ao Vivo","Maiara & Maraisa",1511428,https://open.spotify.com/track/0SJtvFn4vqgJPscSbEPaql
55,Flores,Vitão,1509978,https://open.spotify.com/track/25gD4PQjxCLnwIY2n23aEl
56,Talarica,"Rennan da Penha",1501074,https://open.spotify.com/track/01mKvmXQLhr3MEoiAEAcP2
57,"Tudo Aconteceu","MC Du Black",1481061,https://open.spotify.com/track/67mqU3FeErlvWwsxnMfvQo
58,"Homenagem aos Relíquias (feat. Menor MC, MC Vinny, MC Julio D.E R. & MC Leozinho ZS)","DJ Matt D",1473857,https://open.spotify.com/track/4vDC52DnSqAjec5Vh5yJEb
59,"Te Prometo",DENNIS,1441901,https://open.spotify.com/track/7Ac3BmqTQoLdAt7HtZyfgN
60,"Manda Áudio","Di Propósito",1424981,https://open.spotify.com/track/0in6Rc29qdyOkhKyYw4A84
61,"menina solta","GIULIA BE",1394567,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
62,"Segunda Taça - Ao Vivo","João Bosco & Vinicius",1378264,https://open.spotify.com/track/23zmMwD99ROi9yhxqMxWil
63,"Saudade Sua","Gusttavo Lima",1356236,https://open.spotify.com/track/6NM06xgqxQ0HU5lxbt2JHi
64,"Pipa Voada (feat. Emicida)",Rashid,1331538,https://open.spotify.com/track/3oqC4Ta40ft6NnTJwcUTdi
65,"Cheirosa - Ao Vivo","Jorge & Mateus",1309192,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
66,"Marília Mendonça",BIN,1295650,https://open.spotify.com/track/73uParILjIm5rcP0C2bpMF
67,"Pode Sumir","Luíza & Maurílio",1278312,https://open.spotify.com/track/5OzvtpasMB3aPWpfVr0PsA
68,BRABA,"Luísa Sonza",1271837,https://open.spotify.com/track/2WlZuBDgLfT7Kc0admhFdg
69,"Don't Start Now","Dua Lipa",1257739,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
70,"Tudo no Sigilo (Vytinho NG e Bianca)","Vytinho NG",1238764,https://open.spotify.com/track/60wF0XnX7A0jVpDNA5v8vi
71,"Roses - Imanbek Remix","SAINt JHN",1238466,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
72,Avançada,"MC Kevinho",1236987,https://open.spotify.com/track/1fWITNjgwmKEonjikQUaa1
73,"Declaração pro Bar - Ao Vivo","Guilherme & Benuto",1214670,https://open.spotify.com/track/48CAeajgzcGJaVUSsXd7h0
74,Dynamite,BTS,1213017,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
75,"Mood (feat. iann dior)",24kGoldn,1200398,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
76,"Casa de Praia - Ao Vivo","Os Barões Da Pisadinha",1197631,https://open.spotify.com/track/6Teco2qa7OBfa7mjaMYSbO
77,"Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix","Maverick Sabre",1174097,https://open.spotify.com/track/5PNvgiKSwMdjBsDsgFCFLX
78,"Só Você","Leo Santana",1156433,https://open.spotify.com/track/2cV8V9eV79HWJHD4jNQHqq
79,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",1152228,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
80,"Facas - Ao Vivo","Diego & Victor Hugo",1136903,https://open.spotify.com/track/1ere9b9vDw2N3m9d4uiXxa
81,"Século 21","Leo Santana",1128859,https://open.spotify.com/track/7jiGFTWeO3MmMN9dpHRjUZ
82,"Um Sabadão Desse Uma Lua Dessa","Mc Talibã",1106358,https://open.spotify.com/track/3KfyRuNdcCGsZb15sqrXDA
83,"3 Batidas - Ao Vivo","Guilherme & Benuto",1043525,https://open.spotify.com/track/1uryupl9hqVZYurJwH4G9k
84,"Mentira - Ao Vivo","Felipe Araújo",1039767,https://open.spotify.com/track/3oe0vGmQxem3DcarYMuzu1
85,"Amor de Fim de Noite",Orochi,1031079,https://open.spotify.com/track/1Nmcs8zk7LfcvHRgLtTM5J
86,"Então Toma - Ao Vivo","Matheus & Kauan",1026508,https://open.spotify.com/track/5yaXBGNko8lmFSOvKWo99j
87,"Party On My Own (feat. FAULHABER)",Alok,1025484,https://open.spotify.com/track/4c9Py6O1NeuYKbJ8Ok7mTl
88,"Meu Lado da História",Nandx710,1025458,https://open.spotify.com/track/08LiZsFrLkWYtd20jeqWLh
89,"E Nós Tem um Charme Que É da Hora","Mc Dricka",1021764,https://open.spotify.com/track/4koUrXFuoId1b6wrMF3laS
90,"Seu Beijo Joga Sujo","Avine Vinny",1017094,https://open.spotify.com/track/2enk2whIgJyoe0O9HRQZJV
91,"Dance Monkey","Tones And I",993393,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
92,"Uma Vida a Mais (Listen To Your Heart)","Marília Mendonça",988951,https://open.spotify.com/track/2hqRWWmbHT9CTc5a4a9NVe
93,"Cabeça Voando","Os Barões Da Pisadinha",971325,https://open.spotify.com/track/6wDzwmywQ2X8O0FN1IQGol
94,"Cuidado Que Eu Te Supero","Yasmin Santos",968640,https://open.spotify.com/track/5J4tK2FbXQEeC0AsfFgwpz
95,"Supera - Ao Vivo","Marília Mendonça",951610,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz
96,"Como Se Tá Maravilhosa","Mc Lipi",948898,https://open.spotify.com/track/0eLCuW89pb6I3BC0NMGHFW
97,"Bebi Minha Bicicleta (Coração Falido) - Ao Vivo","Zé Neto & Cristiano",937740,https://open.spotify.com/track/2Q9TaUXNM4mNSCgJjbmsJe
98,"Vai Lá","Wesley Safadão",934208,https://open.spotify.com/track/1NFRjwcyR91yN0cLRm8263
99,"É Sal",Matuê,933262,https://open.spotify.com/track/2c80HnIOPMmQQVQllQEWb5
100,"Ta Com Saudade Quer TBT ?","Mc Talibã",929689,https://open.spotify.com/track/4i1U2ZQJdVCAczbiwsXf3H
101,"Se Namorar Fosse Bom - Ao Vivo","Os Barões Da Pisadinha",928749,https://open.spotify.com/track/39d68jIHbCiFdXWI6jmALW
102,"Vira Homem","Marília Mendonça",922551,https://open.spotify.com/track/0GrEqRHf5FioT1hOB8PBxZ
103,"Don't Say Goodbye (feat. Tove Lo)",Alok,898770,https://open.spotify.com/track/0GTPmh5G40joBg93vcSQNq
104,"Kenny G",Matuê,895935,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW
105,"Você Nem É Tudo Isso","Marília Mendonça",877250,https://open.spotify.com/track/0zhnWntcmhChM7PXSWuNNq
106,"Revoada do Tubarão","MC Ryan SP",866280,https://open.spotify.com/track/0C1cJj3ZNCS75sojrcMhZV
107,"Ice Cream (with Selena Gomez)",BLACKPINK,865306,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz
108,"Bebe e Vem Me Procurar","Raí Saia Rodada",859520,https://open.spotify.com/track/3tu0GkIZwwkmILoD4HemBq
109,"Ta Apaixonado Babaca","Dj Guuga",851767,https://open.spotify.com/track/7N3BrHFlnZbOs8lPGPg1gg
110,"Meu Abrigo",Melim,850629,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
111,"Someone You Loved","Lewis Capaldi",850107,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
112,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",837511,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
113,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,836992,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
114,Cabaré,"Dj Guuga",836746,https://open.spotify.com/track/0N2cvvlyEw5NFc00E3FB0D
115,"Textão - Ao Vivo","Zé Neto & Cristiano",836196,https://open.spotify.com/track/2uhBCMHwS3SATOHIgM2KPF
116,"Holy (feat. Chance The Rapper)","Justin Bieber",831175,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
117,"How You Like That",BLACKPINK,824408,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o
118,"Aí Eu Bebo - Ao Vivo","Maiara & Maraisa",819825,https://open.spotify.com/track/2Ou6UYuUbNyqwXxRDSeFRf
119,SENTADÃO,"PEDRO SAMPAIO",815025,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A
120,Pupila,ANAVITÓRIA,814252,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk
121,"Qual é a do amor (feat. Atitude 67) - Ao vivo","João Gustavo e Murilo",814118,https://open.spotify.com/track/3rfPuNpqMHQKXIPoEF5iFB
122,"Carreira Solo - Ao Vivo","Gusttavo Lima",813017,https://open.spotify.com/track/1MmS7UIy3J1BTxfGCRvVqN
123,"Eu Feat. Você",Melim,808028,https://open.spotify.com/track/2PaOWQIEkSFkmONCv1Vgui
124,Hb20,Tierry,804527,https://open.spotify.com/track/4cjowWOdLUKomiRwhWpRXJ
125,Reincidente,"Felipe Araújo",799466,https://open.spotify.com/track/3XG1frltSxibGuYLPucxl8
126,"(não) era amor","GIULIA BE",796754,https://open.spotify.com/track/7DmZMqXYgQ1oI3z3bGUEbi
127,"Hoje É Rave","Bárbara Labres",791355,https://open.spotify.com/track/2CBpRE0A922XhWLSI8AT9O
128,Girassol,"Priscilla Alcantara",784432,https://open.spotify.com/track/22rcaYTa2UgcLCbeO0NoNj
129,"Fala Comigo Bebê - Ao Vivo","Os Barões Da Pisadinha",784167,https://open.spotify.com/track/1dHfCJMj1eJMFcKF7VzqR5
130,"Rave Balança E Bafora",Ventura,783384,https://open.spotify.com/track/7tswnwncDD0zJ1JpFf13Gl
131,"Poesia Acústica #6: Era uma Vez","Pineapple StormTv",783013,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr
132,"Se Eu Fosse Você - Ao Vivo","Henrique & Juliano",782552,https://open.spotify.com/track/3HXLUh9lzSrSLvrvLk2LjC
133,"Put Your Records On","Ritt Momney",782339,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
134,"Certo e Duvidoso (feat. Gaab) - Ao Vivo","Marcos & Belutti",780490,https://open.spotify.com/track/6TL6UYmqRVC5PuVQb0R1h5
135,"Rain On Me (with Ariana Grande)","Lady Gaga",763499,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
136,"Deixa (feat. Ana Gabriela)",Lagum,760891,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
137,"Quem Traiu Levou - Ao Vivo","Gusttavo Lima",756141,https://open.spotify.com/track/17Ryox5vWKp92IDW87C5PI
138,"Midnight Sky","Miley Cyrus",755725,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
139,"Áudio - Ao Vivo em Brasília","Diego & Victor Hugo",744037,https://open.spotify.com/track/2PqPSf3gtTED79rWGwVtYg
140,Cogulândia,Matuê,743358,https://open.spotify.com/track/5T6mY3sQbvVfLnertXdoST
141,"Senta Concentrada (feat. MC WS)","MC Mari",743068,https://open.spotify.com/track/62tcTmWpOcqFfZNWrheU1T
142,inesquecível,"GIULIA BE",742878,https://open.spotify.com/track/3bUDPTCStUeLcUgXgvepQh
143,"Breaking Me",Topic,740135,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
144,"Relógio Parado (Ao Vivo)","Diego & Arnaldo",735634,https://open.spotify.com/track/5n8Y78Pl5q8lqS7sJP61qw
145,"Savage Love (Laxed - Siren Beat)","Jawsh 685",731404,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
146,"Rave Na Praia","MC Teteu",731241,https://open.spotify.com/track/50YsV2XFugoMrqJK9Ttdly
147,"On & On",Alok,727071,https://open.spotify.com/track/7sYAS4CpbV90oSemgaEQat
148,"Ouvi Dizer",Melim,726911,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV
149,"Break My Heart","Dua Lipa",721275,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
150,"Pisadinha - Ao Vivo","Diego & Victor Hugo",720296,https://open.spotify.com/track/36P6ptTyxOggYgR2aoZiAl
151,Señorita,"Shawn Mendes",719416,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
152,Uau!,"Costa Gold",717587,https://open.spotify.com/track/5jo4ocTfihMYTsq1Z4ze9h
153,"Piece Of Your Heart - Alok Remix",MEDUZA,717000,https://open.spotify.com/track/6iW38RGqdDGOofmz2HeXLW
154,"O Matuto Se Apaixonou","Os Barões Da Pisadinha",715770,https://open.spotify.com/track/09KUam5nfzNEXSSV9zWiT9
155,"Tiro Certo - Ao Vivo","Zé Felipe",703371,https://open.spotify.com/track/5MArTXEVyKBwoodjdy04fk
156,"Adore You","Harry Styles",703065,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
157,Antes,Matuê,702621,https://open.spotify.com/track/2XymTaHTrQWDEuSyhfZvqF
158,"Com ou Sem Mim - Ao Vivo","Gustavo Mioto",701168,https://open.spotify.com/track/5L8ZEyIdZ2KE4Wf51SsuOF
159,"Deixa Tudo Como Tá - Ao Vivo",Thiaguinho,696994,https://open.spotify.com/track/0abrd2vT2W3JZBDNezUY7r
160,"Tempo de Aprender / Energia Surreal / Não Pedi Pra Me Apaixonar - Ao Vivo","Grupo Menos É Mais",693219,https://open.spotify.com/track/3COVZV6VRP4sdXiWTB1XTM
161,"Lose Control",MEDUZA,682407,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
162,"Lovesick Girls",BLACKPINK,681645,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C
163,"death bed (coffee for your head)",Powfu,677732,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
164,"Vergonha pra Midia","Salvador Da Rima",673073,https://open.spotify.com/track/5JsxHA8NttHWThpTCToK1J
165,Heather,"Conan Gray",670013,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
166,"Um Pedido","Hungria Hip Hop",669912,https://open.spotify.com/track/3CgZi8DMUftJHK6WL2gKc1
167,"Lonely (with benny blanco)","Justin Bieber",668729,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
168,Hawái,Maluma,667019,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
169,"Fatalmente / Separação / Temporal - Ao Vivo","Grupo Menos É Mais",666642,https://open.spotify.com/track/0mpqoslgBvHcnbNZhK8wBO
170,Morena,"MC Paulin da Capital",665946,https://open.spotify.com/track/2W0VenqvlMW4c65YsxT5zu
171,"Só Gratidão","Mc Lipi",663081,https://open.spotify.com/track/3HCvks6mkO22FzhieKHI30
172,"Head & Heart (feat. MNEK)","Joel Corry",659356,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
173,Daisy,Ashnikko,658635,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk
174,"Hear Me Tonight",Alok,656236,https://open.spotify.com/track/0v8OKUrqZGoEbgEUXScRSQ
175,"A Tua Voz","Gloria Groove",654941,https://open.spotify.com/track/2LfRxbEQMsqzkU1VpsuZrn
176,Believer,"Imagine Dragons",652137,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
177,"Tudo de bom",Pk,651693,https://open.spotify.com/track/3YqLyRFwjGuPBT7EHoyQH7
178,"What You Know Bout Love","Pop Smoke",647648,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
179,"SET DJ GM 2.0","MC Paulin da Capital",647408,https://open.spotify.com/track/38BuaDkieTqCDqaawXsf78
180,BALANÇA,"WC no Beat",643452,https://open.spotify.com/track/1neg4NArvpVL7AOWIBja6q
181,"Eu Tenho Medo","Zé Vaqueiro",639954,https://open.spotify.com/track/2bWkoJEjcPiBKnKqvTJ25D
182,"Agora Eu Pego Mesmo","Os Barões Da Pisadinha",637588,https://open.spotify.com/track/6OsMu5ntYteQzcCrZVWA33
183,"Meu talismã",IZA,635201,https://open.spotify.com/track/5aayWOEE7u7bxZ3r7dwIrX
184,"Tchau Brigado - Ao Vivo","Humberto & Ronaldo",635149,https://open.spotify.com/track/2TR917wkDeRvwTE5cSfZFf
185,"Se Ferrou","MC Kevinho",634444,https://open.spotify.com/track/4c21Aq5C8YMDBQWt9bjYBF
186,"Bebê Vem Me Procurar","Os Barões Da Pisadinha",634076,https://open.spotify.com/track/4nyQshn0cfaRvvnu02Wcqn
187,"Xereca de Mel","Shevchenko e Elloco",633277,https://open.spotify.com/track/3csAhPJlNeCDnvuTdT8RQw
188,"Laugh Now Cry Later (feat. Lil Durk)",Drake,633235,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
189,Nêga,"Tarcísio do Acordeon",632041,https://open.spotify.com/track/3S2iI46NmKyZsoxs2NByIP
190,"Gorilla Roxo",Matuê,631480,https://open.spotify.com/track/0bV0LtjtZH76gD0ujPYS3n
191,Perdição,L7NNON,631441,https://open.spotify.com/track/7FikD4RFpmSZIvoP3rRwsS
192,Wonder,"Shawn Mendes",625028,https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb
193,"Forró no Interior","Zé Vaqueiro",622559,https://open.spotify.com/track/3Q9kpI6s9Yvi45xdOnqTNV
194,"Erro Antigo - Ao Vivo","Diego & Victor Hugo",621406,https://open.spotify.com/track/7qpXCkcr3Zj4LDvdiWryns
195,"Pra Você Guardei O Amor","Nando Reis",619501,https://open.spotify.com/track/1EQ8sBQ7Abv9DvNBzhXAcv
196,"Vitória Chegou","Mc Lipi",616676,https://open.spotify.com/track/541XTa1azDkMp2cFsM1Hcw
197,"You Got It",Vedo,612755,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
198,Recaída,"Grupo Menos É Mais",609805,https://open.spotify.com/track/49rtHPYe4eny7j1sbDrm8j
199,Memories,"Maroon 5",608307,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
200,"Mulher Cativante","MC Paulin da Capital",608164,https://open.spotify.com/track/0ItBgjbN1F82yX73rwTIg0
