,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
18,"Alô Ambev (Segue Sua Vida) - Ao Vivo","Zé Neto & Cristiano",2627331,https://open.spotify.com/track/5m5aY6S9ttfIG157xli2Rs
19,"Só Tem Eu","Zé Felipe",2589651,https://open.spotify.com/track/1X0MaGErD8rcspqQs9s2m0
20,positions,"Ariana Grande",2558931,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
21,"Me Gusta (with Cardi B & Myke Towers)",Anitta,2530956,https://open.spotify.com/track/7e1VoRlNumuEkXlITMHKLE
22,"Vai Ter Que Aguentar","Mc Don Juan",2467973,https://open.spotify.com/track/5GAdMAL3tRJkVN1HtwohK2
23,Ranking,"Jorge & Mateus",2439277,https://open.spotify.com/track/0RaIjuKU5hudMteEXwr4RS
24,"Desejando Eu (Ao Vivo)","Murilo Huff",2316788,https://open.spotify.com/track/3056x1XkmICnQmji68rrft
25,"Melhor Eu Ir / Ligando os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo","Grupo Menos É Mais",2305447,https://open.spotify.com/track/2ptHQBO7TQhEkXOeK9ST59
26,"Poesia Acústica #9: Melhor Forma","Pineapple StormTv",2247114,https://open.spotify.com/track/2fmeSswdyVq4wcqhY41UHk
27,"Pulei na Piscina - Ao Vivo","Guilherme & Benuto",2225346,https://open.spotify.com/track/1uA7fD01YlQr1Rm0oyNB4H
28,"Amor e Fé - Acústico","Hungria Hip Hop",2204523,https://open.spotify.com/track/5ra6CI0pEzqjxPEZeBz0d7
29,"Não Valeu","Wesley Safadão",2171590,https://open.spotify.com/track/1GWUiFYLYEapxYHnASyOud
30,"Briga Feia - Ao Vivo","Henrique & Juliano",2117672,https://open.spotify.com/track/6e8X0VVUO6BIZMnDvICDOR
31,"Viva Voz - Ao Vivo","Lauana Prado",2105908,https://open.spotify.com/track/08Sd5vVcIH3uKeAiaJdoYj
32,"Desce Pro Play (PA PA PA)","Mc Zaac",2102965,https://open.spotify.com/track/4zGtfOglDBfVUypabBwIjQ
33,"Café e Amor - Ao Vivo","Gusttavo Lima",2050494,https://open.spotify.com/track/7benotyTvLY2vUsDKtxbiA
34,"Litrão - Ao Vivo","Matheus & Kauan",2047743,https://open.spotify.com/track/4DngRKOpRPrkbzImUB0zgh
35,"S de Saudade","Luíza & Maurílio",1952994,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL
36,"Máquina do Tempo",Matuê,1884777,https://open.spotify.com/track/5oI9blwsXC8AkTWw6wASY8
37,"Watermelon Sugar","Harry Styles",1846657,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
38,"Na Raba Toma Tapão",Niack,1805826,https://open.spotify.com/track/0AGS6ZRgzobrazmCi6pYMe
39,"Liberdade Provisória","Henrique & Juliano",1799766,https://open.spotify.com/track/1vG3YuKRYqPwTmNmYgqkpg
40,"Deus é por nós","MC Marks",1795479,https://open.spotify.com/track/6jcGoHrqfRW6fI2I6xtwBQ
41,"Despedida - Ao Vivo","Wesley Safadão",1768995,https://open.spotify.com/track/5LpLYzpV0HWKI2DlPmNywg
42,"Romance Desapegado","Conde do Forró",1719171,https://open.spotify.com/track/54OqGd3dmug64db0ZtOtF4
43,"WAP (feat. Megan Thee Stallion)","Cardi B",1699757,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
44,"Tudo Indica (feat. Jorge & Mateus) - Ao Vivo","Marcos & Belutti",1684779,https://open.spotify.com/track/0eoMMLrWtXbLk64baeESkc
45,TOMA,"Luísa Sonza",1677791,https://open.spotify.com/track/7pDcS0EVMJR0YwjXmHcCRg
46,"se essa vida fosse um filme","GIULIA BE",1660784,https://open.spotify.com/track/0hDphSo7vI7gCjEPpD6gu0
47,"Graveto - Ao Vivo","Marília Mendonça",1648259,https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o
48,"Não Vai Embora",Dilsinho,1625901,https://open.spotify.com/track/28atBekPVlTdnU4M9Z7udd
49,"Blinding Lights","The Weeknd",1609012,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
50,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",1562806,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5
51,"Libera Ela - Ao Vivo","Maiara & Maraisa",1543361,https://open.spotify.com/track/0SJtvFn4vqgJPscSbEPaql
52,777-666,Matuê,1489817,https://open.spotify.com/track/3sGcETRMuAgcPgjDpIkgMn
53,Talarica,"Rennan da Penha",1457443,https://open.spotify.com/track/01mKvmXQLhr3MEoiAEAcP2
54,"Segunda Taça - Ao Vivo","João Bosco & Vinicius",1451692,https://open.spotify.com/track/1WTJdd2atKxhUrbvUHjNDt
55,"Tudo que Eu Queria - Ao Vivo","Gusttavo Lima",1388641,https://open.spotify.com/track/4VfG3ntsNSyNr7lPZZyvTE
56,"Homenagem aos Relíquias (feat. Menor MC, MC Vinny, MC Julio D.E R. & MC Leozinho ZS)","DJ Matt D",1385563,https://open.spotify.com/track/4vDC52DnSqAjec5Vh5yJEb
57,"Marília Mendonça",BIN,1371238,https://open.spotify.com/track/73uParILjIm5rcP0C2bpMF
58,"Manda Áudio","Di Propósito",1366312,https://open.spotify.com/track/0in6Rc29qdyOkhKyYw4A84
59,"Tudo Aconteceu","MC Du Black",1365920,https://open.spotify.com/track/67mqU3FeErlvWwsxnMfvQo
60,"Cheirosa - Ao Vivo","Jorge & Mateus",1351648,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
61,"Pode Sumir","Luíza & Maurílio",1329929,https://open.spotify.com/track/5OzvtpasMB3aPWpfVr0PsA
62,"Te Prometo",DENNIS,1328002,https://open.spotify.com/track/7Ac3BmqTQoLdAt7HtZyfgN
63,"Deve ser horrível dormir sem mim","Manu Gavassi",1294579,https://open.spotify.com/track/6Q9NH5cNBY58nJkp5Jbs9j
64,"Facas - Ao Vivo","Diego & Victor Hugo",1271828,https://open.spotify.com/track/1ere9b9vDw2N3m9d4uiXxa
65,"Pipa Voada (feat. Emicida)",Rashid,1270047,https://open.spotify.com/track/3oqC4Ta40ft6NnTJwcUTdi
66,"Casa de Praia - Ao Vivo","Os Barões Da Pisadinha",1264366,https://open.spotify.com/track/6Teco2qa7OBfa7mjaMYSbO
67,"menina solta","GIULIA BE",1260837,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
68,"Saudade Sua","Gusttavo Lima",1250162,https://open.spotify.com/track/6NM06xgqxQ0HU5lxbt2JHi
69,34+35,"Ariana Grande",1195355,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
70,"Declaração pro Bar - Ao Vivo","Guilherme & Benuto",1190787,https://open.spotify.com/track/48CAeajgzcGJaVUSsXd7h0
71,"Tudo no Sigilo (Vytinho NG e Bianca)","Vytinho NG",1186483,https://open.spotify.com/track/60wF0XnX7A0jVpDNA5v8vi
72,Avançada,"MC Kevinho",1182240,https://open.spotify.com/track/1fWITNjgwmKEonjikQUaa1
73,BRABA,"Luísa Sonza",1172972,https://open.spotify.com/track/2WlZuBDgLfT7Kc0admhFdg
74,"Don't Start Now","Dua Lipa",1160434,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
75,"Um Sabadão Desse Uma Lua Dessa","Mc Talibã",1127543,https://open.spotify.com/track/3KfyRuNdcCGsZb15sqrXDA
76,"Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix","Maverick Sabre",1126001,https://open.spotify.com/track/5PNvgiKSwMdjBsDsgFCFLX
77,"Roses - Imanbek Remix","SAINt JHN",1116181,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
78,"Só Você","Leo Santana",1114520,https://open.spotify.com/track/2cV8V9eV79HWJHD4jNQHqq
79,"Seu Beijo Joga Sujo","Avine Vinny",1105212,https://open.spotify.com/track/2enk2whIgJyoe0O9HRQZJV
80,Flores,Vitão,1104581,https://open.spotify.com/track/25gD4PQjxCLnwIY2n23aEl
81,"Século 21","Leo Santana",1103355,https://open.spotify.com/track/7jiGFTWeO3MmMN9dpHRjUZ
82,"Mood (feat. iann dior)",24kGoldn,1101227,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
83,Letícia,"Zé Vaqueiro",1090494,https://open.spotify.com/track/6hMgrcA1OpqYBDPyzYcosI
84,"3 Batidas - Ao Vivo","Guilherme & Benuto",1079572,https://open.spotify.com/track/1uryupl9hqVZYurJwH4G9k
85,"Mentira - Ao Vivo","Felipe Araújo",1075060,https://open.spotify.com/track/3oe0vGmQxem3DcarYMuzu1
86,Dynamite,BTS,1063241,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
87,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",1061291,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
88,"motive (with Doja Cat)","Ariana Grande",1036077,https://open.spotify.com/track/5GkQIP5mWPi4KZLLXeuFTT
89,"Então Toma - Ao Vivo","Matheus & Kauan",1035683,https://open.spotify.com/track/5yaXBGNko8lmFSOvKWo99j
90,"Party On My Own (feat. FAULHABER)",Alok,994950,https://open.spotify.com/track/4c9Py6O1NeuYKbJ8Ok7mTl
91,"Uma Vida a Mais (Listen To Your Heart)","Marília Mendonça",982772,https://open.spotify.com/track/2hqRWWmbHT9CTc5a4a9NVe
92,"Bebi Minha Bicicleta (Ao Vivo)","Zé Neto & Cristiano",981332,https://open.spotify.com/track/3mP7qouEZRIpGsJ5cL4yBE
93,"Cabeça Voando","Os Barões Da Pisadinha",979431,https://open.spotify.com/track/6wDzwmywQ2X8O0FN1IQGol
94,"E Nós Tem um Charme Que É da Hora","Mc Dricka",975851,https://open.spotify.com/track/4koUrXFuoId1b6wrMF3laS
95,"Ta Com Saudade Quer TBT ?","Mc Talibã",968374,https://open.spotify.com/track/4i1U2ZQJdVCAczbiwsXf3H
96,"Cuidado Que Eu Te Supero","Yasmin Santos",962133,https://open.spotify.com/track/5J4tK2FbXQEeC0AsfFgwpz
97,"Amor de Fim de Noite",Orochi,951910,https://open.spotify.com/track/1Nmcs8zk7LfcvHRgLtTM5J
98,"Dance Monkey","Tones And I",943982,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
99,"Como Se Tá Maravilhosa","Mc Lipi",943647,https://open.spotify.com/track/0eLCuW89pb6I3BC0NMGHFW
100,"Vira Homem","Marília Mendonça",935592,https://open.spotify.com/track/0GrEqRHf5FioT1hOB8PBxZ
101,"Supera - Ao Vivo","Marília Mendonça",933947,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz
102,"Se Namorar Fosse Bom - Ao Vivo","Os Barões Da Pisadinha",927455,https://open.spotify.com/track/39d68jIHbCiFdXWI6jmALW
103,"Vai Lá","Wesley Safadão",921668,https://open.spotify.com/track/1NFRjwcyR91yN0cLRm8263
104,"Meu Lado da História",Nandx710,920413,https://open.spotify.com/track/08LiZsFrLkWYtd20jeqWLh
105,"Eu Tenho Medo","Zé Vaqueiro",899238,https://open.spotify.com/track/2bWkoJEjcPiBKnKqvTJ25D
106,"Don't Say Goodbye (feat. Tove Lo)",Alok,876927,https://open.spotify.com/track/0GTPmh5G40joBg93vcSQNq
107,"Você Nem É Tudo Isso","Marília Mendonça",865751,https://open.spotify.com/track/0zhnWntcmhChM7PXSWuNNq
108,"Senta Concentrada","MC Ws",864372,https://open.spotify.com/track/6ZxjdTDNU6pf8iklkeAB9y
109,Cabaré,"Dj Guuga",855823,https://open.spotify.com/track/0N2cvvlyEw5NFc00E3FB0D
110,MORE,K/DA,850123,https://open.spotify.com/track/6juLaduD4STCUDWT0AYun4
111,"Bebe e Vem Me Procurar","Raí Saia Rodada",846382,https://open.spotify.com/track/3tu0GkIZwwkmILoD4HemBq
112,"Textão - Ao Vivo","Zé Neto & Cristiano",846172,https://open.spotify.com/track/3yOuQI8yjJaApfdo4hdkVW
113,Confidencial,"Wesley Safadão",841501,https://open.spotify.com/track/7Kb4TOsH22ZLrBkZx1p0SZ
114,"Ta Apaixonado Babaca","Dj Guuga",839962,https://open.spotify.com/track/7N3BrHFlnZbOs8lPGPg1gg
115,"Kenny G",Matuê,834081,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW
116,"É Sal",Matuê,828421,https://open.spotify.com/track/2c80HnIOPMmQQVQllQEWb5
117,"Qual é a do amor (feat. Atitude 67) - Ao vivo","João Gustavo e Murilo",828383,https://open.spotify.com/track/3rfPuNpqMHQKXIPoEF5iFB
118,"Revoada do Tubarão","MC Ryan SP",818819,https://open.spotify.com/track/0C1cJj3ZNCS75sojrcMhZV
119,"Aí Eu Bebo - Ao Vivo","Maiara & Maraisa",811912,https://open.spotify.com/track/2Ou6UYuUbNyqwXxRDSeFRf
120,"Someone You Loved","Lewis Capaldi",809155,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
121,"off the table (with The Weeknd)","Ariana Grande",807446,https://open.spotify.com/track/7E1jVNoWuemqUryI4FxsVD
122,"Meu Abrigo",Melim,806403,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
123,inesquecível,"GIULIA BE",804492,https://open.spotify.com/track/3bUDPTCStUeLcUgXgvepQh
124,Reincidente,"Felipe Araújo",804074,https://open.spotify.com/track/3XG1frltSxibGuYLPucxl8
125,"Certo e Duvidoso (feat. Gaab) - Ao Vivo","Marcos & Belutti",796481,https://open.spotify.com/track/6TL6UYmqRVC5PuVQb0R1h5
126,"Se Eu Fosse Você - Ao Vivo","Henrique & Juliano",795573,https://open.spotify.com/track/3HXLUh9lzSrSLvrvLk2LjC
127,"Fala Comigo Bebê - Ao Vivo","Os Barões Da Pisadinha",795224,https://open.spotify.com/track/1dHfCJMj1eJMFcKF7VzqR5
128,"just like magic","Ariana Grande",778584,https://open.spotify.com/track/7Dx9Z6Aon1qPS2N0rHSWTe
129,"Hoje É Rave","Bárbara Labres",772214,https://open.spotify.com/track/2CBpRE0A922XhWLSI8AT9O
130,Hb20,Tierry,772051,https://open.spotify.com/track/4cjowWOdLUKomiRwhWpRXJ
131,"Eu Feat. Você",Melim,769879,https://open.spotify.com/track/2PaOWQIEkSFkmONCv1Vgui
132,SENTADÃO,"PEDRO SAMPAIO",767643,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A
133,"Rave Balança E Bafora",Ventura,764241,https://open.spotify.com/track/7tswnwncDD0zJ1JpFf13Gl
134,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",761610,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
135,Pupila,ANAVITÓRIA,758099,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk
136,"Áudio - Ao Vivo em Brasília","Diego & Victor Hugo",756870,https://open.spotify.com/track/2PqPSf3gtTED79rWGwVtYg
137,"Relógio Parado (Ao Vivo)","Diego & Arnaldo",753290,https://open.spotify.com/track/5n8Y78Pl5q8lqS7sJP61qw
138,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,752773,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
139,"shut up","Ariana Grande",747241,https://open.spotify.com/track/3ko9jEHNt4O5fjKN65ULJp
140,"Poesia Acústica #6: Era uma Vez","Pineapple StormTv",745273,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr
141,"Ice Cream (with Selena Gomez)",BLACKPINK,743147,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz
142,"How You Like That",BLACKPINK,730822,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o
143,"(não) era amor","GIULIA BE",729965,https://open.spotify.com/track/7DmZMqXYgQ1oI3z3bGUEbi
144,"Holy (feat. Chance The Rapper)","Justin Bieber",729212,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
145,"Quem Traiu Levou - Ao Vivo","Gusttavo Lima",721061,https://open.spotify.com/track/17Ryox5vWKp92IDW87C5PI
146,"Pisadinha - Ao Vivo","Diego & Victor Hugo",720484,https://open.spotify.com/track/36P6ptTyxOggYgR2aoZiAl
147,"Tempo de Aprender / Energia Surreal / Não Pedi Pra Me Apaixonar - Ao Vivo","Grupo Menos É Mais",718536,https://open.spotify.com/track/3COVZV6VRP4sdXiWTB1XTM
148,pov,"Ariana Grande",712805,https://open.spotify.com/track/3UoULw70kMsiVXxW0L3A33
149,"Deixa (feat. Ana Gabriela)",Lagum,708698,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
150,"O Matuto Se Apaixonou","Os Barões Da Pisadinha",706635,https://open.spotify.com/track/09KUam5nfzNEXSSV9zWiT9
151,"safety net (feat. Ty Dolla $ign)","Ariana Grande",703990,https://open.spotify.com/track/14gkWVFMwdxBMyqBw1wmIg
152,"Rave Na Praia","MC Teteu",702030,https://open.spotify.com/track/50YsV2XFugoMrqJK9Ttdly
153,"Carreira Solo - Ao Vivo","Gusttavo Lima",699133,https://open.spotify.com/track/1MmS7UIy3J1BTxfGCRvVqN
154,Señorita,"Shawn Mendes",688071,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
155,"On & On",Alok,685844,https://open.spotify.com/track/7sYAS4CpbV90oSemgaEQat
156,"Put Your Records On","Ritt Momney",684531,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
157,Uau!,"Costa Gold",683456,https://open.spotify.com/track/5jo4ocTfihMYTsq1Z4ze9h
158,"Com ou Sem Mim - Ao Vivo","Gustavo Mioto",682514,https://open.spotify.com/track/5L8ZEyIdZ2KE4Wf51SsuOF
159,"Rain On Me (with Ariana Grande)","Lady Gaga",682041,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
160,"Piece Of Your Heart - Alok Remix",MEDUZA,681889,https://open.spotify.com/track/6iW38RGqdDGOofmz2HeXLW
161,"Ouvi Dizer",Melim,680633,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV
162,"Breaking Me",Topic,680053,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
163,"Break My Heart","Dua Lipa",673993,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
164,Golden,"Harry Styles",673467,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
165,"Savage Love (Laxed - Siren Beat)","Jawsh 685",673423,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
166,"Quase uma Semana",BIN,663061,https://open.spotify.com/track/4a5YIaK7qFu6T63GeYx1Ih
167,"Lonely (with benny blanco)","Justin Bieber",662535,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
168,"Deixa Tudo Como Tá - Ao Vivo",Thiaguinho,662446,https://open.spotify.com/track/0abrd2vT2W3JZBDNezUY7r
169,Nêga,"Tarcísio do Acordeon",661637,https://open.spotify.com/track/3S2iI46NmKyZsoxs2NByIP
170,Morena,"MC Paulin da Capital",661563,https://open.spotify.com/track/2W0VenqvlMW4c65YsxT5zu
171,"Midnight Sky","Miley Cyrus",659100,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
172,"Agora Eu Pego Mesmo","Os Barões Da Pisadinha",655761,https://open.spotify.com/track/6OsMu5ntYteQzcCrZVWA33
173,"Bebê Vem Me Procurar","Os Barões Da Pisadinha",655030,https://open.spotify.com/track/4nyQshn0cfaRvvnu02Wcqn
174,"Tchau Brigado - Ao Vivo","Humberto & Ronaldo",654363,https://open.spotify.com/track/2TR917wkDeRvwTE5cSfZFf
175,"Fatalmente / Separação / Temporal - Ao Vivo","Grupo Menos É Mais",652392,https://open.spotify.com/track/0mpqoslgBvHcnbNZhK8wBO
176,"Um Pedido","Hungria Hip Hop",648836,https://open.spotify.com/track/3CgZi8DMUftJHK6WL2gKc1
177,Girassol,"Priscilla Alcantara",648119,https://open.spotify.com/track/22rcaYTa2UgcLCbeO0NoNj
178,"Saudade em Gotas (feat. Wesley Safadão) - Ao Vivo","Yasmin Santos",648042,https://open.spotify.com/track/3ZROq16fQ1o2dWEGkHPHkJ
179,nasty,"Ariana Grande",634732,https://open.spotify.com/track/0sci7ppTZFm4mjcH3nu8yO
180,Cogulândia,Matuê,632198,https://open.spotify.com/track/5T6mY3sQbvVfLnertXdoST
181,"Lose Control",MEDUZA,631733,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
182,"Adore You","Harry Styles",629428,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
183,"Vergonha pra Midia","Salvador Da Rima",629334,https://open.spotify.com/track/5JsxHA8NttHWThpTCToK1J
184,"Set 2.0: Homenagem aos Relíquias","DJ Matt D",627131,https://open.spotify.com/track/566AZpR4FJErkhS3CmuaWu
185,Recaída,"Grupo Menos É Mais",625637,https://open.spotify.com/track/49rtHPYe4eny7j1sbDrm8j
186,Believer,"Imagine Dragons",623062,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
187,"Quem me Colocou pra Beber - Ao Vivo","Os Barões Da Pisadinha",622116,https://open.spotify.com/track/5gxafAUHcggnZd6Vn4csDS
188,"Erro Antigo - Ao Vivo","Diego & Victor Hugo",621871,https://open.spotify.com/track/7qpXCkcr3Zj4LDvdiWryns
189,"Amor de Rapariga","Raí Saia Rodada",621524,https://open.spotify.com/track/1FM9CNCjobC3LSNEEKuPkd
190,"death bed (coffee for your head)",Powfu,618809,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
191,"Xereca de Mel","Shevchenko e Elloco",612078,https://open.spotify.com/track/3csAhPJlNeCDnvuTdT8RQw
192,"Só Gratidão","Mc Lipi",611217,https://open.spotify.com/track/3HCvks6mkO22FzhieKHI30
193,"my hair","Ariana Grande",610166,https://open.spotify.com/track/6u7gmPOz7pzzaeR9xSBpsR
194,"Tempo Perdido","Legião Urbana",608695,https://open.spotify.com/track/7MnT7msJZg3XBAS0OTfGrB
195,Heather,"Conan Gray",608482,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
196,"SET DJ GM 2.0","MC Paulin da Capital",608280,https://open.spotify.com/track/38BuaDkieTqCDqaawXsf78
197,"Vai Me Dando Corda - Ao Vivo","Grupo Menos É Mais",605973,https://open.spotify.com/track/77ZVVjhuCtA1SF8hZYaDAF
198,"Pra Você Guardei O Amor","Nando Reis",604501,https://open.spotify.com/track/1EQ8sBQ7Abv9DvNBzhXAcv
199,Perdição,L7NNON,604059,https://open.spotify.com/track/7FikD4RFpmSZIvoP3rRwsS
200,"Hear Me Tonight",Alok,601483,https://open.spotify.com/track/0v8OKUrqZGoEbgEUXScRSQ
