,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
25,"Quero Ver é Me Esquecer (feat. Jorge) - Ao Vivo","Os Barões Da Pisadinha",2849044,https://open.spotify.com/track/2SUPbyD77tJuOUbqbxct6l
26,"Localiza Aí BB","Vitor e Luan",2781602,https://open.spotify.com/track/6fe5D0ivKnpXFMAnoSRjah
27,Paradigmas,"Jorge & Mateus",2775731,https://open.spotify.com/track/17UfXrL7Run3GyZJW4uRjC
28,INTERE$$EIRA,"Luísa Sonza",2766428,https://open.spotify.com/track/0Iw6WyxOrleibC0j0fRJmk
29,"Disco Arranhado - Funk Remix",Malu,2760570,https://open.spotify.com/track/2Gjt4rUHBUH0rMKpBg0hF4
30,"Tapão Na Raba","Raí Saia Rodada",2756671,https://open.spotify.com/track/58pgi1RpcU2fVJsxhm7BIr
31,"Eu Tenho a Senha","João Gomes",2591077,https://open.spotify.com/track/2YBKO08Wkc3eP5JdUSwng8
32,"Liberdade (Quando o Grave Bate Forte)",Alok,2583733,https://open.spotify.com/track/2QLbRVzixE282JSQjBz2DG
33,"good 4 u","Olivia Rodrigo",2562421,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
34,"Volta Comigo BB","Zé Vaqueiro",2558488,https://open.spotify.com/track/1h4u5t0EJZki8ieNGwwFXc
35,"Vou falar que não quero","Vitor Fernandes",2552035,https://open.spotify.com/track/6AMTUbWihFZOwOeHxZN2Ge
36,"Facas - Ao Vivo","Diego & Victor Hugo",2501473,https://open.spotify.com/track/1ere9b9vDw2N3m9d4uiXxa
37,ATENÇÃO,"PEDRO SAMPAIO",2418312,https://open.spotify.com/track/5AhnPqydkYbZAp4NkyJ7ED
38,"VIP *-*","Luísa Sonza",2416848,https://open.spotify.com/track/2upubCYkDvATo6ZZwHqrp9
39,"Desbloqueado - Ao Vivo","Diego & Victor Hugo",2393073,https://open.spotify.com/track/66HWIQEq6xO0IZ47AHrybG
40,Morena,NATTAN,2360475,https://open.spotify.com/track/6zsEKAZZulmsl1Qlw5G3EX
41,"Ele É Ele, Eu Sou Eu","Wesley Safadão",2351991,https://open.spotify.com/track/7EWXP47VlXKO3r7mNxuWHw
42,"Volta Rapariga","Vitinho Imperador",2331774,https://open.spotify.com/track/3CUPWFarYwA0HJQqzje4UD
43,"Troca de Calçada","Marília Mendonça",2246681,https://open.spotify.com/track/4AAIAVjSyiq1N7SXKkwXZe
44,"Pingo de Dó - Ao Vivo","Hugo & Guilherme",2226215,https://open.spotify.com/track/1a17gIb57XhPj2CMbqYABw
45,"Coração Na Cama - Ao Vivo","Hugo & Guilherme",2055722,https://open.spotify.com/track/7vCvUJyjMxRkPeo19nxmuk
46,"MODO TURBO","Luísa Sonza",2027617,https://open.spotify.com/track/2ip4hxYupn3CSsHjn4l2a8
47,"Mete Um Block Nele","João Gomes",2018179,https://open.spotify.com/track/1QiZYlh3oZg3zgn8eS99aB
48,"É Problema","Matheus & Kauan",2014287,https://open.spotify.com/track/5gTgQBtNP08fUijxpEgmzF
49,Acaso,"Vitor Fernandes",1943413,https://open.spotify.com/track/4Ls13Ag4SWnniiX4QLRltL
50,"Deixa Eu Falar pra Você","Josué Bom de Faixa",1888629,https://open.spotify.com/track/0f1xsopmPwjGv5lJooglnD
51,"MONTERO (Call Me By Your Name)","Lil Nas X",1871494,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
52,Role,"Marcynho Sensação",1847171,https://open.spotify.com/track/3HnpYXiVNdZxMQKCs0zepj
53,"melhor sozinha :-)-:","Luísa Sonza",1804762,https://open.spotify.com/track/6e4ewdwc5OhGhmnDHyNraC
54,"Baile do Cinga do 12","MC Gontijo",1804221,https://open.spotify.com/track/2uLt06E9xCZVPFXg9v794o
55,"Volta Bebê, Volta Neném","Dj Guuga",1736450,https://open.spotify.com/track/4wQUopWk9Ed7Ng5qpKN5qd
56,Sigilo,"Guilherme & Benuto",1733927,https://open.spotify.com/track/6vnKRiOjUjYT59xl4awHTx
57,"Senta Danada","Zé Felipe",1710976,https://open.spotify.com/track/2R9IrE42Mw4zdUXAEFNiZL
58,"2000 s2","Luísa Sonza",1698487,https://open.spotify.com/track/1rv1fNsmwgY2nXAUmF3JBb
59,"Foi Pá Pum","Simone & Simaria",1670818,https://open.spotify.com/track/5uztIMqjl5FTZSYDlOBJjV
60,"Eu Rebolo Sim","Mc Branquinha",1650850,https://open.spotify.com/track/1uP6LzGFVwX2h2D39mOglz
61,"MULHER DO ANO XD","Luísa Sonza",1631179,https://open.spotify.com/track/0s2SzCYqITp4lKdbxPQoYy
62,"Ô Moça","MC Zaquin",1597928,https://open.spotify.com/track/1mQOFRDoqI34LdN79PE0vH
63,"Corte Americano","Filipe Ret",1577666,https://open.spotify.com/track/68qqVn5kHBv4zc45SDGLnh
64,Plutão,VMZ,1565260,https://open.spotify.com/track/3ydmNkAyYq0AKtG8sTfE9P
65,"O Ex da Sua Vida","Gusttavo Lima",1548693,https://open.spotify.com/track/17Gh6E6eRfAAw7sCgmnkFc
66,"caos / flor ***","Luísa Sonza",1531527,https://open.spotify.com/track/21XUWkizYGllIRpib9Cq6X
67,"Triste com T","Pabllo Vittar",1516101,https://open.spotify.com/track/0L8nJt3b5LjXvFfDt7x2pP
68,"Deixa de Onda (Porra Nenhuma)",DENNIS,1493508,https://open.spotify.com/track/0DlHQxrVijRqVUfuS6PKaY
69,"Preta do Cabelo Cacheado","Th CDM",1439741,https://open.spotify.com/track/73x4PDzlTdJkAa8GtjnUs0
70,traitor,"Olivia Rodrigo",1396884,https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT
71,"Menina Se Prepara","Mc Pepeu",1392230,https://open.spotify.com/track/2aqqXrjrPdRHU9uSeRmL3C
72,"Ela é Espetacular (Mulher Kama Sutra 2)","Mc Livinho",1369362,https://open.spotify.com/track/0x0V1IID2Sj902k6LzuWds
73,"Alô Ambev (Segue Sua Vida) - Ao Vivo","Zé Neto & Cristiano",1337068,https://open.spotify.com/track/5m5aY6S9ttfIG157xli2Rs
74,"Freio da Blazer",L7NNON,1333920,https://open.spotify.com/track/6m187iACTSAZDYMaV0klqj
75,"deja vu","Olivia Rodrigo",1326620,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr
76,"Uma Ex (Ao Vivo)","Murilo Huff",1326065,https://open.spotify.com/track/7xi4XR5EIOU6OHdIydLMjT
77,"Pede Pra Voltar","Cleber & Cauan",1309779,https://open.spotify.com/track/5IjLkZBAHwd77I2gAOKZLC
78,SexToU,"Rennan da Penha",1308317,https://open.spotify.com/track/0RMpa3qNoB6rlVyhRmwwVO
79,"Bad Habits","Ed Sheeran",1305070,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
80,"Último Beijo","Bruno & Marrone",1292858,https://open.spotify.com/track/56kClQGx58w4meMz1JwQvB
81,"Não Parei De Sofrer","Gustavo Mioto",1277072,https://open.spotify.com/track/4zN7Kfk6s75jBOEehLHzV2
82,"Cadê o Amor","Zé Vaqueiro",1269294,https://open.spotify.com/track/1EHFiKkrppC5kXImn8LFBr
83,"Save Your Tears (with Ariana Grande) (Remix)","The Weeknd",1252798,https://open.spotify.com/track/37BZB0z9T8Xu7U3e65qxFy
84,"Eu Tenho Medo","Zé Vaqueiro",1244903,https://open.spotify.com/track/7yjduLSgPntFlq79Cuzrfz
85,"Ele Não Te Merece","Wesley Safadão",1223348,https://open.spotify.com/track/7nsk0cwY5kfxBT21WEzmC0
86,"Permission to Dance",BTS,1219636,https://open.spotify.com/track/0LThjFY2iTtNdd4wviwVV2
87,"o conto dos dois mundos (hipocrisia)","Luísa Sonza",1209446,https://open.spotify.com/track/0ml5N28tfH1dLMjpDbRs4h
88,"Coração de Isca","Bruno & Marrone",1201325,https://open.spotify.com/track/4lHoT8PvMpMg1l5kdxqNmD
89,"Watermelon Sugar","Harry Styles",1195548,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
90,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",1193881,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
91,"drivers license","Olivia Rodrigo",1174270,https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH
92,"Apê 1001",BIN,1169377,https://open.spotify.com/track/3q6ZCGgFDIVCJQ5XG4JTL2
93,"Mtg Ta Brotando No Plantão Pra Tira Foto Com Revolver","Dj Wesley Gonzaga",1168086,https://open.spotify.com/track/1pPuodu8A0LxAuVhf3QniW
94,"Os Menino da Pecuária","Léo & Raphael",1165304,https://open.spotify.com/track/49QpcTWIP16YgGLmiPDvTI
95,Butter,BTS,1163539,https://open.spotify.com/track/2bgTY4UwhfBYhGT4HUYStN
96,"Ele Não Tem","Jonas Esticado",1161400,https://open.spotify.com/track/1JHvLQWHUoYuapwQikeDuD
97,"Kiss Me More (feat. SZA)","Doja Cat",1150839,https://open.spotify.com/track/3DarAbFujv6eYNliUTyqtz
98,"Blinding Lights","The Weeknd",1142877,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
99,"Stay (with Justin Bieber)","The Kid LAROI",1139475,https://open.spotify.com/track/5HCyWlXZPP0y6Gqq8TgA20
100,"Levitating (feat. DaBaby)","Dua Lipa",1121809,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
101,"Tô Sem Você","João Gomes",1120903,https://open.spotify.com/track/1rFRjUkibxaMaUwGgKpfwe
102,"favorite crime","Olivia Rodrigo",1117660,https://open.spotify.com/track/5JCoSi02qi3jJeHdZXMmR8
103,"I WANNA BE YOUR SLAVE",Måneskin,1117640,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
104,"Estado Frágil - Ao Vivo","Marcos & Belutti",1114180,https://open.spotify.com/track/6XSXOvojEslvbqBCh7IP8Z
105,"Lance Individual","Jorge & Mateus",1100667,https://open.spotify.com/track/000RW47rhEkSqjgTrZx7YX
106,"FALA MAL DE MIM","PEDRO SAMPAIO",1096832,https://open.spotify.com/track/5glMxRMRHGBRj6bydBjoPM
107,"Recairei - Ao Vivo","Os Barões Da Pisadinha",1086484,https://open.spotify.com/track/2JTir3y1VuJQmexiTCMcTP
108,"Só de Sacanagem - Ao Vivo","Israel & Rodolffo",1084800,https://open.spotify.com/track/40zJaB3z53PGaxIkYyieBP
109,"Leave The Door Open","Bruno Mars",1074725,https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh
110,"INTERlude :(","Luísa Sonza",1060199,https://open.spotify.com/track/1RuTcuTHcGxh80KkF3ry73
111,"Ei Tudo Bem","MC Zaquin",1053182,https://open.spotify.com/track/3yNHwvq8n95NJTBILYEciD
112,"É Amor","João Gomes",1046912,https://open.spotify.com/track/4nEhc8lB3L2NhgF1ZiXKcE
113,"Doutora 3","Mc Kevin",1038071,https://open.spotify.com/track/4DWKtQVURjepn8uzBgmwuv
114,"Esqueceu Foi Porra","Eric Land",1025316,https://open.spotify.com/track/2xlw13Ns5yz9XZGtfnpPN9
115,"Na Ponta do Pé - Brega Funk","Nadson O Ferinha",1009498,https://open.spotify.com/track/4VBhrKEJ9nWzaiyhM5L9ic
116,"Meia Noite (Você tem meu Whatsapp)","Tarcísio do Acordeon",999674,https://open.spotify.com/track/6sPBi0qLI6KM3yXX56NxsA
117,"Fala Comigo - Ao Vivo","Gusttavo Lima",994064,https://open.spotify.com/track/56F3ngwk3a42aLY0o5QgBF
118,"Pulei na Piscina - Ao Vivo","Guilherme & Benuto",984892,https://open.spotify.com/track/1uA7fD01YlQr1Rm0oyNB4H
119,BONEKINHA,"Gloria Groove",974847,https://open.spotify.com/track/79fCMoBLzr6KraMvFiQkrp
120,"No Llores Más","Simone & Simaria",970747,https://open.spotify.com/track/0C3hl4giyPEnDQf2IlWpk2
121,"também não sei de nada :D","Luísa Sonza",964776,https://open.spotify.com/track/3YpowackAKw93MUvOTYRku
122,M4,Teto,963373,https://open.spotify.com/track/07AQkmp456NpEnT8HR7WLy
123,Storiezin,"Raí Saia Rodada",960602,https://open.spotify.com/track/1h6a1gcgHa4hg09xEmue3V
124,"Vou Te Botar","MC Meno K",957812,https://open.spotify.com/track/3O9i9fpKuzebZezXUwJh69
125,"Investe Em Mim","Jonas Esticado",953508,https://open.spotify.com/track/15k1TDabqSEmyXOwMq9RM7
126,"Assault (Rio)","Mc Poze do Rodo",950324,https://open.spotify.com/track/4FOf88scN5qTRGXc55tGJ0
127,"Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo","Grupo Menos É Mais",947830,https://open.spotify.com/track/5r9CZJMoMmxio2AnJdxuDS
128,"Amor e Fé - Acústico","Hungria Hip Hop",932714,https://open.spotify.com/track/5ra6CI0pEzqjxPEZeBz0d7
129,"Volta Por Baixo - Ao Vivo","Henrique & Juliano",923644,https://open.spotify.com/track/1MparvKC8QIDwu06iO3qVr
130,"Fica Comigo","João Gomes",921409,https://open.spotify.com/track/5wIXzJXnU2HC79kYJIXPt3
131,"You Right","Doja Cat",918561,https://open.spotify.com/track/0k4d5YPDr1r7FX77VdqWez
132,Saturno,BIN,917235,https://open.spotify.com/track/68cPbG7hJnwDW9nPX1uQcX
133,Alívio,"Jessé Aguiar",915267,https://open.spotify.com/track/40KZgKCIvRVIoZqv9lNBoP
134,"Esperando Você","João Gomes",913288,https://open.spotify.com/track/1S3taf3Ml2hNxXeJEe6ZXG
135,Incomparável,"Maiara & Maraisa",903491,https://open.spotify.com/track/3sgOlQhpIlao3pSkXy9XXY
136,"The Business",Tiësto,901372,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
137,"Don't Start Now","Dua Lipa",900259,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
138,"Bom Dia / A Tropa do Serrão Te Chamou pra Piscina","Dj Scar",898850,https://open.spotify.com/track/2aqoPWAUACTz5S8rJSOjNJ
139,"Bom Dia","Nêgo Jhá",898124,https://open.spotify.com/track/4A0vKKkbHRVJc7vIVnEoop
140,"Volume 3","Douglas & Vinicius",897678,https://open.spotify.com/track/5gIVPysvKFh2gtwsicafnN
141,"Basta Você Me Ligar - Ao Vivo","Os Barões Da Pisadinha",894818,https://open.spotify.com/track/3rRin3LyLY92kpEbkCgwf4
142,"Ain't Shit","Doja Cat",892814,https://open.spotify.com/track/5lAnYvAIkSDNXqfo7DyFUm
143,"Amando Individual","Felipe Araújo",891893,https://open.spotify.com/track/6WhnioyjsbxNSpQhCXhYv6
144,"Coração Traumatizou - Ao Vivo","Israel & Rodolffo",881888,https://open.spotify.com/track/1c5uZE4rMQ09O4bIJvlHwK
145,"Don't Say Goodbye (feat. Tove Lo)",Alok,880483,https://open.spotify.com/track/0GTPmh5G40joBg93vcSQNq
146,"Não Te Quero",NATTAN,872200,https://open.spotify.com/track/3cVF2ot6YuCD0RQY302gNz
147,"Maçã Verde","MC Hariel",868588,https://open.spotify.com/track/7lJoRyuNJtuiqTcKtuMuIR
148,"Recaída Sem Compromisso","MC Rogerinho",860730,https://open.spotify.com/track/0ABlfvoRn4QnknBadvFIdA
149,"jealousy, jealousy","Olivia Rodrigo",858430,https://open.spotify.com/track/0MMyJUC3WNnFS1lit5pTjk
150,"Expectativa x Realidade","Matheus & Kauan",856930,https://open.spotify.com/track/1wdhj1r7aeWVDUl9d18YKu
151,"Amor da Despedida","Os Barões Da Pisadinha",856412,https://open.spotify.com/track/0WlmiIK5qFQ4dAB4mCA4sI
152,Mds,Kawe,855133,https://open.spotify.com/track/0QglpM23kl9ldvVdoYNZwF
153,"Poesia Acústica #9: Melhor Forma","Pineapple StormTv",852872,https://open.spotify.com/track/2fmeSswdyVq4wcqhY41UHk
154,"Que Nem Vovô","João Gomes",852175,https://open.spotify.com/track/2nJVGaiVN4mG9da9dcB6mH
155,"Espetinho - Ao Vivo","Gusttavo Lima",845937,https://open.spotify.com/track/52yvnBV90B2ZUC5b25cFer
156,"Toma de Cima da Laje 2","MC Ruanzin",845342,https://open.spotify.com/track/31EMZYiFomBb6nTm86Vltr
157,Privilégio,"MC Luan da BS",842188,https://open.spotify.com/track/2ASs0n7ukfyxAxDtdir4vF
158,"MT- AI CALICA QUER DA PROS AMIGO DA BOCA","Mc Cyclope",834667,https://open.spotify.com/track/5bWlXi0npf7uBjBHrcjuNe
159,happier,"Olivia Rodrigo",833573,https://open.spotify.com/track/2tGvwE8GcFKwNdAXMnlbfl
160,"Espirra o Lança","Dj Serpinha",833192,https://open.spotify.com/track/5H25WPPytKQcMfIPu0oEBO
161,"Localiza Aí Bebê - Ao Vivo","João Bosco e Gabriel",830240,https://open.spotify.com/track/7sCdzif8vD8XN1jgdYFL1q
162,"Chovendo Na Minha Bochecha",Tierry,808466,https://open.spotify.com/track/6KdPfHqGu5Cu0287Ou6YNq
163,"Astronaut In The Ocean","Masked Wolf",806774,https://open.spotify.com/track/0BGwAKW4u8kWOhWFflZxfl
164,"Preta do Cabelo Cacheado","Mc Don Juan",804227,https://open.spotify.com/track/0Ve3XWcrsgy90xo0UL2syx
165,"Manda Áudio","Di Propósito",794189,https://open.spotify.com/track/0in6Rc29qdyOkhKyYw4A84
166,positions,"Ariana Grande",790441,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
167,"Lei do Retorno 2","MC Hariel",784544,https://open.spotify.com/track/4tSFmHgIvK53hrLCxVJuxw
168,"Catucada Profunda","MC Igão",780655,https://open.spotify.com/track/4chepxSHy5zbkLSpTVOJ1o
169,"Paredão No Talo","Jonas Esticado",770405,https://open.spotify.com/track/3neqH7BREo9vsQkx4NZwSe
170,NDA,"Billie Eilish",768546,https://open.spotify.com/track/6uqyE384HDSsuwpoF4mjrL
171,"Vou Falar Que Não Quero - Remix","DJ Lucas Beat",767413,https://open.spotify.com/track/0YluTOlBctnpHPABgFSXEw
172,"Girl From Rio",Anitta,766387,https://open.spotify.com/track/2plRom0urixt6BE8t7kOhQ
173,"Anota Placa","Tz da Coronel",763125,https://open.spotify.com/track/3QUriWUE8WnWLpWxHA52k4
174,"Esquema Preferido - Ao Vivo","Os Barões Da Pisadinha",761413,https://open.spotify.com/track/35qOGx1CWvCkQFOv4BkVIV
175,"Mtg - Vem Sentando Vem (feat. Dj Nbeat) - Remix","MC 2jhow",759254,https://open.spotify.com/track/2Xgc216OMnc9PyUalpaSPc
176,"Tá Rocheda","Os Barões Da Pisadinha",757186,https://open.spotify.com/track/3dPvQLKl42dMYWV4LWRTLK
177,"Tudo Indica (feat. Jorge & Mateus) - Ao Vivo","Marcos & Belutti",754241,https://open.spotify.com/track/0eoMMLrWtXbLk64baeESkc
178,"Namorando Com Saudade","Jorge & Mateus",754110,https://open.spotify.com/track/6m84TzSTM5nbwZxIxkYHz6
179,"Alive (It Feels Like)",Alok,744297,https://open.spotify.com/track/4fB85IhVASxXMWgoke5WVJ
180,"Alô Ex-Amor - Ao Vivo","João Bosco e Gabriel",739578,https://open.spotify.com/track/2QCwoYDn4DRfjs4NhW2KpO
181,"Medley Lud Session - Modo Avião / A Tua Voz / 700 Por Hora / Radar / A Música Mais Triste do Ano",LUDMILLA,737167,https://open.spotify.com/track/7HYdckQd1guaSYVwMQ3SFL
182,"Cidade Inteira","Eric Land",731291,https://open.spotify.com/track/7J3QMuDCSv56jRSiD9jFBF
183,"Cai de vagarinho até embaixo","Mc Rennan",730166,https://open.spotify.com/track/2p04GXqx4j9sggMTFJpEBa
184,"Briga Feia - Ao Vivo","Henrique & Juliano",727199,https://open.spotify.com/track/7bukHRNgGLRySTJEVvLoIR
185,"Meu Sonho","Tarcísio do Acordeon",717492,https://open.spotify.com/track/0T4xOQeKlZ1s6YdD6UIZp8
186,"Need To Know","Doja Cat",717303,https://open.spotify.com/track/3Vi5XqYrmQgOYBajMWSvCi
187,Deprê,"Marília Mendonça",715027,https://open.spotify.com/track/2BRGOqLBHFJclDM6PB2dnd
188,Dynamite,BTS,713528,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
189,"Meu Mel","Zé Vaqueiro",701231,https://open.spotify.com/track/1w5GF97jRe8bnNKcBPYPyf
190,"Proteção de Tela","Tarcísio do Acordeon",697665,https://open.spotify.com/track/7h8osXb4nNo72fzOf1P1yF
191,"Amarelo, azul e branco",ANAVITÓRIA,697156,https://open.spotify.com/track/2LOIoeI16A8jjKubPKoCSa
192,Nêga,"Tarcísio do Acordeon",695385,https://open.spotify.com/track/3S2iI46NmKyZsoxs2NByIP
193,"Esquema Preferido (feat. Tarcísio do Acordeon)","DJ Ivis",694933,https://open.spotify.com/track/0e6NlGJxYlHvAN8SKxad7N
194,"Adeus Bye Bye","Márcia Fellipe",694702,https://open.spotify.com/track/5UzYxNykf211orBpLtvOQm
195,"Someone You Loved","Lewis Capaldi",693865,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
196,"Sogra - Ao Vivo",Dilsinho,690280,https://open.spotify.com/track/4zsiMjB0794HztyqUkD3Zi
197,"Wild Side (feat. Cardi B)",Normani,687652,https://open.spotify.com/track/4XkrlDVc8UQUvsyRsxvU0M
198,Gueto,IZA,686560,https://open.spotify.com/track/2AzBHIVlSYb0fx8zHWQIgl
199,"Cê Tá Preparada - Ao Vivo",Tayrone,682273,https://open.spotify.com/track/1tYJnXtKLoWVIL4lZOouQG
200,"Cavalo de Tróia","Mc Kevin",681197,https://open.spotify.com/track/7uXQAiHezf6VR7txWkS86Q
