,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
16,Xerecard,"Jeff Costa",3022566,https://open.spotify.com/track/1O74aTse7W5hd2rAvnEVaW
17,"Foi Pá Pum","Simone & Simaria",3014425,https://open.spotify.com/track/1Cqg0nJOZRyvltkof8tjqA
18,"Pulei na Piscina - Ao Vivo","Guilherme & Benuto",2814372,https://open.spotify.com/track/1uA7fD01YlQr1Rm0oyNB4H
19,"MODO TURBO","Luísa Sonza",2783563,https://open.spotify.com/track/0YqTL3nSL36OFdHwHoqCag
20,"Deixa de Onda (Porra Nenhuma)",DENNIS,2770015,https://open.spotify.com/track/0DlHQxrVijRqVUfuS6PKaY
21,Acaso,"Vitor Fernandes",2743069,https://open.spotify.com/track/4Ls13Ag4SWnniiX4QLRltL
22,"Último Beijo","Bruno & Marrone",2698304,https://open.spotify.com/track/2pBEAodCImE4LgbKAG4bfz
23,"É Problema","Matheus & Kauan",2431212,https://open.spotify.com/track/43VBV6uVyKAHbtrRpizoRK
24,"Maçã Verde","MC Hariel",2426519,https://open.spotify.com/track/7lJoRyuNJtuiqTcKtuMuIR
25,"FALA MAL DE MIM","PEDRO SAMPAIO",2412733,https://open.spotify.com/track/5glMxRMRHGBRj6bydBjoPM
26,"Investe Em Mim","Jonas Esticado",2354801,https://open.spotify.com/track/15k1TDabqSEmyXOwMq9RM7
27,Saturno,BIN,2282431,https://open.spotify.com/track/68cPbG7hJnwDW9nPX1uQcX
28,"Quero Ver é Me Esquecer (feat. Jorge) - Ao Vivo","Os Barões Da Pisadinha",2252246,https://open.spotify.com/track/2SUPbyD77tJuOUbqbxct6l
29,"Ele Não Tem","Jonas Esticado",2185495,https://open.spotify.com/track/1JHvLQWHUoYuapwQikeDuD
30,Paradigmas,"Jorge & Mateus",2158899,https://open.spotify.com/track/158ukl5rih76dOEsp0I91H
31,"Esquema Preferido - Ao Vivo","Os Barões Da Pisadinha",2093730,https://open.spotify.com/track/35qOGx1CWvCkQFOv4BkVIV
32,"Espetinho - Ao Vivo","Gusttavo Lima",2072654,https://open.spotify.com/track/52yvnBV90B2ZUC5b25cFer
33,"Amor e Fé - Acústico","Hungria Hip Hop",2031073,https://open.spotify.com/track/5ra6CI0pEzqjxPEZeBz0d7
34,"Ilusão (Cracolândia)","MC Hariel",1988678,https://open.spotify.com/track/6WXglvTFRmjlHHhgjYMNif
35,"Tudo Indica (feat. Jorge & Mateus) - Ao Vivo","Marcos & Belutti",1928096,https://open.spotify.com/track/0eoMMLrWtXbLk64baeESkc
36,"Figurinha - Ao Vivo","Douglas & Vinicius",1899740,https://open.spotify.com/track/187Pge0WmJNoS73kaIORSE
37,"Fala Comigo - Ao Vivo","Gusttavo Lima",1899586,https://open.spotify.com/track/56F3ngwk3a42aLY0o5QgBF
38,"Amor ou o Litrão","Petter Ferraz",1867086,https://open.spotify.com/track/7qmnP8Woc47dLSrMD5MxL1
39,"Cidade Inteira","Eric Land",1800766,https://open.spotify.com/track/7J3QMuDCSv56jRSiD9jFBF
40,Privilégio,"MC Luan da BS",1800675,https://open.spotify.com/track/2ASs0n7ukfyxAxDtdir4vF
41,"Blinding Lights","The Weeknd",1777707,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
42,"Alô Ex-Amor - Ao Vivo","João Bosco e Gabriel",1754405,https://open.spotify.com/track/2QCwoYDn4DRfjs4NhW2KpO
43,"Sogra - Ao Vivo",Dilsinho,1750715,https://open.spotify.com/track/4zsiMjB0794HztyqUkD3Zi
44,"Tá Rocheda","Os Barões Da Pisadinha",1750224,https://open.spotify.com/track/3dPvQLKl42dMYWV4LWRTLK
45,"Mtg - Vem Sentando Vem (feat. Dj Nbeat) - Remix","MC 2jhow",1729066,https://open.spotify.com/track/2Xgc216OMnc9PyUalpaSPc
46,"Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo","Grupo Menos É Mais",1710815,https://open.spotify.com/track/5r9CZJMoMmxio2AnJdxuDS
47,"É Só Botada","MC Levin",1691771,https://open.spotify.com/track/07c9lzwx1IIm101PnB4BZu
48,Letícia,"Zé Vaqueiro",1675779,https://open.spotify.com/track/2R1OgezGfBMeiAcMpJ1EkH
49,"drivers license","Olivia Rodrigo",1658437,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
50,"Ô Moça","MC Zaquin",1585507,https://open.spotify.com/track/1mQOFRDoqI34LdN79PE0vH
51,Hackearam-Me,Tierry,1525701,https://open.spotify.com/track/5NeBu4oKweDXIjhvYqtbLo
52,"Rainha da Favela",LUDMILLA,1471787,https://open.spotify.com/track/3vu864xi5Xis9VfOsJpmXu
53,"Eu Tenho Medo","Zé Vaqueiro",1448573,https://open.spotify.com/track/5TU6HG6Ltm7ZYr3r5dZjsA
54,"Faz a Pose","MC Teteu",1443825,https://open.spotify.com/track/1sTVKLLFDfAfowsG4bRBN4
55,"De Menina pra Mulher - Ao Vivo","Gusttavo Lima",1441325,https://open.spotify.com/track/7snoDTJeoJ2oVMhf7eoF3t
56,"Volta por Baixo - Ao Vivo","Henrique & Juliano",1393814,https://open.spotify.com/track/6juD9PQwAPvuXYIAE2gjhO
57,Nêga,"Tarcísio do Acordeon",1393040,https://open.spotify.com/track/3S2iI46NmKyZsoxs2NByIP
58,"Só Tem Eu","Zé Felipe",1375085,https://open.spotify.com/track/1X0MaGErD8rcspqQs9s2m0
59,"Alive (It Feels Like)",Alok,1347024,https://open.spotify.com/track/4fB85IhVASxXMWgoke5WVJ
60,"Só de Sacanagem - Ao Vivo","Israel & Rodolffo",1340860,https://open.spotify.com/track/40zJaB3z53PGaxIkYyieBP
61,"Uma Cavala Mesmo","MC Meno K",1339879,https://open.spotify.com/track/1bK6UaFcArJvIaMeKPTFSm
62,CORINGA,Jão,1316431,https://open.spotify.com/track/0gmDtSc2Ay17diWj6nJjlG
63,"Só Não Divulga","Fernando & Sorocaba",1268114,https://open.spotify.com/track/3HquWF2pZmWYu3WAEP9Heb
64,"Tô Preocupada (Calma Amiga) (feat. Anitta)",Rebecca,1237931,https://open.spotify.com/track/70jrNdP6R9AKHazjaurG3Z
65,"Quero Você do Jeito Que Quiser","Marília Mendonça",1236177,https://open.spotify.com/track/64I6t2tuUGnIlaDIzHJ6YI
66,"Elas Gostam de Gasolina - Ao Vivo","Anderson & Vei da Pisadinha",1195184,https://open.spotify.com/track/3tkEf7vw4zDBFAQxY1vdcv
67,Rita,Tierry,1176951,https://open.spotify.com/track/1nDCZBI8MaHXI2f36dnQyG
68,"Nem Doeu - Ao Vivo","Matheus & Kauan",1144706,https://open.spotify.com/track/260n4ECk9j4IEvTAVBYojl
69,"Desejando Eu (Ao Vivo)","Murilo Huff",1122458,https://open.spotify.com/track/3056x1XkmICnQmji68rrft
70,Deprê,"Marília Mendonça",1121681,https://open.spotify.com/track/2BRGOqLBHFJclDM6PB2dnd
71,"Briga Feia - Ao Vivo","Henrique & Juliano",1099395,https://open.spotify.com/track/3Xuo5utyzk86BwlUHdTR2O
72,"Watermelon Sugar","Harry Styles",1098808,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
73,"Freio da Blazer",L7NNON,1096902,https://open.spotify.com/track/6m187iACTSAZDYMaV0klqj
74,Hylander,Abbot,1094176,https://open.spotify.com/track/3sOcmmmWB7dqyziUVLXpTi
75,positions,"Ariana Grande",1090905,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
76,"The Business",Tiësto,1079266,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
77,"Pode Sumir","Luíza & Maurílio",1078518,https://open.spotify.com/track/7CDdyDigw7e3zFr3k7uKMY
78,"Poesia Acústica #9: Melhor Forma","Pineapple StormTv",1067852,https://open.spotify.com/track/2fmeSswdyVq4wcqhY41UHk
79,777-666,Matuê,1055315,https://open.spotify.com/track/3sGcETRMuAgcPgjDpIkgMn
80,"Oh Juliana",Niack,1053508,https://open.spotify.com/track/4xWzZmX4K1yyrdtRfbUvjt
81,"Marília Mendonça",BIN,1041192,https://open.spotify.com/track/73uParILjIm5rcP0C2bpMF
82,"Despedida De Casal","Gustavo Mioto",1023936,https://open.spotify.com/track/0V4ZIBLOxq85pFQATKtItp
83,"Don't Say Goodbye (feat. Tove Lo)",Alok,1020289,https://open.spotify.com/track/0GTPmh5G40joBg93vcSQNq
84,Adorei,"Grupo Menos É Mais",1019055,https://open.spotify.com/track/6rfNbeEGCh8M5AAj879g0r
85,"Um Sabadão Desse Uma Lua Dessa","Mc Talibã",1006617,https://open.spotify.com/track/3KfyRuNdcCGsZb15sqrXDA
86,"Volume 3","Douglas & Vinicius",988557,https://open.spotify.com/track/5gIVPysvKFh2gtwsicafnN
87,"Esses Vícios","Zé Neto & Cristiano",983968,https://open.spotify.com/track/2InUVOBY515umeuwdQtsQ4
88,"Só Tapão Nervoso Vs Toma Catucada Violenta","DJ DN",982615,https://open.spotify.com/track/2BEGTomoM88uGMOzRmZirl
89,"Save Your Tears","The Weeknd",977776,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
90,"Uma Ex (Ao Vivo)","Murilo Huff",954559,https://open.spotify.com/track/7xi4XR5EIOU6OHdIydLMjT
91,"Don't Start Now","Dua Lipa",940621,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
92,"F* F* M*","Filipe Ret",938229,https://open.spotify.com/track/2D13ouGidILQGRVnihYuCF
93,"Ela Aperta a Minha Mente","Xand Avião",926920,https://open.spotify.com/track/1T3hcBQRwacjWLuJJFt8co
94,"Máquina do Tempo",Matuê,917096,https://open.spotify.com/track/5oI9blwsXC8AkTWw6wASY8
95,"Quase uma Semana",BIN,915231,https://open.spotify.com/track/4a5YIaK7qFu6T63GeYx1Ih
96,"Pedaço de Mim",OIK,904784,https://open.spotify.com/track/2fEgPCDD0qRvZeVrY381EW
97,"Beijo das Galáxias","Eric Land",895823,https://open.spotify.com/track/0Hlfni60gJ8aE2ywMqgtUv
98,"Esquece de Me Esquecer","Zé Felipe",895532,https://open.spotify.com/track/1NXeltgzjQeiC4hbf2XNVr
99,"Seu Beijo Joga Sujo","Avine Vinny",893823,https://open.spotify.com/track/2enk2whIgJyoe0O9HRQZJV
100,"Me Gusta (with Cardi B & Myke Towers)",Anitta,882496,https://open.spotify.com/track/7e1VoRlNumuEkXlITMHKLE
101,"Golpe Trocado","Mc Frog",871795,https://open.spotify.com/track/0nGOQOcurYXEWKcWi2ZrQo
102,"Manda Áudio","Di Propósito",871387,https://open.spotify.com/track/0in6Rc29qdyOkhKyYw4A84
103,"Viva Voz - Ao Vivo","Lauana Prado",866560,https://open.spotify.com/track/08Sd5vVcIH3uKeAiaJdoYj
104,"Nega Chegando","O Boy da Seresta",862927,https://open.spotify.com/track/5XyDFMwY1NTIlkbzcfVyl3
105,"S de Saudade","Luíza & Maurílio",861769,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL
106,"Não Vai Embora",Dilsinho,860392,https://open.spotify.com/track/28atBekPVlTdnU4M9Z7udd
107,"Só Você","MC Rogerinho",860223,https://open.spotify.com/track/59kRq8rb5uJCrSYYbGCk7o
108,"Romance Desapegado","Conde do Forró",854228,https://open.spotify.com/track/54OqGd3dmug64db0ZtOtF4
109,Cangote,"Zé Vaqueiro",849521,https://open.spotify.com/track/0dTqciDQzwVKWY2kb3Gixf
110,telepatía,"Kali Uchis",841516,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
111,Streets,"Doja Cat",840210,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
112,"Roses - Imanbek Remix","SAINt JHN",837377,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
113,"Desce Pro Play (PA PA PA)","Mc Zaac",827760,https://open.spotify.com/track/4zGtfOglDBfVUypabBwIjQ
114,"Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix","Maverick Sabre",821073,https://open.spotify.com/track/5PNvgiKSwMdjBsDsgFCFLX
115,"Eu Vou Tirar Você Do Cabaré","Israell Muniz",820077,https://open.spotify.com/track/4dkMmfrNEIUMjoEIFHA2yy
116,"Cai de vagarinho até embaixo","Mc Rennan",811461,https://open.spotify.com/track/4V0OqVsxQOtwSkzh4540xl
117,"Meia Noite (Ce Tem Meu Whatsapp) - Ao Vivo","Os Barões Da Pisadinha",802881,https://open.spotify.com/track/7as7OL7cmgFZDADgVjQZjz
118,"menina solta","GIULIA BE",797463,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
119,Ranking,"Jorge & Mateus",793468,https://open.spotify.com/track/0RaIjuKU5hudMteEXwr4RS
120,"Camisa do Flamengo","DJ 2L da Rocinha",791902,https://open.spotify.com/track/4FmdqhQcHXXVLk2hpwQ5US
121,"Café e Amor - Ao Vivo","Gusttavo Lima",790400,https://open.spotify.com/track/6zeo9bcZWGlHi2VqjUSmaR
122,"Liberdade Provisória - Ao Vivo","Henrique & Juliano",789903,https://open.spotify.com/track/4Y0gR2tYML083T6b2vhJrn
123,"Poesia Acústica 10: Recomeçar","Pineapple StormTv",788645,https://open.spotify.com/track/4pwFy4YPNGMxK2P2FfQfvt
124,"A Pior Parte",Renno,773881,https://open.spotify.com/track/5It3UpCRrZM6SJTL8dIQOV
125,"Amarelo, azul e branco",ANAVITÓRIA,755633,https://open.spotify.com/track/2LOIoeI16A8jjKubPKoCSa
126,"Mood (feat. iann dior)",24kGoldn,753358,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
127,LARISSA,"PEDRO SAMPAIO",749577,https://open.spotify.com/track/1wowgtxmcxyIDGkQ8S28gL
128,"Comprei um Lança","Mc Jacaré",745044,https://open.spotify.com/track/12v6LfkX9YIR3uLefIAAYZ
129,"GIRL LIKE ME","Black Eyed Peas",744664,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
130,"WAP (feat. Megan Thee Stallion)","Cardi B",743036,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
131,"Renatinha (Ao Vivo)","Os Barões Da Pisadinha",742788,https://open.spotify.com/track/6XclJjdGPjNuB2Dl4yU0H3
132,"Someone You Loved","Lewis Capaldi",739328,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
133,"Localiza Aí BB","Vitor e Luan",735234,https://open.spotify.com/track/6fe5D0ivKnpXFMAnoSRjah
134,"Pipa Voada (feat. Emicida)",Rashid,734499,https://open.spotify.com/track/3oqC4Ta40ft6NnTJwcUTdi
135,"Segunda Taça - Ao Vivo","João Bosco & Vinicius",730674,https://open.spotify.com/track/1WTJdd2atKxhUrbvUHjNDt
136,"Declaração pro Bar - Ao Vivo","Guilherme & Benuto",728145,https://open.spotify.com/track/48CAeajgzcGJaVUSsXd7h0
137,"Vou falar que não quero","Vitor Fernandes",727903,https://open.spotify.com/track/6AMTUbWihFZOwOeHxZN2Ge
138,"Meia Noite","Zé Vaqueiro",725053,https://open.spotify.com/track/2ylAocQwOgzelMbW9KJL56
139,"Party On My Own (feat. FAULHABER)",Alok,724010,https://open.spotify.com/track/4c9Py6O1NeuYKbJ8Ok7mTl
140,"Prisoner (feat. Dua Lipa)","Miley Cyrus",722928,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
141,"Kenny G",Matuê,720146,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW
142,Dynamite,BTS,719324,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
143,"Astronaut In The Ocean","Masked Wolf",718667,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
144,"Foi por Conveniência","Marília Mendonça",716404,https://open.spotify.com/track/6niGCULksHzD0NHyX3zCuB
145,"Razão das Minhas Biritas","Luíza & Maurílio",708992,https://open.spotify.com/track/3qqfukkcLElVkOWFyzHmSk
146,"Meu Abrigo",Melim,704870,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
147,Bandida,"Pabllo Vittar",698831,https://open.spotify.com/track/2VFTgZwiAdrADSLrUNHWt9
148,"Paradise (feat. Dermot Kennedy)",MEDUZA,688685,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
149,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",685154,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
150,"Head & Heart (feat. MNEK)","Joel Corry",683491,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
151,"Amor de Fim de Noite",Orochi,683181,https://open.spotify.com/track/1Nmcs8zk7LfcvHRgLtTM5J
152,"Mais Um","Felipe Araújo",681701,https://open.spotify.com/track/0lp3u9nJusd5l8aKPAWELl
153,"Homenagem aos Relíquias (feat. Menor MC, MC Vinny, MC Julio D.E R. & MC Leozinho ZS)","DJ Matt D",680600,https://open.spotify.com/track/4vDC52DnSqAjec5Vh5yJEb
154,"Barzinho Aleatório - Ao Vivo","Zé Neto & Cristiano",680159,https://open.spotify.com/track/4KLvGldnzUZU4xdELyWBom
155,"Deixa (feat. Ana Gabriela)",Lagum,678034,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
156,"Dance Monkey","Tones And I",676823,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
157,"Não Te Quero",NATTAN,674353,https://open.spotify.com/track/3rnso1KNGrkXfqNTlBXdPH
158,"Poesia Acústica #6: Era uma Vez","Pineapple StormTv",674207,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr
159,"Camisa do Grêmio","MC Meno K",665384,https://open.spotify.com/track/2rXIj8SkYrAWQ4Dn2oiupk
160,"Deve ser horrível dormir sem mim","Manu Gavassi",663028,https://open.spotify.com/track/6Q9NH5cNBY58nJkp5Jbs9j
161,"Então Toma - Ao Vivo","Matheus & Kauan",656888,https://open.spotify.com/track/5yaXBGNko8lmFSOvKWo99j
162,"Despedida - Ao Vivo","Wesley Safadão",651088,https://open.spotify.com/track/5LpLYzpV0HWKI2DlPmNywg
163,"Graveto - Ao Vivo","Marília Mendonça",648309,https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o
164,34+35,"Ariana Grande",648057,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
165,"Piece Of Your Heart - Alok Remix",MEDUZA,643286,https://open.spotify.com/track/6iW38RGqdDGOofmz2HeXLW
166,BRABA,"Luísa Sonza",642502,https://open.spotify.com/track/2WlZuBDgLfT7Kc0admhFdg
167,"Hoje Dói","Tarcísio do Acordeon",642243,https://open.spotify.com/track/2xCMTX0PJdEc7kPJqUHw4o
168,"Senta no Fazendeiro","Mc Jacaré",641344,https://open.spotify.com/track/1wsL4Lgoo27ETnLt6svbnT
169,"É Sal",Matuê,638221,https://open.spotify.com/track/2c80HnIOPMmQQVQllQEWb5
170,"A Casa É Sua","Casa Worship",636420,https://open.spotify.com/track/3h3fui1QXImL2zRcs9v2Lc
171,"Não Pode Se Apaixonar","Xand Avião",636384,https://open.spotify.com/track/1HoapWs5KcMzs8QYdgg9Kt
172,TOMA,"Luísa Sonza",625620,https://open.spotify.com/track/7pDcS0EVMJR0YwjXmHcCRg
173,"Amor de Rapariga","Raí Saia Rodada",623544,https://open.spotify.com/track/1FM9CNCjobC3LSNEEKuPkd
174,"se essa vida fosse um filme","GIULIA BE",621382,https://open.spotify.com/track/0hDphSo7vI7gCjEPpD6gu0
175,"Litrão - Ao Vivo","Matheus & Kauan",619359,https://open.spotify.com/track/4DngRKOpRPrkbzImUB0zgh
176,Pupila,ANAVITÓRIA,616172,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk
177,"Amor ou o Litrão - Brega Funk",Mila,615335,https://open.spotify.com/track/4WcskbAX3wImaennFI79Ll
178,Sagitário,Xamã,611891,https://open.spotify.com/track/0N0JNYiFx3xTyIWmnIVuV7
179,"Set 2.0: Homenagem aos Relíquias","DJ Matt D",611494,https://open.spotify.com/track/566AZpR4FJErkhS3CmuaWu
180,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",610138,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
181,"Buzina - Ao Vivo","Diego & Victor Hugo",608618,https://open.spotify.com/track/0yOYdil5IO9tW7wraM9C3r
182,"Sua Mãe Tá Nessa - Ao Vivo","Lauana Prado",607622,https://open.spotify.com/track/5gijVJHyC1E4kt2j5Q3DEb
183,"Meu Mel","Zé Vaqueiro",605559,https://open.spotify.com/track/7Jw5gMzNL8g0aeX27mUhuW
184,inesquecível,"GIULIA BE",600719,https://open.spotify.com/track/3bUDPTCStUeLcUgXgvepQh
185,"Tempo Perdido","Legião Urbana",597571,https://open.spotify.com/track/7MnT7msJZg3XBAS0OTfGrB
186,"Deus é por nós","MC Marks",596875,https://open.spotify.com/track/6jcGoHrqfRW6fI2I6xtwBQ
187,"Devil Eyes","Hippie Sabotage",591097,https://open.spotify.com/track/7MiZjKawmXTsTNePyTfPyL
188,"Balada do Buteco - Ao Vivo","Gusttavo Lima",590796,https://open.spotify.com/track/490NQHlu9e6HkJMf7LU8z4
189,"Cheirosa - Ao Vivo","Jorge & Mateus",590369,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
190,"Levitating (feat. DaBaby)","Dua Lipa",585666,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
191,"Pra Você Guardei O Amor","Nando Reis",583770,https://open.spotify.com/track/1EQ8sBQ7Abv9DvNBzhXAcv
192,"Não Valeu","Wesley Safadão",582540,https://open.spotify.com/track/1GWUiFYLYEapxYHnASyOud
193,"Vai Tomando Foguenta","MC Yuri",580794,https://open.spotify.com/track/3SwHWvT7Uze9CqI5LJowv5
194,"On & On",Alok,579159,https://open.spotify.com/track/7sYAS4CpbV90oSemgaEQat
195,"Therefore I Am","Billie Eilish",574376,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
196,"Cuidado Que Eu Te Supero","Yasmin Santos",573765,https://open.spotify.com/track/5J4tK2FbXQEeC0AsfFgwpz
197,"Sweater Weather","The Neighbourhood",572449,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
198,"Lose Control",MEDUZA,571539,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
199,"Acabou a Água (feat. Mc Ygor Yanks)","MC 3L",569710,https://open.spotify.com/track/7jFEykLSATTBHLCJXikHmD
200,"Break My Heart","Dua Lipa",567190,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
