,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
38,"Tudo Indica (feat. Jorge & Mateus) - Ao Vivo","Marcos & Belutti",1727416,https://open.spotify.com/track/0eoMMLrWtXbLk64baeESkc
39,Privilégio,"MC Luan da BS",1723631,https://open.spotify.com/track/2ASs0n7ukfyxAxDtdir4vF
40,"Amor ou o Litrão","Petter Ferraz",1710764,https://open.spotify.com/track/7qmnP8Woc47dLSrMD5MxL1
41,"Mtg - Vem Sentando Vem (feat. Dj Nbeat) - Remix","MC 2jhow",1703816,https://open.spotify.com/track/2Xgc216OMnc9PyUalpaSPc
42,"Tá Rocheda","Os Barões Da Pisadinha",1698563,https://open.spotify.com/track/3dPvQLKl42dMYWV4LWRTLK
43,"Só Não Divulga","Fernando & Sorocaba",1687463,https://open.spotify.com/track/3HquWF2pZmWYu3WAEP9Heb
44,"Alô Ex-Amor - Ao Vivo","João Bosco e Gabriel",1684902,https://open.spotify.com/track/2QCwoYDn4DRfjs4NhW2KpO
45,"Blinding Lights","The Weeknd",1639056,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
46,"Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo","Grupo Menos É Mais",1632051,https://open.spotify.com/track/5r9CZJMoMmxio2AnJdxuDS
47,"drivers license","Olivia Rodrigo",1631276,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
48,"Figurinha - Ao Vivo","Douglas & Vinicius",1615396,https://open.spotify.com/track/187Pge0WmJNoS73kaIORSE
49,"É Só Botada","MC Levin",1582373,https://open.spotify.com/track/07c9lzwx1IIm101PnB4BZu
50,Hackearam-Me,Tierry,1552398,https://open.spotify.com/track/5NeBu4oKweDXIjhvYqtbLo
51,"De Menina pra Mulher - Ao Vivo","Gusttavo Lima",1460663,https://open.spotify.com/track/7snoDTJeoJ2oVMhf7eoF3t
52,"Sogra - Ao Vivo",Dilsinho,1407514,https://open.spotify.com/track/4zsiMjB0794HztyqUkD3Zi
53,Letícia,"Zé Vaqueiro",1379955,https://open.spotify.com/track/2R1OgezGfBMeiAcMpJ1EkH
54,"Eu Tenho Medo","Zé Vaqueiro",1354257,https://open.spotify.com/track/5TU6HG6Ltm7ZYr3r5dZjsA
55,"Rainha da Favela",LUDMILLA,1322734,https://open.spotify.com/track/3vu864xi5Xis9VfOsJpmXu
56,"Uma Cavala Mesmo","MC Meno K",1312324,https://open.spotify.com/track/1bK6UaFcArJvIaMeKPTFSm
57,Nêga,"Tarcísio do Acordeon",1307535,https://open.spotify.com/track/3S2iI46NmKyZsoxs2NByIP
58,"Só de Sacanagem - Ao Vivo","Israel & Rodolffo",1296144,https://open.spotify.com/track/40zJaB3z53PGaxIkYyieBP
59,"Tô Preocupada (Calma Amiga) (feat. Anitta)",Rebecca,1285364,https://open.spotify.com/track/70jrNdP6R9AKHazjaurG3Z
60,"Alive (It Feels Like)",Alok,1271509,https://open.spotify.com/track/4fB85IhVASxXMWgoke5WVJ
61,"Freio da Blazer",L7NNON,1229591,https://open.spotify.com/track/6m187iACTSAZDYMaV0klqj
62,telepatía,"Kali Uchis",1204177,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
63,"Faz a Pose","MC Teteu",1183014,https://open.spotify.com/track/1sTVKLLFDfAfowsG4bRBN4
64,"Quero Você do Jeito Que Quiser","Marília Mendonça",1172335,https://open.spotify.com/track/64I6t2tuUGnIlaDIzHJ6YI
65,"Volta por Baixo - Ao Vivo","Henrique & Juliano",1149823,https://open.spotify.com/track/6juD9PQwAPvuXYIAE2gjhO
66,"Só Tem Eu","Zé Felipe",1114955,https://open.spotify.com/track/1X0MaGErD8rcspqQs9s2m0
67,"Despedida De Casal","Gustavo Mioto",1107741,https://open.spotify.com/track/0V4ZIBLOxq85pFQATKtItp
68,"Desejando Eu (Ao Vivo)","Murilo Huff",1101067,https://open.spotify.com/track/3056x1XkmICnQmji68rrft
69,"Nem Doeu - Ao Vivo","Matheus & Kauan",1091068,https://open.spotify.com/track/260n4ECk9j4IEvTAVBYojl
70,Deprê,"Marília Mendonça",1086047,https://open.spotify.com/track/2BRGOqLBHFJclDM6PB2dnd
71,"Elas Gostam de Gasolina - Ao Vivo","Anderson & Vei da Pisadinha",1081906,https://open.spotify.com/track/3tkEf7vw4zDBFAQxY1vdcv
72,CORINGA,Jão,1081552,https://open.spotify.com/track/0gmDtSc2Ay17diWj6nJjlG
73,"Poesia Acústica #9: Melhor Forma","Pineapple StormTv",1058710,https://open.spotify.com/track/2fmeSswdyVq4wcqhY41UHk
74,"The Business",Tiësto,1054727,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
75,"Pode Sumir","Luíza & Maurílio",1054056,https://open.spotify.com/track/7CDdyDigw7e3zFr3k7uKMY
76,Hylander,Abbot,1047519,https://open.spotify.com/track/3sOcmmmWB7dqyziUVLXpTi
77,positions,"Ariana Grande",1047323,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
78,"Watermelon Sugar","Harry Styles",1042791,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
79,"Briga Feia - Ao Vivo","Henrique & Juliano",1030030,https://open.spotify.com/track/3Xuo5utyzk86BwlUHdTR2O
80,777-666,Matuê,1024050,https://open.spotify.com/track/3sGcETRMuAgcPgjDpIkgMn
81,"Amarelo, azul e branco",ANAVITÓRIA,1023540,https://open.spotify.com/track/2LOIoeI16A8jjKubPKoCSa
82,"Marília Mendonça",BIN,1022248,https://open.spotify.com/track/73uParILjIm5rcP0C2bpMF
83,Adorei,"Grupo Menos É Mais",995070,https://open.spotify.com/track/6rfNbeEGCh8M5AAj879g0r
84,"Oh Juliana",Niack,991638,https://open.spotify.com/track/4xWzZmX4K1yyrdtRfbUvjt
85,"Vou falar que não quero","Vitor Fernandes",976013,https://open.spotify.com/track/6AMTUbWihFZOwOeHxZN2Ge
86,"Não Pode Se Apaixonar","Xand Avião",971576,https://open.spotify.com/track/1HoapWs5KcMzs8QYdgg9Kt
87,Rita,Tierry,970747,https://open.spotify.com/track/1nDCZBI8MaHXI2f36dnQyG
88,"Esses Vícios","Zé Neto & Cristiano",963489,https://open.spotify.com/track/2InUVOBY515umeuwdQtsQ4
89,"Save Your Tears","The Weeknd",954235,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
90,"Don't Say Goodbye (feat. Tove Lo)",Alok,953492,https://open.spotify.com/track/0GTPmh5G40joBg93vcSQNq
91,"Astronaut In The Ocean","Masked Wolf",951664,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
92,"Só Tapão Nervoso Vs Toma Catucada Violenta","DJ DN",943884,https://open.spotify.com/track/2BEGTomoM88uGMOzRmZirl
93,"Volume 3","Douglas & Vinicius",943785,https://open.spotify.com/track/5gIVPysvKFh2gtwsicafnN
94,"Um Sabadão Desse Uma Lua Dessa","Mc Talibã",929972,https://open.spotify.com/track/3KfyRuNdcCGsZb15sqrXDA
95,"Uma Ex (Ao Vivo)","Murilo Huff",928501,https://open.spotify.com/track/7xi4XR5EIOU6OHdIydLMjT
96,"Quase uma Semana",BIN,923466,https://open.spotify.com/track/4a5YIaK7qFu6T63GeYx1Ih
97,Streets,"Doja Cat",922729,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
98,"Ela Aperta a Minha Mente","Xand Avião",915595,https://open.spotify.com/track/1T3hcBQRwacjWLuJJFt8co
99,"Cai de vagarinho até embaixo","Mc Rennan",912452,https://open.spotify.com/track/2p04GXqx4j9sggMTFJpEBa
100,"F* F* M*","Filipe Ret",903946,https://open.spotify.com/track/2D13ouGidILQGRVnihYuCF
101,"Hold On","Justin Bieber",903594,https://open.spotify.com/track/4u4NyuceXP7Uzh7XFJKCr1
102,"Beijo das Galáxias","Eric Land",902999,https://open.spotify.com/track/0Hlfni60gJ8aE2ywMqgtUv
103,"Máquina do Tempo",Matuê,901014,https://open.spotify.com/track/5oI9blwsXC8AkTWw6wASY8
104,"Seu Beijo Joga Sujo","Avine Vinny",894686,https://open.spotify.com/track/2enk2whIgJyoe0O9HRQZJV
105,"Leave The Door Open","Bruno Mars",881800,https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh
106,"Don't Start Now","Dua Lipa",875063,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
107,"Pedaço de Mim",OIK,872943,https://open.spotify.com/track/2fEgPCDD0qRvZeVrY381EW
108,"Que Amiga é Essa","Yasmin Santos",867470,https://open.spotify.com/track/5Kvk3PEnJlZ1uGuWTe3pat
109,"S de Saudade","Luíza & Maurílio",861228,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL
110,Cangote,"Zé Vaqueiro",847199,https://open.spotify.com/track/0dTqciDQzwVKWY2kb3Gixf
111,"Camisa do Flamengo","DJ 2L da Rocinha",841345,https://open.spotify.com/track/4FmdqhQcHXXVLk2hpwQ5US
112,"Viva Voz - Ao Vivo","Lauana Prado",835715,https://open.spotify.com/track/08Sd5vVcIH3uKeAiaJdoYj
113,"Heartbreak Anniversary",Giveon,833685,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp
114,"Romance Desapegado","Conde do Forró",833283,https://open.spotify.com/track/54OqGd3dmug64db0ZtOtF4
115,"Manda Áudio","Di Propósito",830741,https://open.spotify.com/track/0in6Rc29qdyOkhKyYw4A84
116,"Meia Noite (Ce Tem Meu Whatsapp) - Ao Vivo","Os Barões Da Pisadinha",822823,https://open.spotify.com/track/7as7OL7cmgFZDADgVjQZjz
117,"Me Gusta (with Cardi B & Myke Towers)",Anitta,818273,https://open.spotify.com/track/7e1VoRlNumuEkXlITMHKLE
118,"Não Vai Embora",Dilsinho,818194,https://open.spotify.com/track/28atBekPVlTdnU4M9Z7udd
119,LARISSA,"PEDRO SAMPAIO",799090,https://open.spotify.com/track/1wowgtxmcxyIDGkQ8S28gL
120,"Só Você","MC Rogerinho",784603,https://open.spotify.com/track/59kRq8rb5uJCrSYYbGCk7o
121,"menina solta","GIULIA BE",782795,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
122,"Poesia Acústica 10: Recomeçar","Pineapple StormTv",781001,https://open.spotify.com/track/4pwFy4YPNGMxK2P2FfQfvt
123,"Eu Vou Tirar Você Do Cabaré","Israell Muniz",779576,https://open.spotify.com/track/4dkMmfrNEIUMjoEIFHA2yy
124,"Nega Chegando","O Boy da Seresta",778373,https://open.spotify.com/track/5XyDFMwY1NTIlkbzcfVyl3
125,"Café e Amor - Ao Vivo","Gusttavo Lima",777255,https://open.spotify.com/track/6zeo9bcZWGlHi2VqjUSmaR
126,"Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix","Maverick Sabre",769971,https://open.spotify.com/track/5PNvgiKSwMdjBsDsgFCFLX
127,"Liberdade Provisória - Ao Vivo","Henrique & Juliano",761072,https://open.spotify.com/track/4Y0gR2tYML083T6b2vhJrn
128,"Disco Arranhado - Funk Remix",Malu,761042,https://open.spotify.com/track/2Gjt4rUHBUH0rMKpBg0hF4
129,"Roses - Imanbek Remix","SAINt JHN",756621,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
130,"Golpe Trocado","Mc Frog",751582,https://open.spotify.com/track/0nGOQOcurYXEWKcWi2ZrQo
131,"Someone You Loved","Lewis Capaldi",746893,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
132,"Localiza Aí BB","Vitor e Luan",744412,https://open.spotify.com/track/6fe5D0ivKnpXFMAnoSRjah
133,"Me Chama Mozão","Naiara Azevedo",743085,https://open.spotify.com/track/21jLgG2WsiIEuuzl0OupzN
134,"Esquece de Me Esquecer","Zé Felipe",726283,https://open.spotify.com/track/1NXeltgzjQeiC4hbf2XNVr
135,"Mood (feat. iann dior)",24kGoldn,715415,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
136,Ranking,"Jorge & Mateus",715254,https://open.spotify.com/track/0RaIjuKU5hudMteEXwr4RS
137,"A Pior Parte",Renno,705507,https://open.spotify.com/track/5It3UpCRrZM6SJTL8dIQOV
138,"Declaração pro Bar - Ao Vivo","Guilherme & Benuto",705433,https://open.spotify.com/track/48CAeajgzcGJaVUSsXd7h0
139,"Não Te Quero",NATTAN,701424,https://open.spotify.com/track/3cVF2ot6YuCD0RQY302gNz
140,"Acabou a Água (feat. Mc Ygor Yanks)","MC 3L",699993,https://open.spotify.com/track/7jFEykLSATTBHLCJXikHmD
141,"Pipa Voada (feat. Emicida)",Rashid,699148,https://open.spotify.com/track/3oqC4Ta40ft6NnTJwcUTdi
142,"GIRL LIKE ME","Black Eyed Peas",697452,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
143,"Comprei um Lança","Mc Jacaré",693903,https://open.spotify.com/track/12v6LfkX9YIR3uLefIAAYZ
144,"Segunda Taça - Ao Vivo","João Bosco & Vinicius",692760,https://open.spotify.com/track/1WTJdd2atKxhUrbvUHjNDt
145,"Meu Abrigo",Melim,691489,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
146,"Prisoner (feat. Dua Lipa)","Miley Cyrus",690053,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
147,"Kenny G",Matuê,688299,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW
148,"Meia Noite","Zé Vaqueiro",687740,https://open.spotify.com/track/2ylAocQwOgzelMbW9KJL56
149,"Renatinha (Ao Vivo)","Os Barões Da Pisadinha",686030,https://open.spotify.com/track/6XclJjdGPjNuB2Dl4yU0H3
150,Dynamite,BTS,684834,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
151,"Foi por Conveniência","Marília Mendonça",682472,https://open.spotify.com/track/6niGCULksHzD0NHyX3zCuB
152,"Razão das Minhas Biritas","Luíza & Maurílio",680571,https://open.spotify.com/track/3qqfukkcLElVkOWFyzHmSk
153,"Desce Pro Play (PA PA PA)","Mc Zaac",679816,https://open.spotify.com/track/4zGtfOglDBfVUypabBwIjQ
154,"WAP (feat. Megan Thee Stallion)","Cardi B",678991,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
155,"Party On My Own (feat. FAULHABER)",Alok,675739,https://open.spotify.com/track/4c9Py6O1NeuYKbJ8Ok7mTl
156,"Amor de Fim de Noite",Orochi,674372,https://open.spotify.com/track/1Nmcs8zk7LfcvHRgLtTM5J
157,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",665798,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
158,"Poesia Acústica #6: Era uma Vez","Pineapple StormTv",663101,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr
159,"Deixa (feat. Ana Gabriela)",Lagum,662569,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
160,Sagitário,Xamã,661997,https://open.spotify.com/track/0N0JNYiFx3xTyIWmnIVuV7
161,"Barzinho Aleatório - Ao Vivo","Zé Neto & Cristiano",657262,https://open.spotify.com/track/4KLvGldnzUZU4xdELyWBom
162,"Paradise (feat. Dermot Kennedy)",MEDUZA,657228,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
163,BRABA,"Luísa Sonza",656524,https://open.spotify.com/track/2WlZuBDgLfT7Kc0admhFdg
164,Bandida,"Pabllo Vittar",650873,https://open.spotify.com/track/2VFTgZwiAdrADSLrUNHWt9
165,"Camisa do Grêmio","MC Meno K",650710,https://open.spotify.com/track/2rXIj8SkYrAWQ4Dn2oiupk
166,"Volta Comigo BB","Zé Vaqueiro",649977,https://open.spotify.com/track/2N2MrTCpwNQdbvlk0Kmz3c
167,"Homenagem aos Relíquias (feat. Menor MC, MC Vinny, MC Julio D.E R. & MC Leozinho ZS)","DJ Matt D",646693,https://open.spotify.com/track/4vDC52DnSqAjec5Vh5yJEb
168,"Volta Marcada","Avine Vinny",644754,https://open.spotify.com/track/75CS36Nn8aetRR5eksZMbB
169,"Meu Mel","Zé Vaqueiro",642209,https://open.spotify.com/track/7Jw5gMzNL8g0aeX27mUhuW
170,"Devil Eyes","Hippie Sabotage",639945,https://open.spotify.com/track/7MiZjKawmXTsTNePyTfPyL
171,"Sua Mãe Tá Nessa - Ao Vivo","Lauana Prado",637156,https://open.spotify.com/track/5gijVJHyC1E4kt2j5Q3DEb
172,"Buzina - Ao Vivo","Diego & Victor Hugo",634722,https://open.spotify.com/track/0yOYdil5IO9tW7wraM9C3r
173,"A Casa É Sua","Casa Worship",630949,https://open.spotify.com/track/3h3fui1QXImL2zRcs9v2Lc
174,"Mais Um","Felipe Araújo",628990,https://open.spotify.com/track/0lp3u9nJusd5l8aKPAWELl
175,"É Sal",Matuê,628745,https://open.spotify.com/track/2c80HnIOPMmQQVQllQEWb5
176,"Deve ser horrível dormir sem mim","Manu Gavassi",623089,https://open.spotify.com/track/6Q9NH5cNBY58nJkp5Jbs9j
177,"Senta no Fazendeiro","Mc Jacaré",620482,https://open.spotify.com/track/1wsL4Lgoo27ETnLt6svbnT
178,"Graveto - Ao Vivo","Marília Mendonça",620274,https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o
179,"Head & Heart (feat. MNEK)","Joel Corry",619021,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
180,"Dance Monkey","Tones And I",617710,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
181,"Hoje Dói","Tarcísio do Acordeon",613375,https://open.spotify.com/track/2xCMTX0PJdEc7kPJqUHw4o
182,Pupila,ANAVITÓRIA,610638,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk
183,TOMA,"Luísa Sonza",608949,https://open.spotify.com/track/7pDcS0EVMJR0YwjXmHcCRg
184,Paypal,Teto,608064,https://open.spotify.com/track/7zFuITiPIDicaG70XIn0hm
185,"Despedida - Ao Vivo","Wesley Safadão",602372,https://open.spotify.com/track/5LpLYzpV0HWKI2DlPmNywg
186,"se essa vida fosse um filme","GIULIA BE",599634,https://open.spotify.com/track/0hDphSo7vI7gCjEPpD6gu0
187,inesquecível,"GIULIA BE",598984,https://open.spotify.com/track/3bUDPTCStUeLcUgXgvepQh
188,"Amor ou o Litrão - Brega Funk",Mila,597765,https://open.spotify.com/track/4WcskbAX3wImaennFI79Ll
189,"Piece Of Your Heart - Alok Remix",MEDUZA,596441,https://open.spotify.com/track/6iW38RGqdDGOofmz2HeXLW
190,"Então Toma - Ao Vivo","Matheus & Kauan",593409,https://open.spotify.com/track/5yaXBGNko8lmFSOvKWo99j
191,"Tempo Perdido","Legião Urbana",592414,https://open.spotify.com/track/7MnT7msJZg3XBAS0OTfGrB
192,34+35,"Ariana Grande",588907,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
193,"Set 2.0: Homenagem aos Relíquias","DJ Matt D",588860,https://open.spotify.com/track/566AZpR4FJErkhS3CmuaWu
194,"Sweater Weather","The Neighbourhood",588097,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
195,Arcade,"Duncan Laurence",585787,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
196,"Vingadora - Ao Vivo","Gusttavo Lima",585635,https://open.spotify.com/track/1PoD3bEXqqeP8GsXGyHUJ0
197,"Litrão - Ao Vivo","Matheus & Kauan",585212,https://open.spotify.com/track/4DngRKOpRPrkbzImUB0zgh
198,"Pra Você Guardei O Amor","Nando Reis",584246,https://open.spotify.com/track/1EQ8sBQ7Abv9DvNBzhXAcv
199,"Cheirosa - Ao Vivo","Jorge & Mateus",573549,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
200,"Balada do Buteco - Ao Vivo","Gusttavo Lima",573215,https://open.spotify.com/track/490NQHlu9e6HkJMf7LU8z4
