,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
42,"Basta Você Me Ligar - Ao Vivo","Os Barões Da Pisadinha",1899209,https://open.spotify.com/track/3AV1KI22k1jGMz792lDrj1
43,"Blinding Lights","The Weeknd",1887934,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
44,"Briga Feia - Ao Vivo","Henrique & Juliano",1867721,https://open.spotify.com/track/4j2bK4fnc2s6GyVmhJsJhk
45,"Rave do Papa - Deluxe (feat. Mc Rennan, MC Bruna Alves, MC BN & MC Rick) - Remix","Dj W-Beatz",1824394,https://open.spotify.com/track/59CnMc5PR9GdDFEVOpHSg9
46,"Não Valeu","Wesley Safadão",1783747,https://open.spotify.com/track/1GWUiFYLYEapxYHnASyOud
47,"Saudade Sua","Gusttavo Lima",1741321,https://open.spotify.com/track/6NM06xgqxQ0HU5lxbt2JHi
48,"menina solta","GIULIA BE",1736954,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
49,"Libera Ela - Ao Vivo","Maiara & Maraisa",1657551,https://open.spotify.com/track/0SJtvFn4vqgJPscSbEPaql
50,"Roses - Imanbek Remix","SAINt JHN",1597262,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
51,"Cheirosa - Ao Vivo","Jorge & Mateus",1567511,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
52,"Pipa Voada (feat. Emicida)",Rashid,1555744,https://open.spotify.com/track/3oqC4Ta40ft6NnTJwcUTdi
53,"Mentira - Ao Vivo","Felipe Araújo",1535432,https://open.spotify.com/track/3oe0vGmQxem3DcarYMuzu1
54,"Don't Start Now","Dua Lipa",1450482,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
55,"Declaração pro Bar - Ao Vivo","Guilherme & Benuto",1426009,https://open.spotify.com/track/48CAeajgzcGJaVUSsXd7h0
56,"Segunda Taça - Ao Vivo","João Bosco & Vinicius",1419361,https://open.spotify.com/track/23zmMwD99ROi9yhxqMxWil
57,"Vira Homem","Marília Mendonça",1316098,https://open.spotify.com/track/0GrEqRHf5FioT1hOB8PBxZ
58,"Com ou Sem Mim - Ao Vivo","Gustavo Mioto",1248232,https://open.spotify.com/track/5L8ZEyIdZ2KE4Wf51SsuOF
59,"Aí Eu Bebo - Ao Vivo","Maiara & Maraisa",1241336,https://open.spotify.com/track/2Ou6UYuUbNyqwXxRDSeFRf
60,"Manda Áudio","Di Propósito",1240102,https://open.spotify.com/track/0in6Rc29qdyOkhKyYw4A84
61,"Supera - Ao Vivo","Marília Mendonça",1221810,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz
62,"E Nós Tem um Charme Que É da Hora","Mc Dricka",1213698,https://open.spotify.com/track/4koUrXFuoId1b6wrMF3laS
63,BALANÇA,"WC no Beat",1198275,https://open.spotify.com/track/1neg4NArvpVL7AOWIBja6q
64,"Tá com o Papato (feat. BIN)",Papatinho,1190660,https://open.spotify.com/track/5eT9vs7mv4Y4HrBWcP6abV
65,"Amor de Fim de Noite",Orochi,1184589,https://open.spotify.com/track/1Nmcs8zk7LfcvHRgLtTM5J
66,"3 Batidas - Ao Vivo","Guilherme & Benuto",1177569,https://open.spotify.com/track/1uryupl9hqVZYurJwH4G9k
67,"Bebi Minha Bicicleta (Coração Falido) - Ao Vivo","Zé Neto & Cristiano",1164084,https://open.spotify.com/track/2Q9TaUXNM4mNSCgJjbmsJe
68,"Dance Monkey","Tones And I",1158271,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
69,"Então Toma - Ao Vivo","Matheus & Kauan",1102529,https://open.spotify.com/track/5yaXBGNko8lmFSOvKWo99j
70,"Xereca de Mel","Shevchenko e Elloco",1091155,https://open.spotify.com/track/3csAhPJlNeCDnvuTdT8RQw
71,"Hoje É Rave","Bárbara Labres",1088806,https://open.spotify.com/track/2CBpRE0A922XhWLSI8AT9O
72,"Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix","Maverick Sabre",1078381,https://open.spotify.com/track/5PNvgiKSwMdjBsDsgFCFLX
73,"Rain On Me (with Ariana Grande)","Lady Gaga",1059221,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
74,"(não) era amor","GIULIA BE",1044544,https://open.spotify.com/track/7DmZMqXYgQ1oI3z3bGUEbi
75,"Pode Sumir","Luíza & Maurílio",1039871,https://open.spotify.com/track/5OzvtpasMB3aPWpfVr0PsA
76,"death bed (coffee for your head)",Powfu,1034249,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
77,"How You Like That",BLACKPINK,1031826,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
78,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,1020797,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
79,"Savage Love (Laxed - Siren Beat)","Jawsh 685",1018546,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
80,"Cidade Inteira","Eric Land",989271,https://open.spotify.com/track/7J3QMuDCSv56jRSiD9jFBF
81,"Marília Mendonça",BIN,976264,https://open.spotify.com/track/1CBjYXLotHrkiykMbI7EaU
82,"Midnight Sky","Miley Cyrus",965988,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
83,"Te gusta","MC Kevinho",963454,https://open.spotify.com/track/0h5iRD8nlDtcn4rwbZzNgg
84,Avançada,"MC Kevinho",955186,https://open.spotify.com/track/1fWITNjgwmKEonjikQUaa1
85,"Bebe e Vem Me Procurar","Raí Saia Rodada",949742,https://open.spotify.com/track/3tu0GkIZwwkmILoD4HemBq
86,"Textão - Ao Vivo","Zé Neto & Cristiano",938871,https://open.spotify.com/track/2uhBCMHwS3SATOHIgM2KPF
87,"Amor e Fé - Acústico","Hungria Hip Hop",935550,https://open.spotify.com/track/5ra6CI0pEzqjxPEZeBz0d7
88,"Relógio Parado (Ao Vivo)","Diego & Arnaldo",933044,https://open.spotify.com/track/5n8Y78Pl5q8lqS7sJP61qw
89,"Party On My Own (feat. FAULHABER)",Alok,931850,https://open.spotify.com/track/4c9Py6O1NeuYKbJ8Ok7mTl
90,"Quem Traiu Levou - Ao Vivo","Gusttavo Lima",930638,https://open.spotify.com/track/17Ryox5vWKp92IDW87C5PI
91,"Você Nem É Tudo Isso","Marília Mendonça",926526,https://open.spotify.com/track/7A80qvCqnAXMURfZsaPOcT
92,"Break My Heart","Dua Lipa",922438,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
93,SENTADÃO,"PEDRO SAMPAIO",919722,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A
94,"Someone You Loved","Lewis Capaldi",919267,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
95,"Áudio - Ao Vivo em Brasília","Diego & Victor Hugo",905003,https://open.spotify.com/track/2PqPSf3gtTED79rWGwVtYg
96,"Cuidado Que Eu Te Supero","Yasmin Santos",904671,https://open.spotify.com/track/5J4tK2FbXQEeC0AsfFgwpz
97,"Vai Lá","Wesley Safadão",900923,https://open.spotify.com/track/1NFRjwcyR91yN0cLRm8263
98,Girassol,"Priscilla Alcantara",889079,https://open.spotify.com/track/22rcaYTa2UgcLCbeO0NoNj
99,"Cabeça Voando","Os Barões Da Pisadinha",888385,https://open.spotify.com/track/6wDzwmywQ2X8O0FN1IQGol
100,"Serenata - Ao Vivo","Marília Mendonça",887431,https://open.spotify.com/track/5fY9bVl1Wj4PIM3wnduWop
101,"Eu Feat. Você",Melim,882928,https://open.spotify.com/track/2PaOWQIEkSFkmONCv1Vgui
102,Pupila,ANAVITÓRIA,866490,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk
103,"Poesia Acústica #6: Era uma Vez","Pineapple StormTv",862199,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr
104,Chupadinha,"Os Barões Da Pisadinha",847365,https://open.spotify.com/track/0BVRi6cizWdDrLRmKI0qsw
105,"Certo e Duvidoso (feat. Gaab) - Ao Vivo","Marcos & Belutti",843241,https://open.spotify.com/track/7ArNH109yIfwIquJ535fsi
106,"Se Eu Fosse Você - Ao Vivo","Henrique & Juliano",840849,https://open.spotify.com/track/3HXLUh9lzSrSLvrvLk2LjC
107,"Vem Me Satisfazer","MC Ingryd",838943,https://open.spotify.com/track/63SHcJzckFykS8faA5zojY
108,"SEM LIMITES","WC no Beat",833494,https://open.spotify.com/track/3JZwQT1rIxU3wdtF7eneee
109,"Céu de pipa","MC Marks",822118,https://open.spotify.com/track/2DQ09MyIaXu5F1ly4MEvDM
110,"Meu Abrigo",Melim,821508,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
111,"Kenny G",Matuê,817647,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW
112,"Qual é a do amor (feat. Atitude 67) - Ao vivo","João Gustavo e Murilo",813639,https://open.spotify.com/track/3rfPuNpqMHQKXIPoEF5iFB
113,"Alô Ex-Amor - Ao Vivo","João Bosco e Gabriel",807612,https://open.spotify.com/track/2QCwoYDn4DRfjs4NhW2KpO
114,"Toosie Slide",Drake,805931,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
115,"Tchau Brigado - Ao Vivo","Humberto & Ronaldo",801841,https://open.spotify.com/track/2TR917wkDeRvwTE5cSfZFf
116,"Breaking Me",Topic,798745,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
117,"Hear Me Tonight",Alok,794969,https://open.spotify.com/track/0v8OKUrqZGoEbgEUXScRSQ
118,Reincidente,"Felipe Araújo",791071,https://open.spotify.com/track/3XG1frltSxibGuYLPucxl8
119,"Pulei na Piscina - Ao Vivo","Guilherme & Benuto",775570,https://open.spotify.com/track/1uA7fD01YlQr1Rm0oyNB4H
120,Heather,"Conan Gray",765427,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
121,"Tijolão - Ao Vivo","Jorge & Mateus",761728,https://open.spotify.com/track/6QwFUcPc5nhsqZuhXUYtV7
122,"água com açúcar - ao vivo","Luan Santana",753020,https://open.spotify.com/track/6nI98wtHOJAYSASq22TCYu
123,"Tudo de bom",Pk,748320,https://open.spotify.com/track/3YqLyRFwjGuPBT7EHoyQH7
124,"Erro Antigo - Ao Vivo","Diego & Victor Hugo",747226,https://open.spotify.com/track/7qpXCkcr3Zj4LDvdiWryns
125,"Deixa (feat. Ana Gabriela)",Lagum,741216,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
126,"Meu talismã",IZA,737723,https://open.spotify.com/track/5aayWOEE7u7bxZ3r7dwIrX
127,"Ferida Curada","Zé Neto & Cristiano",737273,https://open.spotify.com/track/1U3tv41tFRgOfbytpuYQrR
128,"Sou Vitorioso","Mc Lele JP",735741,https://open.spotify.com/track/37hCsK2djczyRGWMjqzbxD
129,"Gaiola É o Troco","MC Du Black",723156,https://open.spotify.com/track/3Uq45ipGutypFPmETfaoaH
130,"Já que me ensinou a beber","Thiago Brava",722933,https://open.spotify.com/track/4aajF8YX6i8guXdLaW82eS
131,"Ouvi Dizer",Melim,716697,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV
132,"Homenagem aos Relíquias (feat. Menor MC, MC Vinny, MC Julio D.E R. & MC Leozinho ZS)","DJ Matt D",716396,https://open.spotify.com/track/4vDC52DnSqAjec5Vh5yJEb
133,"Cry About It Later","Katy Perry",716239,https://open.spotify.com/track/1RsD951uUUlJx0MRioZfev
134,Señorita,"Shawn Mendes",715499,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
135,"Laugh Now Cry Later (feat. Lil Durk)",Drake,714308,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
136,"Poesia Acústica - Paris","Pineapple StormTv",714268,https://open.spotify.com/track/5JKaHAt4atuNoLqpyDgbyK
137,Hawái,Maluma,713957,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
138,Cabaré,"Dj Guuga",713564,https://open.spotify.com/track/0N2cvvlyEw5NFc00E3FB0D
139,"Piece Of Your Heart - Alok Remix",MEDUZA,710383,https://open.spotify.com/track/6iW38RGqdDGOofmz2HeXLW
140,"Tiro Certo - Ao Vivo","Zé Felipe",702812,https://open.spotify.com/track/5MArTXEVyKBwoodjdy04fk
141,"Rave Na Praia","MC Teteu",699852,https://open.spotify.com/track/50YsV2XFugoMrqJK9Ttdly
142,"Muito Cedo","Turma do Pagode",698275,https://open.spotify.com/track/7N0Py2msno86enR6JPNlpV
143,"Carreira Solo - Ao Vivo","Gusttavo Lima",696500,https://open.spotify.com/track/1MmS7UIy3J1BTxfGCRvVqN
144,"Adore You","Harry Styles",696140,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
145,Tentativas,"Marília Mendonça",692435,https://open.spotify.com/track/5STHFaWYO1KeyITjvB4hR8
146,Complicado,Vitão,688032,https://open.spotify.com/track/6toDZSoqG5QUitFsoxavRy
147,"THE BADDEST",K/DA,686874,https://open.spotify.com/track/2V4Fx72svQRxrFvNT1eq5f
148,"Saudade em Gotas (feat. Wesley Safadão) - Ao Vivo","Yasmin Santos",684117,https://open.spotify.com/track/3ZROq16fQ1o2dWEGkHPHkJ
149,"Lose Control",MEDUZA,682678,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
150,"O Matuto Se Apaixonou","Os Barões Da Pisadinha",677537,https://open.spotify.com/track/09KUam5nfzNEXSSV9zWiT9
151,"Vergonha pra Midia","Salvador Da Rima",673283,https://open.spotify.com/track/5JsxHA8NttHWThpTCToK1J
152,Perdição,L7NNON,672603,https://open.spotify.com/track/7FikD4RFpmSZIvoP3rRwsS
153,"Tão Linda","Atitude 67",671624,https://open.spotify.com/track/59WWulo1LM0njpIkcduCMn
154,Amoreco,"Simone & Simaria",661455,https://open.spotify.com/track/32qETd0e2eKMs2BiMocPc0
155,"ily (i love you baby) (feat. Emilee)","Surf Mesa",658480,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
156,Believer,"Imagine Dragons",654880,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
157,"Fatalmente / Separação / Temporal - Ao Vivo","Grupo Menos É Mais",652302,https://open.spotify.com/track/0mpqoslgBvHcnbNZhK8wBO
158,goosebumps,"Travis Scott",646497,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
159,"Baila Comigo (feat. Kelly Ruiz) - Rennan da Penha Remix",Dayvi,645337,https://open.spotify.com/track/7M6D0ACikinC39ZtuEwMPo
160,"Combatchy (feat. MC Rebecca)",Anitta,643911,https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw
161,"On & On",Alok,643396,https://open.spotify.com/track/7sYAS4CpbV90oSemgaEQat
162,"Quarta Cadeira - Ao Vivo","Matheus & Kauan",640926,https://open.spotify.com/track/5q0NlM6Pm8Pp3orq7zGiRn
163,"Cobra Venenosa (feat. DJ Will22)",LUDMILLA,639401,https://open.spotify.com/track/15kdyHRNcHSCTRjvHvmqrs
164,"Vitória Chegou","Mc Lipi",637844,https://open.spotify.com/track/541XTa1azDkMp2cFsM1Hcw
165,"Deixa Tudo Como Tá - Ao Vivo",Thiaguinho,637806,https://open.spotify.com/track/0abrd2vT2W3JZBDNezUY7r
166,"Mulher Cativante","MC Paulin da Capital",635813,https://open.spotify.com/track/0ItBgjbN1F82yX73rwTIg0
167,"A Casa É Sua","Casa Worship",633223,https://open.spotify.com/track/3h3fui1QXImL2zRcs9v2Lc
168,"Hit Contagiante","Felipe Original",631841,https://open.spotify.com/track/5dKesZwp6deuhEeW8F1UEi
169,"Pra Você Guardei O Amor","Nando Reis",631825,https://open.spotify.com/track/1EQ8sBQ7Abv9DvNBzhXAcv
170,"Alô Ambev (Segue Sua Vida) - Ao Vivo","Zé Neto & Cristiano",631513,https://open.spotify.com/track/5m5aY6S9ttfIG157xli2Rs
171,"Assunto Delicado","Marília Mendonça",628559,https://open.spotify.com/track/2LrcQbkZOz82SSPNjnJJAP
172,"10 de Setembro","Marília Mendonça",628264,https://open.spotify.com/track/3GDnVUfriizmbSEOLieKP8
173,"Agora Eu Pego Mesmo","Os Barões Da Pisadinha",624748,https://open.spotify.com/track/6OsMu5ntYteQzcCrZVWA33
174,"Isso Que é Vida",DENNIS,621810,https://open.spotify.com/track/1dKYlw6v9wofuqb7EXSvPn
175,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",621682,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
176,"Tempo de Aprender / Energia Surreal / Não Pedi Pra Me Apaixonar - Ao Vivo","Grupo Menos É Mais",620983,https://open.spotify.com/track/3COVZV6VRP4sdXiWTB1XTM
177,"Pode Jogar","MC Kevin o Chris",617110,https://open.spotify.com/track/6YClJMtJDyyJ2iaUf5npyC
178,ASAS,"Luan Santana",617059,https://open.spotify.com/track/0j1tGcJJfq1nIs4i5GoHXv
179,"Over Now (with The Weeknd)","Calvin Harris",614476,https://open.spotify.com/track/58AGoOGbwsQMhBbH0eFLRR
180,"Eterna Sacanagem","MC JottaPê",614185,https://open.spotify.com/track/1AfNdxHdE4OLcnQUyC6j3i
181,"Poesia Acústica #8: Amor e Samba","Pineapple StormTv",604947,https://open.spotify.com/track/2RoWhAVtQrPU53BERYlmYZ
182,"Sei Lá",Projota,604831,https://open.spotify.com/track/6l1PdE7lQbodewVQh16GCM
183,Gelo,Melim,604631,https://open.spotify.com/track/2DsZ6pXK1AG6emFugTeYW3
184,Memories,"Maroon 5",604288,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
185,"Dona de mim",IZA,603211,https://open.spotify.com/track/0H8CBal2Dcu5Yc001VotZN
186,"Um Pedido","Hungria Hip Hop",601782,https://open.spotify.com/track/3CgZi8DMUftJHK6WL2gKc1
187,"Some que ele vem atrás",Anitta,598856,https://open.spotify.com/track/2qD7VoDYcrAPY0cVEfpsR5
188,"Pisadinha - Ao Vivo","Diego & Victor Hugo",598064,https://open.spotify.com/track/36P6ptTyxOggYgR2aoZiAl
189,"Tócame (feat. Arcangel & De La Ghetto)",Anitta,597987,https://open.spotify.com/track/4cno0k9jDEFpLAQyHNjqVx
190,"Bebê Vem Me Procurar","Os Barões Da Pisadinha",597962,https://open.spotify.com/track/4nyQshn0cfaRvvnu02Wcqn
191,"Tempo Perdido","Legião Urbana",594880,https://open.spotify.com/track/7MnT7msJZg3XBAS0OTfGrB
192,"Casa de Praia - Ao Vivo","Os Barões Da Pisadinha",588061,https://open.spotify.com/track/5iHJ6FB4iWVcaY7iDYJrJB
193,"Bebi Liguei - Ao Vivo","Marília Mendonça",586815,https://open.spotify.com/track/3RbXsVQr4jeTxvT35Hssq3
194,"Amor de Que","Pabllo Vittar",586490,https://open.spotify.com/track/7vpGKEUPrA4UEsS4o4W1tP
195,"Ela Vem","MC G15",586159,https://open.spotify.com/track/31yFXM26dazFnWI2eoOM5R
196,"Don't Cry For Me (with Jason Derulo)",Alok,584968,https://open.spotify.com/track/0FLwo3U1NrjocfK2FDisrX
197,"Romance Proibido","MC Kevin o Chris",581741,https://open.spotify.com/track/7AhIaMofrzYgVn4k0zWDMB
198,"Investe Em Mim","Os Barões Da Pisadinha",580324,https://open.spotify.com/track/5SX7xhHFOZswVRx9hXpFFN
199,"Todo Mundo Vai Sofrer - Ao Vivo","Marília Mendonça",577618,https://open.spotify.com/track/4E6RdcCWMiHTu7zy1VTNDo
200,"Péssimo Negócio (Ao Vivo)",Dilsinho,576015,https://open.spotify.com/track/5MMrkwK6AgNAsgHVdC7daZ
