,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
16,"Litrão - Ao Vivo","Matheus & Kauan",2674150,https://open.spotify.com/track/4DngRKOpRPrkbzImUB0zgh
17,"WAP (feat. Megan Thee Stallion)","Cardi B",2652727,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
18,"Deus é por nós","MC Marks",2636087,https://open.spotify.com/track/6jcGoHrqfRW6fI2I6xtwBQ
19,"Nem Doeu - Ao Vivo","Matheus & Kauan",2590130,https://open.spotify.com/track/260n4ECk9j4IEvTAVBYojl
20,"Só Você","MC Rogerinho",2505862,https://open.spotify.com/track/59kRq8rb5uJCrSYYbGCk7o
21,"Figurinha - Ao Vivo","Douglas & Vinicius",2492740,https://open.spotify.com/track/187Pge0WmJNoS73kaIORSE
22,"Tudo Aconteceu","MC Du Black",2482966,https://open.spotify.com/track/67mqU3FeErlvWwsxnMfvQo
23,"Graveto - Ao Vivo","Marília Mendonça",2452651,https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o
24,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",2447788,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5
25,"S de Saudade","Luíza & Maurílio",2437690,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL
26,TOMA,"Luísa Sonza",2420642,https://open.spotify.com/track/7pDcS0EVMJR0YwjXmHcCRg
27,Flores,Vitão,2403503,https://open.spotify.com/track/25gD4PQjxCLnwIY2n23aEl
28,"Briga Feia - Ao Vivo","Henrique & Juliano",2386699,https://open.spotify.com/track/4j2bK4fnc2s6GyVmhJsJhk
29,"se essa vida fosse um filme","GIULIA BE",2379634,https://open.spotify.com/track/0hDphSo7vI7gCjEPpD6gu0
30,"Te Prometo",DENNIS,2337179,https://open.spotify.com/track/7Ac3BmqTQoLdAt7HtZyfgN
31,"Tudo no Sigilo (Vytinho NG e Bianca)","Vytinho NG",2273092,https://open.spotify.com/track/60wF0XnX7A0jVpDNA5v8vi
32,"Basta Você Me Ligar - Ao Vivo","Os Barões Da Pisadinha",2270686,https://open.spotify.com/track/3AV1KI22k1jGMz792lDrj1
33,BRABA,"Luísa Sonza",2259080,https://open.spotify.com/track/2WlZuBDgLfT7Kc0admhFdg
34,"Liberdade Provisória - Ao Vivo","Henrique & Juliano",2232763,https://open.spotify.com/track/3Ghyp3X5Ua9ypHnBIgOObI
35,"Viva Voz - Ao Vivo","Lauana Prado",2231583,https://open.spotify.com/track/08Sd5vVcIH3uKeAiaJdoYj
36,"Desejando Eu (Ao Vivo)","Murilo Huff",2219204,https://open.spotify.com/track/3056x1XkmICnQmji68rrft
37,"Melhor Eu Ir / Ligando os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo","Grupo Menos É Mais",2168700,https://open.spotify.com/track/2ptHQBO7TQhEkXOeK9ST59
38,"Watermelon Sugar","Harry Styles",2168044,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
39,Talarica,"Rennan da Penha",2155680,https://open.spotify.com/track/01mKvmXQLhr3MEoiAEAcP2
40,"Não Vai Embora",Dilsinho,2153477,https://open.spotify.com/track/28atBekPVlTdnU4M9Z7udd
41,"Despedida - Ao Vivo","Wesley Safadão",2056865,https://open.spotify.com/track/5LpLYzpV0HWKI2DlPmNywg
42,"Rave do Papa - Deluxe (feat. Mc Rennan, MC Bruna Alves, MC BN & MC Rick) - Remix","Dj W-Beatz",1973102,https://open.spotify.com/track/59CnMc5PR9GdDFEVOpHSg9
43,"Blinding Lights","The Weeknd",1962435,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
44,"Não Valeu","Wesley Safadão",1931992,https://open.spotify.com/track/1GWUiFYLYEapxYHnASyOud
45,"Saudade Sua","Gusttavo Lima",1789537,https://open.spotify.com/track/6NM06xgqxQ0HU5lxbt2JHi
46,"Cheirosa - Ao Vivo","Jorge & Mateus",1771409,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
47,"Libera Ela - Ao Vivo","Maiara & Maraisa",1693732,https://open.spotify.com/track/0SJtvFn4vqgJPscSbEPaql
48,"menina solta","GIULIA BE",1683346,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
49,"Mentira - Ao Vivo","Felipe Araújo",1643938,https://open.spotify.com/track/3oe0vGmQxem3DcarYMuzu1
50,Dynamite,BTS,1588892,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
51,"Declaração pro Bar - Ao Vivo","Guilherme & Benuto",1576512,https://open.spotify.com/track/48CAeajgzcGJaVUSsXd7h0
52,"Pipa Voada (feat. Emicida)",Rashid,1550251,https://open.spotify.com/track/3oqC4Ta40ft6NnTJwcUTdi
53,"Roses - Imanbek Remix","SAINt JHN",1521726,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
54,"Segunda Taça - Ao Vivo","João Bosco & Vinicius",1449579,https://open.spotify.com/track/23zmMwD99ROi9yhxqMxWil
55,"Aí Eu Bebo - Ao Vivo","Maiara & Maraisa",1416471,https://open.spotify.com/track/2Ou6UYuUbNyqwXxRDSeFRf
56,"Don't Start Now","Dua Lipa",1407478,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
57,"Manda Áudio","Di Propósito",1344005,https://open.spotify.com/track/0in6Rc29qdyOkhKyYw4A84
58,"Vira Homem","Marília Mendonça",1327550,https://open.spotify.com/track/0GrEqRHf5FioT1hOB8PBxZ
59,"E Nós Tem um Charme Que É da Hora","Mc Dricka",1312767,https://open.spotify.com/track/4koUrXFuoId1b6wrMF3laS
60,"3 Batidas - Ao Vivo","Guilherme & Benuto",1301271,https://open.spotify.com/track/1uryupl9hqVZYurJwH4G9k
61,"Bebi Minha Bicicleta (Coração Falido) - Ao Vivo","Zé Neto & Cristiano",1283644,https://open.spotify.com/track/2Q9TaUXNM4mNSCgJjbmsJe
62,"Ice Cream (with Selena Gomez)",BLACKPINK,1282457,https://open.spotify.com/track/2J4P46vCFm1rPkNkp9pZWX
63,"Com ou Sem Mim - Ao Vivo","Gustavo Mioto",1262969,https://open.spotify.com/track/5L8ZEyIdZ2KE4Wf51SsuOF
64,"Supera - Ao Vivo","Marília Mendonça",1259437,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz
65,BALANÇA,"WC no Beat",1226534,https://open.spotify.com/track/1neg4NArvpVL7AOWIBja6q
66,"Amor e Fé - Acústico","Hungria Hip Hop",1195771,https://open.spotify.com/track/5ra6CI0pEzqjxPEZeBz0d7
67,"Dance Monkey","Tones And I",1160645,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
68,"Amor de Fim de Noite",Orochi,1154493,https://open.spotify.com/track/1Nmcs8zk7LfcvHRgLtTM5J
69,"Pode Sumir","Luíza & Maurílio",1141321,https://open.spotify.com/track/5OzvtpasMB3aPWpfVr0PsA
70,"Então Toma - Ao Vivo","Matheus & Kauan",1132241,https://open.spotify.com/track/5yaXBGNko8lmFSOvKWo99j
71,"Hoje É Rave","Bárbara Labres",1097984,https://open.spotify.com/track/2CBpRE0A922XhWLSI8AT9O
72,"Homenagem aos Relíquias (feat. Menor MC, MC Vinny, MC Julio D.E R. & MC Leozinho ZS)","DJ Matt D",1093218,https://open.spotify.com/track/4vDC52DnSqAjec5Vh5yJEb
73,"Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix","Maverick Sabre",1073533,https://open.spotify.com/track/5PNvgiKSwMdjBsDsgFCFLX
74,"Bebe e Vem Me Procurar","Raí Saia Rodada",1058567,https://open.spotify.com/track/3tu0GkIZwwkmILoD4HemBq
75,"Marília Mendonça",BIN,1054441,https://open.spotify.com/track/1CBjYXLotHrkiykMbI7EaU
76,"Cidade Inteira","Eric Land",1052516,https://open.spotify.com/track/7J3QMuDCSv56jRSiD9jFBF
77,"Quem Traiu Levou - Ao Vivo","Gusttavo Lima",1049231,https://open.spotify.com/track/17Ryox5vWKp92IDW87C5PI
78,"Cabeça Voando","Os Barões Da Pisadinha",1033564,https://open.spotify.com/track/6wDzwmywQ2X8O0FN1IQGol
79,"Relógio Parado (Ao Vivo)","Diego & Arnaldo",1032500,https://open.spotify.com/track/5n8Y78Pl5q8lqS7sJP61qw
80,"Vai Lá","Wesley Safadão",1032455,https://open.spotify.com/track/1NFRjwcyR91yN0cLRm8263
81,"Textão - Ao Vivo","Zé Neto & Cristiano",1023177,https://open.spotify.com/track/2uhBCMHwS3SATOHIgM2KPF
82,"Alô Ex-Amor - Ao Vivo","João Bosco e Gabriel",1003369,https://open.spotify.com/track/2QCwoYDn4DRfjs4NhW2KpO
83,Sálvame,RBD,1000293,https://open.spotify.com/track/3hbTkJ0yFzHbawnKyhvTQj
84,"Rain On Me (with Ariana Grande)","Lady Gaga",995891,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
85,Rebelde,RBD,995068,https://open.spotify.com/track/56tOMi4N980gmsdUoyaLb3
86,"Xereca de Mel","Shevchenko e Elloco",989991,https://open.spotify.com/track/3csAhPJlNeCDnvuTdT8RQw
87,"(não) era amor","GIULIA BE",988754,https://open.spotify.com/track/7DmZMqXYgQ1oI3z3bGUEbi
88,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,985089,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
89,Avançada,"MC Kevinho",982654,https://open.spotify.com/track/1fWITNjgwmKEonjikQUaa1
90,"Te gusta","MC Kevinho",976427,https://open.spotify.com/track/0h5iRD8nlDtcn4rwbZzNgg
91,"Savage Love (Laxed - Siren Beat)","Jawsh 685",974454,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
92,Chupadinha,"Os Barões Da Pisadinha",971565,https://open.spotify.com/track/0BVRi6cizWdDrLRmKI0qsw
93,"Áudio - Ao Vivo em Brasília","Diego & Victor Hugo",971324,https://open.spotify.com/track/2PqPSf3gtTED79rWGwVtYg
94,"Uma Vida a Mais (Listen To Your Heart)","Marília Mendonça",965709,https://open.spotify.com/track/2hqRWWmbHT9CTc5a4a9NVe
95,"Cuidado Que Eu Te Supero","Yasmin Santos",959902,https://open.spotify.com/track/5J4tK2FbXQEeC0AsfFgwpz
96,SENTADÃO,"PEDRO SAMPAIO",955098,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A
97,"Você Nem É Tudo Isso","Marília Mendonça",927430,https://open.spotify.com/track/0zhnWntcmhChM7PXSWuNNq
98,"Solo Quédate En Silencio",RBD,912588,https://open.spotify.com/track/2RJ1fg4qf2vgZKifTa4HgA
99,"Nuestro Amor",RBD,908459,https://open.spotify.com/track/7F7qwp7VZRVwZsNoddRRgX
100,"death bed (coffee for your head)",Powfu,894713,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
101,"Someone You Loved","Lewis Capaldi",886446,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
102,"Se Eu Fosse Você - Ao Vivo","Henrique & Juliano",884511,https://open.spotify.com/track/3HXLUh9lzSrSLvrvLk2LjC
103,Pupila,ANAVITÓRIA,882147,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk
104,"Break My Heart","Dua Lipa",876963,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
105,"How You Like That",BLACKPINK,876354,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
106,"Eu Feat. Você",Melim,872244,https://open.spotify.com/track/2PaOWQIEkSFkmONCv1Vgui
107,"Vem Me Satisfazer","MC Ingryd",871403,https://open.spotify.com/track/63SHcJzckFykS8faA5zojY
108,"Tchau Brigado - Ao Vivo","Humberto & Ronaldo",869250,https://open.spotify.com/track/2TR917wkDeRvwTE5cSfZFf
109,"Tijolão - Ao Vivo","Jorge & Mateus",864032,https://open.spotify.com/track/6QwFUcPc5nhsqZuhXUYtV7
110,"Ferida Curada","Zé Neto & Cristiano",863925,https://open.spotify.com/track/1U3tv41tFRgOfbytpuYQrR
111,"Céu de pipa","MC Marks",862477,https://open.spotify.com/track/2DQ09MyIaXu5F1ly4MEvDM
112,"Midnight Sky","Miley Cyrus",852087,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
113,"Certo e Duvidoso (feat. Gaab) - Ao Vivo","Marcos & Belutti",851364,https://open.spotify.com/track/7ArNH109yIfwIquJ535fsi
114,"Qual é a do amor (feat. Atitude 67) - Ao vivo","João Gustavo e Murilo",851302,https://open.spotify.com/track/3rfPuNpqMHQKXIPoEF5iFB
115,"Poesia Acústica #6: Era uma Vez","Pineapple StormTv",847002,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr
116,"Kenny G",Matuê,843316,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW
117,"Aún Hay Algo",RBD,840964,https://open.spotify.com/track/6fqpsCQ7jF7OgQolXgYovX
118,"Erro Antigo - Ao Vivo","Diego & Victor Hugo",832814,https://open.spotify.com/track/7qpXCkcr3Zj4LDvdiWryns
119,"Meu Abrigo",Melim,830087,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
120,Enséñame,RBD,826449,https://open.spotify.com/track/3eo3Dw5OGSWCzJDVHLKE3v
121,"SEM LIMITES","WC no Beat",822812,https://open.spotify.com/track/3JZwQT1rIxU3wdtF7eneee
122,"Já que me ensinou a beber","Thiago Brava",815481,https://open.spotify.com/track/4aajF8YX6i8guXdLaW82eS
123,Girassol,"Priscilla Alcantara",814126,https://open.spotify.com/track/22rcaYTa2UgcLCbeO0NoNj
124,"Party On My Own (feat. FAULHABER)",Alok,812812,https://open.spotify.com/track/4c9Py6O1NeuYKbJ8Ok7mTl
125,"Breaking Me",Topic,798892,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
126,Reincidente,"Felipe Araújo",797106,https://open.spotify.com/track/3XG1frltSxibGuYLPucxl8
127,"Cobra Venenosa (feat. DJ Will22)",LUDMILLA,795179,https://open.spotify.com/track/15kdyHRNcHSCTRjvHvmqrs
128,"Ser O Parecer",RBD,792338,https://open.spotify.com/track/5sgvzXoYFCr5F5tUZdAA20
129,Heather,"Conan Gray",791743,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
130,"Pulei na Piscina - Ao Vivo","Guilherme & Benuto",789520,https://open.spotify.com/track/1uA7fD01YlQr1Rm0oyNB4H
131,"Carreira Solo - Ao Vivo","Gusttavo Lima",787764,https://open.spotify.com/track/1MmS7UIy3J1BTxfGCRvVqN
132,"O Matuto Se Apaixonou","Os Barões Da Pisadinha",786861,https://open.spotify.com/track/09KUam5nfzNEXSSV9zWiT9
133,"Tá com o Papato (feat. BIN)",Papatinho,785809,https://open.spotify.com/track/5eT9vs7mv4Y4HrBWcP6abV
134,"Hear Me Tonight",Alok,783643,https://open.spotify.com/track/0v8OKUrqZGoEbgEUXScRSQ
135,Cabaré,"Dj Guuga",778539,https://open.spotify.com/track/0N2cvvlyEw5NFc00E3FB0D
136,"Este Corazón",RBD,764905,https://open.spotify.com/track/0bMVCO35RJiUhAfvFsLjIF
137,"água com açúcar - ao vivo","Luan Santana",761677,https://open.spotify.com/track/6nI98wtHOJAYSASq22TCYu
138,"Alô Ambev (Segue Sua Vida) - Ao Vivo","Zé Neto & Cristiano",757254,https://open.spotify.com/track/5m5aY6S9ttfIG157xli2Rs
139,"Muito Cedo","Turma do Pagode",754841,https://open.spotify.com/track/7N0Py2msno86enR6JPNlpV
140,"Gaiola É o Troco","MC Du Black",750024,https://open.spotify.com/track/3Uq45ipGutypFPmETfaoaH
141,"Sou Vitorioso","Mc Lele JP",745644,https://open.spotify.com/track/37hCsK2djczyRGWMjqzbxD
142,"Agora Eu Pego Mesmo","Os Barões Da Pisadinha",744007,https://open.spotify.com/track/6OsMu5ntYteQzcCrZVWA33
143,Hawái,Maluma,739115,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
144,"Tiro Certo - Ao Vivo","Zé Felipe",732729,https://open.spotify.com/track/5MArTXEVyKBwoodjdy04fk
145,"Casa de Praia - Ao Vivo","Os Barões Da Pisadinha",731264,https://open.spotify.com/track/5iHJ6FB4iWVcaY7iDYJrJB
146,"Saudade em Gotas (feat. Wesley Safadão) - Ao Vivo","Yasmin Santos",730443,https://open.spotify.com/track/3ZROq16fQ1o2dWEGkHPHkJ
147,"Pisadinha - Ao Vivo","Diego & Victor Hugo",730322,https://open.spotify.com/track/36P6ptTyxOggYgR2aoZiAl
148,"Un Poco De Tu Amor",RBD,729599,https://open.spotify.com/track/64mK5Yd0rdGeXVkMFspEyt
149,"Toosie Slide",Drake,726274,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
150,"Ouvi Dizer",Melim,726122,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV
151,Señorita,"Shawn Mendes",722927,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
152,"Deixa (feat. Ana Gabriela)",Lagum,721306,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
153,"Tudo de bom",Pk,715796,https://open.spotify.com/track/3YqLyRFwjGuPBT7EHoyQH7
154,"Fatalmente / Separação / Temporal - Ao Vivo","Grupo Menos É Mais",715571,https://open.spotify.com/track/0mpqoslgBvHcnbNZhK8wBO
155,"Tão Linda","Atitude 67",712603,https://open.spotify.com/track/59WWulo1LM0njpIkcduCMn
156,"Rave Na Praia","MC Teteu",711590,https://open.spotify.com/track/50YsV2XFugoMrqJK9Ttdly
157,"Bebê Vem Me Procurar","Os Barões Da Pisadinha",708077,https://open.spotify.com/track/4nyQshn0cfaRvvnu02Wcqn
158,"Laugh Now Cry Later (feat. Lil Durk)",Drake,707441,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
159,"Meu talismã",IZA,707275,https://open.spotify.com/track/5aayWOEE7u7bxZ3r7dwIrX
160,"POPSTAR (feat. Drake)","DJ Khaled",705443,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
161,"Tempo de Aprender / Energia Surreal / Não Pedi Pra Me Apaixonar - Ao Vivo","Grupo Menos É Mais",696666,https://open.spotify.com/track/3COVZV6VRP4sdXiWTB1XTM
162,"10 de Setembro","Marília Mendonça",693918,https://open.spotify.com/track/7HaSsqUFunfYlT7MTEnxCx
163,"Piece Of Your Heart - Alok Remix",MEDUZA,691723,https://open.spotify.com/track/6iW38RGqdDGOofmz2HeXLW
164,"Otro Día Que Va",RBD,687035,https://open.spotify.com/track/7FJThvbD5d8OIIbU9eNLGB
165,"Hit Contagiante","Felipe Original",683784,https://open.spotify.com/track/5dKesZwp6deuhEeW8F1UEi
166,"Baila Comigo (feat. Kelly Ruiz) - Rennan da Penha Remix",Dayvi,682241,https://open.spotify.com/track/7M6D0ACikinC39ZtuEwMPo
167,Complicado,Vitão,678111,https://open.spotify.com/track/6toDZSoqG5QUitFsoxavRy
168,"Poesia Acústica - Paris","Pineapple StormTv",675615,https://open.spotify.com/track/5JKaHAt4atuNoLqpyDgbyK
169,Amoreco,"Simone & Simaria",675309,https://open.spotify.com/track/32qETd0e2eKMs2BiMocPc0
170,"Adore You","Harry Styles",675174,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
171,"Serenata - Ao Vivo","Marília Mendonça",673121,https://open.spotify.com/track/5fY9bVl1Wj4PIM3wnduWop
172,"Tras De Mí",RBD,673065,https://open.spotify.com/track/1AO5MeGsWdPLejY47pnYYy
173,"Vitória Chegou","Mc Lipi",671299,https://open.spotify.com/track/541XTa1azDkMp2cFsM1Hcw
174,"Lose Control",MEDUZA,670298,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
175,Believer,"Imagine Dragons",668941,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
176,"Mood (feat. iann dior)",24kGoldn,667817,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
177,"Deixa Tudo Como Tá - Ao Vivo",Thiaguinho,665942,https://open.spotify.com/track/0abrd2vT2W3JZBDNezUY7r
178,"Isso Que é Vida",DENNIS,664185,https://open.spotify.com/track/1dKYlw6v9wofuqb7EXSvPn
179,Gelo,Melim,653190,https://open.spotify.com/track/2DsZ6pXK1AG6emFugTeYW3
180,"Quarta Cadeira - Ao Vivo","Matheus & Kauan",649881,https://open.spotify.com/track/5q0NlM6Pm8Pp3orq7zGiRn
181,"Qué Hay Detrás",RBD,649126,https://open.spotify.com/track/5Ya2WSoqPdAkmohiRZgZGl
182,"Pra Você Guardei O Amor","Nando Reis",649081,https://open.spotify.com/track/1EQ8sBQ7Abv9DvNBzhXAcv
183,Perdição,L7NNON,648491,https://open.spotify.com/track/7FikD4RFpmSZIvoP3rRwsS
184,"Não Gosto Eu Amo - Ao Vivo","Henrique & Juliano",647822,https://open.spotify.com/track/6mnySl4xEnPy0ZBBWSAHc9
185,"Combatchy (feat. MC Rebecca)",Anitta,644226,https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw
186,"Pode Jogar","MC Kevin o Chris",641467,https://open.spotify.com/track/6YClJMtJDyyJ2iaUf5npyC
187,"Mulher Cativante","MC Paulin da Capital",641100,https://open.spotify.com/track/0ItBgjbN1F82yX73rwTIg0
188,"Still Don't Know My Name",Labrinth,640312,https://open.spotify.com/track/6N22FZs2ZhPBYi3b9XPajV
189,goosebumps,"Travis Scott",639283,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
190,"Na Cama Que Eu Paguei - Ao Vivo","Wesley Safadão",629731,https://open.spotify.com/track/6hqQPoB1yYKcLfByfxO8he
191,Recaída,"Grupo Menos É Mais",629311,https://open.spotify.com/track/49rtHPYe4eny7j1sbDrm8j
192,"On & On",Alok,628834,https://open.spotify.com/track/7sYAS4CpbV90oSemgaEQat
193,"Lençol Dobrado","João Gustavo e Murilo",627024,https://open.spotify.com/track/72xB2J9ZeBl0Rzxq2XmzdY
194,"ily (i love you baby) (feat. Emilee)","Surf Mesa",624217,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
195,"Some que ele vem atrás",Anitta,622799,https://open.spotify.com/track/2qD7VoDYcrAPY0cVEfpsR5
196,"Así Soy Yo",RBD,621200,https://open.spotify.com/track/5QEgSyNbcWXYbxXNkz4pxs
197,"Péssimo Negócio (Ao Vivo)",Dilsinho,620578,https://open.spotify.com/track/5MMrkwK6AgNAsgHVdC7daZ
198,"Tempo Perdido","Legião Urbana",620374,https://open.spotify.com/track/7MnT7msJZg3XBAS0OTfGrB
199,"Um Pedido","Hungria Hip Hop",619629,https://open.spotify.com/track/3CgZi8DMUftJHK6WL2gKc1
200,"Romance Proibido","MC Kevin o Chris",618052,https://open.spotify.com/track/7AhIaMofrzYgVn4k0zWDMB
