,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
43,"Deus é por nós","MC Marks",1752719,https://open.spotify.com/track/6jcGoHrqfRW6fI2I6xtwBQ
44,"Século 21","Leo Santana",1728154,https://open.spotify.com/track/7jiGFTWeO3MmMN9dpHRjUZ
45,"S de Saudade","Luíza & Maurílio",1726190,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL
46,"Romance Desapegado","Conde do Forró",1715678,https://open.spotify.com/track/54OqGd3dmug64db0ZtOtF4
47,"Despedida - Ao Vivo","Wesley Safadão",1709834,https://open.spotify.com/track/5LpLYzpV0HWKI2DlPmNywg
48,TOMA,"Luísa Sonza",1628401,https://open.spotify.com/track/7pDcS0EVMJR0YwjXmHcCRg
49,"Máquina do Tempo",Matuê,1624150,https://open.spotify.com/track/5oI9blwsXC8AkTWw6wASY8
50,"se essa vida fosse um filme","GIULIA BE",1576387,https://open.spotify.com/track/0hDphSo7vI7gCjEPpD6gu0
51,"Café e Amor - Ao Vivo","Gusttavo Lima",1566755,https://open.spotify.com/track/7benotyTvLY2vUsDKtxbiA
52,"Tudo Indica (feat. Jorge & Mateus) - Ao Vivo","Marcos & Belutti",1545864,https://open.spotify.com/track/0eoMMLrWtXbLk64baeESkc
53,"Blinding Lights","The Weeknd",1513371,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
54,"WAP (feat. Megan Thee Stallion)","Cardi B",1504389,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
55,777-666,Matuê,1408517,https://open.spotify.com/track/3sGcETRMuAgcPgjDpIkgMn
56,"Ele É Ele, Eu Sou Eu","Wesley Safadão",1407985,https://open.spotify.com/track/7EWXP47VlXKO3r7mNxuWHw
57,"Manda Áudio","Di Propósito",1353438,https://open.spotify.com/track/0in6Rc29qdyOkhKyYw4A84
58,"Graveto - Ao Vivo","Marília Mendonça",1346857,https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o
59,"Tudo Aconteceu","MC Du Black",1346170,https://open.spotify.com/track/67mqU3FeErlvWwsxnMfvQo
60,"Therefore I Am","Billie Eilish",1326197,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
61,"Homenagem aos Relíquias (feat. Menor MC, MC Vinny, MC Julio D.E R. & MC Leozinho ZS)","DJ Matt D",1313078,https://open.spotify.com/track/4vDC52DnSqAjec5Vh5yJEb
62,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",1301981,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5
63,"Segunda Taça - Ao Vivo","João Bosco & Vinicius",1280052,https://open.spotify.com/track/1WTJdd2atKxhUrbvUHjNDt
64,"Pode Sumir","Luíza & Maurílio",1259359,https://open.spotify.com/track/5OzvtpasMB3aPWpfVr0PsA
65,"Cheirosa - Ao Vivo","Jorge & Mateus",1257854,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
66,Talarica,"Rennan da Penha",1253306,https://open.spotify.com/track/01mKvmXQLhr3MEoiAEAcP2
67,"menina solta","GIULIA BE",1247899,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
68,"Te Prometo",DENNIS,1225679,https://open.spotify.com/track/7Ac3BmqTQoLdAt7HtZyfgN
69,"Tô Torcendo - Ao Vivo","Gusttavo Lima",1222782,https://open.spotify.com/track/74mtYZvn0rZm4EKrQwmOoX
70,"Libera Ela - Ao Vivo","Maiara & Maraisa",1181488,https://open.spotify.com/track/0SJtvFn4vqgJPscSbEPaql
71,"Casa de Praia - Ao Vivo","Os Barões Da Pisadinha",1178953,https://open.spotify.com/track/6Teco2qa7OBfa7mjaMYSbO
72,"Don't Start Now","Dua Lipa",1172682,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
73,"Pipa Voada (feat. Emicida)",Rashid,1165617,https://open.spotify.com/track/3oqC4Ta40ft6NnTJwcUTdi
74,"É Problema","Matheus & Kauan",1142032,https://open.spotify.com/track/5gTgQBtNP08fUijxpEgmzF
75,"Facas - Ao Vivo","Diego & Victor Hugo",1137252,https://open.spotify.com/track/1ere9b9vDw2N3m9d4uiXxa
76,"Marília Mendonça",BIN,1134265,https://open.spotify.com/track/73uParILjIm5rcP0C2bpMF
77,"Maçã Verde","MC Hariel",1127630,https://open.spotify.com/track/7lJoRyuNJtuiqTcKtuMuIR
78,BRABA,"Luísa Sonza",1118627,https://open.spotify.com/track/2WlZuBDgLfT7Kc0admhFdg
79,"Mood (feat. iann dior)",24kGoldn,1104681,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
80,"Seu Beijo Joga Sujo","Avine Vinny",1103842,https://open.spotify.com/track/2enk2whIgJyoe0O9HRQZJV
81,"Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix","Maverick Sabre",1097371,https://open.spotify.com/track/5PNvgiKSwMdjBsDsgFCFLX
82,"Deve ser horrível dormir sem mim","Manu Gavassi",1087208,https://open.spotify.com/track/6Q9NH5cNBY58nJkp5Jbs9j
83,"Party On My Own (feat. FAULHABER)",Alok,1079713,https://open.spotify.com/track/4c9Py6O1NeuYKbJ8Ok7mTl
84,"Saudade Sua","Gusttavo Lima",1069996,https://open.spotify.com/track/6NM06xgqxQ0HU5lxbt2JHi
85,"Roses - Imanbek Remix","SAINt JHN",1059636,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
86,"Set 2.0: Homenagem aos Relíquias","DJ Matt D",1044390,https://open.spotify.com/track/566AZpR4FJErkhS3CmuaWu
87,Avançada,"MC Kevinho",1037195,https://open.spotify.com/track/1fWITNjgwmKEonjikQUaa1
88,"Eu Tenho Medo","Zé Vaqueiro",1030351,https://open.spotify.com/track/5TU6HG6Ltm7ZYr3r5dZjsA
89,"Don't Say Goodbye (feat. Tove Lo)",Alok,1029308,https://open.spotify.com/track/0GTPmh5G40joBg93vcSQNq
90,Dynamite,BTS,1027405,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
91,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",1016405,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
92,"Tudo no Sigilo (Vytinho NG e Bianca)","Vytinho NG",1008216,https://open.spotify.com/track/60wF0XnX7A0jVpDNA5v8vi
93,Flores,Vitão,1006461,https://open.spotify.com/track/25gD4PQjxCLnwIY2n23aEl
94,"Meu Lado da História",Nandx710,997749,https://open.spotify.com/track/08LiZsFrLkWYtd20jeqWLh
95,"3 Batidas - Ao Vivo","Guilherme & Benuto",992326,https://open.spotify.com/track/1uryupl9hqVZYurJwH4G9k
96,"E Nós Tem um Charme Que É da Hora","Mc Dricka",987902,https://open.spotify.com/track/4koUrXFuoId1b6wrMF3laS
97,"Tudo que Eu Queria - Ao Vivo","Gusttavo Lima",978991,https://open.spotify.com/track/4VfG3ntsNSyNr7lPZZyvTE
98,"Então Toma - Ao Vivo","Matheus & Kauan",962463,https://open.spotify.com/track/5yaXBGNko8lmFSOvKWo99j
99,"Declaração pro Bar - Ao Vivo","Guilherme & Benuto",944693,https://open.spotify.com/track/48CAeajgzcGJaVUSsXd7h0
100,"Mentira - Ao Vivo","Felipe Araújo",943234,https://open.spotify.com/track/3oe0vGmQxem3DcarYMuzu1
101,"Cabeça Voando","Os Barões Da Pisadinha",922127,https://open.spotify.com/track/6wDzwmywQ2X8O0FN1IQGol
102,"Dance Monkey","Tones And I",920579,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
103,Confidencial,"Wesley Safadão",906340,https://open.spotify.com/track/767WBxhrD8kRfJ4cYZQO9G
104,"Só Você","Leo Santana",902337,https://open.spotify.com/track/2cV8V9eV79HWJHD4jNQHqq
105,inesquecível,"GIULIA BE",880573,https://open.spotify.com/track/3bUDPTCStUeLcUgXgvepQh
106,"Vira Homem","Marília Mendonça",874419,https://open.spotify.com/track/0GrEqRHf5FioT1hOB8PBxZ
107,"Supera - Ao Vivo","Marília Mendonça",872824,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz
108,"Amor de Fim de Noite",Orochi,870314,https://open.spotify.com/track/1Nmcs8zk7LfcvHRgLtTM5J
109,"Meu talismã",IZA,869136,https://open.spotify.com/track/5aayWOEE7u7bxZ3r7dwIrX
110,"Uma Vida a Mais (Listen To Your Heart)","Marília Mendonça",867254,https://open.spotify.com/track/2hqRWWmbHT9CTc5a4a9NVe
111,"Na Raba Toma Tapão",Niack,854035,https://open.spotify.com/track/0AGS6ZRgzobrazmCi6pYMe
112,"Kenny G",Matuê,851796,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW
113,"Revoada do Tubarão","MC Ryan SP",850781,https://open.spotify.com/track/0C1cJj3ZNCS75sojrcMhZV
114,"Cuidado Que Eu Te Supero","Yasmin Santos",849232,https://open.spotify.com/track/5J4tK2FbXQEeC0AsfFgwpz
115,"Senta Concentrada (feat. MC WS)","MC Mari",848108,https://open.spotify.com/track/62tcTmWpOcqFfZNWrheU1T
116,"Meu Abrigo",Melim,833204,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
117,"É Sal",Matuê,830161,https://open.spotify.com/track/2c80HnIOPMmQQVQllQEWb5
118,"Bebi Minha Bicicleta (Coração Falido) - Ao Vivo","Zé Neto & Cristiano",826218,https://open.spotify.com/track/7gFY0xf385HM4iF4t43tN3
119,"Se Namorar Fosse Bom - Ao Vivo","Os Barões Da Pisadinha",820357,https://open.spotify.com/track/39d68jIHbCiFdXWI6jmALW
120,"Vai Lá","Wesley Safadão",807540,https://open.spotify.com/track/1NFRjwcyR91yN0cLRm8263
121,Cabaré,"Dj Guuga",807497,https://open.spotify.com/track/0N2cvvlyEw5NFc00E3FB0D
122,"Someone You Loved","Lewis Capaldi",802283,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
123,"Bebe e Vem Me Procurar","Raí Saia Rodada",802207,https://open.spotify.com/track/3tu0GkIZwwkmILoD4HemBq
124,SENTADÃO,"PEDRO SAMPAIO",802042,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A
125,Pupila,ANAVITÓRIA,798224,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk
126,Nêga,"Tarcísio do Acordeon",797656,https://open.spotify.com/track/3S2iI46NmKyZsoxs2NByIP
127,Escorpião,Xamã,777752,https://open.spotify.com/track/4G02O6Qd846OFww8HHQamh
128,"Se Eu Fosse Você - Ao Vivo","Henrique & Juliano",775990,https://open.spotify.com/track/6qFTfWG7Hz3q9HxRpNVJo1
129,"Você Nem É Tudo Isso","Marília Mendonça",766266,https://open.spotify.com/track/0zhnWntcmhChM7PXSWuNNq
130,"Sua Mãe Tá Nessa - Ao Vivo","Lauana Prado",758133,https://open.spotify.com/track/5gijVJHyC1E4kt2j5Q3DEb
131,"Poesia Acústica #6: Era uma Vez","Pineapple StormTv",754560,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr
132,Hb20,Tierry,748617,https://open.spotify.com/track/4cjowWOdLUKomiRwhWpRXJ
133,"Certo e Duvidoso (feat. Gaab) - Ao Vivo","Marcos & Belutti",741023,https://open.spotify.com/track/6TL6UYmqRVC5PuVQb0R1h5
134,"Ele Não Tem","Jonas Esticado",739034,https://open.spotify.com/track/1JHvLQWHUoYuapwQikeDuD
135,"Quase uma Semana",BIN,738779,https://open.spotify.com/track/4a5YIaK7qFu6T63GeYx1Ih
136,"Deixa (feat. Ana Gabriela)",Lagum,735514,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
137,"Lonely (with benny blanco)","Justin Bieber",733310,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
138,"Ta Apaixonado Babaca","Dj Guuga",725456,https://open.spotify.com/track/7N3BrHFlnZbOs8lPGPg1gg
139,"Piece Of Your Heart - Alok Remix",MEDUZA,720407,https://open.spotify.com/track/6iW38RGqdDGOofmz2HeXLW
140,"Qual é a do amor (feat. Atitude 67) - Ao vivo","João Gustavo e Murilo",719987,https://open.spotify.com/track/3rfPuNpqMHQKXIPoEF5iFB
141,"É Só Botada","MC Levin",719876,https://open.spotify.com/track/07c9lzwx1IIm101PnB4BZu
142,Morena,"MC Paulin da Capital",715465,https://open.spotify.com/track/2W0VenqvlMW4c65YsxT5zu
143,"Amor de Que","Pabllo Vittar",714404,https://open.spotify.com/track/7vpGKEUPrA4UEsS4o4W1tP
144,"On & On",Alok,712199,https://open.spotify.com/track/7sYAS4CpbV90oSemgaEQat
145,"Ouvi Dizer",Melim,705995,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV
146,Uau!,"Costa Gold",702169,https://open.spotify.com/track/5jo4ocTfihMYTsq1Z4ze9h
147,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,700763,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
148,"Fala Comigo Bebê - Ao Vivo","Os Barões Da Pisadinha",700752,https://open.spotify.com/track/1dHfCJMj1eJMFcKF7VzqR5
149,"Como Se Tá Maravilhosa","Mc Lipi",699832,https://open.spotify.com/track/0eLCuW89pb6I3BC0NMGHFW
150,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",697505,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
151,"Eu Feat. Você",Melim,697427,https://open.spotify.com/track/2PaOWQIEkSFkmONCv1Vgui
152,34+35,"Ariana Grande",691384,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
153,"Break My Heart","Dua Lipa",682571,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
154,"Breaking Me",Topic,677341,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
155,"Tempo de Aprender / Energia Surreal / Não Pedi Pra Me Apaixonar - Ao Vivo","Grupo Menos É Mais",674934,https://open.spotify.com/track/3COVZV6VRP4sdXiWTB1XTM
156,"Holy (feat. Chance The Rapper)","Justin Bieber",674366,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
157,"Amor de Balada","MC Kekel",672172,https://open.spotify.com/track/774NkezhwRr3kvYd3IQvFj
158,pov,"Ariana Grande",671646,https://open.spotify.com/track/3UoULw70kMsiVXxW0L3A33
159,Reincidente,"Felipe Araújo",671281,https://open.spotify.com/track/3XG1frltSxibGuYLPucxl8
160,Señorita,"Shawn Mendes",666516,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
161,"Um Pedido","Hungria Hip Hop",663895,https://open.spotify.com/track/3CgZi8DMUftJHK6WL2gKc1
162,Golden,"Harry Styles",659541,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
163,"Pisadinha - Ao Vivo","Diego & Victor Hugo",657924,https://open.spotify.com/track/36P6ptTyxOggYgR2aoZiAl
164,"Rave Na Praia","MC Teteu",657356,https://open.spotify.com/track/50YsV2XFugoMrqJK9Ttdly
165,"Relógio Parado (Ao Vivo)","Diego & Arnaldo",656518,https://open.spotify.com/track/5n8Y78Pl5q8lqS7sJP61qw
166,"Lose Control",MEDUZA,655960,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
167,"Head & Heart (feat. MNEK)","Joel Corry",654417,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
168,"(não) era amor","GIULIA BE",652795,https://open.spotify.com/track/7DmZMqXYgQ1oI3z3bGUEbi
169,"Midnight Sky","Miley Cyrus",642316,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
170,"Put Your Records On","Ritt Momney",638751,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
171,"Rain On Me (with Ariana Grande)","Lady Gaga",638711,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
172,"How You Like That",BLACKPINK,638114,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o
173,"Hoje É Rave","Bárbara Labres",636429,https://open.spotify.com/track/2CBpRE0A922XhWLSI8AT9O
174,"Os Mandrake Curte a Vida","MC Paulin da Capital",634982,https://open.spotify.com/track/5J1xChbEwiI3q371r7mDOg
175,"O Matuto Se Apaixonou","Os Barões Da Pisadinha",634662,https://open.spotify.com/track/09KUam5nfzNEXSSV9zWiT9
176,"Ta Com Saudade Quer TBT ?","Mc Talibã",634307,https://open.spotify.com/track/4i1U2ZQJdVCAczbiwsXf3H
177,Believer,"Imagine Dragons",633672,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
178,"Vergonha pra Midia","Salvador Da Rima",633160,https://open.spotify.com/track/5JsxHA8NttHWThpTCToK1J
179,Girassol,"Priscilla Alcantara",622766,https://open.spotify.com/track/22rcaYTa2UgcLCbeO0NoNj
180,"Alive (It Feels Like)",Alok,622467,https://open.spotify.com/track/4fB85IhVASxXMWgoke5WVJ
181,Perdição,L7NNON,619486,https://open.spotify.com/track/0xcdw2bWgJ4lrt3qZJrZ1o
182,"Lençol Dobrado","João Gustavo e Murilo",613137,https://open.spotify.com/track/72xB2J9ZeBl0Rzxq2XmzdY
183,"SET DJ GM 2.0","MC Paulin da Capital",611946,https://open.spotify.com/track/38BuaDkieTqCDqaawXsf78
184,"Tchau Brigado - Ao Vivo","Humberto & Ronaldo",610573,https://open.spotify.com/track/2TR917wkDeRvwTE5cSfZFf
185,"Adore You","Harry Styles",609956,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
186,Recaída,"Grupo Menos É Mais",607506,https://open.spotify.com/track/49rtHPYe4eny7j1sbDrm8j
187,"Fatalmente / Separação / Temporal - Ao Vivo","Grupo Menos É Mais",607454,https://open.spotify.com/track/0mpqoslgBvHcnbNZhK8wBO
188,"Ice Cream (with Selena Gomez)",BLACKPINK,607126,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz
189,Inamorável,"Luíza & Maurílio",605802,https://open.spotify.com/track/1erfWPemd1Vg5aQYQpW1Pm
190,"Só Gratidão","Mc Lipi",605614,https://open.spotify.com/track/3HCvks6mkO22FzhieKHI30
191,"Amor de Rapariga","Raí Saia Rodada",605234,https://open.spotify.com/track/1FM9CNCjobC3LSNEEKuPkd
192,"Cupido Fdp 2","MC Rick",598887,https://open.spotify.com/track/1D4Jo67A2x8qvAUKu2S12y
193,Cogulândia,Matuê,598155,https://open.spotify.com/track/5T6mY3sQbvVfLnertXdoST
194,"Saudade em Gotas (feat. Wesley Safadão) - Ao Vivo","Yasmin Santos",596449,https://open.spotify.com/track/3ZROq16fQ1o2dWEGkHPHkJ
195,"Tempo Perdido","Legião Urbana",595837,https://open.spotify.com/track/7MnT7msJZg3XBAS0OTfGrB
196,"Savage Love (Laxed - Siren Beat)","Jawsh 685",595558,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
197,"Deixa Tudo Como Tá - Ao Vivo",Thiaguinho,592918,https://open.spotify.com/track/0abrd2vT2W3JZBDNezUY7r
198,"Levitating (feat. DaBaby)","Dua Lipa",591875,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
199,"death bed (coffee for your head)",Powfu,591777,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
200,"Dona de mim",IZA,589503,https://open.spotify.com/track/0H8CBal2Dcu5Yc001VotZN
