,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
62,"Romance Desapegado","Conde do Forró",1334791,https://open.spotify.com/track/54OqGd3dmug64db0ZtOtF4
63,"Watermelon Sugar","Harry Styles",1334565,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
64,"Seu Beijo Joga Sujo","Avine Vinny",1334260,https://open.spotify.com/track/2enk2whIgJyoe0O9HRQZJV
65,"Poesia Acústica #9: Melhor Forma","Pineapple StormTv",1333419,https://open.spotify.com/track/2fmeSswdyVq4wcqhY41UHk
66,"Viva Voz - Ao Vivo","Lauana Prado",1313276,https://open.spotify.com/track/08Sd5vVcIH3uKeAiaJdoYj
67,Hackearam-Me,Tierry,1296007,https://open.spotify.com/track/5NeBu4oKweDXIjhvYqtbLo
68,"Litrão - Ao Vivo","Matheus & Kauan",1276375,https://open.spotify.com/track/4DngRKOpRPrkbzImUB0zgh
69,Ranking,"Jorge & Mateus",1254619,https://open.spotify.com/track/0RaIjuKU5hudMteEXwr4RS
70,"Poesia Acústica 10: Recomeçar","Pineapple StormTv",1236066,https://open.spotify.com/track/4pwFy4YPNGMxK2P2FfQfvt
71,Cabaré,"Dj Guuga",1234193,https://open.spotify.com/track/0N2cvvlyEw5NFc00E3FB0D
72,"Desce Pro Play (PA PA PA)","Mc Zaac",1227988,https://open.spotify.com/track/4zGtfOglDBfVUypabBwIjQ
73,"S de Saudade","Luíza & Maurílio",1210875,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL
74,"Manda Áudio","Di Propósito",1203783,https://open.spotify.com/track/0in6Rc29qdyOkhKyYw4A84
75,"Vai Ter Que Aguentar","Mc Don Juan",1197735,https://open.spotify.com/track/5GAdMAL3tRJkVN1HtwohK2
76,"Liberdade Provisória - Ao Vivo","Henrique & Juliano",1178660,https://open.spotify.com/track/4Y0gR2tYML083T6b2vhJrn
77,LARISSA,"PEDRO SAMPAIO",1164016,https://open.spotify.com/track/1wowgtxmcxyIDGkQ8S28gL
78,"Pode Sumir","Luíza & Maurílio",1163846,https://open.spotify.com/track/7CDdyDigw7e3zFr3k7uKMY
79,"Balada do Buteco - Ao Vivo","Gusttavo Lima",1158100,https://open.spotify.com/track/1x0Uv7gDZfx6jhb4IN4DIx
80,"Nega Chegando","O Boy da Seresta",1151570,https://open.spotify.com/track/5XyDFMwY1NTIlkbzcfVyl3
81,"Século 21","Leo Santana",1141611,https://open.spotify.com/track/79Uf0vVa7HwWKSgdpTwtRm
82,"Don't Say Goodbye (feat. Tove Lo)",Alok,1127426,https://open.spotify.com/track/0GTPmh5G40joBg93vcSQNq
83,"Eu Vou Tirar Você Do Cabaré","Israell Muniz",1123964,https://open.spotify.com/track/4dkMmfrNEIUMjoEIFHA2yy
84,"Máquina do Tempo",Matuê,1119013,https://open.spotify.com/track/5oI9blwsXC8AkTWw6wASY8
85,"Don't Start Now","Dua Lipa",1114369,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
86,"Alive (It Feels Like)",Alok,1113071,https://open.spotify.com/track/4fB85IhVASxXMWgoke5WVJ
87,"Foi por Conveniência","Marília Mendonça",1094546,https://open.spotify.com/track/6niGCULksHzD0NHyX3zCuB
88,"se essa vida fosse um filme","GIULIA BE",1081749,https://open.spotify.com/track/0hDphSo7vI7gCjEPpD6gu0
89,"Segunda Taça - Ao Vivo","João Bosco & Vinicius",1076521,https://open.spotify.com/track/1WTJdd2atKxhUrbvUHjNDt
90,"Marília Mendonça",BIN,1070181,https://open.spotify.com/track/73uParILjIm5rcP0C2bpMF
91,"Despedida - Ao Vivo","Wesley Safadão",1066890,https://open.spotify.com/track/5LpLYzpV0HWKI2DlPmNywg
92,"Café e Amor - Ao Vivo","Gusttavo Lima",1064826,https://open.spotify.com/track/7benotyTvLY2vUsDKtxbiA
93,"Esses Vícios","Zé Neto & Cristiano",1060007,https://open.spotify.com/track/2InUVOBY515umeuwdQtsQ4
94,"Senta no Fazendeiro","Mc Jacaré",1044628,https://open.spotify.com/track/1wsL4Lgoo27ETnLt6svbnT
95,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",1018048,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5
96,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",1014986,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
97,"Roses - Imanbek Remix","SAINt JHN",1004410,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
98,"menina solta","GIULIA BE",1003393,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
99,Bandida,"Pabllo Vittar",996329,https://open.spotify.com/track/2VFTgZwiAdrADSLrUNHWt9
100,Privilégio,"MC Luan da BS",989777,https://open.spotify.com/track/2ASs0n7ukfyxAxDtdir4vF
101,"Beijo das Galáxias","Eric Land",988791,https://open.spotify.com/track/4z1hlWTFVq9ftrcCxxvcwt
102,"WAP (feat. Megan Thee Stallion)","Cardi B",984303,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
103,"Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix","Maverick Sabre",981514,https://open.spotify.com/track/5PNvgiKSwMdjBsDsgFCFLX
104,TOMA,"Luísa Sonza",962566,https://open.spotify.com/track/7pDcS0EVMJR0YwjXmHcCRg
105,"Graveto - Ao Vivo","Marília Mendonça",958268,https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o
106,"Mood (feat. iann dior)",24kGoldn,950938,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
107,"Homenagem aos Relíquias (feat. Menor MC, MC Vinny, MC Julio D.E R. & MC Leozinho ZS)","DJ Matt D",947403,https://open.spotify.com/track/4vDC52DnSqAjec5Vh5yJEb
108,"Meia Noite","Zé Vaqueiro",924813,https://open.spotify.com/track/2ylAocQwOgzelMbW9KJL56
109,"Party On My Own (feat. FAULHABER)",Alok,918743,https://open.spotify.com/track/4c9Py6O1NeuYKbJ8Ok7mTl
110,Talarica,"Rennan da Penha",918027,https://open.spotify.com/track/01mKvmXQLhr3MEoiAEAcP2
111,"Amor ou o Litrão - Brega Funk",Mila,908870,https://open.spotify.com/track/4WcskbAX3wImaennFI79Ll
112,"A Pior Parte",Renno,887164,https://open.spotify.com/track/5It3UpCRrZM6SJTL8dIQOV
113,Adorei,"Grupo Menos É Mais",883112,https://open.spotify.com/track/6rfNbeEGCh8M5AAj879g0r
114,BRABA,"Luísa Sonza",872664,https://open.spotify.com/track/2WlZuBDgLfT7Kc0admhFdg
115,"Deus é por nós","MC Marks",866893,https://open.spotify.com/track/6jcGoHrqfRW6fI2I6xtwBQ
116,"Pipa Voada (feat. Emicida)",Rashid,862805,https://open.spotify.com/track/3oqC4Ta40ft6NnTJwcUTdi
117,"Set 2.0: Homenagem aos Relíquias","DJ Matt D",860602,https://open.spotify.com/track/566AZpR4FJErkhS3CmuaWu
118,"Prisoner (feat. Dua Lipa)","Miley Cyrus",857419,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
119,"Deve ser horrível dormir sem mim","Manu Gavassi",849467,https://open.spotify.com/track/6Q9NH5cNBY58nJkp5Jbs9j
120,Dynamite,BTS,848919,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
121,"Camisa do Grêmio","MC Meno K",840065,https://open.spotify.com/track/2rXIj8SkYrAWQ4Dn2oiupk
122,Separei,"MC WM",836807,https://open.spotify.com/track/16uUeKOV7m51Vlx9oUIEvE
123,Avançada,"MC Kevinho",831220,https://open.spotify.com/track/1fWITNjgwmKEonjikQUaa1
124,"Dance Monkey","Tones And I",830866,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
125,"Meu Abrigo",Melim,830053,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
126,"Na Ponta do Pé 2","Mc Livinho",818357,https://open.spotify.com/track/6G5z2fh5MfVErDCsJJKNwv
127,"Mentira - Ao Vivo","Felipe Araújo",811139,https://open.spotify.com/track/3oe0vGmQxem3DcarYMuzu1
128,Isca,"Jonas Esticado",808502,https://open.spotify.com/track/5zdIuIo9uQ2E8ly4rypcRi
129,"Então Toma - Ao Vivo","Matheus & Kauan",806834,https://open.spotify.com/track/5yaXBGNko8lmFSOvKWo99j
130,34+35,"Ariana Grande",803375,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
131,"Kenny G",Matuê,799636,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW
132,"Libera Ela - Ao Vivo","Maiara & Maraisa",797423,https://open.spotify.com/track/0SJtvFn4vqgJPscSbEPaql
133,"Vingadora - Ao Vivo","Gusttavo Lima",783037,https://open.spotify.com/track/0vjQN0F7VjLSiw49em2hq1
134,"Cheirosa - Ao Vivo","Jorge & Mateus",783030,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
135,"Volume 3","Douglas & Vinicius",780214,https://open.spotify.com/track/5gIVPysvKFh2gtwsicafnN
136,"Tudo no Sigilo (Vytinho NG e Bianca)","Vytinho NG",777204,https://open.spotify.com/track/60wF0XnX7A0jVpDNA5v8vi
137,Confidencial,"Wesley Safadão",775578,https://open.spotify.com/track/767WBxhrD8kRfJ4cYZQO9G
138,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",773921,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
139,"Amor de Fim de Noite",Orochi,769778,https://open.spotify.com/track/1Nmcs8zk7LfcvHRgLtTM5J
140,"Tá Faltando Eu","Luan Estilizado",769143,https://open.spotify.com/track/3gY2oyydautEwY7SsQeF4Q
141,"Tapão Nervoso","Jheo Chavoso",767757,https://open.spotify.com/track/233lqmrvWyIC7u5GiAnTV4
142,"Ela Aperta a Minha Mente","Xand Avião",764681,https://open.spotify.com/track/1T3hcBQRwacjWLuJJFt8co
143,"Angels Like You","Miley Cyrus",764002,https://open.spotify.com/track/1daDRI9ahBonbWD8YcxOIB
144,"Saudade Sua","Gusttavo Lima",762978,https://open.spotify.com/track/6NM06xgqxQ0HU5lxbt2JHi
145,"De Una Vez","Selena Gomez",762930,https://open.spotify.com/track/0HC6S4VpCGAZvyxTdrMRIQ
146,Virginia,"Zé Felipe",753062,https://open.spotify.com/track/1kc4AGgMcmCyP4JkSr7hNv
147,"Someone You Loved","Lewis Capaldi",752632,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
148,"Quase uma Semana",BIN,751610,https://open.spotify.com/track/4a5YIaK7qFu6T63GeYx1Ih
149,"Tudo Aconteceu","MC Du Black",749357,https://open.spotify.com/track/67mqU3FeErlvWwsxnMfvQo
150,"Therefore I Am","Billie Eilish",747405,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
151,Flores,Vitão,746098,https://open.spotify.com/track/25gD4PQjxCLnwIY2n23aEl
152,"Piece Of Your Heart - Alok Remix",MEDUZA,744548,https://open.spotify.com/track/6iW38RGqdDGOofmz2HeXLW
153,"É Sal",Matuê,744057,https://open.spotify.com/track/2c80HnIOPMmQQVQllQEWb5
154,"Sua Mãe Tá Nessa - Ao Vivo","Lauana Prado",735607,https://open.spotify.com/track/5gijVJHyC1E4kt2j5Q3DEb
155,"Deixa (feat. Ana Gabriela)",Lagum,726962,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
156,"Renatinha (Ao Vivo)","Os Barões Da Pisadinha",724969,https://open.spotify.com/track/6XclJjdGPjNuB2Dl4yU0H3
157,"Declaração pro Bar - Ao Vivo","Guilherme & Benuto",723280,https://open.spotify.com/track/48CAeajgzcGJaVUSsXd7h0
158,"Poesia Acústica #6: Era uma Vez","Pineapple StormTv",720903,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr
159,"On & On",Alok,717178,https://open.spotify.com/track/7sYAS4CpbV90oSemgaEQat
160,"Bruninha (feat. Tierry)","MC Kevinho",708097,https://open.spotify.com/track/6vieZYXc6xJ1hY1SxRNpYd
161,"Hoje Dói","Tarcísio do Acordeon",707329,https://open.spotify.com/track/2xCMTX0PJdEc7kPJqUHw4o
162,Saturno,BIN,706033,https://open.spotify.com/track/68cPbG7hJnwDW9nPX1uQcX
163,inesquecível,"GIULIA BE",705981,https://open.spotify.com/track/3bUDPTCStUeLcUgXgvepQh
164,"Mtg - Vem Sentando Vem","MC 2jhow",700613,https://open.spotify.com/track/3viDiTQ7FkFqlPUQ3QnSfk
165,"Supera - Ao Vivo","Marília Mendonça",695723,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz
166,"Senta Concentrada (feat. MC WS)","MC Mari",694510,https://open.spotify.com/track/62tcTmWpOcqFfZNWrheU1T
167,"Quer Esquecer sua Ex Mulher Vem Pro Cabaré","Nêgo Jhá",694214,https://open.spotify.com/track/3xBYCXi1LBsQPGE08M3iAP
168,SENTADÃO,"PEDRO SAMPAIO",694065,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A
169,"Camisa Preta","Guilherme & Benuto",691175,https://open.spotify.com/track/29Ctas4IXYei0t9fGnnxgU
170,Cangote,"Zé Vaqueiro",691047,https://open.spotify.com/track/0dTqciDQzwVKWY2kb3Gixf
171,"The Business",Tiësto,686409,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
172,"Ta Apaixonado Babaca","Dj Guuga",683878,https://open.spotify.com/track/7N3BrHFlnZbOs8lPGPg1gg
173,"Uma Vida a Mais (Listen To Your Heart)","Marília Mendonça",682977,https://open.spotify.com/track/2hqRWWmbHT9CTc5a4a9NVe
174,"Levitating (feat. DaBaby)","Dua Lipa",678948,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
175,"Break My Heart","Dua Lipa",675685,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
176,Iluminado,Kawe,673541,https://open.spotify.com/track/3Y3LVTjdbZ35hGLhvYJxAq
177,"Head & Heart (feat. MNEK)","Joel Corry",666804,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
178,"Save Your Tears","The Weeknd",666485,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
179,Pupila,ANAVITÓRIA,666084,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk
180,"Casa de Praia - Ao Vivo","Os Barões Da Pisadinha",660381,https://open.spotify.com/track/6Teco2qa7OBfa7mjaMYSbO
181,"What A Shame","Leyla Blue",659805,https://open.spotify.com/track/7FGIEAVXfegxngH9Jg6VwA
182,Roxinho,"Vitor Fernandes",655086,https://open.spotify.com/track/0ItJvt7npJ3Mw9mefto5Sn
183,"Te Prometo",DENNIS,653223,https://open.spotify.com/track/7Ac3BmqTQoLdAt7HtZyfgN
184,"Razão das Minhas Biritas","Luíza & Maurílio",645294,https://open.spotify.com/track/3qqfukkcLElVkOWFyzHmSk
185,"Ouvi Dizer",Melim,643043,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV
186,"Cuidado Que Eu Te Supero","Yasmin Santos",638344,https://open.spotify.com/track/5J4tK2FbXQEeC0AsfFgwpz
187,"E Nós Tem um Charme Que É da Hora","Mc Dricka",632311,https://open.spotify.com/track/4koUrXFuoId1b6wrMF3laS
188,"Paradise (feat. Dermot Kennedy)",MEDUZA,632118,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
189,"Lose Control",MEDUZA,629779,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
190,"Revoada do Tubarão","MC Ryan SP",627462,https://open.spotify.com/track/0C1cJj3ZNCS75sojrcMhZV
191,"Tempo Perdido","Legião Urbana",626759,https://open.spotify.com/track/7MnT7msJZg3XBAS0OTfGrB
192,"Tudo que Eu Queria - Ao Vivo","Gusttavo Lima",626427,https://open.spotify.com/track/4VfG3ntsNSyNr7lPZZyvTE
193,"Você Não é de Bar - Ao Vivo","Fernando & Sorocaba",625526,https://open.spotify.com/track/5KFEB8X5Xmpmsv5j8rHjML
194,"Um Brinde pra Nós","Hungria Hip Hop",622702,https://open.spotify.com/track/2B7EEPMfJWOG7VWpCkBtZy
195,"Se Eu Fosse Você - Ao Vivo","Henrique & Juliano",621128,https://open.spotify.com/track/6qFTfWG7Hz3q9HxRpNVJo1
196,"Pot-Pourri: Tempo de Aprender / Energia Surreal / Não Pedi Pra Me Apaixonar / Deixa Acontecer - Ao Vivo","Grupo Menos É Mais",620248,https://open.spotify.com/track/03PztApOdNGJ1Cn9kDKRNr
197,"Pra Você Guardei O Amor","Nando Reis",619391,https://open.spotify.com/track/1EQ8sBQ7Abv9DvNBzhXAcv
198,"Rave Na Praia","MC Teteu",617805,https://open.spotify.com/track/50YsV2XFugoMrqJK9Ttdly
199,Goosebumps,HVME,617339,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
200,"A Casa É Sua","Casa Worship",614511,https://open.spotify.com/track/3h3fui1QXImL2zRcs9v2Lc
