,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
16,"Nem Doeu - Ao Vivo","Matheus & Kauan",2662962,https://open.spotify.com/track/260n4ECk9j4IEvTAVBYojl
17,"Volta por Baixo - Ao Vivo","Henrique & Juliano",2581891,https://open.spotify.com/track/7o9LwQmTuIDm4LyyHFIWul
18,Ranking,"Jorge & Mateus",2528870,https://open.spotify.com/track/0RaIjuKU5hudMteEXwr4RS
19,"Vai Ter Que Aguentar","Mc Don Juan",2526392,https://open.spotify.com/track/5GAdMAL3tRJkVN1HtwohK2
20,"Poesia Acústica #9: Melhor Forma","Pineapple StormTv",2393320,https://open.spotify.com/track/2fmeSswdyVq4wcqhY41UHk
21,"Alô Ex-Amor - Ao Vivo","João Bosco e Gabriel",2281148,https://open.spotify.com/track/2QCwoYDn4DRfjs4NhW2KpO
22,"Máquina do Tempo",Matuê,2230974,https://open.spotify.com/track/5oI9blwsXC8AkTWw6wASY8
23,"Alô Ambev (Segue Sua Vida) - Ao Vivo","Zé Neto & Cristiano",2227473,https://open.spotify.com/track/5m5aY6S9ttfIG157xli2Rs
24,"Desce Pro Play (PA PA PA)","Mc Zaac",2208925,https://open.spotify.com/track/4zGtfOglDBfVUypabBwIjQ
25,"Viva Voz - Ao Vivo","Lauana Prado",2189149,https://open.spotify.com/track/08Sd5vVcIH3uKeAiaJdoYj
26,"S de Saudade","Luíza & Maurílio",2146104,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL
27,"Desejando Eu (Ao Vivo)","Murilo Huff",2139814,https://open.spotify.com/track/3056x1XkmICnQmji68rrft
28,"Melhor Eu Ir / Ligando os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo","Grupo Menos É Mais",2104264,https://open.spotify.com/track/2ptHQBO7TQhEkXOeK9ST59
29,"Não Valeu","Wesley Safadão",2072991,https://open.spotify.com/track/1GWUiFYLYEapxYHnASyOud
30,"WAP (feat. Megan Thee Stallion)","Cardi B",2058986,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
31,"Não Vai Embora",Dilsinho,2041711,https://open.spotify.com/track/28atBekPVlTdnU4M9Z7udd
32,"Briga Feia - Ao Vivo","Henrique & Juliano",2040671,https://open.spotify.com/track/4j2bK4fnc2s6GyVmhJsJhk
33,"Watermelon Sugar","Harry Styles",1977117,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
34,"Na Raba Toma Tapão",Niack,1944618,https://open.spotify.com/track/0AGS6ZRgzobrazmCi6pYMe
35,"Litrão - Ao Vivo","Matheus & Kauan",1913518,https://open.spotify.com/track/4DngRKOpRPrkbzImUB0zgh
36,"Deus é por nós","MC Marks",1911702,https://open.spotify.com/track/6jcGoHrqfRW6fI2I6xtwBQ
37,"Amor e Fé - Acústico","Hungria Hip Hop",1909303,https://open.spotify.com/track/5ra6CI0pEzqjxPEZeBz0d7
38,"se essa vida fosse um filme","GIULIA BE",1900014,https://open.spotify.com/track/0hDphSo7vI7gCjEPpD6gu0
39,777-666,Matuê,1888936,https://open.spotify.com/track/3sGcETRMuAgcPgjDpIkgMn
40,TOMA,"Luísa Sonza",1792800,https://open.spotify.com/track/7pDcS0EVMJR0YwjXmHcCRg
41,"Liberdade Provisória - Ao Vivo","Henrique & Juliano",1784154,https://open.spotify.com/track/3Ghyp3X5Ua9ypHnBIgOObI
42,"Graveto - Ao Vivo","Marília Mendonça",1750888,https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o
43,Rita,Tierry,1739002,https://open.spotify.com/track/1nDCZBI8MaHXI2f36dnQyG
44,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",1692224,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5
45,"Blinding Lights","The Weeknd",1668257,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
46,"Deve ser horrível dormir sem mim","Manu Gavassi",1636276,https://open.spotify.com/track/6Q9NH5cNBY58nJkp5Jbs9j
47,"Tudo Aconteceu","MC Du Black",1621140,https://open.spotify.com/track/67mqU3FeErlvWwsxnMfvQo
48,"Te Prometo",DENNIS,1604332,https://open.spotify.com/track/7Ac3BmqTQoLdAt7HtZyfgN
49,Talarica,"Rennan da Penha",1578755,https://open.spotify.com/track/01mKvmXQLhr3MEoiAEAcP2
50,Flores,Vitão,1569855,https://open.spotify.com/track/25gD4PQjxCLnwIY2n23aEl
51,"Despedida - Ao Vivo","Wesley Safadão",1555542,https://open.spotify.com/track/5LpLYzpV0HWKI2DlPmNywg
52,"Libera Ela - Ao Vivo","Maiara & Maraisa",1543682,https://open.spotify.com/track/0SJtvFn4vqgJPscSbEPaql
53,"menina solta","GIULIA BE",1539922,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
54,"Pulei na Piscina - Ao Vivo","Guilherme & Benuto",1526019,https://open.spotify.com/track/1uA7fD01YlQr1Rm0oyNB4H
55,"Tudo no Sigilo (Vytinho NG e Bianca)","Vytinho NG",1430017,https://open.spotify.com/track/60wF0XnX7A0jVpDNA5v8vi
56,"Homenagem aos Relíquias (feat. Menor MC, MC Vinny, MC Julio D.E R. & MC Leozinho ZS)","DJ Matt D",1429934,https://open.spotify.com/track/4vDC52DnSqAjec5Vh5yJEb
57,"Saudade Sua","Gusttavo Lima",1424707,https://open.spotify.com/track/6NM06xgqxQ0HU5lxbt2JHi
58,"Romance Desapegado","Conde do Forró",1390784,https://open.spotify.com/track/54OqGd3dmug64db0ZtOtF4
59,"Manda Áudio","Di Propósito",1344114,https://open.spotify.com/track/0in6Rc29qdyOkhKyYw4A84
60,BRABA,"Luísa Sonza",1335946,https://open.spotify.com/track/2WlZuBDgLfT7Kc0admhFdg
61,"Pipa Voada (feat. Emicida)",Rashid,1321417,https://open.spotify.com/track/3oqC4Ta40ft6NnTJwcUTdi
62,"Don't Start Now","Dua Lipa",1312031,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
63,"Cheirosa - Ao Vivo","Jorge & Mateus",1308059,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
64,"Pode Sumir","Luíza & Maurílio",1285923,https://open.spotify.com/track/5OzvtpasMB3aPWpfVr0PsA
65,Dynamite,BTS,1275165,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
66,"Segunda Taça - Ao Vivo","João Bosco & Vinicius",1252032,https://open.spotify.com/track/23zmMwD99ROi9yhxqMxWil
67,"Rave do Papa - Deluxe (feat. Mc Rennan, MC Bruna Alves, MC BN & MC Rick) - Remix","Dj W-Beatz",1237393,https://open.spotify.com/track/59CnMc5PR9GdDFEVOpHSg9
68,"Roses - Imanbek Remix","SAINt JHN",1222663,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
69,"Declaração pro Bar - Ao Vivo","Guilherme & Benuto",1211211,https://open.spotify.com/track/48CAeajgzcGJaVUSsXd7h0
70,"Tudo Indica (feat. Jorge & Mateus) - Ao Vivo","Marcos & Belutti",1185833,https://open.spotify.com/track/0eoMMLrWtXbLk64baeESkc
71,Avançada,"MC Kevinho",1181299,https://open.spotify.com/track/1fWITNjgwmKEonjikQUaa1
72,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",1151132,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
73,"Mood (feat. iann dior)",24kGoldn,1143041,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
74,"Casa de Praia - Ao Vivo","Os Barões Da Pisadinha",1071870,https://open.spotify.com/track/6Teco2qa7OBfa7mjaMYSbO
75,"Mentira - Ao Vivo","Felipe Araújo",1062701,https://open.spotify.com/track/3oe0vGmQxem3DcarYMuzu1
76,"Amor de Fim de Noite",Orochi,1062091,https://open.spotify.com/track/1Nmcs8zk7LfcvHRgLtTM5J
77,"Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix","Maverick Sabre",1053242,https://open.spotify.com/track/5PNvgiKSwMdjBsDsgFCFLX
78,"3 Batidas - Ao Vivo","Guilherme & Benuto",1045867,https://open.spotify.com/track/1uryupl9hqVZYurJwH4G9k
79,"E Nós Tem um Charme Que É da Hora","Mc Dricka",1036417,https://open.spotify.com/track/4koUrXFuoId1b6wrMF3laS
80,"Marília Mendonça",BIN,1034620,https://open.spotify.com/track/73uParILjIm5rcP0C2bpMF
81,"É Sal",Matuê,1028973,https://open.spotify.com/track/2c80HnIOPMmQQVQllQEWb5
82,"Só Tem Eu","Zé Felipe",1018255,https://open.spotify.com/track/1X0MaGErD8rcspqQs9s2m0
83,"Então Toma - Ao Vivo","Matheus & Kauan",1001372,https://open.spotify.com/track/5yaXBGNko8lmFSOvKWo99j
84,"Dance Monkey","Tones And I",994797,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
85,"Uma Vida a Mais (Listen To Your Heart)","Marília Mendonça",993393,https://open.spotify.com/track/2hqRWWmbHT9CTc5a4a9NVe
86,"Cuidado Que Eu Te Supero","Yasmin Santos",973211,https://open.spotify.com/track/5J4tK2FbXQEeC0AsfFgwpz
87,"Supera - Ao Vivo","Marília Mendonça",969395,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz
88,"Vira Homem","Marília Mendonça",966817,https://open.spotify.com/track/0GrEqRHf5FioT1hOB8PBxZ
89,"Facas - Ao Vivo","Diego & Victor Hugo",952536,https://open.spotify.com/track/1ere9b9vDw2N3m9d4uiXxa
90,"Vai Lá","Wesley Safadão",950325,https://open.spotify.com/track/1NFRjwcyR91yN0cLRm8263
91,"Cabeça Voando","Os Barões Da Pisadinha",947996,https://open.spotify.com/track/6wDzwmywQ2X8O0FN1IQGol
92,"Meu Lado da História",Nandx710,939988,https://open.spotify.com/track/08LiZsFrLkWYtd20jeqWLh
93,"Ice Cream (with Selena Gomez)",BLACKPINK,933462,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz
94,"Bebi Minha Bicicleta (Coração Falido) - Ao Vivo","Zé Neto & Cristiano",927605,https://open.spotify.com/track/2Q9TaUXNM4mNSCgJjbmsJe
95,"Party On My Own (feat. FAULHABER)",Alok,925658,https://open.spotify.com/track/4c9Py6O1NeuYKbJ8Ok7mTl
96,"Século 21","Leo Santana",917938,https://open.spotify.com/track/7jiGFTWeO3MmMN9dpHRjUZ
97,"Se Namorar Fosse Bom - Ao Vivo","Os Barões Da Pisadinha",915114,https://open.spotify.com/track/39d68jIHbCiFdXWI6jmALW
98,"Como Se Tá Maravilhosa","Mc Lipi",910431,https://open.spotify.com/track/0eLCuW89pb6I3BC0NMGHFW
99,"Kenny G",Matuê,908578,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW
100,"Bebe e Vem Me Procurar","Raí Saia Rodada",898457,https://open.spotify.com/track/3tu0GkIZwwkmILoD4HemBq
101,"Carreira Solo - Ao Vivo","Gusttavo Lima",884871,https://open.spotify.com/track/1MmS7UIy3J1BTxfGCRvVqN
102,"Você Nem É Tudo Isso","Marília Mendonça",884850,https://open.spotify.com/track/0zhnWntcmhChM7PXSWuNNq
103,"Só Você","Leo Santana",878903,https://open.spotify.com/track/2cV8V9eV79HWJHD4jNQHqq
104,"How You Like That",BLACKPINK,875871,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o
105,"Eu Feat. Você",Melim,863245,https://open.spotify.com/track/2PaOWQIEkSFkmONCv1Vgui
106,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",852756,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
107,"Meu Abrigo",Melim,845781,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
108,SENTADÃO,"PEDRO SAMPAIO",840992,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A
109,"Someone You Loved","Lewis Capaldi",840206,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
110,"(não) era amor","GIULIA BE",839719,https://open.spotify.com/track/7DmZMqXYgQ1oI3z3bGUEbi
111,"Aí Eu Bebo - Ao Vivo","Maiara & Maraisa",830247,https://open.spotify.com/track/2Ou6UYuUbNyqwXxRDSeFRf
112,Pupila,ANAVITÓRIA,829439,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk
113,"Um Sabadão Desse Uma Lua Dessa","Mc Talibã",828993,https://open.spotify.com/track/3KfyRuNdcCGsZb15sqrXDA
114,Cogulândia,Matuê,826474,https://open.spotify.com/track/5T6mY3sQbvVfLnertXdoST
115,"Qual é a do amor (feat. Atitude 67) - Ao vivo","João Gustavo e Murilo",823951,https://open.spotify.com/track/3rfPuNpqMHQKXIPoEF5iFB
116,Hb20,Tierry,823323,https://open.spotify.com/track/4cjowWOdLUKomiRwhWpRXJ
117,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,822641,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
118,"Fala Comigo Bebê - Ao Vivo","Os Barões Da Pisadinha",821236,https://open.spotify.com/track/1dHfCJMj1eJMFcKF7VzqR5
119,"Ta Apaixonado Babaca","Dj Guuga",820560,https://open.spotify.com/track/7N3BrHFlnZbOs8lPGPg1gg
120,"Holy (feat. Chance The Rapper)","Justin Bieber",819520,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
121,"Textão - Ao Vivo","Zé Neto & Cristiano",811308,https://open.spotify.com/track/2uhBCMHwS3SATOHIgM2KPF
122,"Hoje É Rave","Bárbara Labres",802739,https://open.spotify.com/track/2CBpRE0A922XhWLSI8AT9O
123,Reincidente,"Felipe Araújo",799118,https://open.spotify.com/track/3XG1frltSxibGuYLPucxl8
124,Antes,Matuê,789246,https://open.spotify.com/track/2XymTaHTrQWDEuSyhfZvqF
125,Cabaré,"Dj Guuga",784955,https://open.spotify.com/track/0N2cvvlyEw5NFc00E3FB0D
126,"Revoada do Tubarão","MC Ryan SP",782961,https://open.spotify.com/track/0C1cJj3ZNCS75sojrcMhZV
127,Girassol,"Priscilla Alcantara",782664,https://open.spotify.com/track/22rcaYTa2UgcLCbeO0NoNj
128,"Certo e Duvidoso (feat. Gaab) - Ao Vivo","Marcos & Belutti",781932,https://open.spotify.com/track/6TL6UYmqRVC5PuVQb0R1h5
129,"Se Eu Fosse Você - Ao Vivo","Henrique & Juliano",781641,https://open.spotify.com/track/3HXLUh9lzSrSLvrvLk2LjC
130,"Lonely (with benny blanco)","Justin Bieber",778915,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
131,"Lovesick Girls",BLACKPINK,777854,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C
132,"Don't Say Goodbye (feat. Tove Lo)",Alok,777260,https://open.spotify.com/track/0GTPmh5G40joBg93vcSQNq
133,"Poesia Acústica #6: Era uma Vez","Pineapple StormTv",773364,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr
134,"Rave Balança E Bafora",Ventura,751380,https://open.spotify.com/track/7tswnwncDD0zJ1JpFf13Gl
135,"Rave Na Praia","MC Teteu",746639,https://open.spotify.com/track/50YsV2XFugoMrqJK9Ttdly
136,"Áudio - Ao Vivo em Brasília","Diego & Victor Hugo",743242,https://open.spotify.com/track/2PqPSf3gtTED79rWGwVtYg
137,"Savage Love (Laxed - Siren Beat)","Jawsh 685",739571,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
138,"Rain On Me (with Ariana Grande)","Lady Gaga",738962,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
139,"Relógio Parado (Ao Vivo)","Diego & Arnaldo",738252,https://open.spotify.com/track/5n8Y78Pl5q8lqS7sJP61qw
140,"Quem Traiu Levou - Ao Vivo","Gusttavo Lima",738034,https://open.spotify.com/track/17Ryox5vWKp92IDW87C5PI
141,"Put Your Records On","Ritt Momney",733655,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
142,"Céu de pipa","MC Marks",732307,https://open.spotify.com/track/2DQ09MyIaXu5F1ly4MEvDM
143,"Deixa (feat. Ana Gabriela)",Lagum,732156,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
144,Señorita,"Shawn Mendes",729526,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
145,"Break My Heart","Dua Lipa",724672,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
146,"death bed (coffee for your head)",Powfu,721766,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
147,"On & On",Alok,714577,https://open.spotify.com/track/7sYAS4CpbV90oSemgaEQat
148,"Ouvi Dizer",Melim,713618,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV
149,"Breaking Me",Topic,709440,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
150,"Vergonha pra Midia","Salvador Da Rima",708759,https://open.spotify.com/track/5JsxHA8NttHWThpTCToK1J
151,"O Matuto Se Apaixonou","Os Barões Da Pisadinha",705922,https://open.spotify.com/track/09KUam5nfzNEXSSV9zWiT9
152,"Pisadinha - Ao Vivo","Diego & Victor Hugo",701353,https://open.spotify.com/track/36P6ptTyxOggYgR2aoZiAl
153,"Piece Of Your Heart - Alok Remix",MEDUZA,698597,https://open.spotify.com/track/6iW38RGqdDGOofmz2HeXLW
154,Hawái,Maluma,697986,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
155,"Midnight Sky","Miley Cyrus",697964,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
156,"Gorilla Roxo",Matuê,696524,https://open.spotify.com/track/0bV0LtjtZH76gD0ujPYS3n
157,"Com ou Sem Mim - Ao Vivo","Gustavo Mioto",693055,https://open.spotify.com/track/5L8ZEyIdZ2KE4Wf51SsuOF
158,Heather,"Conan Gray",688027,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
159,"Tudo de bom",Pk,687266,https://open.spotify.com/track/3YqLyRFwjGuPBT7EHoyQH7
160,"Tiro Certo - Ao Vivo","Zé Felipe",680731,https://open.spotify.com/track/5MArTXEVyKBwoodjdy04fk
161,"Meu talismã",IZA,677226,https://open.spotify.com/track/5aayWOEE7u7bxZ3r7dwIrX
162,"Um Pedido","Hungria Hip Hop",676686,https://open.spotify.com/track/3CgZi8DMUftJHK6WL2gKc1
163,BALANÇA,"WC no Beat",674336,https://open.spotify.com/track/1neg4NArvpVL7AOWIBja6q
164,"Pra Você Guardei O Amor","Nando Reis",665214,https://open.spotify.com/track/1EQ8sBQ7Abv9DvNBzhXAcv
165,"Lose Control",MEDUZA,663076,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
166,"Ta Com Saudade Quer TBT ?","Mc Talibã",662920,https://open.spotify.com/track/4i1U2ZQJdVCAczbiwsXf3H
167,"Deixa Tudo Como Tá - Ao Vivo",Thiaguinho,651085,https://open.spotify.com/track/0abrd2vT2W3JZBDNezUY7r
168,inesquecível,"GIULIA BE",650610,https://open.spotify.com/track/3bUDPTCStUeLcUgXgvepQh
169,Perdição,L7NNON,649775,https://open.spotify.com/track/7FikD4RFpmSZIvoP3rRwsS
170,"Tão Linda","Atitude 67",649740,https://open.spotify.com/track/59WWulo1LM0njpIkcduCMn
171,"Hear Me Tonight",Alok,648529,https://open.spotify.com/track/0v8OKUrqZGoEbgEUXScRSQ
172,"Fatalmente / Separação / Temporal - Ao Vivo","Grupo Menos É Mais",647966,https://open.spotify.com/track/0mpqoslgBvHcnbNZhK8wBO
173,"Xereca de Mel","Shevchenko e Elloco",646678,https://open.spotify.com/track/3csAhPJlNeCDnvuTdT8RQw
174,"Os Boys Amam O Ex Chora","Jerry Smith",645747,https://open.spotify.com/track/2o8MYdtYZYidgpe9oIGIcy
175,Uau!,"Costa Gold",643854,https://open.spotify.com/track/5jo4ocTfihMYTsq1Z4ze9h
176,"Tempo de Aprender / Energia Surreal / Não Pedi Pra Me Apaixonar - Ao Vivo","Grupo Menos É Mais",640768,https://open.spotify.com/track/3COVZV6VRP4sdXiWTB1XTM
177,"Pretty Savage",BLACKPINK,639474,https://open.spotify.com/track/1XnpzbOGptRwfJhZgLbmSr
178,"Adore You","Harry Styles",635551,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
179,"Bebê Vem Me Procurar","Os Barões Da Pisadinha",632827,https://open.spotify.com/track/4nyQshn0cfaRvvnu02Wcqn
180,"Agora Eu Pego Mesmo","Os Barões Da Pisadinha",632562,https://open.spotify.com/track/6OsMu5ntYteQzcCrZVWA33
181,Believer,"Imagine Dragons",632445,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
182,"Mulher Cativante","MC Paulin da Capital",631929,https://open.spotify.com/track/0ItBgjbN1F82yX73rwTIg0
183,"You Got It",Vedo,630652,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
184,"Tchau Brigado - Ao Vivo","Humberto & Ronaldo",628814,https://open.spotify.com/track/2TR917wkDeRvwTE5cSfZFf
185,"Vitória Chegou","Mc Lipi",628098,https://open.spotify.com/track/541XTa1azDkMp2cFsM1Hcw
186,Wonder,"Shawn Mendes",626512,https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb
187,Cracudo,Tierry,622878,https://open.spotify.com/track/456nQoGd4zPrJtfeugR221
188,"Se Ferrou","MC Kevinho",619992,https://open.spotify.com/track/4c21Aq5C8YMDBQWt9bjYBF
189,"Só Gratidão","Mc Lipi",617846,https://open.spotify.com/track/3HCvks6mkO22FzhieKHI30
190,"SET DJ GM 2.0","MC Paulin da Capital",616215,https://open.spotify.com/track/38BuaDkieTqCDqaawXsf78
191,"Head & Heart (feat. MNEK)","Joel Corry",614642,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
192,"Saudade em Gotas (feat. Wesley Safadão) - Ao Vivo","Yasmin Santos",614636,https://open.spotify.com/track/3ZROq16fQ1o2dWEGkHPHkJ
193,"Sou Vitorioso","Mc Lele JP",611332,https://open.spotify.com/track/37hCsK2djczyRGWMjqzbxD
194,Gelo,Melim,609995,https://open.spotify.com/track/2DsZ6pXK1AG6emFugTeYW3
195,"Laugh Now Cry Later (feat. Lil Durk)",Drake,609345,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
196,"Cheiro de Saudade","Guilherme & Benuto",607712,https://open.spotify.com/track/6q4gQcJ1JousmpmUTw0E5f
197,"A Casa É Sua","Casa Worship",604156,https://open.spotify.com/track/3h3fui1QXImL2zRcs9v2Lc
198,"Erro Antigo - Ao Vivo","Diego & Victor Hugo",603041,https://open.spotify.com/track/7qpXCkcr3Zj4LDvdiWryns
199,"Dona de mim",IZA,600765,https://open.spotify.com/track/0H8CBal2Dcu5Yc001VotZN
200,Amoreco,"Simone & Simaria",597830,https://open.spotify.com/track/32qETd0e2eKMs2BiMocPc0
