,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
111,"Mood (feat. iann dior)",24kGoldn,927541,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
112,"Graveto - Ao Vivo","Marília Mendonça",922106,https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o
113,TOMA,"Luísa Sonza",921102,https://open.spotify.com/track/7pDcS0EVMJR0YwjXmHcCRg
114,Talarica,"Rennan da Penha",901420,https://open.spotify.com/track/01mKvmXQLhr3MEoiAEAcP2
115,Adorei,"Grupo Menos É Mais",884980,https://open.spotify.com/track/6rfNbeEGCh8M5AAj879g0r
116,Cangote,"Zé Vaqueiro",884837,https://open.spotify.com/track/0dTqciDQzwVKWY2kb3Gixf
117,"Amor ou o Litrão - Brega Funk",Mila,878724,https://open.spotify.com/track/4WcskbAX3wImaennFI79Ll
118,"Party On My Own (feat. FAULHABER)",Alok,877489,https://open.spotify.com/track/4c9Py6O1NeuYKbJ8Ok7mTl
119,Bandida,"Pabllo Vittar",877030,https://open.spotify.com/track/2VFTgZwiAdrADSLrUNHWt9
120,Isca,"Jonas Esticado",858022,https://open.spotify.com/track/5zdIuIo9uQ2E8ly4rypcRi
121,"Ela Aperta a Minha Mente","Xand Avião",852338,https://open.spotify.com/track/1T3hcBQRwacjWLuJJFt8co
122,"Pipa Voada (feat. Emicida)",Rashid,847093,https://open.spotify.com/track/3oqC4Ta40ft6NnTJwcUTdi
123,"Hoje Dói","Tarcísio do Acordeon",845660,https://open.spotify.com/track/2xCMTX0PJdEc7kPJqUHw4o
124,"Prisoner (feat. Dua Lipa)","Miley Cyrus",845596,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
125,"Então Toma - Ao Vivo","Matheus & Kauan",842033,https://open.spotify.com/track/5yaXBGNko8lmFSOvKWo99j
126,"Set 2.0: Homenagem aos Relíquias","DJ Matt D",840803,https://open.spotify.com/track/566AZpR4FJErkhS3CmuaWu
127,"Mentira - Ao Vivo","Felipe Araújo",840591,https://open.spotify.com/track/3oe0vGmQxem3DcarYMuzu1
128,"Deus é por nós","MC Marks",839535,https://open.spotify.com/track/6jcGoHrqfRW6fI2I6xtwBQ
129,"Tá Faltando Eu","Luan Estilizado",837100,https://open.spotify.com/track/3gY2oyydautEwY7SsQeF4Q
130,BRABA,"Luísa Sonza",835614,https://open.spotify.com/track/2WlZuBDgLfT7Kc0admhFdg
131,"Camisa do Flamengo","MC Meno K",826865,https://open.spotify.com/track/7AjPEsSw5XH8Prczu0ADY6
132,Dynamite,BTS,826802,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
133,"Meu Abrigo",Melim,821835,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
134,"Dance Monkey","Tones And I",819463,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
135,Separei,"MC WM",819027,https://open.spotify.com/track/16uUeKOV7m51Vlx9oUIEvE
136,"Mtg - Vem Sentando Vem (feat. Dj Nbeat) - Remix","MC 2jhow",816055,https://open.spotify.com/track/2Xgc216OMnc9PyUalpaSPc
137,"Deve ser horrível dormir sem mim","Manu Gavassi",808224,https://open.spotify.com/track/6Q9NH5cNBY58nJkp5Jbs9j
138,"Cheirosa - Ao Vivo","Jorge & Mateus",807120,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
139,"Renatinha (Ao Vivo)","Os Barões Da Pisadinha",804801,https://open.spotify.com/track/6XclJjdGPjNuB2Dl4yU0H3
140,"Kenny G",Matuê,803024,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW
141,Saturno,BIN,798377,https://open.spotify.com/track/68cPbG7hJnwDW9nPX1uQcX
142,Avançada,"MC Kevinho",790445,https://open.spotify.com/track/1fWITNjgwmKEonjikQUaa1
143,Confidencial,"Wesley Safadão",788904,https://open.spotify.com/track/767WBxhrD8kRfJ4cYZQO9G
144,Virginia,"Zé Felipe",779697,https://open.spotify.com/track/1kc4AGgMcmCyP4JkSr7hNv
145,"Quase uma Semana",BIN,779193,https://open.spotify.com/track/4a5YIaK7qFu6T63GeYx1Ih
146,"Tapão Nervoso","Jheo Chavoso",774038,https://open.spotify.com/track/233lqmrvWyIC7u5GiAnTV4
147,"Vingadora - Ao Vivo","Gusttavo Lima",772295,https://open.spotify.com/track/0vjQN0F7VjLSiw49em2hq1
148,"Saudade Sua","Gusttavo Lima",768905,https://open.spotify.com/track/6NM06xgqxQ0HU5lxbt2JHi
149,"Na Ponta do Pé 2","Mc Livinho",765760,https://open.spotify.com/track/6G5z2fh5MfVErDCsJJKNwv
150,"Amor de Fim de Noite",Orochi,762179,https://open.spotify.com/track/1Nmcs8zk7LfcvHRgLtTM5J
151,34+35,"Ariana Grande",762080,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
152,"Angels Like You","Miley Cyrus",760546,https://open.spotify.com/track/1daDRI9ahBonbWD8YcxOIB
153,"Tudo no Sigilo (Vytinho NG e Bianca)","Vytinho NG",752376,https://open.spotify.com/track/60wF0XnX7A0jVpDNA5v8vi
154,"The Business",Tiësto,752294,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
155,"Você Não é de Bar - Ao Vivo","Fernando & Sorocaba",751861,https://open.spotify.com/track/5KFEB8X5Xmpmsv5j8rHjML
156,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",750431,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
157,"Someone You Loved","Lewis Capaldi",747554,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
158,"Sua Mãe Tá Nessa - Ao Vivo","Lauana Prado",745397,https://open.spotify.com/track/5gijVJHyC1E4kt2j5Q3DEb
159,"É Sal",Matuê,735896,https://open.spotify.com/track/2c80HnIOPMmQQVQllQEWb5
160,"Tudo Aconteceu","MC Du Black",733818,https://open.spotify.com/track/67mqU3FeErlvWwsxnMfvQo
161,"Uma Vida a Mais (Listen To Your Heart)","Marília Mendonça",727568,https://open.spotify.com/track/2hqRWWmbHT9CTc5a4a9NVe
162,"Declaração pro Bar - Ao Vivo","Guilherme & Benuto",725772,https://open.spotify.com/track/48CAeajgzcGJaVUSsXd7h0
163,"Piece Of Your Heart - Alok Remix",MEDUZA,723112,https://open.spotify.com/track/6iW38RGqdDGOofmz2HeXLW
164,"Deixa (feat. Ana Gabriela)",Lagum,720188,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
165,"Poesia Acústica #6: Era uma Vez","Pineapple StormTv",717550,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr
166,Flores,Vitão,714711,https://open.spotify.com/track/25gD4PQjxCLnwIY2n23aEl
167,Roxinho,"Vitor Fernandes",714678,https://open.spotify.com/track/0ItJvt7npJ3Mw9mefto5Sn
168,inesquecível,"GIULIA BE",713091,https://open.spotify.com/track/3bUDPTCStUeLcUgXgvepQh
169,"Razão das Minhas Biritas","Luíza & Maurílio",712826,https://open.spotify.com/track/3qqfukkcLElVkOWFyzHmSk
170,"Therefore I Am","Billie Eilish",710563,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
171,Streets,"Doja Cat",703820,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
172,"On & On",Alok,701198,https://open.spotify.com/track/7sYAS4CpbV90oSemgaEQat
173,"Save Your Tears","The Weeknd",695954,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
174,"Senta Concentrada (feat. MC WS)","MC Mari",688311,https://open.spotify.com/track/62tcTmWpOcqFfZNWrheU1T
175,"Quer Esquecer sua Ex Mulher Vem Pro Cabaré","Nêgo Jhá",686705,https://open.spotify.com/track/3xBYCXi1LBsQPGE08M3iAP
176,"Supera - Ao Vivo","Marília Mendonça",685523,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz
177,SENTADÃO,"PEDRO SAMPAIO",684800,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A
178,"GIRL LIKE ME","Black Eyed Peas",682471,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
179,"Ta Apaixonado Babaca","Dj Guuga",671956,https://open.spotify.com/track/7N3BrHFlnZbOs8lPGPg1gg
180,Iluminado,Kawe,668098,https://open.spotify.com/track/3Y3LVTjdbZ35hGLhvYJxAq
181,"Paradise (feat. Dermot Kennedy)",MEDUZA,667819,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
182,"Head & Heart (feat. MNEK)","Joel Corry",661895,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
183,"Te Prometo",DENNIS,658728,https://open.spotify.com/track/7Ac3BmqTQoLdAt7HtZyfgN
184,"Tudo que Eu Queria - Ao Vivo","Gusttavo Lima",657245,https://open.spotify.com/track/4VfG3ntsNSyNr7lPZZyvTE
185,"Break My Heart","Dua Lipa",656725,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
186,"Lento (feat. Pabllo Vittar) [Brabo Remix]","Lauren Jauregui",656205,https://open.spotify.com/track/3BvwBnmbsKs7dBkU6PKBrT
187,Pupila,ANAVITÓRIA,653157,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk
188,"Lo Vas A Olvidar (with ROSALÍA)","Billie Eilish",650366,https://open.spotify.com/track/0psS4i5YooJrXfDnGvWRLi
189,"Libera Ela - Ao Vivo","Maiara & Maraisa",647520,https://open.spotify.com/track/0SJtvFn4vqgJPscSbEPaql
190,"What A Shame","Leyla Blue",641263,https://open.spotify.com/track/7FGIEAVXfegxngH9Jg6VwA
191,"Levitating (feat. DaBaby)","Dua Lipa",640855,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
192,"Hit do Ano","Jorge & Mateus",635095,https://open.spotify.com/track/77thl1ZG6v86i7us2LztP8
193,"Cuidado Que Eu Te Supero","Yasmin Santos",635038,https://open.spotify.com/track/5J4tK2FbXQEeC0AsfFgwpz
194,"Se Eu Fosse Você - Ao Vivo","Henrique & Juliano",634828,https://open.spotify.com/track/6qFTfWG7Hz3q9HxRpNVJo1
195,"Pedaço de Mim",OIK,634487,https://open.spotify.com/track/2fEgPCDD0qRvZeVrY381EW
196,"Meu Mel","Zé Vaqueiro",632264,https://open.spotify.com/track/7Jw5gMzNL8g0aeX27mUhuW
197,"Lose Control",MEDUZA,631954,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
198,"Ouvi Dizer",Melim,631810,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV
199,"Casa de Praia - Ao Vivo","Os Barões Da Pisadinha",630837,https://open.spotify.com/track/6Teco2qa7OBfa7mjaMYSbO
200,"Vogais e Consoantes","Jorge & Mateus",629759,https://open.spotify.com/track/3apM8wi1gU3PeVWvEPskv3
