,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
83,"Manda Áudio","Di Propósito",898546,https://open.spotify.com/track/0in6Rc29qdyOkhKyYw4A84
84,"Vem Me Satisfazer","MC Ingryd",894539,https://open.spotify.com/track/63SHcJzckFykS8faA5zojY
85,"Certo e Duvidoso (feat. Gaab) - Ao Vivo","Marcos & Belutti",893514,https://open.spotify.com/track/7ArNH109yIfwIquJ535fsi
86,"Textão - Ao Vivo","Zé Neto & Cristiano",892237,https://open.spotify.com/track/2uhBCMHwS3SATOHIgM2KPF
87,"Someone You Loved","Lewis Capaldi",887466,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
88,"Para, Pensa e Volta (feat. Marília Mendonça) - Ao Vivo","Yasmin Santos",863649,https://open.spotify.com/track/2rRA0VNb8RcaUMAmgWFoCL
89,"Poesia Acústica #6: Era uma Vez","Pineapple StormTv",853042,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr
90,"Saudade em Gotas (feat. Wesley Safadão) - Ao Vivo","Yasmin Santos",845368,https://open.spotify.com/track/3ZROq16fQ1o2dWEGkHPHkJ
91,Pupila,ANAVITÓRIA,835733,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk
92,"Vergonha pra Midia","Salvador Da Rima",820964,https://open.spotify.com/track/5JsxHA8NttHWThpTCToK1J
93,"Se Eu Fosse Você - Ao Vivo","Henrique & Juliano",820442,https://open.spotify.com/track/3HXLUh9lzSrSLvrvLk2LjC
94,"Eterna Sacanagem","MC JottaPê",815692,https://open.spotify.com/track/1AfNdxHdE4OLcnQUyC6j3i
95,"Cidade Inteira","Eric Land",812630,https://open.spotify.com/track/7J3QMuDCSv56jRSiD9jFBF
96,Tentativas,"Marília Mendonça",811769,https://open.spotify.com/track/5STHFaWYO1KeyITjvB4hR8
97,Girassol,"Priscilla Alcantara",804221,https://open.spotify.com/track/22rcaYTa2UgcLCbeO0NoNj
98,"Meu Abrigo",Melim,800627,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
99,"Tchau Brigado - Ao Vivo","Humberto & Ronaldo",798665,https://open.spotify.com/track/2TR917wkDeRvwTE5cSfZFf
100,"água com açúcar - ao vivo","Luan Santana",787986,https://open.spotify.com/track/6nI98wtHOJAYSASq22TCYu
101,"Qual é a do amor (feat. Atitude 67) - Ao vivo","João Gustavo e Murilo",784914,https://open.spotify.com/track/3rfPuNpqMHQKXIPoEF5iFB
102,"Breaking Me",Topic,783747,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
103,"Cobra Venenosa (feat. DJ Will22)",LUDMILLA,778501,https://open.spotify.com/track/15kdyHRNcHSCTRjvHvmqrs
104,"Lençol Dobrado","João Gustavo e Murilo",761955,https://open.spotify.com/track/72xB2J9ZeBl0Rzxq2XmzdY
105,"Bebe e Vem Me Procurar","Raí Saia Rodada",760322,https://open.spotify.com/track/3tu0GkIZwwkmILoD4HemBq
106,"Kenny G",Matuê,757144,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW
107,"Tijolão - Ao Vivo","Jorge & Mateus",753782,https://open.spotify.com/track/6QwFUcPc5nhsqZuhXUYtV7
108,"Erro Antigo - Ao Vivo","Diego & Victor Hugo",748522,https://open.spotify.com/track/7qpXCkcr3Zj4LDvdiWryns
109,"ily (i love you baby) (feat. Emilee)","Surf Mesa",748092,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
110,Reincidente,"Felipe Araújo",743004,https://open.spotify.com/track/3XG1frltSxibGuYLPucxl8
111,"Poesia Acústica - Paris","Pineapple StormTv",734535,https://open.spotify.com/track/5JKaHAt4atuNoLqpyDgbyK
112,"Tiro Certo - Ao Vivo","Zé Felipe",732949,https://open.spotify.com/track/5MArTXEVyKBwoodjdy04fk
113,"Baila Comigo (feat. Kelly Ruiz) - Rennan da Penha Remix",Dayvi,729489,https://open.spotify.com/track/7M6D0ACikinC39ZtuEwMPo
114,Señorita,"Shawn Mendes",729307,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
115,"Deixa (feat. Ana Gabriela)",Lagum,719239,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
116,"Ferida Curada","Zé Neto & Cristiano",717272,https://open.spotify.com/track/1U3tv41tFRgOfbytpuYQrR
117,"Carreira Solo - Ao Vivo","Gusttavo Lima",713387,https://open.spotify.com/track/1MmS7UIy3J1BTxfGCRvVqN
118,"Hear Me Tonight",Alok,709067,https://open.spotify.com/track/0v8OKUrqZGoEbgEUXScRSQ
119,"10 de Setembro","Marília Mendonça",700049,https://open.spotify.com/track/3GDnVUfriizmbSEOLieKP8
120,"Adore You","Harry Styles",698882,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
121,"Ouvi Dizer",Melim,694732,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV
122,"Meu talismã",IZA,694582,https://open.spotify.com/track/5aayWOEE7u7bxZ3r7dwIrX
123,Chupadinha,"Os Barões Da Pisadinha",692111,https://open.spotify.com/track/0BVRi6cizWdDrLRmKI0qsw
124,"Gaiola É o Troco","MC Du Black",691536,https://open.spotify.com/track/3Uq45ipGutypFPmETfaoaH
125,"Tudo de bom",Pk,690142,https://open.spotify.com/track/3YqLyRFwjGuPBT7EHoyQH7
126,"Tócame (feat. Arcangel & De La Ghetto)",Anitta,688463,https://open.spotify.com/track/4cno0k9jDEFpLAQyHNjqVx
127,"Cabeça Voando","Os Barões Da Pisadinha",686816,https://open.spotify.com/track/6wDzwmywQ2X8O0FN1IQGol
128,"Pode Jogar","MC Kevin o Chris",686475,https://open.spotify.com/track/6YClJMtJDyyJ2iaUf5npyC
129,"Lose Control",MEDUZA,685547,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
130,"exile (feat. Bon Iver)","Taylor Swift",683370,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y
131,Amoreco,"Simone & Simaria",675023,https://open.spotify.com/track/32qETd0e2eKMs2BiMocPc0
132,"Intenção - Ao Vivo","Marília Mendonça",666637,https://open.spotify.com/track/1qy7aOHnfnOMJoT1fhoLYG
133,"Combatchy (feat. MC Rebecca)",Anitta,666048,https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw
134,Complicado,Vitão,661660,https://open.spotify.com/track/6toDZSoqG5QUitFsoxavRy
135,"Chama Ela (feat. Pedro Sampaio)",Lexa,660880,https://open.spotify.com/track/14kRWkCWBYfQqILflEcpSJ
136,Cabaré,"Dj Guuga",656511,https://open.spotify.com/track/0N2cvvlyEw5NFc00E3FB0D
137,"Some que ele vem atrás",Anitta,651439,https://open.spotify.com/track/2qD7VoDYcrAPY0cVEfpsR5
138,"Quarta Cadeira - Ao Vivo","Matheus & Kauan",648145,https://open.spotify.com/track/5q0NlM6Pm8Pp3orq7zGiRn
139,"Tão Linda","Atitude 67",645864,https://open.spotify.com/track/59WWulo1LM0njpIkcduCMn
140,"Amor de Que","Pabllo Vittar",643688,https://open.spotify.com/track/7vpGKEUPrA4UEsS4o4W1tP
141,"Muito Cedo","Turma do Pagode",643581,https://open.spotify.com/track/7N0Py2msno86enR6JPNlpV
142,Gelo,Melim,642996,https://open.spotify.com/track/2DsZ6pXK1AG6emFugTeYW3
143,"Todo Mundo Vai Sofrer - Ao Vivo","Marília Mendonça",641463,https://open.spotify.com/track/4E6RdcCWMiHTu7zy1VTNDo
144,goosebumps,"Travis Scott",639455,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
145,"On & On",Alok,633673,https://open.spotify.com/track/7sYAS4CpbV90oSemgaEQat
146,"Sou Vitorioso","Mc Lele JP",633172,https://open.spotify.com/track/37hCsK2djczyRGWMjqzbxD
147,Perdição,L7NNON,629662,https://open.spotify.com/track/7FikD4RFpmSZIvoP3rRwsS
148,Believer,"Imagine Dragons",629139,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
149,"Bebi Liguei - Ao Vivo","Marília Mendonça",626368,https://open.spotify.com/track/3RbXsVQr4jeTxvT35Hssq3
150,"Pontos de Exclamação - Vintage Culture & Future Class Remix","Jovem Dionisio",624645,https://open.spotify.com/track/25usEf5iGk9HL0LM9VTxue
151,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",624639,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
152,"Poesia Acústica #8: Amor e Samba","Pineapple StormTv",618314,https://open.spotify.com/track/2RoWhAVtQrPU53BERYlmYZ
153,"The Box","Roddy Ricch",611701,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
154,Memories,"Maroon 5",610736,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
155,"Hit Contagiante","Felipe Original",608638,https://open.spotify.com/track/5dKesZwp6deuhEeW8F1UEi
156,"E Nós Tem um Charme Que É da Hora","Mc Dricka",603168,https://open.spotify.com/track/4koUrXFuoId1b6wrMF3laS
157,"Pra Você Guardei O Amor","Nando Reis",602824,https://open.spotify.com/track/1EQ8sBQ7Abv9DvNBzhXAcv
158,"A Casa É Sua","Casa Worship",600940,https://open.spotify.com/track/3h3fui1QXImL2zRcs9v2Lc
159,"Dona de mim",IZA,595486,https://open.spotify.com/track/0H8CBal2Dcu5Yc001VotZN
160,"Já que me ensinou a beber","Thiago Brava",593438,https://open.spotify.com/track/4aajF8YX6i8guXdLaW82eS
161,"Sei Lá",Projota,591128,https://open.spotify.com/track/6l1PdE7lQbodewVQh16GCM
162,"Fatalmente / Separação / Temporal - Ao Vivo","Grupo Menos É Mais",589805,https://open.spotify.com/track/0mpqoslgBvHcnbNZhK8wBO
163,Cobaia,"Lauana Prado",589260,https://open.spotify.com/track/1xyVMQx51Kab6eLVtE6twx
164,"Péssimo Negócio (Ao Vivo)",Dilsinho,586344,https://open.spotify.com/track/5MMrkwK6AgNAsgHVdC7daZ
165,"Piece Of Your Heart - Alok Remix",MEDUZA,582583,https://open.spotify.com/track/6iW38RGqdDGOofmz2HeXLW
166,"Tempo Perdido","Legião Urbana",581708,https://open.spotify.com/track/7MnT7msJZg3XBAS0OTfGrB
167,"Eu Feat. Você",Melim,578819,https://open.spotify.com/track/2PaOWQIEkSFkmONCv1Vgui
168,"Stuck with U (with Justin Bieber)","Ariana Grande",577570,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
169,"Vai Lá","Wesley Safadão",577095,https://open.spotify.com/track/1NFRjwcyR91yN0cLRm8263
170,"I Don't Care (with Justin Bieber)","Ed Sheeran",576849,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
171,"Isso Que é Vida",DENNIS,576513,https://open.spotify.com/track/1dKYlw6v9wofuqb7EXSvPn
172,"Rave de Favela (feat. BEAM)","Major Lazer",571598,https://open.spotify.com/track/1K7WzjKDcDdVbKNGrB0gej
173,"Apaixonadinha - Ao Vivo","Marília Mendonça",569136,https://open.spotify.com/track/0rUL7vUZmCKxB0gS83W3aM
174,"Onze e Pouquinho",Dilsinho,566483,https://open.spotify.com/track/65i9Mc7h1CG7ssI1OhMPcT
175,"Poesia Acústica #7: Céu Azul","Pineapple StormTv",563788,https://open.spotify.com/track/2FGhB10Gon36GgFcOTMQEW
176,"Party Girl",StaySolidRocky,563216,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
177,"Mulher Cativante","MC Paulin da Capital",549933,https://open.spotify.com/track/0ItBgjbN1F82yX73rwTIg0
178,"Ela Vem","MC G15",548427,https://open.spotify.com/track/31yFXM26dazFnWI2eoOM5R
179,"O Amor Que Tu Perdeu",Mila,546632,https://open.spotify.com/track/3VQF7gLCASQQ3lQkOnFBhz
180,"Um Pedido","Hungria Hip Hop",545820,https://open.spotify.com/track/3CgZi8DMUftJHK6WL2gKc1
181,"Dois Enganados","Murilo Huff",544656,https://open.spotify.com/track/7McCAKExE8KsI2q4Y8wx4U
182,"Não Me Sinto Mal Mais",Sidoka,542557,https://open.spotify.com/track/563yuGweEqRVQtjfsDVRyK
183,"bad guy","Billie Eilish",539248,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
184,Shallow,"Lady Gaga",539124,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
185,Circles,"Post Malone",538315,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
186,"Surtada - Remix Brega Funk","Dadá Boladão",538169,https://open.spotify.com/track/5F8ffc8KWKNawllr5WsW0r
187,"Se Prepara 2","Mc Livinho",536476,https://open.spotify.com/track/0CgMeXQiNYJxPVQ2EMJxdL
188,"50 Tons","MC Du Black",535887,https://open.spotify.com/track/330oIFOtslgdc4TBVApQuY
189,Brisa,IZA,530678,https://open.spotify.com/track/5rNNZ6fVYxkhwqUfImVhU1
190,Tusa,"KAROL G",530563,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
191,"Shape of You","Ed Sheeran",530463,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
192,"Coração Bandido","Marília Mendonça",528806,https://open.spotify.com/track/1sCn4E8TSAc0NGtJNyfhap
193,"Não Gosto Eu Amo - Ao Vivo","Henrique & Juliano",528373,https://open.spotify.com/track/6mnySl4xEnPy0ZBBWSAHc9
194,"Vou Ter Que Superar - Ao Vivo","Matheus & Kauan",528314,https://open.spotify.com/track/6sRLrSetyIwIKhW1eMlUNP
195,"Marília Mendonça",BIN,527269,https://open.spotify.com/track/1CBjYXLotHrkiykMbI7EaU
196,"Romance Proibido","MC Kevin o Chris",521919,https://open.spotify.com/track/7AhIaMofrzYgVn4k0zWDMB
197,"Perrengue - Ao Vivo","Gusttavo Lima",517238,https://open.spotify.com/track/6mdU8glNHYdBBj5DuKSL1B
198,"Dois Corações",Melim,515527,https://open.spotify.com/track/4xwPOyN9VgaTPehdsLiYul
199,"Amor Atual - Ao Vivo","Henrique & Juliano",514360,https://open.spotify.com/track/3T1POGWalxKOyn204Q3ngk
200,Dizeres,Orgânico,512812,https://open.spotify.com/track/3Vc8vnid3noqupe9PvUKxP
